UTC time,coal,hydro,solar,wind
2023-01-05 21:00:00,0.0,0.0,0.0,14.0
2023-01-05 22:00:00,0.0,0.0,0.0,28.0
2023-01-05 23:00:00,0.0,0.0,0.0,34.0
2023-01-06 00:00:00,0.0,0.0,0.0,24.0
2023-01-06 01:00:00,0.0,0.0,0.0,18.0
2023-01-06 02:00:00,0.0,0.0,0.0,26.0
2023-01-06 03:00:00,0.0,0.0,0.0,35.0
2023-01-06 04:00:00,0.0,0.0,0.0,57.0
2023-01-06 05:00:00,0.0,0.0,0.0,48.0
2023-01-06 06:00:00,0.0,0.0,0.0,55.0
2023-01-06 07:00:00,0.0,0.0,0.0,48.0
2023-01-06 08:00:00,0.0,0.0,0.0,33.0
2023-01-06 09:00:00,0.0,0.0,0.0,38.0
2023-01-06 10:00:00,0.0,0.0,0.0,54.0
2023-01-06 11:00:00,0.0,0.0,0.0,36.0
2023-01-06 12:00:00,0.0,0.0,0.0,29.0
2023-01-06 13:00:00,0.0,0.0,0.0,21.0
2023-01-06 14:00:00,0.0,0.0,0.0,20.0
2023-01-06 15:00:00,0.0,0.0,0.0,25.0
2023-01-06 16:00:00,0.0,0.0,0.0,27.0
2023-01-06 17:00:00,0.0,0.0,0.0,12.0
2023-01-06 18:00:00,0.0,0.0,0.0,13.0
2023-01-06 19:00:00,0.0,0.0,0.0,25.0
2023-01-06 20:00:00,0.0,0.0,0.0,32.0
2023-01-06 21:00:00,0.0,0.0,0.0,39.0
2023-01-06 22:00:00,0.0,0.0,0.0,47.0
2023-01-06 23:00:00,0.0,0.0,0.0,36.0
2023-01-07 00:00:00,0.0,0.0,0.0,17.0
2023-01-07 01:00:00,0.0,0.0,0.0,14.0
2023-01-07 02:00:00,0.0,0.0,0.0,11.0
2023-01-07 03:00:00,0.0,0.0,0.0,3.0
2023-01-07 04:00:00,0.0,0.0,0.0,1.0
2023-01-07 05:00:00,0.0,0.0,0.0,0.0
2023-01-07 06:00:00,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,0.0,0.0
2023-01-07 08:00:00,0.0,0.0,0.0,0.0
2023-01-07 09:00:00,0.0,0.0,0.0,0.0
2023-01-07 10:00:00,0.0,0.0,0.0,0.0
2023-01-07 11:00:00,0.0,0.0,0.0,1.0
2023-01-07 12:00:00,0.0,0.0,0.0,2.0
2023-01-07 13:00:00,0.0,0.0,0.0,3.0
2023-01-07 14:00:00,0.0,0.0,0.0,4.0
2023-01-07 15:00:00,0.0,0.0,0.0,3.0
2023-01-07 16:00:00,0.0,0.0,0.0,1.0
2023-01-07 17:00:00,0.0,0.0,0.0,0.0
2023-01-07 18:00:00,0.0,0.0,0.0,0.0
2023-01-07 19:00:00,0.0,0.0,0.0,2.0
2023-01-07 20:00:00,0.0,0.0,0.0,3.0
2023-01-07 21:00:00,0.0,0.0,0.0,3.0
2023-01-07 22:00:00,0.0,0.0,0.0,2.0
2023-01-07 23:00:00,0.0,0.0,0.0,3.0
2023-01-08 00:00:00,0.0,0.0,0.0,2.0
2023-01-08 01:00:00,0.0,0.0,0.0,1.0
2023-01-08 02:00:00,0.0,0.0,0.0,4.0
2023-01-08 03:00:00,0.0,0.0,0.0,6.0
2023-01-08 04:00:00,0.0,0.0,0.0,4.0
2023-01-08 05:00:00,0.0,0.0,0.0,4.0
2023-01-08 06:00:00,0.0,0.0,0.0,7.0
2023-01-08 07:00:00,0.0,0.0,0.0,9.0
2023-01-08 08:00:00,0.0,0.0,0.0,5.0
2023-01-08 09:00:00,0.0,0.0,0.0,3.0
2023-01-08 10:00:00,0.0,0.0,0.0,6.0
2023-01-08 11:00:00,0.0,0.0,0.0,10.0
2023-01-08 12:00:00,0.0,0.0,0.0,8.0
2023-01-08 13:00:00,0.0,0.0,0.0,9.0
2023-01-08 14:00:00,0.0,0.0,0.0,11.0
2023-01-08 15:00:00,0.0,0.0,0.0,14.0
2023-01-08 16:00:00,0.0,0.0,0.0,18.0
2023-01-08 17:00:00,0.0,0.0,0.0,22.0
2023-01-08 18:00:00,0.0,0.0,0.0,40.0
2023-01-08 19:00:00,0.0,0.0,0.0,38.0
2023-01-08 20:00:00,0.0,0.0,0.0,41.0
2023-01-08 21:00:00,0.0,0.0,0.0,51.0
2023-01-08 22:00:00,0.0,0.0,0.0,64.0
2023-01-08 23:00:00,0.0,0.0,0.0,83.0
2023-01-09 00:00:00,0.0,0.0,0.0,102.0
2023-01-09 01:00:00,0.0,0.0,0.0,110.0
2023-01-09 02:00:00,0.0,0.0,0.0,118.0
2023-01-09 03:00:00,0.0,0.0,0.0,113.0
2023-01-09 04:00:00,0.0,0.0,0.0,117.0
2023-01-09 05:00:00,0.0,0.0,0.0,116.0
2023-01-09 06:00:00,0.0,0.0,0.0,118.0
2023-01-09 07:00:00,0.0,0.0,0.0,118.0
2023-01-09 08:00:00,0.0,0.0,0.0,118.0
2023-01-09 09:00:00,0.0,0.0,0.0,118.0
2023-01-09 10:00:00,0.0,0.0,0.0,118.0
2023-01-09 11:00:00,0.0,0.0,0.0,119.0
2023-01-09 12:00:00,0.0,0.0,0.0,118.0
2023-01-09 13:00:00,0.0,0.0,0.0,115.0
2023-01-09 14:00:00,0.0,0.0,0.0,109.0
2023-01-09 15:00:00,0.0,0.0,0.0,101.0
2023-01-09 16:00:00,0.0,0.0,0.0,106.0
2023-01-09 17:00:00,0.0,0.0,0.0,113.0
2023-01-09 18:00:00,0.0,0.0,0.0,107.0
2023-01-09 19:00:00,0.0,0.0,0.0,103.0
2023-01-09 20:00:00,0.0,0.0,0.0,102.0
2023-01-09 21:00:00,0.0,0.0,0.0,108.0
2023-01-09 22:00:00,0.0,0.0,0.0,113.0
2023-01-09 23:00:00,0.0,0.0,0.0,112.0
2023-01-10 00:00:00,0.0,0.0,0.0,63.0
2023-01-10 01:00:00,0.0,0.0,0.0,43.0
2023-01-10 02:00:00,0.0,0.0,0.0,34.0
2023-01-10 03:00:00,0.0,0.0,0.0,15.0
2023-01-10 04:00:00,0.0,0.0,0.0,10.0
2023-01-10 05:00:00,0.0,0.0,0.0,29.0
2023-01-10 06:00:00,0.0,0.0,0.0,33.0
2023-01-10 07:00:00,0.0,0.0,0.0,31.0
2023-01-10 08:00:00,0.0,0.0,0.0,6.0
2023-01-10 09:00:00,0.0,0.0,0.0,3.0
2023-01-10 10:00:00,0.0,0.0,0.0,10.0
2023-01-10 11:00:00,0.0,0.0,0.0,30.0
2023-01-10 12:00:00,0.0,0.0,0.0,62.0
2023-01-10 13:00:00,0.0,0.0,0.0,60.0
2023-01-10 14:00:00,0.0,0.0,0.0,61.0
2023-01-10 15:00:00,0.0,0.0,0.0,65.0
2023-01-10 16:00:00,0.0,0.0,0.0,80.0
2023-01-10 17:00:00,0.0,0.0,0.0,86.0
2023-01-10 18:00:00,0.0,0.0,0.0,88.0
2023-01-10 19:00:00,0.0,0.0,0.0,87.0
2023-01-10 20:00:00,0.0,0.0,0.0,96.0
2023-01-10 21:00:00,0.0,0.0,0.0,95.0
2023-01-10 22:00:00,0.0,0.0,0.0,72.0
2023-01-10 23:00:00,0.0,0.0,0.0,74.0
2023-01-11 00:00:00,0.0,0.0,0.0,74.0
2023-01-11 01:00:00,0.0,0.0,0.0,73.0
2023-01-11 02:00:00,0.0,0.0,0.0,76.0
2023-01-11 03:00:00,0.0,0.0,0.0,80.0
2023-01-11 04:00:00,0.0,0.0,0.0,79.0
2023-01-11 05:00:00,0.0,0.0,0.0,94.0
2023-01-11 06:00:00,0.0,0.0,0.0,97.0
2023-01-11 07:00:00,0.0,0.0,0.0,78.0
2023-01-11 08:00:00,0.0,0.0,0.0,77.0
2023-01-11 09:00:00,0.0,0.0,0.0,73.0
2023-01-11 10:00:00,0.0,0.0,0.0,74.0
2023-01-11 11:00:00,0.0,0.0,0.0,71.0
2023-01-11 12:00:00,0.0,0.0,0.0,65.0
2023-01-11 13:00:00,0.0,0.0,0.0,55.0
2023-01-11 14:00:00,0.0,0.0,0.0,55.0
2023-01-11 15:00:00,0.0,0.0,0.0,76.0
2023-01-11 16:00:00,0.0,0.0,0.0,96.0
2023-01-11 17:00:00,0.0,0.0,0.0,110.0
2023-01-11 18:00:00,0.0,0.0,0.0,113.0
2023-01-11 19:00:00,0.0,0.0,0.0,111.0
2023-01-11 20:00:00,0.0,0.0,0.0,100.0
2023-01-11 21:00:00,0.0,0.0,0.0,68.0
2023-01-11 22:00:00,0.0,0.0,0.0,36.0
2023-01-11 23:00:00,0.0,0.0,0.0,40.0
2023-01-12 00:00:00,0.0,0.0,0.0,42.0
2023-01-12 01:00:00,0.0,0.0,0.0,52.0
2023-01-12 02:00:00,0.0,0.0,0.0,43.0
2023-01-12 03:00:00,0.0,0.0,0.0,31.0
2023-01-12 04:00:00,0.0,0.0,0.0,34.0
2023-01-12 05:00:00,0.0,0.0,0.0,30.0
2023-01-12 06:00:00,0.0,0.0,0.0,60.0
2023-01-12 07:00:00,0.0,0.0,0.0,68.0
2023-01-12 08:00:00,0.0,0.0,0.0,57.0
2023-01-12 09:00:00,0.0,0.0,0.0,59.0
2023-01-12 10:00:00,0.0,0.0,0.0,70.0
2023-01-12 11:00:00,0.0,0.0,0.0,57.0
2023-01-12 12:00:00,0.0,0.0,0.0,44.0
2023-01-12 13:00:00,0.0,0.0,0.0,39.0
2023-01-12 14:00:00,0.0,0.0,0.0,40.0
2023-01-12 15:00:00,0.0,0.0,0.0,39.0
2023-01-12 16:00:00,0.0,0.0,0.0,35.0
2023-01-12 17:00:00,0.0,0.0,0.0,57.0
2023-01-12 18:00:00,0.0,0.0,0.0,73.0
2023-01-12 19:00:00,0.0,0.0,0.0,63.0
2023-01-12 20:00:00,0.0,0.0,0.0,48.0
2023-01-12 21:00:00,0.0,0.0,0.0,16.0
2023-01-12 22:00:00,0.0,0.0,0.0,12.0
2023-01-12 23:00:00,74.66666666666667,72.33333333333333,0.0,9.0
2023-01-13 00:00:00,99.55555555555556,94.77777777777776,0.0,13.0
2023-01-13 01:00:00,107.85185185185183,92.25925925925924,0.0,6.0
2023-01-13 02:00:00,110.61728395061728,85.41975308641975,0.0,8.0
2023-01-13 03:00:00,111.53909465020575,79.13991769547324,0.0,9.0
2023-01-13 04:00:00,111.84636488340192,75.71330589849107,0.0,9.0
2023-01-13 05:00:00,111.9487882944673,82.23776863283035,0.0,10.0
2023-01-13 06:00:00,111.9829294314891,99.07925621094346,0.0,9.0
2023-01-13 07:00:00,111.99430981049636,106.69308540364784,0.0,5.0
2023-01-13 08:00:00,111.99810327016546,109.89769513454928,0.0,1.0
2023-01-13 09:00:00,111.99936775672182,110.63256504484976,0.0,0.0
2023-01-13 10:00:00,111.9997892522406,111.21085501494991,0.0,0.0
2023-01-13 11:00:00,111.99992975074686,107.0702850049833,0.0,0.0
2023-01-13 12:00:00,111.99997658358228,104.6900950016611,0.0,0.0
2023-01-13 13:00:00,111.99999219452742,102.89669833388704,0.0,0.0
2023-01-13 14:00:00,111.66666406484246,103.96556611129569,0.0,1.0
2023-01-13 15:00:00,111.88888802161416,106.65518870376523,0.0,0.0
2023-01-13 16:00:00,111.62962934053805,106.88506290125508,0.0,0.0
2023-01-13 17:00:00,111.54320978017934,103.29502096708502,0.0,0.0
2023-01-13 18:00:00,111.84773659339312,101.431673655695,0.0,0.0
2023-01-13 19:00:00,111.6159121977977,101.47722455189836,0.0,2.0
2023-01-13 20:00:00,112.20530406593257,104.82574151729943,0.0,2.0
2023-01-13 21:00:00,112.0684346886442,102.27524717243314,0.0,2.0
2023-01-13 22:00:00,140.01710867216104,130.0688117931083,0.0,1.0
2023-01-13 23:00:00,224.0,217.0,0.0,0.0
2023-01-14 00:00:00,224.0,212.0,0.0,0.0
2023-01-14 01:00:00,224.0,182.0,0.0,0.0
2023-01-14 02:00:00,224.0,164.0,0.0,3.0
2023-01-14 03:00:00,224.0,152.0,0.0,3.0
2023-01-14 04:00:00,224.0,148.0,0.0,8.0
2023-01-14 05:00:00,224.0,171.0,0.0,13.0
2023-01-14 06:00:00,224.0,215.0,0.0,22.0
2023-01-14 07:00:00,224.0,221.0,0.0,23.0
2023-01-14 08:00:00,224.0,223.0,0.0,19.0
2023-01-14 09:00:00,224.0,222.0,0.0,10.0
2023-01-14 10:00:00,224.0,223.0,0.0,11.0
2023-01-14 11:00:00,224.0,210.0,0.0,36.0
2023-01-14 12:00:00,224.0,207.0,0.0,49.0
2023-01-14 13:00:00,224.0,204.0,0.0,56.0
2023-01-14 14:00:00,223.0,209.0,0.0,60.0
2023-01-14 15:00:00,224.0,216.0,0.0,62.0
2023-01-14 16:00:00,223.0,214.0,0.0,64.0
2023-01-14 17:00:00,223.0,203.0,0.0,60.0
2023-01-14 18:00:00,224.0,201.0,0.0,84.0
2023-01-14 19:00:00,223.0,203.0,0.0,92.0
2023-01-14 20:00:00,225.0,213.0,0.0,51.0
2023-01-14 21:00:00,224.0,202.0,0.0,47.0
2023-01-14 22:00:00,224.0,201.0,0.0,36.0
2023-01-14 23:00:00,224.0,182.0,0.0,15.0
2023-01-15 00:00:00,224.0,150.0,0.0,22.0
2023-01-15 01:00:00,224.0,119.0,0.0,28.0
2023-01-15 02:00:00,223.0,102.0,0.0,30.0
2023-01-15 03:00:00,224.0,88.0,0.0,34.0
2023-01-15 04:00:00,224.0,105.0,0.0,19.0
2023-01-15 05:00:00,223.0,131.0,0.0,13.0
2023-01-15 06:00:00,223.0,166.0,0.0,14.0
2023-01-15 07:00:00,225.0,172.0,0.0,6.0
2023-01-15 08:00:00,224.0,171.0,0.0,7.0
2023-01-15 09:00:00,224.0,171.0,0.0,4.0
2023-01-15 10:00:00,224.0,169.0,0.0,1.0
2023-01-15 11:00:00,224.0,161.0,0.0,4.0
2023-01-15 12:00:00,223.0,156.0,0.0,8.0
2023-01-15 13:00:00,223.0,157.0,0.0,6.0
2023-01-15 14:00:00,224.0,163.0,0.0,6.0
2023-01-15 15:00:00,224.0,175.0,0.0,8.0
2023-01-15 16:00:00,224.0,180.0,0.0,16.0
2023-01-15 17:00:00,223.0,172.0,0.0,15.0
2023-01-15 18:00:00,223.0,183.0,0.0,20.0
2023-01-15 19:00:00,222.0,178.0,0.0,21.0
2023-01-15 20:00:00,222.0,166.0,0.0,24.0
2023-01-15 21:00:00,221.0,158.0,0.0,27.0
2023-01-15 22:00:00,220.0,166.0,0.0,30.0
2023-01-15 23:00:00,220.0,226.0,0.0,34.0
2023-01-16 00:00:00,220.0,274.0,0.0,51.0
2023-01-16 01:00:00,221.0,245.0,0.0,58.0
2023-01-16 02:00:00,221.0,214.0,0.0,79.0
2023-01-16 03:00:00,221.0,200.0,0.0,91.0
2023-01-16 04:00:00,221.0,202.0,0.0,109.0
2023-01-16 05:00:00,221.0,246.0,0.0,113.0
2023-01-16 06:00:00,221.0,306.0,0.0,117.0
2023-01-16 07:00:00,221.0,348.0,0.0,117.0
2023-01-16 08:00:00,219.0,375.0,0.0,115.0
2023-01-16 09:00:00,219.0,381.0,0.0,115.0
2023-01-16 10:00:00,219.0,383.0,0.0,116.0
2023-01-16 11:00:00,219.0,387.0,0.0,116.0
2023-01-16 12:00:00,217.0,386.0,0.0,109.0
2023-01-16 13:00:00,217.0,386.0,0.0,97.0
2023-01-16 14:00:00,221.0,381.0,0.0,107.0
2023-01-16 15:00:00,223.0,392.0,0.0,102.0
2023-01-16 16:00:00,223.0,395.0,0.0,109.0
2023-01-16 17:00:00,223.0,398.0,0.0,97.0
2023-01-16 18:00:00,223.0,393.0,0.0,99.0
2023-01-16 19:00:00,224.0,386.0,0.0,105.0
2023-01-16 20:00:00,224.0,355.0,0.0,108.0
2023-01-16 21:00:00,223.0,336.0,0.0,110.0
2023-01-16 22:00:00,223.0,313.0,0.0,111.0
2023-01-16 23:00:00,224.0,261.0,0.0,115.0
2023-01-17 00:00:00,222.0,215.0,0.0,115.0
2023-01-17 01:00:00,222.0,181.0,0.0,114.0
2023-01-17 02:00:00,222.0,166.0,0.0,115.0
2023-01-17 03:00:00,222.0,168.0,0.0,116.0
2023-01-17 04:00:00,222.0,206.0,0.0,114.0
2023-01-17 05:00:00,221.0,326.0,0.0,111.0
2023-01-17 06:00:00,221.0,359.0,0.0,112.0
2023-01-17 07:00:00,221.0,392.0,0.0,112.0
2023-01-17 08:00:00,221.0,396.0,0.0,110.0
2023-01-17 09:00:00,220.0,399.0,0.0,115.0
2023-01-17 10:00:00,221.0,402.0,0.0,118.0
2023-01-17 11:00:00,220.0,410.0,0.0,112.0
2023-01-17 12:00:00,221.0,409.0,0.0,97.0
2023-01-17 13:00:00,220.0,410.0,0.0,97.0
2023-01-17 14:00:00,220.0,410.0,0.0,57.0
2023-01-17 15:00:00,220.0,410.0,0.0,18.0
2023-01-17 16:00:00,220.0,409.0,0.0,13.0
2023-01-17 17:00:00,219.0,409.0,0.0,19.0
2023-01-17 18:00:00,219.0,409.0,0.0,2.0
2023-01-17 19:00:00,219.0,410.0,0.0,1.0
2023-01-17 20:00:00,218.0,409.0,0.0,2.0
2023-01-17 21:00:00,216.0,405.0,0.0,20.0
2023-01-17 22:00:00,217.0,397.0,0.0,27.0
2023-01-17 23:00:00,217.0,311.0,0.0,17.0
2023-01-18 00:00:00,213.0,296.0,0.0,8.0
2023-01-18 01:00:00,199.0,291.0,0.0,8.0
2023-01-18 02:00:00,199.0,297.0,0.0,10.0
2023-01-18 03:00:00,216.0,298.0,0.0,1.0
2023-01-18 04:00:00,218.0,368.0,0.0,15.0
2023-01-18 05:00:00,218.0,411.0,0.0,11.0
2023-01-18 06:00:00,218.0,407.0,0.0,42.0
2023-01-18 07:00:00,218.0,396.0,0.0,97.0
2023-01-18 08:00:00,219.0,373.0,0.0,96.0
2023-01-18 09:00:00,218.0,379.0,0.0,106.0
2023-01-18 10:00:00,218.0,454.0,0.0,90.0
2023-01-18 11:00:00,218.0,454.0,0.0,114.0
2023-01-18 12:00:00,219.0,455.0,0.0,117.0
2023-01-18 13:00:00,219.0,456.0,0.0,116.0
2023-01-18 14:00:00,219.0,432.0,0.0,110.0
2023-01-18 15:00:00,219.0,517.0,0.0,88.0
2023-01-18 16:00:00,220.0,522.0,0.0,66.0
2023-01-18 17:00:00,219.0,522.0,0.0,59.0
2023-01-18 18:00:00,219.0,521.0,0.0,41.0
2023-01-18 19:00:00,219.0,521.0,0.0,38.0
2023-01-18 20:00:00,219.0,486.0,0.0,39.0
2023-01-18 21:00:00,219.0,513.0,0.0,52.0
2023-01-18 22:00:00,219.0,406.0,0.0,61.0
2023-01-18 23:00:00,220.0,389.0,0.0,80.0
2023-01-19 00:00:00,218.0,297.0,0.0,74.0
2023-01-19 01:00:00,219.0,287.0,0.0,61.0
2023-01-19 02:00:00,219.0,270.0,0.0,82.0
2023-01-19 03:00:00,219.0,295.0,0.0,84.0
2023-01-19 04:00:00,219.0,296.0,0.0,84.0
2023-01-19 05:00:00,220.0,518.0,0.0,88.0
2023-01-19 06:00:00,219.0,517.0,0.0,96.0
2023-01-19 07:00:00,220.0,467.0,0.0,93.0
2023-01-19 08:00:00,220.0,440.0,0.0,101.0
2023-01-19 09:00:00,219.0,438.0,0.0,111.0
2023-01-19 10:00:00,219.0,438.0,0.0,115.0
2023-01-19 11:00:00,219.0,439.0,0.0,113.0
2023-01-19 12:00:00,219.0,444.0,0.0,91.0
2023-01-19 13:00:00,219.0,455.0,0.0,78.0
2023-01-19 14:00:00,219.0,513.0,0.0,65.0
2023-01-19 15:00:00,219.0,522.0,0.0,41.0
2023-01-19 16:00:00,219.0,503.0,0.0,46.0
2023-01-19 17:00:00,219.0,513.0,0.0,33.0
2023-01-19 18:00:00,219.0,511.0,0.0,32.0
2023-01-19 19:00:00,219.0,516.0,0.0,29.0
2023-01-19 20:00:00,219.0,510.0,0.0,50.0
2023-01-19 21:00:00,220.0,519.0,0.0,40.0
2023-01-19 22:00:00,221.0,515.0,0.0,44.0
2023-01-19 23:00:00,222.0,437.0,0.0,46.0
2023-01-20 00:00:00,222.0,388.0,0.0,34.0
2023-01-20 01:00:00,221.0,368.0,0.0,23.0
2023-01-20 02:00:00,219.0,383.0,0.0,13.0
2023-01-20 03:00:00,218.0,387.0,0.0,15.0
2023-01-20 04:00:00,218.0,390.0,0.0,2.0
2023-01-20 05:00:00,218.0,521.0,0.0,1.0
2023-01-20 06:00:00,218.0,522.0,0.0,9.0
2023-01-20 07:00:00,218.0,522.0,0.0,6.0
2023-01-20 08:00:00,218.0,522.0,0.0,1.0
2023-01-20 09:00:00,218.0,521.0,0.0,6.0
2023-01-20 10:00:00,218.0,521.0,0.0,18.0
2023-01-20 11:00:00,217.0,520.0,0.0,15.0
2023-01-20 12:00:00,218.0,518.0,0.0,14.0
2023-01-20 13:00:00,219.0,506.0,0.0,27.0
2023-01-20 14:00:00,219.0,510.0,0.0,25.0
2023-01-20 15:00:00,219.0,517.0,0.0,15.0
2023-01-20 16:00:00,219.0,521.0,0.0,41.0
2023-01-20 17:00:00,218.0,521.0,0.0,31.0
