UTC time,wind,hydro,coal,solar
2023-01-05 21:00:00,14.0,0.0,0.0,0.0
2023-01-05 22:00:00,28.0,0.0,0.0,0.0
2023-01-05 23:00:00,34.0,0.0,0.0,0.0
2023-01-06 00:00:00,24.0,0.0,0.0,0.0
2023-01-06 01:00:00,18.0,0.0,0.0,0.0
2023-01-06 02:00:00,26.0,0.0,0.0,0.0
2023-01-06 03:00:00,35.0,0.0,0.0,0.0
2023-01-06 04:00:00,57.0,0.0,0.0,0.0
2023-01-06 05:00:00,48.0,0.0,0.0,0.0
2023-01-06 06:00:00,55.0,0.0,0.0,0.0
2023-01-06 07:00:00,48.0,0.0,0.0,0.0
2023-01-06 08:00:00,33.0,0.0,0.0,0.0
2023-01-06 09:00:00,38.0,0.0,0.0,0.0
2023-01-06 10:00:00,54.0,0.0,0.0,0.0
2023-01-06 11:00:00,36.0,0.0,0.0,0.0
2023-01-06 12:00:00,29.0,0.0,0.0,0.0
2023-01-06 13:00:00,21.0,0.0,0.0,0.0
2023-01-06 14:00:00,20.0,0.0,0.0,0.0
2023-01-06 15:00:00,25.0,0.0,0.0,0.0
2023-01-06 16:00:00,27.0,0.0,0.0,0.0
2023-01-06 17:00:00,12.0,0.0,0.0,0.0
2023-01-06 18:00:00,13.0,0.0,0.0,0.0
2023-01-06 19:00:00,25.0,0.0,0.0,0.0
2023-01-06 20:00:00,32.0,0.0,0.0,0.0
2023-01-06 21:00:00,39.0,0.0,0.0,0.0
2023-01-06 22:00:00,47.0,0.0,0.0,0.0
2023-01-06 23:00:00,36.0,0.0,0.0,0.0
2023-01-07 00:00:00,17.0,0.0,0.0,0.0
2023-01-07 01:00:00,14.0,0.0,0.0,0.0
2023-01-07 02:00:00,11.0,0.0,0.0,0.0
2023-01-07 03:00:00,3.0,0.0,0.0,0.0
2023-01-07 04:00:00,1.0,0.0,0.0,0.0
2023-01-07 05:00:00,0.0,0.0,0.0,0.0
2023-01-07 06:00:00,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,0.0,0.0
2023-01-07 08:00:00,0.0,0.0,0.0,0.0
2023-01-07 09:00:00,0.0,0.0,0.0,0.0
2023-01-07 10:00:00,0.0,0.0,0.0,0.0
2023-01-07 11:00:00,1.0,0.0,0.0,0.0
2023-01-07 12:00:00,2.0,0.0,0.0,0.0
2023-01-07 13:00:00,3.0,0.0,0.0,0.0
2023-01-07 14:00:00,4.0,0.0,0.0,0.0
2023-01-07 15:00:00,3.0,0.0,0.0,0.0
2023-01-07 16:00:00,1.0,0.0,0.0,0.0
2023-01-07 17:00:00,0.0,0.0,0.0,0.0
2023-01-07 18:00:00,0.0,0.0,0.0,0.0
2023-01-07 19:00:00,2.0,0.0,0.0,0.0
2023-01-07 20:00:00,3.0,0.0,0.0,0.0
2023-01-07 21:00:00,3.0,0.0,0.0,0.0
2023-01-07 22:00:00,2.0,0.0,0.0,0.0
2023-01-07 23:00:00,3.0,0.0,0.0,0.0
2023-01-08 00:00:00,2.0,0.0,0.0,0.0
2023-01-08 01:00:00,1.0,0.0,0.0,0.0
2023-01-08 02:00:00,4.0,0.0,0.0,0.0
2023-01-08 03:00:00,6.0,0.0,0.0,0.0
2023-01-08 04:00:00,4.0,0.0,0.0,0.0
2023-01-08 05:00:00,4.0,0.0,0.0,0.0
2023-01-08 06:00:00,7.0,0.0,0.0,0.0
2023-01-08 07:00:00,9.0,0.0,0.0,0.0
2023-01-08 08:00:00,5.0,0.0,0.0,0.0
2023-01-08 09:00:00,3.0,0.0,0.0,0.0
2023-01-08 10:00:00,6.0,0.0,0.0,0.0
2023-01-08 11:00:00,10.0,0.0,0.0,0.0
2023-01-08 12:00:00,8.0,0.0,0.0,0.0
2023-01-08 13:00:00,9.0,0.0,0.0,0.0
2023-01-08 14:00:00,11.0,0.0,0.0,0.0
2023-01-08 15:00:00,14.0,0.0,0.0,0.0
2023-01-08 16:00:00,18.0,0.0,0.0,0.0
2023-01-08 17:00:00,22.0,0.0,0.0,0.0
2023-01-08 18:00:00,40.0,0.0,0.0,0.0
2023-01-08 19:00:00,38.0,0.0,0.0,0.0
2023-01-08 20:00:00,41.0,0.0,0.0,0.0
2023-01-08 21:00:00,51.0,0.0,0.0,0.0
2023-01-08 22:00:00,64.0,0.0,0.0,0.0
2023-01-08 23:00:00,83.0,0.0,0.0,0.0
2023-01-09 00:00:00,102.0,0.0,0.0,0.0
2023-01-09 01:00:00,110.0,0.0,0.0,0.0
2023-01-09 02:00:00,118.0,0.0,0.0,0.0
2023-01-09 03:00:00,113.0,0.0,0.0,0.0
2023-01-09 04:00:00,117.0,0.0,0.0,0.0
2023-01-09 05:00:00,116.0,0.0,0.0,0.0
2023-01-09 06:00:00,118.0,0.0,0.0,0.0
2023-01-09 07:00:00,118.0,0.0,0.0,0.0
2023-01-09 08:00:00,118.0,0.0,0.0,0.0
2023-01-09 09:00:00,118.0,0.0,0.0,0.0
2023-01-09 10:00:00,118.0,0.0,0.0,0.0
2023-01-09 11:00:00,119.0,0.0,0.0,0.0
2023-01-09 12:00:00,118.0,0.0,0.0,0.0
2023-01-09 13:00:00,115.0,0.0,0.0,0.0
2023-01-09 14:00:00,109.0,0.0,0.0,0.0
2023-01-09 15:00:00,101.0,0.0,0.0,0.0
2023-01-09 16:00:00,106.0,0.0,0.0,0.0
2023-01-09 17:00:00,113.0,0.0,0.0,0.0
2023-01-09 18:00:00,107.0,0.0,0.0,0.0
2023-01-09 19:00:00,103.0,0.0,0.0,0.0
2023-01-09 20:00:00,102.0,0.0,0.0,0.0
2023-01-09 21:00:00,108.0,0.0,0.0,0.0
2023-01-09 22:00:00,113.0,0.0,0.0,0.0
2023-01-09 23:00:00,112.0,0.0,0.0,0.0
2023-01-10 00:00:00,63.0,0.0,0.0,0.0
2023-01-10 01:00:00,43.0,0.0,0.0,0.0
2023-01-10 02:00:00,34.0,0.0,0.0,0.0
2023-01-10 03:00:00,15.0,0.0,0.0,0.0
2023-01-10 04:00:00,10.0,0.0,0.0,0.0
2023-01-10 05:00:00,29.0,0.0,0.0,0.0
2023-01-10 06:00:00,33.0,0.0,0.0,0.0
2023-01-10 07:00:00,31.0,0.0,0.0,0.0
2023-01-10 08:00:00,6.0,0.0,0.0,0.0
2023-01-10 09:00:00,3.0,0.0,0.0,0.0
2023-01-10 10:00:00,10.0,0.0,0.0,0.0
2023-01-10 11:00:00,30.0,0.0,0.0,0.0
2023-01-10 12:00:00,62.0,0.0,0.0,0.0
2023-01-10 13:00:00,60.0,0.0,0.0,0.0
2023-01-10 14:00:00,61.0,0.0,0.0,0.0
2023-01-10 15:00:00,65.0,0.0,0.0,0.0
2023-01-10 16:00:00,80.0,0.0,0.0,0.0
2023-01-10 17:00:00,86.0,0.0,0.0,0.0
2023-01-10 18:00:00,88.0,0.0,0.0,0.0
2023-01-10 19:00:00,87.0,0.0,0.0,0.0
2023-01-10 20:00:00,96.0,0.0,0.0,0.0
2023-01-10 21:00:00,95.0,0.0,0.0,0.0
2023-01-10 22:00:00,72.0,0.0,0.0,0.0
2023-01-10 23:00:00,74.0,0.0,0.0,0.0
2023-01-11 00:00:00,74.0,0.0,0.0,0.0
2023-01-11 01:00:00,73.0,0.0,0.0,0.0
2023-01-11 02:00:00,76.0,0.0,0.0,0.0
2023-01-11 03:00:00,80.0,0.0,0.0,0.0
2023-01-11 04:00:00,79.0,0.0,0.0,0.0
2023-01-11 05:00:00,94.0,0.0,0.0,0.0
2023-01-11 06:00:00,97.0,0.0,0.0,0.0
2023-01-11 07:00:00,78.0,0.0,0.0,0.0
2023-01-11 08:00:00,77.0,0.0,0.0,0.0
2023-01-11 09:00:00,73.0,0.0,0.0,0.0
2023-01-11 10:00:00,74.0,0.0,0.0,0.0
2023-01-11 11:00:00,71.0,0.0,0.0,0.0
2023-01-11 12:00:00,65.0,0.0,0.0,0.0
2023-01-11 13:00:00,55.0,0.0,0.0,0.0
2023-01-11 14:00:00,55.0,0.0,0.0,0.0
2023-01-11 15:00:00,76.0,0.0,0.0,0.0
2023-01-11 16:00:00,96.0,0.0,0.0,0.0
2023-01-11 17:00:00,110.0,0.0,0.0,0.0
2023-01-11 18:00:00,113.0,0.0,0.0,0.0
2023-01-11 19:00:00,111.0,0.0,0.0,0.0
2023-01-11 20:00:00,100.0,0.0,0.0,0.0
2023-01-11 21:00:00,68.0,0.0,0.0,0.0
2023-01-11 22:00:00,36.0,0.0,0.0,0.0
2023-01-11 23:00:00,40.0,0.0,0.0,0.0
2023-01-12 00:00:00,42.0,0.0,0.0,0.0
2023-01-12 01:00:00,52.0,0.0,0.0,0.0
2023-01-12 02:00:00,43.0,0.0,0.0,0.0
2023-01-12 03:00:00,31.0,0.0,0.0,0.0
2023-01-12 04:00:00,34.0,0.0,0.0,0.0
2023-01-12 05:00:00,30.0,0.0,0.0,0.0
2023-01-12 06:00:00,60.0,0.0,0.0,0.0
2023-01-12 07:00:00,68.0,0.0,0.0,0.0
2023-01-12 08:00:00,57.0,0.0,0.0,0.0
2023-01-12 09:00:00,59.0,0.0,0.0,0.0
2023-01-12 10:00:00,70.0,0.0,0.0,0.0
2023-01-12 11:00:00,57.0,0.0,0.0,0.0
2023-01-12 12:00:00,44.0,0.0,0.0,0.0
2023-01-12 13:00:00,39.0,0.0,0.0,0.0
2023-01-12 14:00:00,40.0,0.0,0.0,0.0
2023-01-12 15:00:00,39.0,0.0,0.0,0.0
2023-01-12 16:00:00,35.0,0.0,0.0,0.0
2023-01-12 17:00:00,57.0,0.0,0.0,0.0
2023-01-12 18:00:00,73.0,0.0,0.0,0.0
2023-01-12 19:00:00,63.0,0.0,0.0,0.0
2023-01-12 20:00:00,48.0,0.0,0.0,0.0
2023-01-12 21:00:00,16.0,0.0,0.0,0.0
2023-01-12 22:00:00,12.0,0.0,0.0,0.0
2023-01-12 23:00:00,9.0,72.33333333333333,74.66666666666667,0.0
2023-01-13 00:00:00,13.0,94.77777777777777,99.55555555555556,0.0
2023-01-13 01:00:00,6.0,92.25925925925925,107.85185185185185,0.0
2023-01-13 02:00:00,8.0,85.41975308641975,110.61728395061728,0.0
2023-01-13 03:00:00,9.0,79.13991769547324,111.53909465020575,0.0
2023-01-13 04:00:00,9.0,75.71330589849107,111.84636488340192,0.0
2023-01-13 05:00:00,10.0,82.23776863283035,111.9487882944673,0.0
2023-01-13 06:00:00,9.0,99.07925621094346,111.9829294314891,0.0
2023-01-13 07:00:00,5.0,106.69308540364783,111.99430981049636,0.0
2023-01-13 08:00:00,1.0,109.89769513454928,111.99810327016546,0.0
2023-01-13 09:00:00,0.0,110.63256504484976,111.99936775672182,0.0
2023-01-13 10:00:00,0.0,111.21085501494991,111.9997892522406,0.0
2023-01-13 11:00:00,0.0,107.0702850049833,111.99992975074686,0.0
2023-01-13 12:00:00,0.0,104.6900950016611,111.99997658358228,0.0
2023-01-13 13:00:00,0.0,102.89669833388704,111.99999219452742,0.0
2023-01-13 14:00:00,1.0,103.96556611129569,111.66666406484246,0.0
2023-01-13 15:00:00,0.0,106.65518870376523,111.88888802161415,0.0
2023-01-13 16:00:00,0.0,106.88506290125508,111.62962934053805,0.0
2023-01-13 17:00:00,0.0,103.29502096708502,111.54320978017934,0.0
2023-01-13 18:00:00,0.0,101.43167365569501,111.84773659339311,0.0
2023-01-13 19:00:00,2.0,101.47722455189835,111.6159121977977,0.0
2023-01-13 20:00:00,2.0,104.82574151729945,112.20530406593257,0.0
2023-01-13 21:00:00,2.0,102.27524717243314,112.06843468864419,0.0
2023-01-13 22:00:00,1.0,130.0688117931083,140.01710867216104,0.0
2023-01-13 23:00:00,0.0,217.0,224.0,0.0
2023-01-14 00:00:00,0.0,212.0,224.0,0.0
2023-01-14 01:00:00,0.0,182.0,224.0,0.0
2023-01-14 02:00:00,3.0,164.0,224.0,0.0
2023-01-14 03:00:00,3.0,152.0,224.0,0.0
2023-01-14 04:00:00,8.0,148.0,224.0,0.0
2023-01-14 05:00:00,13.0,171.0,224.0,0.0
2023-01-14 06:00:00,22.0,215.0,224.0,0.0
2023-01-14 07:00:00,23.0,221.0,224.0,0.0
2023-01-14 08:00:00,19.0,223.0,224.0,0.0
2023-01-14 09:00:00,10.0,222.0,224.0,0.0
2023-01-14 10:00:00,11.0,223.0,224.0,0.0
2023-01-14 11:00:00,36.0,210.0,224.0,0.0
2023-01-14 12:00:00,49.0,207.0,224.0,0.0
2023-01-14 13:00:00,56.0,204.0,224.0,0.0
2023-01-14 14:00:00,60.0,209.0,223.0,0.0
2023-01-14 15:00:00,62.0,216.0,224.0,0.0
2023-01-14 16:00:00,64.0,214.0,223.0,0.0
2023-01-14 17:00:00,60.0,203.0,223.0,0.0
2023-01-14 18:00:00,84.0,201.0,224.0,0.0
2023-01-14 19:00:00,92.0,203.0,223.0,0.0
2023-01-14 20:00:00,51.0,213.0,225.0,0.0
2023-01-14 21:00:00,47.0,202.0,224.0,0.0
2023-01-14 22:00:00,36.0,201.0,224.0,0.0
2023-01-14 23:00:00,15.0,182.0,224.0,0.0
2023-01-15 00:00:00,22.0,150.0,224.0,0.0
2023-01-15 01:00:00,28.0,119.0,224.0,0.0
2023-01-15 02:00:00,30.0,102.0,223.0,0.0
2023-01-15 03:00:00,34.0,88.0,224.0,0.0
2023-01-15 04:00:00,19.0,105.0,224.0,0.0
2023-01-15 05:00:00,13.0,131.0,223.0,0.0
2023-01-15 06:00:00,14.0,166.0,223.0,0.0
2023-01-15 07:00:00,6.0,172.0,225.0,0.0
2023-01-15 08:00:00,7.0,171.0,224.0,0.0
2023-01-15 09:00:00,4.0,171.0,224.0,0.0
2023-01-15 10:00:00,1.0,169.0,224.0,0.0
2023-01-15 11:00:00,4.0,161.0,224.0,0.0
2023-01-15 12:00:00,8.0,156.0,223.0,0.0
2023-01-15 13:00:00,6.0,157.0,223.0,0.0
2023-01-15 14:00:00,6.0,163.0,224.0,0.0
2023-01-15 15:00:00,8.0,175.0,224.0,0.0
2023-01-15 16:00:00,16.0,180.0,224.0,0.0
2023-01-15 17:00:00,15.0,172.0,223.0,0.0
2023-01-15 18:00:00,20.0,183.0,223.0,0.0
2023-01-15 19:00:00,21.0,178.0,222.0,0.0
2023-01-15 20:00:00,24.0,166.0,222.0,0.0
2023-01-15 21:00:00,27.0,158.0,221.0,0.0
2023-01-15 22:00:00,30.0,166.0,220.0,0.0
2023-01-15 23:00:00,34.0,226.0,220.0,0.0
2023-01-16 00:00:00,51.0,274.0,220.0,0.0
2023-01-16 01:00:00,58.0,245.0,221.0,0.0
2023-01-16 02:00:00,79.0,214.0,221.0,0.0
2023-01-16 03:00:00,91.0,200.0,221.0,0.0
2023-01-16 04:00:00,109.0,202.0,221.0,0.0
2023-01-16 05:00:00,113.0,246.0,221.0,0.0
2023-01-16 06:00:00,117.0,306.0,221.0,0.0
2023-01-16 07:00:00,117.0,348.0,221.0,0.0
2023-01-16 08:00:00,115.0,375.0,219.0,0.0
2023-01-16 09:00:00,115.0,381.0,219.0,0.0
2023-01-16 10:00:00,116.0,383.0,219.0,0.0
2023-01-16 11:00:00,116.0,387.0,219.0,0.0
2023-01-16 12:00:00,109.0,386.0,217.0,0.0
2023-01-16 13:00:00,97.0,386.0,217.0,0.0
2023-01-16 14:00:00,107.0,381.0,221.0,0.0
2023-01-16 15:00:00,102.0,392.0,223.0,0.0
2023-01-16 16:00:00,109.0,395.0,223.0,0.0
2023-01-16 17:00:00,97.0,398.0,223.0,0.0
2023-01-16 18:00:00,99.0,393.0,223.0,0.0
2023-01-16 19:00:00,105.0,386.0,224.0,0.0
2023-01-16 20:00:00,108.0,355.0,224.0,0.0
2023-01-16 21:00:00,110.0,336.0,223.0,0.0
2023-01-16 22:00:00,111.0,313.0,223.0,0.0
2023-01-16 23:00:00,115.0,261.0,224.0,0.0
2023-01-17 00:00:00,115.0,215.0,222.0,0.0
2023-01-17 01:00:00,114.0,181.0,222.0,0.0
2023-01-17 02:00:00,115.0,166.0,222.0,0.0
2023-01-17 03:00:00,116.0,168.0,222.0,0.0
2023-01-17 04:00:00,114.0,206.0,222.0,0.0
2023-01-17 05:00:00,111.0,326.0,221.0,0.0
2023-01-17 06:00:00,112.0,359.0,221.0,0.0
2023-01-17 07:00:00,112.0,392.0,221.0,0.0
2023-01-17 08:00:00,110.0,396.0,221.0,0.0
2023-01-17 09:00:00,115.0,399.0,220.0,0.0
2023-01-17 10:00:00,118.0,402.0,221.0,0.0
2023-01-17 11:00:00,112.0,410.0,220.0,0.0
2023-01-17 12:00:00,97.0,409.0,221.0,0.0
2023-01-17 13:00:00,97.0,410.0,220.0,0.0
2023-01-17 14:00:00,57.0,410.0,220.0,0.0
2023-01-17 15:00:00,18.0,410.0,220.0,0.0
2023-01-17 16:00:00,13.0,409.0,220.0,0.0
2023-01-17 17:00:00,19.0,409.0,219.0,0.0
2023-01-17 18:00:00,2.0,409.0,219.0,0.0
2023-01-17 19:00:00,1.0,410.0,219.0,0.0
2023-01-17 20:00:00,2.0,409.0,218.0,0.0
2023-01-17 21:00:00,20.0,405.0,216.0,0.0
2023-01-17 22:00:00,27.0,397.0,217.0,0.0
2023-01-17 23:00:00,17.0,311.0,217.0,0.0
2023-01-18 00:00:00,8.0,296.0,213.0,0.0
2023-01-18 01:00:00,8.0,291.0,199.0,0.0
2023-01-18 02:00:00,10.0,297.0,199.0,0.0
2023-01-18 03:00:00,1.0,298.0,216.0,0.0
2023-01-18 04:00:00,15.0,368.0,218.0,0.0
2023-01-18 05:00:00,11.0,411.0,218.0,0.0
2023-01-18 06:00:00,42.0,407.0,218.0,0.0
2023-01-18 07:00:00,97.0,396.0,218.0,0.0
2023-01-18 08:00:00,96.0,373.0,219.0,0.0
2023-01-18 09:00:00,106.0,379.0,218.0,0.0
2023-01-18 10:00:00,90.0,454.0,218.0,0.0
2023-01-18 11:00:00,114.0,454.0,218.0,0.0
2023-01-18 12:00:00,117.0,455.0,219.0,0.0
2023-01-18 13:00:00,116.0,456.0,219.0,0.0
2023-01-18 14:00:00,110.0,432.0,219.0,0.0
2023-01-18 15:00:00,88.0,517.0,219.0,0.0
2023-01-18 16:00:00,66.0,522.0,220.0,0.0
2023-01-18 17:00:00,59.0,522.0,219.0,0.0
2023-01-18 18:00:00,41.0,521.0,219.0,0.0
2023-01-18 19:00:00,38.0,521.0,219.0,0.0
2023-01-18 20:00:00,39.0,486.0,219.0,0.0
2023-01-18 21:00:00,52.0,513.0,219.0,0.0
2023-01-18 22:00:00,61.0,406.0,219.0,0.0
2023-01-18 23:00:00,80.0,389.0,220.0,0.0
2023-01-19 00:00:00,74.0,297.0,218.0,0.0
2023-01-19 01:00:00,61.0,287.0,219.0,0.0
2023-01-19 02:00:00,82.0,270.0,219.0,0.0
2023-01-19 03:00:00,84.0,295.0,219.0,0.0
2023-01-19 04:00:00,84.0,296.0,219.0,0.0
2023-01-19 05:00:00,88.0,518.0,220.0,0.0
2023-01-19 06:00:00,96.0,517.0,219.0,0.0
2023-01-19 07:00:00,93.0,467.0,220.0,0.0
2023-01-19 08:00:00,101.0,440.0,220.0,0.0
2023-01-19 09:00:00,111.0,438.0,219.0,0.0
2023-01-19 10:00:00,115.0,438.0,219.0,0.0
2023-01-19 11:00:00,113.0,439.0,219.0,0.0
2023-01-19 12:00:00,91.0,444.0,219.0,0.0
2023-01-19 13:00:00,78.0,455.0,219.0,0.0
2023-01-19 14:00:00,65.0,513.0,219.0,0.0
2023-01-19 15:00:00,41.0,522.0,219.0,0.0
2023-01-19 16:00:00,46.0,503.0,219.0,0.0
2023-01-19 17:00:00,33.0,513.0,219.0,0.0
2023-01-19 18:00:00,32.0,511.0,219.0,0.0
2023-01-19 19:00:00,29.0,516.0,219.0,0.0
2023-01-19 20:00:00,50.0,510.0,219.0,0.0
2023-01-19 21:00:00,40.0,519.0,220.0,0.0
2023-01-19 22:00:00,44.0,515.0,221.0,0.0
2023-01-19 23:00:00,46.0,437.0,222.0,0.0
2023-01-20 00:00:00,34.0,388.0,222.0,0.0
2023-01-20 01:00:00,23.0,368.0,221.0,0.0
2023-01-20 02:00:00,13.0,383.0,219.0,0.0
2023-01-20 03:00:00,15.0,387.0,218.0,0.0
2023-01-20 04:00:00,2.0,390.0,218.0,0.0
2023-01-20 05:00:00,1.0,521.0,218.0,0.0
2023-01-20 06:00:00,9.0,522.0,218.0,0.0
2023-01-20 07:00:00,6.0,522.0,218.0,0.0
2023-01-20 08:00:00,1.0,522.0,218.0,0.0
2023-01-20 09:00:00,6.0,521.0,218.0,0.0
2023-01-20 10:00:00,18.0,521.0,218.0,0.0
2023-01-20 11:00:00,15.0,520.0,217.0,0.0
2023-01-20 12:00:00,14.0,518.0,218.0,0.0
2023-01-20 13:00:00,27.0,506.0,219.0,0.0
2023-01-20 14:00:00,25.0,510.0,219.0,0.0
2023-01-20 15:00:00,15.0,517.0,219.0,0.0
2023-01-20 16:00:00,41.0,521.0,219.0,0.0
2023-01-20 17:00:00,31.0,521.0,218.0,0.0
