,UTC time,actual_carbon_intensity_direct,forecasted_carbon_intensity_direct
0,2021-07-01 00:00:00,368.18,400.47
1,2021-07-01 01:00:00,383.42,331.08
2,2021-07-01 02:00:00,398.95,380.15
3,2021-07-01 03:00:00,395.58,414.77
4,2021-07-01 04:00:00,386.73,388.48
5,2021-07-01 05:00:00,380.36,404.69
6,2021-07-01 06:00:00,365.67,345.94
7,2021-07-01 07:00:00,357.2,327.24
8,2021-07-01 08:00:00,357.62,353.55
9,2021-07-01 09:00:00,360.02,351.11
10,2021-07-01 10:00:00,363.76,347.0
11,2021-07-01 11:00:00,368.47,415.09
12,2021-07-01 12:00:00,378.09,332.16
13,2021-07-01 13:00:00,375.3,355.09
14,2021-07-01 14:00:00,365.85,386.76
15,2021-07-01 15:00:00,361.68,397.91
16,2021-07-01 16:00:00,363.2,391.31
17,2021-07-01 17:00:00,365.92,365.13
18,2021-07-01 18:00:00,367.98,339.58
19,2021-07-01 19:00:00,372.24,370.75
20,2021-07-01 20:00:00,373.12,390.25
21,2021-07-01 21:00:00,369.5,390.35
22,2021-07-01 22:00:00,366.83,392.15
23,2021-07-01 23:00:00,366.12,376.2
24,2021-07-02 00:00:00,361.2,383.43
25,2021-07-02 01:00:00,362.17,336.71
26,2021-07-02 02:00:00,376.78,367.79
27,2021-07-02 03:00:00,379.6,409.51
28,2021-07-02 04:00:00,377.7,371.56
29,2021-07-02 05:00:00,375.49,342.98
30,2021-07-02 06:00:00,362.97,357.57
31,2021-07-02 07:00:00,362.06,338.45
32,2021-07-02 08:00:00,366.66,385.89
33,2021-07-02 09:00:00,367.18,327.87
34,2021-07-02 10:00:00,368.59,375.94
35,2021-07-02 11:00:00,372.03,416.75
36,2021-07-02 12:00:00,375.59,393.22
37,2021-07-02 13:00:00,376.63,387.32
38,2021-07-02 14:00:00,370.27,369.96
39,2021-07-02 15:00:00,372.31,384.11
40,2021-07-02 16:00:00,376.43,386.11
41,2021-07-02 17:00:00,378.08,395.35
42,2021-07-02 18:00:00,377.77,321.64
43,2021-07-02 19:00:00,369.55,388.59
44,2021-07-02 20:00:00,365.71,336.81
45,2021-07-02 21:00:00,360.6,317.03
46,2021-07-02 22:00:00,362.27,336.43
47,2021-07-02 23:00:00,361.59,374.28
48,2021-07-03 00:00:00,366.25,370.28
49,2021-07-03 01:00:00,378.75,341.74
50,2021-07-03 02:00:00,382.65,370.08
51,2021-07-03 03:00:00,380.42,431.72
52,2021-07-03 04:00:00,379.83,356.36
53,2021-07-03 05:00:00,381.84,404.73
54,2021-07-03 06:00:00,381.21,388.29
55,2021-07-03 07:00:00,384.42,388.45
56,2021-07-03 08:00:00,389.1,351.49
57,2021-07-03 09:00:00,391.21,402.48
58,2021-07-03 10:00:00,397.79,419.72
59,2021-07-03 11:00:00,403.89,405.86
60,2021-07-03 12:00:00,406.98,423.06
61,2021-07-03 13:00:00,412.41,359.01
62,2021-07-03 14:00:00,408.83,416.08
63,2021-07-03 15:00:00,401.14,408.79
64,2021-07-03 16:00:00,395.09,375.99
65,2021-07-03 17:00:00,387.0,378.33
66,2021-07-03 18:00:00,383.21,391.12
67,2021-07-03 19:00:00,380.64,393.48
68,2021-07-03 20:00:00,377.67,351.78
69,2021-07-03 21:00:00,376.41,357.55
70,2021-07-03 22:00:00,377.01,383.47
71,2021-07-03 23:00:00,378.98,402.02
72,2021-07-04 00:00:00,372.43,355.27
73,2021-07-04 01:00:00,382.62,402.63
74,2021-07-04 02:00:00,388.78,431.86
75,2021-07-04 03:00:00,386.98,416.75
76,2021-07-04 04:00:00,386.08,356.61
77,2021-07-04 05:00:00,387.59,391.72
78,2021-07-04 06:00:00,382.82,430.01
79,2021-07-04 07:00:00,385.47,343.8
80,2021-07-04 08:00:00,394.12,421.49
81,2021-07-04 09:00:00,397.17,405.74
82,2021-07-04 10:00:00,401.56,372.8
83,2021-07-04 11:00:00,402.51,416.38
84,2021-07-04 12:00:00,406.51,339.52
85,2021-07-04 13:00:00,401.34,364.82
86,2021-07-04 14:00:00,387.23,362.24
87,2021-07-04 15:00:00,373.98,398.74
88,2021-07-04 16:00:00,369.83,404.97
89,2021-07-04 17:00:00,374.34,401.02
90,2021-07-04 18:00:00,375.69,397.53
91,2021-07-04 19:00:00,374.98,356.68
92,2021-07-04 20:00:00,370.71,389.07
93,2021-07-04 21:00:00,363.41,373.04
94,2021-07-04 22:00:00,355.73,342.73
95,2021-07-04 23:00:00,349.02,346.94
96,2021-07-02 00:00:00,361.2,371.02
97,2021-07-02 01:00:00,362.17,329.77
98,2021-07-02 02:00:00,376.78,360.65
99,2021-07-02 03:00:00,379.6,402.03
100,2021-07-02 04:00:00,377.7,366.08
101,2021-07-02 05:00:00,375.49,340.99
102,2021-07-02 06:00:00,362.97,350.38
103,2021-07-02 07:00:00,362.06,332.49
104,2021-07-02 08:00:00,366.66,376.22
105,2021-07-02 09:00:00,367.18,324.52
106,2021-07-02 10:00:00,368.59,372.29
107,2021-07-02 11:00:00,372.03,410.11
108,2021-07-02 12:00:00,375.59,390.68
109,2021-07-02 13:00:00,376.63,380.98
110,2021-07-02 14:00:00,370.27,357.88
111,2021-07-02 15:00:00,372.31,364.87
112,2021-07-02 16:00:00,376.43,368.37
113,2021-07-02 17:00:00,378.08,380.93
114,2021-07-02 18:00:00,377.77,316.45
115,2021-07-02 19:00:00,369.55,379.95
116,2021-07-02 20:00:00,365.71,333.9
117,2021-07-02 21:00:00,360.6,315.91
118,2021-07-02 22:00:00,362.27,333.76
119,2021-07-02 23:00:00,361.59,364.81
120,2021-07-03 00:00:00,366.25,362.33
121,2021-07-03 01:00:00,378.75,336.24
122,2021-07-03 02:00:00,382.65,362.53
123,2021-07-03 03:00:00,380.42,419.22
124,2021-07-03 04:00:00,379.83,348.78
125,2021-07-03 05:00:00,381.84,393.6
126,2021-07-03 06:00:00,381.21,378.8
127,2021-07-03 07:00:00,384.42,380.12
128,2021-07-03 08:00:00,389.1,348.15
129,2021-07-03 09:00:00,391.21,395.52
130,2021-07-03 10:00:00,397.79,411.81
131,2021-07-03 11:00:00,403.89,400.31
132,2021-07-03 12:00:00,406.98,416.68
133,2021-07-03 13:00:00,412.41,358.01
134,2021-07-03 14:00:00,408.83,408.3
135,2021-07-03 15:00:00,401.14,400.02
136,2021-07-03 16:00:00,395.09,369.8
137,2021-07-03 17:00:00,387.0,371.38
138,2021-07-03 18:00:00,383.21,382.64
139,2021-07-03 19:00:00,380.64,384.94
140,2021-07-03 20:00:00,377.67,347.02
141,2021-07-03 21:00:00,376.41,351.85
142,2021-07-03 22:00:00,377.01,375.46
143,2021-07-03 23:00:00,378.98,392.68
144,2021-07-04 00:00:00,372.43,347.98
145,2021-07-04 01:00:00,382.62,394.85
146,2021-07-04 02:00:00,388.78,423.19
147,2021-07-04 03:00:00,386.98,407.22
148,2021-07-04 04:00:00,386.08,347.63
149,2021-07-04 05:00:00,387.59,382.36
150,2021-07-04 06:00:00,382.82,421.04
151,2021-07-04 07:00:00,385.47,337.24
152,2021-07-04 08:00:00,394.12,416.28
153,2021-07-04 09:00:00,397.17,402.4
154,2021-07-04 10:00:00,401.56,370.81
155,2021-07-04 11:00:00,402.51,415.74
156,2021-07-04 12:00:00,406.51,335.89
157,2021-07-04 13:00:00,401.34,359.56
158,2021-07-04 14:00:00,387.23,355.14
159,2021-07-04 15:00:00,373.98,390.5
160,2021-07-04 16:00:00,369.83,396.92
161,2021-07-04 17:00:00,374.34,393.3
162,2021-07-04 18:00:00,375.69,390.34
163,2021-07-04 19:00:00,374.98,350.18
164,2021-07-04 20:00:00,370.71,382.26
165,2021-07-04 21:00:00,363.41,366.49
166,2021-07-04 22:00:00,355.73,337.07
167,2021-07-04 23:00:00,349.02,341.61
168,2021-07-05 00:00:00,337.18,325.7
169,2021-07-05 01:00:00,327.86,324.25
170,2021-07-05 02:00:00,342.87,287.22
171,2021-07-05 03:00:00,345.82,348.15
172,2021-07-05 04:00:00,342.8,255.78
173,2021-07-05 05:00:00,340.57,307.71
174,2021-07-05 06:00:00,345.59,329.53
175,2021-07-05 07:00:00,351.99,331.16
176,2021-07-05 08:00:00,363.07,414.03
177,2021-07-05 09:00:00,367.62,366.87
178,2021-07-05 10:00:00,376.67,389.76
179,2021-07-05 11:00:00,382.81,296.45
180,2021-07-05 12:00:00,389.1,319.62
181,2021-07-05 13:00:00,390.98,409.34
182,2021-07-05 14:00:00,392.55,376.91
183,2021-07-05 15:00:00,385.62,374.01
184,2021-07-05 16:00:00,376.4,406.41
185,2021-07-05 17:00:00,372.27,403.51
186,2021-07-05 18:00:00,370.72,390.69
187,2021-07-05 19:00:00,370.8,384.49
188,2021-07-05 20:00:00,363.21,367.49
189,2021-07-05 21:00:00,356.01,399.92
