datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2022-07-01T00:00:00.000000000,361.23,362.68264
2022-07-01T01:00:00.000000000,368.33,367.04162
2022-07-01T02:00:00.000000000,371.74,368.91327
2022-07-01T03:00:00.000000000,372.67,366.54748
2022-07-01T04:00:00.000000000,372.04,359.95804
2022-07-01T05:00:00.000000000,364.26,351.61371
2022-07-01T06:00:00.000000000,360.6,344.57466
2022-07-01T07:00:00.000000000,354.48,340.66714
2022-07-01T08:00:00.000000000,352.46,339.62891
2022-07-01T09:00:00.000000000,352.33,340.86313
2022-07-01T10:00:00.000000000,352.86,340.83683
2022-07-01T11:00:00.000000000,353.22,339.96042
2022-07-01T12:00:00.000000000,349.65,339.12928
2022-07-01T13:00:00.000000000,345.08,339.23718
2022-07-01T14:00:00.000000000,344.43,341.65294
2022-07-01T15:00:00.000000000,344.55,345.70899
2022-07-01T16:00:00.000000000,341.07,350.05183
2022-07-01T17:00:00.000000000,340.27,353.03683
2022-07-01T18:00:00.000000000,336.45,354.19563
2022-07-01T19:00:00.000000000,334.43,353.22427
2022-07-01T20:00:00.000000000,331.32,351.10385
2022-07-01T21:00:00.000000000,330.56,349.77835
2022-07-01T22:00:00.000000000,333.9,351.17674
2022-07-01T23:00:00.000000000,339.76,354.33717
2022-07-02T00:00:00.000000000,349.34,364.88171
2022-07-02T01:00:00.000000000,359.15,368.9778
2022-07-02T02:00:00.000000000,361.5,370.47291
2022-07-02T03:00:00.000000000,363.3,367.61133
2022-07-02T04:00:00.000000000,361.89,360.34158
2022-07-02T05:00:00.000000000,358.57,351.45536
2022-07-02T06:00:00.000000000,355.06,344.38859
2022-07-02T07:00:00.000000000,353.96,340.90314
2022-07-02T08:00:00.000000000,352.91,340.12229
2022-07-02T09:00:00.000000000,354.45,340.9877
2022-07-02T10:00:00.000000000,355.51,339.86448
2022-07-02T11:00:00.000000000,354.31,337.75332
2022-07-02T12:00:00.000000000,347.18,336.64061
2022-07-02T13:00:00.000000000,338.11,337.91371
2022-07-02T14:00:00.000000000,338.2,342.21885
2022-07-02T15:00:00.000000000,338.27,347.88514
2022-07-02T16:00:00.000000000,338.58,352.97517
2022-07-02T17:00:00.000000000,337.71,355.99991
2022-07-02T18:00:00.000000000,337.67,356.93012
2022-07-02T19:00:00.000000000,336.84,355.77649
2022-07-02T20:00:00.000000000,336.76,353.6103
2022-07-02T21:00:00.000000000,336.16,352.28006
2022-07-02T22:00:00.000000000,344.65,353.68185
2022-07-02T23:00:00.000000000,352.51,356.77801
2022-07-03T00:00:00.000000000,357.45,369.28878
2022-07-03T01:00:00.000000000,363.32,372.90035
2022-07-03T02:00:00.000000000,366.91,374.25798
2022-07-03T03:00:00.000000000,368.18,371.4903
2022-07-03T04:00:00.000000000,369.63,364.52785
2022-07-03T05:00:00.000000000,364.85,356.17946
2022-07-03T06:00:00.000000000,361.8,349.84304
2022-07-03T07:00:00.000000000,356.65,346.96013
2022-07-03T08:00:00.000000000,356.8,346.26739
2022-07-03T09:00:00.000000000,357.35,346.75443
2022-07-03T10:00:00.000000000,356.13,345.02481
2022-07-03T11:00:00.000000000,355.62,342.25519
2022-07-03T12:00:00.000000000,345.1,340.90036
2022-07-03T13:00:00.000000000,332.51,342.75756
2022-07-03T14:00:00.000000000,330.49,348.20521
2022-07-03T15:00:00.000000000,332.05,354.62898
2022-07-03T16:00:00.000000000,334.22,359.45549
2022-07-03T17:00:00.000000000,335.59,361.39696
2022-07-03T18:00:00.000000000,335.64,361.5312
2022-07-03T19:00:00.000000000,334.19,360.62717
2022-07-03T20:00:00.000000000,335.92,359.30747
2022-07-03T21:00:00.000000000,338.65,358.46283
2022-07-03T22:00:00.000000000,343.66,359.71423
2022-07-03T23:00:00.000000000,344.99,362.22186
2022-07-04T00:00:00.000000000,351.96,374.5326
2022-07-04T01:00:00.000000000,355.87,377.95822
2022-07-04T02:00:00.000000000,361.47,379.10993
2022-07-04T03:00:00.000000000,361.86,376.18458
2022-07-04T04:00:00.000000000,362.46,369.3027
