UTC time,avg_coal_production_forecast,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_other_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2021-07-01 21:00:00,147.8848,1286.6218,13535.66664,3256.35904,185.46085,709.98582,156.41888,133.81825
2021-07-01 22:00:00,140.50627,1282.18259,13406.4371,3239.2488,176.13643,708.71431,93.64609,134.8262
2021-07-01 23:00:00,133.03969,1071.38298,13215.43406,3258.84095,157.13846,705.86452,48.20434,145.56035
2021-07-02 00:00:00,32.71751,704.19517,11575.01172,3301.04845,15.09218,707.94661,10.86491,19.49236
2021-07-02 01:00:00,32.61957,593.11613,11037.56701,3308.35182,16.48469,705.3116,5.72729,46.06997
2021-07-02 02:00:00,30.95698,483.1623,10598.65931,3315.6972,20.51866,702.83287,10.41495,79.10884
2021-07-02 03:00:00,29.83173,329.14281,9870.56882,3305.43345,22.63019,701.92936,12.49438,113.6488
2021-07-02 04:00:00,29.74284,230.95194,9233.93826,3292.02928,18.13775,708.2134,13.26096,149.85853
2021-07-02 05:00:00,29.90297,211.84706,8679.4698,3277.60435,18.67707,697.4556,8.84431,184.08787
2021-07-02 06:00:00,30.59014,270.54999,7855.21705,3271.0184,13.95406,694.04774,0.22605,217.59996
2021-07-02 07:00:00,31.96318,338.44129,7249.02565,3270.37736,7.77947,689.68341,0,251.67804
2021-07-02 08:00:00,33.0738,377.51005,6812.85697,3271.45388,6.10154,688.1162,0,286.36319
2021-07-02 09:00:00,32.83041,393.41209,6459.6265,3272.36803,4.30773,691.6694,0,319.91218
2021-07-02 10:00:00,33.21589,434.61421,6625.20521,3278.32471,7.60205,695.84492,0,348.44562
2021-07-02 11:00:00,32.96419,451.68705,6988.03864,3273.67799,9.351,696.8735,9.67058,370.57921
2021-07-02 12:00:00,33.24084,471.60895,7275.64949,3279.4405,17.4687,698.76258,26.71299,395.96806
2021-07-02 13:00:00,32.38633,465.69259,7806.20109,3274.63023,21.0634,698.68921,45.91789,403.84993
2021-07-02 14:00:00,33.01146,467.66583,8591.3402,3280.2663,24.38809,692.82923,69.8143,409.63979
2021-07-02 15:00:00,33.3576,497.42094,9241.8777,3284.5765,21.06217,696.34177,92.01761,419.29565
2021-07-02 16:00:00,33.05508,514.84096,9753.03777,3280.41925,19.81943,698.21897,111.7639,421.79372
2021-07-02 17:00:00,33.27522,551.91979,10258.76581,3277.54015,20.88456,697.66072,123.62363,416.51906
2021-07-02 18:00:00,34.34194,713.90984,10761.50846,3266.24229,23.73855,698.65442,123.51049,409.4369
2021-07-02 19:00:00,33.8919,888.86228,11107.59615,3272.22745,23.92324,693.49853,110.93815,399.49503
2021-07-02 20:00:00,33.17106,979.80685,11224.10304,3273.03125,19.6579,690.56615,98.13701,381.56083
2021-07-02 21:00:00,35.21056,962.24434,11270.58491,3269.74122,21.76119,688.22617,78.44798,363.93721
2021-07-02 22:00:00,34.42341,847.70633,11043.28074,3274.86289,27.73747,688.08078,48.6916,356.73503
2021-07-02 23:00:00,35.16188,761.62974,10671.94488,3268.43401,29.96022,689.4023,26.7423,350.08218
2021-07-03 00:00:00,32.71751,601.11913,9750.44659,3324.71303,15.09218,688.9397,8.64751,195.45445
2021-07-03 01:00:00,32.61957,548.35057,9264.45092,3332.02209,16.48469,686.32787,3.42069,218.52688
2021-07-03 02:00:00,30.95698,500.09124,8862.22789,3339.40577,20.51866,683.94145,4.40979,246.85695
2021-07-03 03:00:00,29.83173,398.33769,8197.46315,3328.97042,22.63019,683.29022,5.79344,273.4737
2021-07-03 04:00:00,29.74284,320.89068,7601.72762,3315.41369,18.13775,689.62576,7.09175,295.51787
2021-07-03 05:00:00,29.90297,284.72432,7096.62581,3300.8525,18.67707,679.26623,5.20194,313.89271
2021-07-03 06:00:00,30.59014,296.72845,6391.32331,3294.12008,13.95406,676.15557,1.96403,328.07533
2021-07-03 07:00:00,31.96318,319.56252,5863.38752,3293.38853,7.77947,672.01023,0,342.25957
2021-07-03 08:00:00,33.0738,334.2518,5504.68477,3294.40968,6.10154,670.52732,0,355.19686
2021-07-03 09:00:00,32.83041,349.44285,5248.98319,3295.24058,4.30773,673.95913,0.36611,367.13961
2021-07-03 10:00:00,33.21589,402.61168,5460.05492,3301.21121,7.60205,678.02703,4.00006,374.10104
2021-07-03 11:00:00,32.96419,448.95986,5880.87078,3296.52895,9.351,679.08393,8.43824,375.24845
2021-07-03 12:00:00,33.24084,505.0536,6253.7942,3302.30579,17.4687,680.96944,13.66692,380.01956
2021-07-03 13:00:00,32.38633,548.7607,6837.59758,3297.4111,21.0634,681.11772,20.1127,369.43829
2021-07-03 14:00:00,33.01146,596.66041,7605.95112,3303.10508,24.38809,675.65538,30.36857,363.75428
2021-07-03 15:00:00,33.3576,639.24914,8241.05078,3307.43531,21.06217,679.06306,40.85437,361.96364
2021-07-03 16:00:00,33.05508,647.38995,8732.17871,3303.19501,19.81943,680.85333,53.12312,353.80233
2021-07-03 17:00:00,33.27522,646.85489,9164.95463,3300.22717,20.88456,680.35341,62.21705,339.1983
2021-07-03 18:00:00,34.34194,727.56249,9585.78157,3288.77911,23.73855,681.46317,65.45615,323.80382
2021-07-03 19:00:00,33.8919,807.03437,9868.72255,3294.74071,23.92324,676.53436,60.52291,306.61018
2021-07-03 20:00:00,33.17106,830.64678,9904.69516,3295.51742,19.6579,673.83027,55.86017,287.53973
2021-07-03 21:00:00,35.21056,778.3583,9858.06628,3292.16318,21.76119,671.64815,47.0571,268.5986
2021-07-03 22:00:00,34.42341,669.45608,9591.40414,3297.29702,27.73747,671.42207,31.06456,258.7842
2021-07-03 23:00:00,35.16188,611.85603,9224.62317,3290.77684,29.96022,672.86323,19.76407,252.21776
2021-07-04 00:00:00,32.71751,589.08165,8381.96813,3338.22126,15.09218,670.84326,12.26628,236.73226
2021-07-04 01:00:00,32.61957,519.05963,8072.35075,3345.53386,16.48469,668.25348,3.09791,243.56936
2021-07-04 02:00:00,30.95698,449.67304,7796.12917,3352.93913,20.51866,665.95489,1.43964,250.932
2021-07-04 03:00:00,29.83173,329.4231,7248.36533,3342.40581,22.63019,665.54384,1.69919,260.1413
2021-07-04 04:00:00,29.74284,236.22719,6710.31163,3328.7623,18.13775,671.92854,3.80705,261.69808
2021-07-04 05:00:00,29.90297,193.17094,6221.25418,3314.12316,18.67707,661.94821,3.78828,258.3911
2021-07-04 06:00:00,30.59014,202.40019,5519.90086,3307.3071,13.95406,659.12042,2.95614,251.02868
2021-07-04 07:00:00,31.96318,227.62902,4926.86533,3306.52372,7.77947,655.18354,1.5021,244.04003
2021-07-04 08:00:00,33.0738,251.43875,4494.37131,3307.51346,6.10154,653.78096,1.99628,237.76621
2021-07-04 09:00:00,32.83041,282.41246,4183.10786,3308.29665,4.30773,657.09715,3.29246,226.30134
2021-07-04 10:00:00,33.21589,346.07342,4322.60581,3314.27552,7.60205,661.06263,5.62099,224.04329
2021-07-04 11:00:00,32.96419,393.08916,4715.20801,3309.57284,9.351,662.14646,7.77488,219.40117
2021-07-04 12:00:00,33.24084,446.60123,5096.76814,3315.35793,17.4687,664.02867,10.20344,219.93364
2021-07-04 13:00:00,32.38633,485.85479,5677.75367,3310.41513,21.0634,664.3879,14.45425,208.61349
2021-07-04 14:00:00,33.01146,527.09963,6408.8694,3316.14191,24.38809,659.30426,24.21834,203.75454
2021-07-04 15:00:00,33.3576,557.69754,7005.71696,3320.48392,21.06217,662.61204,36.3303,204.38005
2021-07-04 16:00:00,33.05508,558.42924,7463.32383,3316.1959,19.81943,664.31954,53.02761,200.41855
2021-07-04 17:00:00,33.27522,552.9004,7839.62769,3313.17741,20.88456,663.87506,67.19863,192.25598
2021-07-04 18:00:00,34.34194,647.25796,8190.40989,3301.64374,23.73855,665.09538,75.08574,183.89764
2021-07-04 19:00:00,33.8919,746.14349,8431.91585,3307.59179,23.92324,660.3828,74.41716,178.93343
2021-07-04 20:00:00,33.17106,788.39651,8423.73578,3308.35319,19.6579,657.89617,72.30603,172.2502
2021-07-04 21:00:00,35.21056,758.11907,8369.92223,3304.96244,21.76119,655.86423,63.59784,166.24928
2021-07-04 22:00:00,34.42341,656.55189,8176.93905,3310.10315,27.73747,655.56134,45.26091,170.43625
2021-07-04 23:00:00,35.16188,599.74606,7950.09809,3303.53055,29.96022,657.11635,30.19952,175.35013
2021-07-02 00:00:00,86.35434,446.52515,11182.49391,3251.60904,5.23515,717.56789,3.05589,108.88335
2021-07-02 01:00:00,80.91153,400.67016,10498.33188,3270.45039,6.11019,715.08889,4.11908,149.38528
2021-07-02 02:00:00,71.84797,333.20781,9756.03959,3258.57353,5.48556,717.01638,6.36292,183.15608
2021-07-02 03:00:00,69.61283,257.14996,8686.93207,3257.34053,3.4619,713.48838,4.45619,212.58109
2021-07-02 04:00:00,68.48365,213.08894,8060.86498,3265.06799,4.05491,706.571,10.65498,243.04667
2021-07-02 05:00:00,68.93874,180.23012,7076.45487,3273.22838,5.82651,707.28991,1.84807,272.14863
2021-07-02 06:00:00,68.90102,176.9278,6659.82884,3256.60073,10.38233,704.05848,0,301.25328
2021-07-02 07:00:00,69.42248,189.74104,6009.99601,3257.08549,9.4142,705.82417,0,328.6198
2021-07-02 08:00:00,77.34294,212.86615,6164.71518,3272.21076,7.07724,700.95559,1.80565,342.94811
2021-07-02 09:00:00,84.21246,213.25691,5994.91832,3277.34342,8.2472,705.41154,2.1144,348.92422
2021-07-02 10:00:00,90.04915,213.9867,6441.30388,3240.24973,8.54605,702.29085,0,355.93927
2021-07-02 11:00:00,97.20244,258.1044,6794.28385,3251.28803,7.38137,699.50381,8.56566,361.77979
2021-07-02 12:00:00,107.01084,336.51975,7503.88788,3275.90093,7.37941,698.9869,21.44249,364.7109
2021-07-02 13:00:00,111.79935,411.26776,7797.43215,3269.58239,10.67069,697.90049,40.34447,358.71498
2021-07-02 14:00:00,122.64436,425.88702,8653.69929,3273.73787,14.03099,694.26099,62.2584,343.52737
2021-07-02 15:00:00,129.43307,389.82135,9178.13802,3260.05294,13.1532,693.18109,81.2819,338.62262
2021-07-02 16:00:00,135.7317,369.15352,9812.58804,3271.28149,11.65415,696.87571,91.9434,336.70421
2021-07-02 17:00:00,138.98637,356.55136,10374.67481,3258.13845,12.02283,693.79835,90.38458,323.96671
2021-07-02 18:00:00,142.51963,391.6061,10740.48173,3263.62354,13.61073,695.60204,91.43559,311.56938
2021-07-02 19:00:00,139.78595,437.53232,10694.47539,3252.46449,13.46552,700.1146,80.80795,304.17409
2021-07-02 20:00:00,140.14818,479.25706,11047.97196,3247.10231,13.1373,697.19695,73.32741,299.83997
2021-07-02 21:00:00,136.60293,552.7725,11157.74015,3253.01305,13.78029,695.23883,54.89867,302.39233
2021-07-02 22:00:00,129.50178,639.82879,11174.17504,3235.93403,14.07615,694.58638,35.11078,308.67574
2021-07-02 23:00:00,122.70624,687.97589,10985.65311,3255.49751,14.33179,691.17594,13.15794,317.78908
2021-07-03 00:00:00,32.71751,502.9615,9550.36169,3310.76559,15.09218,691.26075,7.89332,155.79561
2021-07-03 01:00:00,32.61957,419.57287,9072.26193,3318.07132,16.48469,688.64607,3.44172,178.79124
2021-07-03 02:00:00,30.95698,343.15635,8675.39209,3325.43241,20.51866,686.24835,4.8843,207.50227
2021-07-03 03:00:00,29.83173,225.67688,8027.37924,3315.09818,22.63019,685.56631,6.47667,235.47339
2021-07-03 04:00:00,29.74284,142.33284,7454.667,3301.63157,18.13775,691.89562,7.62523,261.24723
2021-07-03 05:00:00,29.90297,113.64001,6976.31921,3287.15068,18.67707,681.48743,5.41331,284.88023
2021-07-03 06:00:00,30.59014,136.02401,6305.97296,3280.50446,13.95406,678.34049,1.80058,305.33565
2021-07-03 07:00:00,31.96318,171.98586,5808.27264,3279.82631,7.77947,674.1684,0,326.3124
2021-07-03 08:00:00,33.0738,199.53331,5472.95866,3280.88005,6.10154,672.67519,0,347.93067
2021-07-03 09:00:00,32.83041,227.27421,5233.34701,3281.76004,4.30773,676.12182,0,369.86532
2021-07-03 10:00:00,33.21589,283.58282,5441.52862,3287.72242,7.60205,680.20286,3.7835,387.23381
2021-07-03 11:00:00,32.96419,314.94614,5844.09166,3283.06117,9.351,681.25629,8.54623,398.41614
2021-07-03 12:00:00,33.24084,357.09564,6192.23956,3288.82957,17.4687,683.1423,14.10866,414.04903
2021-07-03 13:00:00,32.38633,389.69268,6743.27461,3283.98454,21.0634,683.26347,20.75144,414.13578
2021-07-03 14:00:00,33.01146,427.99891,7476.25508,3289.64437,24.38809,677.7526,30.85236,417.65038
2021-07-03 15:00:00,33.3576,460.50923,8082.93392,3293.96282,21.06217,681.17307,40.80127,425.44491
2021-07-03 16:00:00,33.05508,471.85225,8555.39962,3289.7714,19.81943,682.97395,52.0591,427.16088
2021-07-03 17:00:00,33.27522,477.99167,8975.42663,3286.85598,20.88456,682.4669,60.10128,421.28387
2021-07-03 18:00:00,34.34194,592.21192,9388.07185,3275.49647,23.73855,683.56247,62.48618,414.66282
2021-07-03 19:00:00,33.8919,711.25189,9668.5547,3281.47201,23.92324,678.60592,56.85346,403.85878
2021-07-03 20:00:00,33.17106,762.53874,9712.10045,3282.26462,19.6579,675.874,51.83807,388.2254
2021-07-03 21:00:00,35.21056,735.54069,9673.20897,3278.94809,21.76119,673.67259,43.21733,371.00734
2021-07-03 22:00:00,34.42341,621.47963,9416.07382,3284.07486,27.73747,673.45636,27.94102,362.67325
2021-07-03 23:00:00,35.16188,543.98705,9055.93053,3277.60847,29.96022,674.88288,17.57843,356.22506
2021-07-04 00:00:00,32.71751,448.86825,8283.72513,3329.46578,15.09218,671.81695,14.02728,332.31242
2021-07-04 01:00:00,32.61957,357.80498,7961.06645,3336.77621,16.48469,669.22599,2.83151,333.97692
2021-07-04 02:00:00,30.95698,284.95407,7675.44067,3344.16735,20.51866,666.92274,0,334.95479
2021-07-04 03:00:00,29.83173,181.03696,7125.50779,3333.69744,22.63019,666.49877,0,336.95377
2021-07-04 04:00:00,29.74284,123.7761,6591.55973,3320.11029,18.13775,672.88076,1.85145,328.50144
2021-07-04 05:00:00,29.90297,124.5108,6113.56386,3305.52161,18.67707,662.88001,2.90354,315.15088
2021-07-04 06:00:00,30.59014,177.3035,5434.84412,3298.75974,13.95406,660.03704,3.54134,296.21623
2021-07-04 07:00:00,31.96318,233.83378,4866.77506,3298.01012,7.77947,656.08895,3.19154,277.77704
2021-07-04 08:00:00,33.0738,260.04548,4458.3022,3299.02008,6.10154,654.68204,4.1425,260.73238
2021-07-04 09:00:00,32.83041,263.88228,4169.13398,3299.8343,4.30773,658.00446,5.16323,239.07118
2021-07-04 10:00:00,33.21589,295.25667,4321.51,3305.80787,7.60205,661.97541,6.69644,229.3121
2021-07-04 11:00:00,32.96419,300.65884,4718.98185,3301.11834,9.351,663.05784,7.38052,217.81021
2021-07-04 12:00:00,33.24084,324.07751,5102.30078,3306.89813,17.4687,664.94018,7.85586,212.72366
2021-07-04 13:00:00,32.38633,342.15691,5680.57933,3301.98655,21.0634,665.28812,10.42285,197.69883
2021-07-04 14:00:00,33.01146,373.91845,6404.46029,3307.69193,24.38809,660.18405,19.33901,193.01276
2021-07-04 15:00:00,33.3576,420.79932,6996.26799,3312.02647,21.06217,663.49722,31.7743,194.42989
2021-07-04 16:00:00,33.05508,456.0298,7450.45049,3307.76928,19.81943,665.20914,50.41872,192.36162
2021-07-04 17:00:00,33.27522,491.4406,7821.7227,3304.78358,20.88456,664.76172,67.07548,186.37779
2021-07-04 18:00:00,34.34194,631.22533,8169.34128,3293.30548,23.73855,665.97608,77.49512,181.05172
2021-07-04 19:00:00,33.8919,772.3558,8407.976,3299.26217,23.92324,661.25184,79.34938,178.60676
2021-07-04 20:00:00,33.17106,827.00434,8398.05643,3300.03358,19.6579,658.75351,78.90347,176.16846
2021-07-04 21:00:00,35.21056,784.11644,8336.71985,3296.66658,21.76119,656.71348,70.71919,172.86244
2021-07-04 22:00:00,34.42341,645.10008,8133.1346,3301.80278,27.73747,656.41475,51.77953,178.79116
2021-07-04 23:00:00,35.16188,536.05438,7891.95223,3295.26414,29.96022,657.96367,35.25223,185.73522
2021-07-05 00:00:00,32.71751,493.69988,7845.91099,3362.69711,15.09218,654.70996,13.05775,209.06409
2021-07-05 01:00:00,32.61957,343.56902,7531.28989,3370.01579,16.48469,652.13983,5.59605,204.79981
2021-07-05 02:00:00,30.95698,214.36293,7251.7006,3377.46053,20.51866,649.91967,8.81624,198.6251
2021-07-05 03:00:00,29.83173,69.05194,6705.17732,3366.74972,22.63019,649.72273,10.25008,198.07468
2021-07-05 04:00:00,29.74284,4.89144,6160.13319,3352.94855,18.13775,656.15117,11.48082,191.42385
2021-07-05 05:00:00,29.90297,35.05739,5670.59775,3338.16825,18.67707,646.50883,8.10355,181.5891
2021-07-05 06:00:00,30.59014,143.58764,4997.24475,3331.20081,13.95406,643.93332,0.76695,169.266
2021-07-05 07:00:00,31.96318,250.4714,4425.56877,3330.32377,7.77947,640.18232,0,158.40298
2021-07-05 08:00:00,33.0738,299.31189,4020.90056,3331.25638,6.10154,638.85131,0,152.61802
2021-07-05 09:00:00,32.83041,295.18772,3750.84196,3331.95338,4.30773,642.06444,0,141.09617
2021-07-05 10:00:00,33.21589,305.53286,3924.25703,3337.94678,7.60205,645.93861,0,148.86244
2021-07-05 11:00:00,32.96419,271.24466,4363.87021,3333.20719,9.351,647.04647,9.31072,155.92227
2021-07-05 12:00:00,33.24084,252.58474,4806.22897,3339.007,17.4687,648.92566,25.00406,170.60586
2021-07-05 13:00:00,32.38633,219.55696,5440.65312,3333.97703,21.0634,649.47302,43.24134,175.57078
2021-07-05 14:00:00,33.01146,207.29929,6198.00668,3339.76369,24.38809,644.72692,67.19803,186.0269
2021-07-05 15:00:00,33.3576,247.89429,6816.09615,3344.12651,21.06217,647.94565,90.66225,203.67487
2021-07-05 16:00:00,33.05508,302.57337,7283.96877,3339.7525,19.81943,649.57933,113.21452,218.46309
2021-07-05 17:00:00,33.27522,384.74588,7643.02343,3336.64212,20.88456,649.18436,128.14191,228.67758
2021-07-05 18:00:00,34.34194,611.94032,7970.21154,3324.95315,23.73855,650.50322,130.68595,239.23804
2021-07-05 19:00:00,33.8919,852.1569,8188.66218,3330.87686,23.92324,645.98338,120.43437,252.66495
2021-07-05 20:00:00,33.17106,971.05159,8141.01736,3331.61037,19.6579,643.69057,108.9301,259.90438
2021-07-05 21:00:00,35.21056,955.31315,8036.61467,3328.15326,21.76119,641.79259,89.01731,265.27932
2021-07-05 22:00:00,34.42341,799.10367,7806.88687,3333.30634,27.73747,641.42125,57.52352,281.04345
2021-07-05 23:00:00,35.16188,647.5698,7558.1983,3326.6395,29.96022,643.07779,33.08081,293.75037
2021-07-03 00:00:00,1.99417,531.20179,8489.54183,3246.647,5.23515,716.79382,14.47503,334.6286
2021-07-03 01:00:00,2.45307,466.28923,7901.58394,3265.36603,6.11019,714.40292,6.6742,357.73353
2021-07-03 02:00:00,2.81512,386.71745,7153.31306,3253.52942,5.48556,716.34762,3.38639,361.68682
2021-07-03 03:00:00,3.56024,309.78873,6326.72619,3252.29466,3.4619,712.80498,2.05431,367.41931
2021-07-03 04:00:00,4.36328,270.97974,5922.0935,3260.01583,4.05491,705.82575,5.73836,363.4924
2021-07-03 05:00:00,5.39589,248.09807,5172.32293,3268.18211,5.82651,706.57624,2.40321,370.31854
2021-07-03 06:00:00,6.05347,251.87273,5023.48381,3251.59,10.38233,703.3787,2.43833,374.24811
2021-07-03 07:00:00,6.88448,262.19043,4563.99104,3252.09164,9.4142,705.11995,2.47962,378.1109
2021-07-03 08:00:00,8.54851,269.17795,4656.08604,3267.21809,7.07724,700.27761,4.85179,374.00519
2021-07-03 09:00:00,10.3289,253.03215,4544.55125,3272.34525,8.2472,704.72426,6.75436,362.52445
2021-07-03 10:00:00,11.62123,251.51457,5073.689,3235.31243,8.54605,701.65051,6.63299,358.88573
2021-07-03 11:00:00,12.55279,296.22046,5360.62146,3246.36074,7.38137,698.81449,6.95006,347.83581
2021-07-03 12:00:00,12.78606,377.11893,5920.91535,3270.89176,7.37941,698.34651,17.07746,345.04793
2021-07-03 13:00:00,12.09105,465.78937,6247.51993,3264.55889,10.67069,697.23621,26.97803,328.87223
2021-07-03 14:00:00,12.06717,494.39211,6882.79207,3268.76935,14.03099,693.56571,36.44432,321.39102
2021-07-03 15:00:00,12.51137,463.07766,7264.13579,3255.11799,13.1532,692.44294,50.67981,321.0822
2021-07-03 16:00:00,12.70431,440.561,7668.65515,3266.35852,11.65415,696.20054,55.47741,312.91351
2021-07-03 17:00:00,13.58257,422.37006,8140.92784,3253.21312,12.02283,693.14608,50.52152,308.09018
2021-07-03 18:00:00,14.15273,432.45992,8430.33815,3258.71254,13.61073,694.93341,49.94542,285.67255
2021-07-03 19:00:00,13.67858,425.74396,8543.05396,3247.59021,13.46552,699.4195,40.30799,281.55853
2021-07-03 20:00:00,14.10918,430.99595,8980.7256,3242.26199,13.1373,696.50022,37.80982,274.89987
2021-07-03 21:00:00,14.51683,527.71151,9065.58975,3248.14408,13.78029,694.53822,24.19784,268.25354
2021-07-03 22:00:00,13.7955,676.37464,9068.47906,3231.11433,14.07615,693.96592,18.0559,264.71581
2021-07-03 23:00:00,13.98065,769.29752,8887.89739,3250.64777,14.33179,690.53565,2.34686,273.53733
2021-07-04 00:00:00,32.71751,457.88594,7830.32615,3298.87342,15.09218,688.73183,10.15702,226.61454
2021-07-04 01:00:00,32.61957,351.42078,7509.90343,3306.1762,16.48469,686.12027,2.39792,235.04157
2021-07-04 02:00:00,30.95698,264.36077,7225.595,3313.51805,20.51866,683.73484,0.39583,244.56701
2021-07-04 03:00:00,29.83173,150.49487,6694.00774,3303.27001,22.63019,683.08636,0.81958,255.73687
2021-07-04 04:00:00,29.74284,92.63815,6184.70667,3289.87997,18.13775,689.42254,2.82005,260.00814
2021-07-04 05:00:00,29.90297,102.18888,5740.41828,3275.46761,18.67707,679.0673,3.01338,259.86558
2021-07-04 06:00:00,30.59014,170.54833,5119.10401,3268.89501,13.95406,675.95989,3.2098,255.82355
2021-07-04 07:00:00,31.96318,240.83389,4601.61752,3268.26241,7.77947,671.81695,3.34377,252.22811
2021-07-04 08:00:00,33.0738,272.75537,4238.09051,3269.34384,6.10154,670.33494,4.37664,249.55282
2021-07-04 09:00:00,32.83041,273.4964,3989.87316,3270.26584,4.30773,673.76544,5.21578,242.43162
2021-07-04 10:00:00,33.21589,298.39728,4156.02184,3276.22096,7.60205,677.83216,7.00496,243.14977
2021-07-04 11:00:00,32.96419,292.52234,4551.95356,3271.57777,9.351,678.88938,7.58036,241.05342
2021-07-04 12:00:00,33.24084,304.37747,4930.31968,3277.3389,17.4687,680.77485,6.84308,244.17341
2021-07-04 13:00:00,32.38633,308.77935,5490.43042,3272.53629,21.0634,680.92557,7.37155,235.07631
2021-07-04 14:00:00,33.01146,329.02602,6181.72579,3278.16706,24.38809,675.46761,12.47809,232.07128
2021-07-04 15:00:00,33.3576,374.94512,6747.69152,3282.47529,21.06217,678.87411,19.8402,234.47789
2021-07-04 16:00:00,33.05508,416.19948,7183.52799,3278.32589,19.81943,680.66343,32.26682,232.19757
2021-07-04 17:00:00,33.27522,464.83787,7532.48897,3275.45504,20.88456,680.1641,43.60099,225.24005
2021-07-04 18:00:00,34.34194,628.0484,7861.27368,3264.17093,23.73855,681.27517,50.97772,218.05639
2021-07-04 19:00:00,33.8919,795.42667,8087.75902,3270.15824,23.92324,676.3488,51.45915,213.18981
2021-07-04 20:00:00,33.17106,866.60505,8071.34385,3270.96441,19.6579,673.64729,51.30134,206.01372
2021-07-04 21:00:00,35.21056,829.93043,7997.55237,3267.68027,21.76119,671.46684,46.41894,199.05549
2021-07-04 22:00:00,34.42341,685.41764,7787.40294,3272.80095,27.73747,671.2399,33.8201,202.09265
2021-07-04 23:00:00,35.16188,564.13225,7540.4707,3266.38031,29.96022,672.68233,23.90995,205.84992
2021-07-05 00:00:00,32.71751,427.47801,7399.38417,3337.00456,15.09218,667.0572,12.53388,256.34583
2021-07-05 01:00:00,32.61957,279.71416,7084.36309,3344.31676,16.48469,664.47207,5.10905,246.90827
2021-07-05 02:00:00,30.95698,164.47323,6804.25064,3351.72007,20.51866,662.19187,7.57855,233.9379
2021-07-05 03:00:00,29.83173,41.18644,6273.2461,3341.19558,22.63019,661.8311,8.88005,226.91129
2021-07-05 04:00:00,29.74284,6.31152,5749.38638,3327.55993,18.13775,668.22601,10.21263,211.47575
2021-07-05 05:00:00,29.90297,62.82752,5290.35333,3312.92786,18.67707,658.32502,7.34734,191.97202
2021-07-05 06:00:00,30.59014,194.03346,4671.82529,3306.11926,13.95406,655.55646,1.12327,169.27604
2021-07-05 07:00:00,31.96318,313.98054,4148.92936,3305.34059,7.77947,651.66318,0,147.96251
2021-07-05 08:00:00,33.0738,357.31667,3788.5865,3306.33307,6.10154,650.27736,0,131.65016
2021-07-05 09:00:00,32.83041,328.92151,3560.2204,3307.12078,4.30773,653.56938,0,108.19776
2021-07-05 10:00:00,33.21589,316.23743,3750.07158,3313.09867,7.60205,657.51344,0.40483,108.00193
2021-07-05 11:00:00,32.96419,261.17064,4192.86276,3308.39796,9.351,658.60292,9.05749,108.23635
