,UTC time,Local time,net_generation,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_hydro_production_forecast,avg_nat_gas_production_forecast,avg_other_production_forecast,avg_wind_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast
10,01/01/2020 10:00:00,2020-01-01 05:00:00,8167,251.1,3,3131,3342,0,688,0,355,648,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,678.98175,3437.6038,675.66455,703.7048,3373.9734,0
11,01/01/2020 11:00:00,2020-01-01 06:00:00,8217,251.88,6,3147,3345,0,672,0,386,660,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,828.2304,4113.5273,677.33673,691.7653,3393.3386,0
12,01/01/2020 12:00:00,2020-01-01 07:00:00,8429,258.46,3,3373,3332,0,688,0,372,661,5.39634408090019,271.388574184594,268.215301134261,0,0.029160923826102,932.86505,4823.4355,676.586,667.92346,3376.4285,0
13,01/01/2020 13:00:00,2020-01-01 08:00:00,8405,249.07,5,3198,3328,0,799,2,418,655,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,993.0636,5247.77,679.91284,649.97943,3384.9656,10.112284
14,01/01/2020 14:00:00,2020-01-01 09:00:00,8590,254.37,12,3384,3334,0,762,20,430,647,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,933.2406,5557.8135,676.83417,633.5433,3377.6768,32.03968
15,01/01/2020 15:00:00,2020-01-01 10:00:00,8759,258.45,9,3546,3336,0,768,46,405,648,5.65669552756285,273.516289080505,269.632411258501,117.750812562308,0.002774112910506,911.1344,5515.153,677.0419,615.0596,3377.2375,53.608246
16,01/01/2020 16:00:00,2020-01-01 11:00:00,9111,263.1,5,3807,3353,0,755,74,458,658,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,865.5868,5230.529,679.9048,597.2527,3373.303,68.39189
17,01/01/2020 17:00:00,2020-01-01 12:00:00,9345,266.94,9,3996,3340,0,736,82,522,660,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,865.56006,5003.999,676.857,581.5762,3364.5415,73.06735
18,01/01/2020 18:00:00,2020-01-01 13:00:00,9485,268.85,8,4124,3330,0,739,76,558,651,5.87747340796597,275.526862642665,271.249839290541,223.788606863436,0.01934021722665,874.5285,4775.894,681.56384,563.55804,3366.9846,68.12239
19,01/01/2020 19:00:00,2020-01-01 14:00:00,9904,276.89,8,4497,3355,0,755,63,562,664,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,846.8879,4831.94,678.6124,546.10455,3397.1082,56.769363
20,01/01/2020 20:00:00,2020-01-01 15:00:00,10237,285.37,5,4874,3344,0,752,45,556,661,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,842.19714,4961.4644,677.41077,518.0421,3373.9048,40.83429
21,01/01/2020 21:00:00,2020-01-01 16:00:00,10811,285.38,2,5187,3358,0,1016,16,560,672,5.25361290005988,274.963269347566,271.649135882768,164.059518318364,0.030045260825127,945.0599,5176.22,677.6641,500.30493,3364.499,24.677711
22,01/01/2020 22:00:00,2020-01-01 17:00:00,11845,281.56,0,5658,3346,0,1536,1,620,684,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,1262.8234,5579.882,682.87305,482.06775,3352.9365,6.6142273
23,01/01/2020 23:00:00,2020-01-01 18:00:00,12738,284.75,1,6216,3344,0,1851,0,628,699,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,1512.6431,6035.2783,684.164,465.2469,3349.7227,0
24,01/02/2020 00:00:00,2020-01-01 19:00:00,12457,282.27,2,5993,3321,0,1800,0,644,697,5.02695415308701,274.696144917337,271.849412767524,82.5746620556157,0.144948935179836,1870.3573,6965.844,644.03424,272.61945,3376.558,1.2900616
25,01/02/2020 01:00:00,2020-01-01 20:00:00,11928,289.38,3,5892,3312,0,1348,0,683,689,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,1451.0897,6677.882,641.9194,284.66727,3375.4385,0.94245404
26,01/02/2020 02:00:00,2020-01-01 21:00:00,11305,292.01,1,5606,3313,0,1007,0,689,688,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,1042.1702,6210.791,646.00397,311.46402,3344.8015,0.58975464
27,01/02/2020 03:00:00,2020-01-01 22:00:00,10602,283.92,1,5047,3308,0,890,0,688,668,4.90258383402367,275.439088828959,272.69972900855,0,0.056931033192977,810.23254,5429.335,644.3642,335.0284,3369.1018,0
28,01/02/2020 04:00:00,2020-01-01 23:00:00,9800,275.71,1,4444,3306,0,723,0,670,656,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,778.1932,4790.6685,647.1693,358.43396,3359.3765,0.6901721
29,01/02/2020 05:00:00,2020-01-02 00:00:00,9289,267.98,0,4023,3297,0,683,0,636,650,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,797.6272,4163.7495,648.89746,378.7444,3368.876,1.1535412
30,01/02/2020 06:00:00,2020-01-02 01:00:00,8808,255.79,0,3526,3340,0,644,0,637,661,4.82155411643064,275.830510396516,273.386128940709,0,0.140875989860442,785.4984,3656.992,651.94824,401.5292,3385.408,0.055951998
31,01/02/2020 07:00:00,2020-01-02 02:00:00,8594,252.21,1,3348,3323,0,641,0,618,663,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,694.5918,3373.6824,654.20825,412.71008,3357.9375,0
32,01/02/2020 08:00:00,2020-01-02 03:00:00,8506,245.3,1,3192,3329,0,677,0,653,655,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,619.96704,3274.8489,652.8506,419.06213,3382.3008,0
33,01/02/2020 09:00:00,2020-01-02 04:00:00,8664,248.1,1,3310,3353,0,684,0,654,661,4.71290029538003,276.063948143976,273.889235093301,0,0.092083148649142,557.38525,3504.5295,651.45447,430.26035,3386.1426,0
34,01/02/2020 10:00:00,2020-01-02 05:00:00,9039,260.24,2,3723,3354,0,651,0,647,662,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,626.5237,3968.9312,651.54016,433.08707,3385.0918,0
35,01/02/2020 11:00:00,2020-01-02 06:00:00,9660,274.68,0,4380,3345,0,670,0,630,634,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,803.1266,4658.077,653.63196,418.26505,3404.8887,0
36,01/02/2020 12:00:00,2020-01-02 07:00:00,10812,286.89,0,5272,3376,0,941,0,582,642,4.27771223138647,276.123177816685,274.3095709835,0,0.299872320747861,947.0521,5380.246,653.71515,410.51196,3385.7117,0
37,01/02/2020 13:00:00,2020-01-02 08:00:00,11482,285.18,0,5612,3330,0,1366,1,536,637,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,1049.1226,5717.587,656.8281,395.4599,3394.5789,3.2881925
38,01/02/2020 14:00:00,2020-01-02 09:00:00,11509,291,0,5766,3333,0,1265,16,490,639,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,1001.0035,6069.433,654.0958,367.83847,3387.947,14.394682
39,01/02/2020 15:00:00,2020-01-02 10:00:00,11180,292.93,0,5605,3315,0,1127,39,444,650,4.13814080850601,277.436753035683,275.891706519982,52.3763174130375,0.44031855869078,939.85077,5991.4805,654.19543,349.31635,3385.0337,29.537987
40,01/02/2020 16:00:00,2020-01-02 11:00:00,10941,296.69,0,5543,3334,0,938,72,397,657,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,872.38873,5705.7334,657.60944,323.76648,3385.192,40.56511
41,01/02/2020 17:00:00,2020-01-02 12:00:00,10518,293.85,0,5260,3317,6,829,103,373,630,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,889.4241,5549.233,653.77234,293.69525,3375.3247,46.700077
42,01/02/2020 18:00:00,2020-01-02 13:00:00,10016,289.42,3,4876,3314,3,775,111,307,626,4.25034829215135,278.115810754623,276.838365738523,94.6788054083931,0.762629632801388,934.4545,5329.13,658.70306,260.4435,3376.2156,44.162006
43,01/02/2020 19:00:00,2020-01-02 14:00:00,9969,289.13,1,4853,3341,0,785,103,261,624,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,906.5041,5426.208,655.69824,235.11313,3409.034,36.84906
44,01/02/2020 20:00:00,2020-01-02 15:00:00,10382,301.37,1,5285,3367,47,771,60,217,634,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,864.3831,5574.6284,654.715,210.72232,3382.8987,26.77055
45,01/02/2020 21:00:00,2020-01-02 16:00:00,11127,317.19,2,5905,3387,198,794,15,193,633,3.4641072529274,277.570378603461,276.549258196604,67.170966035698,0.117648360954013,960.29675,5712.4507,655.3384,191.6064,3374.6562,14.68679
46,01/02/2020 22:00:00,2020-01-02 17:00:00,12218,320.47,1,6291,3388,470,1233,1,185,649,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,1293.8136,6178.7603,660.0619,170.27316,3361.863,3.2466822
47,01/02/2020 23:00:00,2020-01-02 18:00:00,13543,311.12,5,6795,3364,497,2016,0,201,666,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,1571.8173,6522.5415,661.64813,156.61154,3358.206,0
48,01/03/2020 00:00:00,2020-01-02 19:00:00,13151,310.38,4,6565,3313,489,1871,0,257,652,3.30254729079058,277.180429233101,276.14065351336,33.7254443039038,0.16273114763454,1401.4398,7048.4155,602.1473,410.93625,3364.8616,1.2592326
49,01/03/2020 01:00:00,2020-01-02 20:00:00,12626,314.04,4,6361,3315,488,1551,0,268,640,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,1097.3285,6777.26,594.72565,394.73782,3363.8074,0.87508297
50,01/03/2020 02:00:00,2020-01-02 21:00:00,11821,313.7,0,5887,3304,487,1231,0,291,621,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,809.01776,6337.0317,599.21747,376.90994,3333.6628,1.7160684
51,01/03/2020 03:00:00,2020-01-02 22:00:00,10821,309.28,2,5560,3307,208,803,0,337,604,3.53482923921667,276.923575622417,275.68826572785,0,0.015981515831076,648.7766,5515.5923,603.2594,366.50668,3357.9753,0.92170036
52,01/03/2020 04:00:00,2020-01-02 23:00:00,9802,289.95,1,4825,3304,1,748,0,330,593,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,624.8246,4880.3604,607.2266,355.12073,3350.334,0.83128417
53,01/03/2020 05:00:00,2020-01-03 00:00:00,9198,279.79,1,4267,3296,0,733,0,299,602,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,658.1468,4297.1,617.481,321.60477,3357.6257,1.3841685
54,01/03/2020 06:00:00,2020-01-03 01:00:00,8795,270.32,1,3886,3335,0,669,0,314,590,3.10716290663197,276.192962171382,274.915742131729,0,0.094811619770611,663.6482,3822.4114,607.3978,311.36703,3373.849,1.5777712
55,01/03/2020 07:00:00,2020-01-03 02:00:00,8510,265.6,0,3679,3300,0,622,0,338,570,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,610.25183,3485.7004,611.70044,295.73364,3347.6711,1.6341581
56,01/03/2020 08:00:00,2020-01-03 03:00:00,8355,259.1,3,3473,3321,0,618,0,366,574,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,575.8136,3473.8618,605.10376,270.11234,3369.2014,1.4690725
57,01/03/2020 09:00:00,2020-01-03 04:00:00,8457,258.67,4,3512,3346,0,611,0,406,577,2.64871228317884,275.177018297174,273.968033048893,0,0.411095809017073,535.03796,3567.576,613.9733,248.8098,3373.7258,0.4983483
58,01/03/2020 10:00:00,2020-01-03 05:00:00,8608,258.95,0,3599,3331,0,626,0,473,579,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,572.49603,4031.3003,608.7032,229.6856,3372.5662,1.8763937
59,01/03/2020 11:00:00,2020-01-03 06:00:00,9592,276.5,0,4368,3369,62,692,0,517,584,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,678.83966,4749.559,618.0864,203.16821,3392.0542,0
60,01/03/2020 12:00:00,2020-01-03 07:00:00,10743,293.59,0,5246,3370,159,894,0,483,589,2.12761868086599,274.47462343059,273.279506276841,0,0.95453597498569,757.94763,5537.672,617.5336,179.3956,3375.0825,0
61,01/03/2020 13:00:00,2020-01-03 08:00:00,11088,307.26,1,5763,3342,165,802,1,427,587,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,845.75903,5801.5034,612.84735,157.44478,3383.6484,0
62,01/03/2020 14:00:00,2020-01-03 09:00:00,11618,316.26,0,6311,3346,165,805,7,397,586,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,843.06616,6218.584,617.86194,140.36789,3376.3237,3.1299884
63,01/03/2020 15:00:00,2020-01-03 10:00:00,11782,322.13,0,6574,3339,165,768,15,344,577,2.59903107731686,275.536652291069,274.00521088778,48.1079490627421,0.727610922255318,831.20734,6154.8477,621.26465,121.62583,3376.0674,13.225021
64,01/03/2020 16:00:00,2020-01-03 11:00:00,11810,323.25,1,6598,3340,178,732,16,365,579,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,801.4265,5867.5845,618.6016,112.18963,3371.5732,21.31593
65,01/03/2020 17:00:00,2020-01-03 12:00:00,11655,320.33,0,6429,3340,170,755,27,349,585,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,821.1284,5809.883,619.8998,96.89102,3363.1643,26.4016
66,01/03/2020 18:00:00,2020-01-03 13:00:00,11585,321.52,0,6415,3331,164,715,27,344,590,2.85658872929536,276.189118263883,274.751815308188,88.9200532811224,1.56059799823797,843.1847,5709.3574,619.96045,100.93024,3365.6638,27.066463
67,01/03/2020 19:00:00,2020-01-03 14:00:00,11656,322.92,3,6475,3335,164,692,18,368,601,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,827.63617,5767.491,611.2444,108.83878,3395.259,23.151253
68,01/03/2020 20:00:00,2020-01-03 15:00:00,11567,323.69,2,6424,3329,183,666,11,358,593,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,823.3833,5827.7856,616.47235,99.511925,3372.4475,17.112307
69,01/03/2020 21:00:00,2020-01-03 16:00:00,11423,320.25,1,6158,3339,243,707,5,369,601,2.9184460269871,275.427615186312,274.578152977941,60.3811460848415,0.628669796935097,961.497,5944.597,617.85376,108.885574,3363.0405,8.646701
70,01/03/2020 22:00:00,2020-01-03 17:00:00,11968,318.77,0,6293,3369,373,938,0,392,602,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,1255.7203,6393.8857,622.5754,114.73866,3351.6711,1.2208091
71,01/03/2020 23:00:00,2020-01-03 18:00:00,12721,316.24,1,6650,3341,387,1297,0,422,623,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,1440.258,6592.35,624.0641,116.94495,3348.5247,0
72,01/04/2020 00:00:00,2020-01-03 19:00:00,12498,314.63,0,6460,3336,399,1222,0,463,619,3.13841774020458,274.688000057372,273.860234967102,30.4362300889183,1.20915763417681,1304.573,6385.6016,674.08826,101.807,3448.7573,1.9680821
73,01/04/2020 01:00:00,2020-01-03 20:00:00,11917,321.51,1,6253,3321,416,832,0,478,616,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,1018.6871,6329.038,669.934,132.18224,3452.1526,0
74,01/04/2020 02:00:00,2020-01-03 21:00:00,11236,314.1,0,5785,3324,308,744,0,459,617,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,811.1338,6302.708,674.7635,167.42274,3422.851,0
75,01/04/2020 03:00:00,2020-01-03 22:00:00,10482,295.57,0,5243,3330,47,714,0,525,622,3.71267190277538,274.45020874418,273.621322490471,0,0.683185231704705,677.79144,5689.263,670.0561,204.8898,3446.6155,0.54579324
76,01/04/2020 04:00:00,2020-01-03 23:00:00,9899,286.69,1,4782,3328,0,655,0,515,618,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,667.1392,5103.428,675.47833,259.29385,3425.6313,2.9794796
77,01/04/2020 05:00:00,2020-01-04 00:00:00,9252,275.6,0,4194,3327,0,632,0,479,621,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,710.3806,4379.2104,674.2472,327.0955,3445.076,3.2220192
78,01/04/2020 06:00:00,2020-01-04 01:00:00,8602,262.37,0,3593,3332,0,610,0,443,624,4.611214427071,273.371056349012,272.306268705295,0,1.46638355739755,711.0187,3818.411,678.098,400.37006,3457.0803,1.7169582
79,01/04/2020 07:00:00,2020-01-04 02:00:00,8293,256.26,0,3327,3331,0,578,0,433,623,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,676.0616,3369.7214,680.9011,465.29163,3437.7222,0
80,01/04/2020 08:00:00,2020-01-04 03:00:00,8121,253.81,0,3173,3333,0,576,0,398,640,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,644.77466,3376.896,679.1201,507.58664,3461.1897,0
81,01/04/2020 09:00:00,2020-01-04 04:00:00,7936,250.83,0,3037,3326,0,592,0,346,635,6.07631434248427,272.324795478442,270.891741316201,0,1.14164280514307,604.553,3256.7507,678.288,599.2275,3457.1826,0
82,01/04/2020 10:00:00,2020-01-04 05:00:00,8056,252.5,0,3123,3335,0,623,0,339,636,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,649.96686,3337.9,681.83734,629.9939,3456.961,0
83,01/04/2020 11:00:00,2020-01-04 06:00:00,8049,254.82,0,3160,3325,0,670,0,260,634,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,736.2525,3742.5715,683.53253,660.7779,3479.2144,0
84,01/04/2020 12:00:00,2020-01-04 07:00:00,8370,262.17,0,3432,3353,0,729,0,210,647,7.98611720367373,271.043662963801,269.04290587289,0,2.1394576122907,785.3518,4631.505,683.3143,673.6346,3453.3464,0
85,01/04/2020 13:00:00,2020-01-04 08:00:00,8918,276.24,0,3979,3362,0,740,0,189,648,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,851.622,4994.825,687.28735,699.87463,3458.5046,8.109656
86,01/04/2020 14:00:00,2020-01-04 09:00:00,9801,293.14,0,4786,3378,0,819,4,149,666,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,846.9103,5705.0347,684.5677,749.03577,3467.8867,21.99943
87,01/04/2020 15:00:00,2020-01-04 10:00:00,10326,295.53,0,5128,3356,0,1065,7,95,673,9.01759611802773,271.011934746094,267.842251947953,80.458156836782,0.454076450696291,845.6815,5874.9683,686.0702,763.4274,3468.3386,39.754253
88,01/04/2020 16:00:00,2020-01-04 11:00:00,10519,297.78,0,5298,3343,0,1155,7,48,668,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,826.24054,5868.5054,688.5409,754.2518,3458.6426,53.48605
89,01/04/2020 17:00:00,2020-01-04 12:00:00,10719,306.46,0,5599,3336,0,1053,8,44,679,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,849.3925,5749.039,684.73456,770.6941,3463.1372,59.689754
90,01/04/2020 18:00:00,2020-01-04 13:00:00,10775,305.15,0,5605,3332,0,1101,9,50,677,8.81225217013111,271.418940303639,267.433830602797,180.120063673221,0.589998848049306,857.24036,5521.075,692.69135,774.4489,3460.5215,61.22881
91,01/04/2020 19:00:00,2020-01-04 14:00:00,10735,304.47,0,5564,3338,0,1112,8,35,678,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,823.87915,5873.491,689.4127,776.1226,3474.2073,58.60132
92,01/04/2020 20:00:00,2020-01-04 15:00:00,10614,305.3,0,5517,3329,0,1065,6,24,673,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,869.86835,5751.966,686.641,767.40546,3462.1602,52.1006
93,01/04/2020 21:00:00,2020-01-04 16:00:00,10867,307.6,0,5721,3348,0,1095,3,25,675,7.84484409324779,270.117263892983,266.208455212075,162.632196783894,0.022578178486295,1107.7322,5916.8076,687.62,749.2467,3447.8962,38.800602
94,01/04/2020 22:00:00,2020-01-04 17:00:00,11518,313.07,0,6244,3365,0,1193,0,34,681,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,1474.6263,6202.017,694.07007,735.4099,3451.9785,18.99281
95,01/04/2020 23:00:00,2020-01-04 18:00:00,11950,314.63,0,6545,3347,0,1355,0,18,686,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,1624.0381,6382.9365,694.171,743.40857,3451.1052,3.4620004
96,01/05/2020 00:00:00,2020-01-04 19:00:00,11768,313.05,0,6393,3333,0,1330,0,28,685,6.87332527027202,268.417309218555,264.768012516479,81.7594081187781,0.041786030725809,1756.0935,5961.595,673.35614,938.7374,3456.8215,0.5078164
97,01/05/2020 01:00:00,2020-01-04 20:00:00,11240,323.47,1,6333,3318,0,882,0,34,672,5.76414471840217,267.472380134937,263.897184738767,0,0,1330.9167,5930.5396,669.78375,885.4668,3459.3252,2.5451663
98,01/05/2020 02:00:00,2020-01-04 21:00:00,10982,324.4,0,6193,3315,0,765,0,39,671,5.76414471840217,267.472380134937,263.897184738767,0,0,962.5214,5922.4424,674.1003,806.1401,3429.3884,1.6580092
99,01/05/2020 03:00:00,2020-01-04 22:00:00,10265,313.02,0,5486,3318,0,739,0,55,667,5.76414471840217,267.472380134937,263.897184738767,0,0,745.02124,5407.6294,669.8007,763.05054,3454.737,0
100,01/05/2020 04:00:00,2020-01-04 23:00:00,9700,301.41,5,4895,3325,0,730,0,84,661,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,720.22595,4790.409,674.8312,707.498,3430.572,0
101,01/05/2020 05:00:00,2020-01-05 00:00:00,8960,284.47,1,4138,3312,0,720,0,129,660,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,759.23566,4133.024,674.06177,618.4607,3451.3242,0
102,01/05/2020 06:00:00,2020-01-05 01:00:00,8600,271.12,0,3714,3330,0,721,0,188,646,4.47196126738455,266.645820627736,263.146333229421,0,0.037869705172114,753.28406,3592.7747,677.3996,550.3184,3465.5195,0
103,01/05/2020 07:00:00,2020-01-05 02:00:00,8436,264.33,0,3490,3354,0,688,0,247,658,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,706.31555,3229.749,680.28296,494.96036,3443.0945,0
104,01/05/2020 08:00:00,2020-01-05 03:00:00,8414,266.93,0,3522,3313,0,642,0,277,660,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,642.0975,3103.9763,678.4345,432.72504,3468.5278,0
105,01/05/2020 09:00:00,2020-01-05 04:00:00,8168,257.17,2,3217,3324,0,616,0,346,663,3.41049126320198,266.40378464804,262.846162352537,0,0.008844571706513,558.52386,3121.7297,677.7862,359.20386,3463.9294,0
106,01/05/2020 10:00:00,2020-01-05 05:00:00,8308,255.02,0,3258,3343,0,630,0,417,661,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,577.2626,3185.909,680.7398,295.42398,3464.168,0
107,01/05/2020 11:00:00,2020-01-05 06:00:00,8501,252.98,0,3318,3351,0,687,0,484,661,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,695.2418,3534.19,682.4502,254.76955,3486.2173,0
108,01/05/2020 12:00:00,2020-01-05 07:00:00,8814,257.24,1,3523,3360,0,712,0,536,681,2.88775191986779,266.518228634593,263.03717481884,0,0.04268659372106,809.73267,4336.7095,681.9882,196.88263,3460.2214,0
109,01/05/2020 13:00:00,2020-01-05 08:00:00,9151,260.97,2,3777,3351,0,739,1,608,673,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,931.05725,4737.786,685.9952,165.71729,3465.9153,0.6277236
110,01/05/2020 14:00:00,2020-01-05 09:00:00,9820,266.54,2,4245,3366,0,847,14,679,667,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,944.8332,5304.931,683.3193,146.48203,3474.491,13.309985
111,01/05/2020 15:00:00,2020-01-05 10:00:00,9700,264.12,4,4129,3333,0,761,31,775,668,3.09623482461662,269.078986802562,265.104507776815,89.9657419272308,0.04672234178597,965.4416,5560.0347,684.3171,114.8534,3474.219,31.258944
112,01/05/2020 16:00:00,2020-01-05 11:00:00,10011,265.13,3,4309,3367,0,756,44,860,672,3.74493192689211,271.088584103067,266.899988400773,171.07572234905,0.178834169806207,928.6804,5623.6553,686.64166,102.25459,3467.4675,43.227142
113,01/05/2020 17:00:00,2020-01-05 12:00:00,10190,266.22,6,4428,3349,0,762,68,911,667,3.74493192689211,271.088584103067,266.899988400773,171.07572234905,0.178834169806207,930.28973,5424.9365,683.1729,108.016785,3469.457,48.771076
