datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,6616.0,7236.16816
2020-01-01T01:00:00.000000000,6162.0,6982.4631
2020-01-01T02:00:00.000000000,5505.0,6546.07661
2020-01-01T03:00:00.000000000,4960.0,5584.11557
2020-01-01T04:00:00.000000000,4343.0,4852.12759
2020-01-01T05:00:00.000000000,3903.0,4273.94109
2020-01-01T06:00:00.000000000,3887.0,3658.90289
2020-01-01T07:00:00.000000000,3562.0,3276.12705
2020-01-01T08:00:00.000000000,3175.0,3155.76645
2020-01-01T09:00:00.000000000,3107.0,3268.03538
2020-01-01T10:00:00.000000000,3131.0,3759.63265
2020-01-01T11:00:00.000000000,3147.0,4564.91277
2020-01-01T12:00:00.000000000,3373.0,5428.94782
2020-01-01T13:00:00.000000000,3198.0,5757.02505
2020-01-01T14:00:00.000000000,3384.0,6197.35083
2020-01-01T15:00:00.000000000,3546.0,6168.49415
2020-01-01T16:00:00.000000000,3807.0,5929.66904
2020-01-01T17:00:00.000000000,3996.0,5818.654
2020-01-01T18:00:00.000000000,4124.0,5691.86435
2020-01-01T19:00:00.000000000,4497.0,5741.4511
2020-01-01T20:00:00.000000000,4874.0,5762.4649
2020-01-01T21:00:00.000000000,5187.0,5989.84866
2020-01-01T22:00:00.000000000,5658.0,6426.68268
2020-01-01T23:00:00.000000000,6216.0,6733.50816
2020-01-02T00:00:00.000000000,5993.0,6542.52935
2020-01-02T01:00:00.000000000,5892.0,6096.99272
2020-01-02T02:00:00.000000000,5606.0,5497.09297
2020-01-02T03:00:00.000000000,5047.0,4968.73308
2020-01-02T04:00:00.000000000,4444.0,4354.73337
2020-01-02T05:00:00.000000000,4023.0,3817.49175
2020-01-02T06:00:00.000000000,3526.0,3554.12943
2020-01-02T07:00:00.000000000,3348.0,3573.98385
2020-01-02T08:00:00.000000000,3192.0,3747.24286
2020-01-02T09:00:00.000000000,3310.0,4065.49534
2020-01-02T10:00:00.000000000,3723.0,4507.72187
2020-01-02T11:00:00.000000000,4380.0,4873.96194
2020-01-02T12:00:00.000000000,5272.0,4989.35292
2020-01-02T13:00:00.000000000,5612.0,5117.42268
2020-01-02T14:00:00.000000000,5766.0,5261.28452
2020-01-02T15:00:00.000000000,5605.0,5293.18697
2020-01-02T16:00:00.000000000,5543.0,5313.34026
2020-01-02T17:00:00.000000000,5260.0,5351.75462
2020-01-02T18:00:00.000000000,4876.0,5405.98825
2020-01-02T19:00:00.000000000,4853.0,5577.56949
2020-01-02T20:00:00.000000000,5285.0,5889.55498
2020-01-02T21:00:00.000000000,5905.0,6314.56454
2020-01-02T22:00:00.000000000,6291.0,6545.99122
2020-01-02T23:00:00.000000000,6795.0,6641.48548
2020-01-03T00:00:00.000000000,6565.0,6528.94814
2020-01-03T01:00:00.000000000,6361.0,6114.09634
2020-01-03T02:00:00.000000000,5887.0,5543.00048
2020-01-03T03:00:00.000000000,5560.0,5030.02203
2020-01-03T04:00:00.000000000,4825.0,4419.29845
2020-01-03T05:00:00.000000000,4267.0,3866.90266
2020-01-03T06:00:00.000000000,3886.0,3573.75077
2020-01-03T07:00:00.000000000,3679.0,3554.32564
2020-01-03T08:00:00.000000000,3473.0,3685.51259
2020-01-03T09:00:00.000000000,3512.0,3969.1165
2020-01-03T10:00:00.000000000,3599.0,4390.30321
2020-01-03T11:00:00.000000000,4368.0,4753.69973
2020-01-03T12:00:00.000000000,5246.0,4887.3091
2020-01-03T13:00:00.000000000,5763.0,5049.03339
2020-01-03T14:00:00.000000000,6311.0,5235.21356
2020-01-03T15:00:00.000000000,6574.0,5300.24927
2020-01-03T16:00:00.000000000,6598.0,5347.7148
2020-01-03T17:00:00.000000000,6429.0,5401.26529
2020-01-03T18:00:00.000000000,6415.0,5465.12609
2020-01-03T19:00:00.000000000,6475.0,5637.20261
2020-01-03T20:00:00.000000000,6424.0,5936.94172
2020-01-03T21:00:00.000000000,6158.0,6345.39959
2020-01-03T22:00:00.000000000,6293.0,6565.6962
2020-01-03T23:00:00.000000000,6650.0,6666.21267
2020-01-04T00:00:00.000000000,6460.0,6648.45385
2020-01-04T01:00:00.000000000,6253.0,6165.37308
2020-01-04T02:00:00.000000000,5785.0,5509.56525
2020-01-04T03:00:00.000000000,5243.0,4934.24558
2020-01-04T04:00:00.000000000,4782.0,4282.22314
2020-01-04T05:00:00.000000000,4194.0,3705.3608
2020-01-04T06:00:00.000000000,3593.0,3412.63101
2020-01-04T07:00:00.000000000,3327.0,3417.55735
2020-01-04T08:00:00.000000000,3173.0,3592.19428
2020-01-04T09:00:00.000000000,3037.0,3932.25161
2020-01-04T10:00:00.000000000,3123.0,4418.42125
2020-01-04T11:00:00.000000000,3160.0,4838.84564
2020-01-04T12:00:00.000000000,3432.0,4996.56544
2020-01-04T13:00:00.000000000,3979.0,5160.77464
2020-01-04T14:00:00.000000000,4786.0,5338.20097
2020-01-04T15:00:00.000000000,5128.0,5374.86519
2020-01-04T16:00:00.000000000,5298.0,5400.87637
2020-01-04T17:00:00.000000000,5599.0,5444.4849
2020-01-04T18:00:00.000000000,5605.0,5514.57271
2020-01-04T19:00:00.000000000,5564.0,5715.80866
2020-01-04T20:00:00.000000000,5517.0,6056.77037
2020-01-04T21:00:00.000000000,5721.0,6516.48091
2020-01-04T22:00:00.000000000,6244.0,6770.52133
2020-01-04T23:00:00.000000000,6545.0,6882.07899
2020-01-02T00:00:00.000000000,5993.0,6347.4424
2020-01-02T01:00:00.000000000,5892.0,6153.27613
2020-01-02T02:00:00.000000000,5606.0,5735.95185
2020-01-02T03:00:00.000000000,5047.0,4925.51542
2020-01-02T04:00:00.000000000,4444.0,4281.99394
2020-01-02T05:00:00.000000000,4023.0,3721.05624
2020-01-02T06:00:00.000000000,3526.0,3166.24075
2020-01-02T07:00:00.000000000,3348.0,2912.76275
2020-01-02T08:00:00.000000000,3192.0,2712.9905
2020-01-02T09:00:00.000000000,3310.0,2995.25278
2020-01-02T10:00:00.000000000,3723.0,3437.60371
2020-01-02T11:00:00.000000000,4380.0,4113.52737
2020-01-02T12:00:00.000000000,5272.0,4823.43549
2020-01-02T13:00:00.000000000,5612.0,5247.77007
2020-01-02T14:00:00.000000000,5766.0,5557.81367
2020-01-02T15:00:00.000000000,5605.0,5515.15299
2020-01-02T16:00:00.000000000,5543.0,5230.52904
2020-01-02T17:00:00.000000000,5260.0,5003.99881
2020-01-02T18:00:00.000000000,4876.0,4775.89389
2020-01-02T19:00:00.000000000,4853.0,4831.94015
2020-01-02T20:00:00.000000000,5285.0,4961.46428
2020-01-02T21:00:00.000000000,5905.0,5176.22011
2020-01-02T22:00:00.000000000,6291.0,5579.88206
2020-01-02T23:00:00.000000000,6795.0,6035.27837
2020-01-03T00:00:00.000000000,6565.0,5982.95714
2020-01-03T01:00:00.000000000,6361.0,5564.73042
2020-01-03T02:00:00.000000000,5887.0,4988.91432
2020-01-03T03:00:00.000000000,5560.0,4481.22939
2020-01-03T04:00:00.000000000,4825.0,3895.71412
2020-01-03T05:00:00.000000000,4267.0,3374.27778
2020-01-03T06:00:00.000000000,3886.0,3104.4608
2020-01-03T07:00:00.000000000,3679.0,3085.77509
2020-01-03T08:00:00.000000000,3473.0,3223.27775
2020-01-03T09:00:00.000000000,3512.0,3503.28335
2020-01-03T10:00:00.000000000,3599.0,3942.50602
2020-01-03T11:00:00.000000000,4368.0,4334.70914
2020-01-03T12:00:00.000000000,5246.0,4513.07284
2020-01-03T13:00:00.000000000,5763.0,4695.3409
2020-01-03T14:00:00.000000000,6311.0,4893.65489
2020-01-03T15:00:00.000000000,6574.0,4947.93004
2020-01-03T16:00:00.000000000,6598.0,4978.05517
2020-01-03T17:00:00.000000000,6429.0,5030.06395
2020-01-03T18:00:00.000000000,6415.0,5112.74281
2020-01-03T19:00:00.000000000,6475.0,5313.12018
2020-01-03T20:00:00.000000000,6424.0,5622.32189
2020-01-03T21:00:00.000000000,6158.0,6025.12138
2020-01-03T22:00:00.000000000,6293.0,6240.00258
2020-01-03T23:00:00.000000000,6650.0,6340.56213
2020-01-04T00:00:00.000000000,6460.0,6320.85483
