datetime,wind_actual,avg_wind_production_forecast
2020-01-01T00:00:00.000000000,4209,6411.056
2020-01-01T01:00:00.000000000,5125,6666.4033
2020-01-01T02:00:00.000000000,7386,7824.183
2020-01-01T03:00:00.000000000,9383,8643.79
2020-01-01T04:00:00.000000000,10450,9406.899
2020-01-01T05:00:00.000000000,11448,9871.56
2020-01-01T06:00:00.000000000,11934,11101.926
2020-01-01T07:00:00.000000000,12842,10771.02
2020-01-01T08:00:00.000000000,13340,11799.897
2020-01-01T09:00:00.000000000,13926,10553.768
2020-01-01T10:00:00.000000000,14458,10966.367
2020-01-01T11:00:00.000000000,14735,10729.301
2020-01-01T12:00:00.000000000,14366,10748.814
2020-01-01T13:00:00.000000000,14151,10678.244
2020-01-01T14:00:00.000000000,14287,9969.047
2020-01-01T15:00:00.000000000,14347,9623
2020-01-01T16:00:00.000000000,14041,9969.58
2020-01-01T17:00:00.000000000,14287,10684.8125
2020-01-01T18:00:00.000000000,14472,9804.346
2020-01-01T19:00:00.000000000,14143,9906.31
2020-01-01T20:00:00.000000000,13921,9396.72
2020-01-01T21:00:00.000000000,14049,9306.953
2020-01-01T22:00:00.000000000,14212,10605.937
2020-01-01T23:00:00.000000000,14000,10845.888
2020-01-02T00:00:00.000000000,14580,13618.756
2020-01-02T01:00:00.000000000,15841,14340.389
2020-01-02T02:00:00.000000000,16783,14242.179
2020-01-02T03:00:00.000000000,16539,14597.457
2020-01-02T04:00:00.000000000,16164,14567.596
2020-01-02T05:00:00.000000000,15636,14878.447
2020-01-02T06:00:00.000000000,15005,14719.949
2020-01-02T07:00:00.000000000,14670,14392.069
2020-01-02T08:00:00.000000000,14998,14095.605
2020-01-02T09:00:00.000000000,14949,13182.519
2020-01-02T10:00:00.000000000,15331,12728.279
2020-01-02T11:00:00.000000000,14952,12375.162
2020-01-02T12:00:00.000000000,14265,12051.392
2020-01-02T13:00:00.000000000,14137,10816.422
2020-01-02T14:00:00.000000000,13935,10035.468
2020-01-02T15:00:00.000000000,13316,9760.379
2020-01-02T16:00:00.000000000,11931,9107.548
2020-01-02T17:00:00.000000000,11677,9291.617
2020-01-02T18:00:00.000000000,11176,9193.928
2020-01-02T19:00:00.000000000,9767,9276.073
2020-01-02T20:00:00.000000000,9228,8824.271
2020-01-02T21:00:00.000000000,10296,8311.404
2020-01-02T22:00:00.000000000,10824,8651.711
2020-01-02T23:00:00.000000000,8521,9066.875
2020-01-03T00:00:00.000000000,6802,9020.572
2020-01-03T01:00:00.000000000,6841,9495.9795
2020-01-03T02:00:00.000000000,7878,9826.185
2020-01-03T03:00:00.000000000,8138,10450.855
2020-01-03T04:00:00.000000000,9030,10877.213
2020-01-03T05:00:00.000000000,9570,11221.896
2020-01-03T06:00:00.000000000,9939,11610.543
2020-01-03T07:00:00.000000000,9791,11220.9375
2020-01-03T08:00:00.000000000,9849,11066.146
2020-01-03T09:00:00.000000000,11130,10416.275
2020-01-03T10:00:00.000000000,12360,10337.29
2020-01-03T11:00:00.000000000,12912,10072.272
2020-01-03T12:00:00.000000000,12335,9822.313
2020-01-03T13:00:00.000000000,12661,8975.203
2020-01-03T14:00:00.000000000,13752,8203.436
2020-01-03T15:00:00.000000000,14029,8071.834
2020-01-03T16:00:00.000000000,13594,7430.563
2020-01-03T17:00:00.000000000,13809,7798.7324
2020-01-03T18:00:00.000000000,13779,7441.759
2020-01-03T19:00:00.000000000,13120,7881.625
2020-01-03T20:00:00.000000000,12887,7428.0713
2020-01-03T21:00:00.000000000,11580,7123.826
2020-01-03T22:00:00.000000000,10576,7389.9355
2020-01-03T23:00:00.000000000,9817,7929.4893
2020-01-04T00:00:00.000000000,8245,9581.238
2020-01-04T01:00:00.000000000,7703,9752.735
2020-01-04T02:00:00.000000000,7661,10236.408
2020-01-04T03:00:00.000000000,7770,10834.623
2020-01-04T04:00:00.000000000,7992,11312.327
2020-01-04T05:00:00.000000000,8531,11629.238
2020-01-04T06:00:00.000000000,8400,12112.092
2020-01-04T07:00:00.000000000,8389,11616.767
2020-01-04T08:00:00.000000000,8980,11475.025
2020-01-04T09:00:00.000000000,9521,10824.206
2020-01-04T10:00:00.000000000,10076,10819.652
2020-01-04T11:00:00.000000000,10221,10710.756
2020-01-04T12:00:00.000000000,9471,10413.1875
2020-01-04T13:00:00.000000000,8568,9531.271
2020-01-04T14:00:00.000000000,7221,8746.863
2020-01-04T15:00:00.000000000,5650,8664.983
2020-01-04T16:00:00.000000000,2829,7936.083
2020-01-04T17:00:00.000000000,1397,8437.207
2020-01-04T18:00:00.000000000,1310,7843.254
2020-01-04T19:00:00.000000000,2024,8314.622
2020-01-04T20:00:00.000000000,3311,7680.031
2020-01-04T21:00:00.000000000,4199,7308.106
2020-01-04T22:00:00.000000000,5025,7517.1445
2020-01-04T23:00:00.000000000,5414,7950.829
2020-01-05T00:00:00.000000000,5697,5708.0444
2020-01-05T01:00:00.000000000,7580,6932.6035
2020-01-05T02:00:00.000000000,10396,7291.8076
2020-01-05T03:00:00.000000000,12823,8088.57
2020-01-05T04:00:00.000000000,15363,8726.027
2020-01-05T05:00:00.000000000,17421,9203.831
2020-01-05T06:00:00.000000000,18174,9613.614
2020-01-05T07:00:00.000000000,18460,9591.097
2020-01-05T08:00:00.000000000,18587,10216.746
2020-01-05T09:00:00.000000000,18365,9440.306
2020-01-05T10:00:00.000000000,17647,9721.15
2020-01-05T11:00:00.000000000,16926,8832.346
2020-01-05T12:00:00.000000000,16193,8702.674
