datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,22209.0,19959.63962
2020-01-01T01:00:00.000000000,22324.0,20317.98167
2020-01-01T02:00:00.000000000,21058.0,20831.62287
2020-01-01T03:00:00.000000000,19088.0,20448.07666
2020-01-01T04:00:00.000000000,17667.0,19823.92989
2020-01-01T05:00:00.000000000,15677.0,17801.41774
2020-01-01T06:00:00.000000000,14320.0,15836.69664
2020-01-01T07:00:00.000000000,12738.0,15176.6313
2020-01-01T08:00:00.000000000,11982.0,14547.06221
2020-01-01T09:00:00.000000000,11037.0,14002.86989
2020-01-01T10:00:00.000000000,10334.0,14082.86202
2020-01-01T11:00:00.000000000,10326.0,14926.73986
2020-01-01T12:00:00.000000000,11083.0,16481.84378
2020-01-01T13:00:00.000000000,11903.0,17799.28742
2020-01-01T14:00:00.000000000,12059.0,18832.88938
2020-01-01T15:00:00.000000000,12427.0,18585.94548
2020-01-01T16:00:00.000000000,13140.0,17656.82574
2020-01-01T17:00:00.000000000,13320.0,16955.83802
2020-01-01T18:00:00.000000000,13390.0,15278.26913
2020-01-01T19:00:00.000000000,13559.0,14247.18494
2020-01-01T20:00:00.000000000,14086.0,13460.73912
2020-01-01T21:00:00.000000000,13753.0,13105.0927
2020-01-01T22:00:00.000000000,13594.0,13209.07903
2020-01-01T23:00:00.000000000,13739.0,13255.55002
2020-01-02T00:00:00.000000000,13912.0,12722.65396
2020-01-02T01:00:00.000000000,13764.0,12271.57223
2020-01-02T02:00:00.000000000,13250.0,11575.35889
2020-01-02T03:00:00.000000000,13163.0,10863.62966
2020-01-02T04:00:00.000000000,12418.0,9800.66736
2020-01-02T05:00:00.000000000,10836.0,9116.90437
2020-01-02T06:00:00.000000000,9977.0,8931.21675
2020-01-02T07:00:00.000000000,8773.0,9400.49579
2020-01-02T08:00:00.000000000,7734.0,10070.6904
2020-01-02T09:00:00.000000000,7457.0,10756.48619
2020-01-02T10:00:00.000000000,7312.0,11612.18989
2020-01-02T11:00:00.000000000,8009.0,12140.77176
2020-01-02T12:00:00.000000000,10211.0,12427.51668
2020-01-02T13:00:00.000000000,12517.0,12443.92055
2020-01-02T14:00:00.000000000,13703.0,12435.0052
2020-01-02T15:00:00.000000000,14094.0,12188.76347
2020-01-02T16:00:00.000000000,14824.0,11609.46054
2020-01-02T17:00:00.000000000,14852.0,11147.35299
2020-01-02T18:00:00.000000000,15160.0,10884.00787
2020-01-02T19:00:00.000000000,15442.0,11247.94284
2020-01-02T20:00:00.000000000,15163.0,11807.1922
2020-01-02T21:00:00.000000000,14977.0,12510.05039
2020-01-02T22:00:00.000000000,15022.0,13167.50341
2020-01-02T23:00:00.000000000,16540.0,13575.33871
2020-01-03T00:00:00.000000000,17652.0,13721.34762
2020-01-03T01:00:00.000000000,18165.0,13361.93379
2020-01-03T02:00:00.000000000,17718.0,13142.70323
2020-01-03T03:00:00.000000000,17534.0,13098.94703
2020-01-03T04:00:00.000000000,16895.0,12892.51095
2020-01-03T05:00:00.000000000,14512.0,12954.19436
2020-01-03T06:00:00.000000000,12346.0,13076.28511
2020-01-03T07:00:00.000000000,11212.0,13357.00272
2020-01-03T08:00:00.000000000,10949.0,13322.69412
2020-01-03T09:00:00.000000000,10429.0,13209.82815
2020-01-03T10:00:00.000000000,10245.0,13151.79577
2020-01-03T11:00:00.000000000,10508.0,13217.24658
2020-01-03T12:00:00.000000000,12564.0,13504.88806
2020-01-03T13:00:00.000000000,14007.0,13826.08043
2020-01-03T14:00:00.000000000,14665.0,14282.84697
2020-01-03T15:00:00.000000000,14997.0,14939.6322
2020-01-03T16:00:00.000000000,15181.0,15526.02297
2020-01-03T17:00:00.000000000,14696.0,15960.18512
2020-01-03T18:00:00.000000000,14289.0,16319.15001
2020-01-03T19:00:00.000000000,14206.0,16749.92956
2020-01-03T20:00:00.000000000,13875.0,16878.83839
2020-01-03T21:00:00.000000000,14534.0,16692.55902
2020-01-03T22:00:00.000000000,15140.0,16292.90515
2020-01-03T23:00:00.000000000,15679.0,15787.51547
2020-01-04T00:00:00.000000000,17813.0,18479.11872
2020-01-04T01:00:00.000000000,18177.0,18247.38194
2020-01-04T02:00:00.000000000,18154.0,17834.16067
2020-01-04T03:00:00.000000000,18295.0,17349.7912
2020-01-04T04:00:00.000000000,18270.0,16526.60695
2020-01-04T05:00:00.000000000,18100.0,16080.51184
2020-01-04T06:00:00.000000000,17013.0,16041.50622
2020-01-04T07:00:00.000000000,15903.0,16500.10556
2020-01-04T08:00:00.000000000,15466.0,16879.99149
2020-01-04T09:00:00.000000000,15476.0,17185.54894
2020-01-04T10:00:00.000000000,15380.0,17693.39425
2020-01-04T11:00:00.000000000,15916.0,17881.83038
2020-01-04T12:00:00.000000000,17251.0,17916.5542
2020-01-04T13:00:00.000000000,18567.0,17787.4576
2020-01-04T14:00:00.000000000,19831.0,17837.24441
2020-01-04T15:00:00.000000000,20094.0,17851.29315
2020-01-04T16:00:00.000000000,20287.0,17765.89522
2020-01-04T17:00:00.000000000,20111.0,17845.80668
2020-01-04T18:00:00.000000000,19391.0,17995.34563
2020-01-04T19:00:00.000000000,18492.0,18659.86798
2020-01-04T20:00:00.000000000,17266.0,19426.81495
2020-01-04T21:00:00.000000000,16616.0,20129.24404
2020-01-04T22:00:00.000000000,16168.0,20689.45608
2020-01-04T23:00:00.000000000,16311.0,21067.28309
2020-01-02T00:00:00.000000000,13912.0,13269.71778
2020-01-02T01:00:00.000000000,13764.0,12820.691
2020-01-02T02:00:00.000000000,13250.0,12915.21717
2020-01-02T03:00:00.000000000,13163.0,12884.42605
2020-01-02T04:00:00.000000000,12418.0,12035.43001
2020-01-02T05:00:00.000000000,10836.0,11130.33886
2020-01-02T06:00:00.000000000,9977.0,10135.60103
2020-01-02T07:00:00.000000000,8773.0,9687.98586
2020-01-02T08:00:00.000000000,7734.0,9782.86709
2020-01-02T09:00:00.000000000,7457.0,9765.63411
2020-01-02T10:00:00.000000000,7312.0,9931.7961
2020-01-02T11:00:00.000000000,8009.0,10507.38817
2020-01-02T12:00:00.000000000,10211.0,11672.56813
2020-01-02T13:00:00.000000000,12517.0,12757.54175
2020-01-02T14:00:00.000000000,13703.0,13596.9811
2020-01-02T15:00:00.000000000,14094.0,13400.56519
2020-01-02T16:00:00.000000000,14824.0,12805.49379
2020-01-02T17:00:00.000000000,14852.0,12193.41289
2020-01-02T18:00:00.000000000,15160.0,11952.65299
2020-01-02T19:00:00.000000000,15442.0,11627.58281
2020-01-02T20:00:00.000000000,15163.0,11607.77982
2020-01-02T21:00:00.000000000,14977.0,11526.40979
2020-01-02T22:00:00.000000000,15022.0,12019.84271
2020-01-02T23:00:00.000000000,16540.0,12333.50821
2020-01-03T00:00:00.000000000,17652.0,12754.1737
2020-01-03T01:00:00.000000000,18165.0,12318.03463
2020-01-03T02:00:00.000000000,17718.0,11997.18475
2020-01-03T03:00:00.000000000,17534.0,11873.02319
2020-01-03T04:00:00.000000000,16895.0,11606.31862
2020-01-03T05:00:00.000000000,14512.0,11640.32175
2020-01-03T06:00:00.000000000,12346.0,11806.63747
2020-01-03T07:00:00.000000000,11212.0,12191.71233
2020-01-03T08:00:00.000000000,10949.0,12322.15179
2020-01-03T09:00:00.000000000,10429.0,12381.0761
2020-01-03T10:00:00.000000000,10245.0,12492.80352
2020-01-03T11:00:00.000000000,10508.0,12680.55137
2020-01-03T12:00:00.000000000,12564.0,13040.78043
2020-01-03T13:00:00.000000000,14007.0,13372.77185
2020-01-03T14:00:00.000000000,14665.0,13809.26267
2020-01-03T15:00:00.000000000,14997.0,14392.28275
2020-01-03T16:00:00.000000000,15181.0,14852.16742
2020-01-03T17:00:00.000000000,14696.0,15174.73967
2020-01-03T18:00:00.000000000,14289.0,15451.89947
2020-01-03T19:00:00.000000000,14206.0,15839.69972
2020-01-03T20:00:00.000000000,13875.0,15965.5896
2020-01-03T21:00:00.000000000,14534.0,15808.7671
2020-01-03T22:00:00.000000000,15140.0,15434.84633
2020-01-03T23:00:00.000000000,15679.0,14923.73612
2020-01-04T00:00:00.000000000,17813.0,17640.04104
2020-01-04T01:00:00.000000000,18177.0,17319.09132
2020-01-04T02:00:00.000000000,18154.0,16848.01024
2020-01-04T03:00:00.000000000,18295.0,16353.56175
2020-01-04T04:00:00.000000000,18270.0,15559.40725
2020-01-04T05:00:00.000000000,18100.0,15158.40589
2020-01-04T06:00:00.000000000,17013.0,15172.65894
2020-01-04T07:00:00.000000000,15903.0,15681.38956
2020-01-04T08:00:00.000000000,15466.0,16111.42859
2020-01-04T09:00:00.000000000,15476.0,16473.39523
2020-01-04T10:00:00.000000000,15380.0,17028.11419
2020-01-04T11:00:00.000000000,15916.0,17302.44811
2020-01-04T12:00:00.000000000,17251.0,17447.03483
2020-01-04T13:00:00.000000000,18567.0,17420.89708
2020-01-04T14:00:00.000000000,19831.0,17555.03452
2020-01-04T15:00:00.000000000,20094.0,17650.70189
2020-01-04T16:00:00.000000000,20287.0,17613.63882
2020-01-04T17:00:00.000000000,20111.0,17702.34133
2020-01-04T18:00:00.000000000,19391.0,17842.14111
2020-01-04T19:00:00.000000000,18492.0,18447.98775
2020-01-04T20:00:00.000000000,17266.0,19118.18169
2020-01-04T21:00:00.000000000,16616.0,19695.14801
2020-01-04T22:00:00.000000000,16168.0,20102.65934
2020-01-04T23:00:00.000000000,16311.0,20313.02018
2020-01-05T00:00:00.000000000,16994.0,17831.88357
2020-01-05T01:00:00.000000000,16976.0,17925.6679
2020-01-05T02:00:00.000000000,15617.0,18071.44474
2020-01-05T03:00:00.000000000,13934.0,18142.12482
2020-01-05T04:00:00.000000000,11668.0,17769.67187
2020-01-05T05:00:00.000000000,9101.0,17492.27537
2020-01-05T06:00:00.000000000,7687.0,17066.87914
2020-01-05T07:00:00.000000000,7106.0,16729.77946
2020-01-05T08:00:00.000000000,6735.0,16074.33378
2020-01-05T09:00:00.000000000,6870.0,15374.97984
2020-01-05T10:00:00.000000000,7586.0,14795.99097
2020-01-05T11:00:00.000000000,8194.0,14373.12375
2020-01-05T12:00:00.000000000,9334.0,14186.43511
2020-01-05T13:00:00.000000000,11127.0,14247.15056
2020-01-05T14:00:00.000000000,12185.0,14488.77792
2020-01-05T15:00:00.000000000,13058.0,14948.57531
2020-01-05T16:00:00.000000000,13567.0,15460.55034
2020-01-05T17:00:00.000000000,11804.0,15874.36932
2020-01-05T18:00:00.000000000,10264.0,16230.15393
2020-01-05T19:00:00.000000000,11339.0,16779.65354
2020-01-05T20:00:00.000000000,13396.0,17108.94205
2020-01-05T21:00:00.000000000,14290.0,17276.49682
2020-01-05T22:00:00.000000000,14968.0,17418.01831
2020-01-05T23:00:00.000000000,15740.0,17579.33551
2020-01-03T00:00:00.000000000,17652.0,15891.90115
2020-01-03T01:00:00.000000000,18165.0,15910.03466
2020-01-03T02:00:00.000000000,17718.0,16239.57574
2020-01-03T03:00:00.000000000,17534.0,16245.6943
2020-01-03T04:00:00.000000000,16895.0,15417.04275
2020-01-03T05:00:00.000000000,14512.0,14061.69833
2020-01-03T06:00:00.000000000,12346.0,12362.13596
2020-01-03T07:00:00.000000000,11212.0,11976.01511
2020-01-03T08:00:00.000000000,10949.0,11653.90172
2020-01-03T09:00:00.000000000,10429.0,10854.34273
2020-01-03T10:00:00.000000000,10245.0,11190.20998
2020-01-03T11:00:00.000000000,10508.0,11746.21625
2020-01-03T12:00:00.000000000,12564.0,13151.60006
2020-01-03T13:00:00.000000000,14007.0,14563.00324
2020-01-03T14:00:00.000000000,14665.0,15614.81805
2020-01-03T15:00:00.000000000,14997.0,15800.69939
2020-01-03T16:00:00.000000000,15181.0,14953.76888
2020-01-03T17:00:00.000000000,14696.0,14465.00124
2020-01-03T18:00:00.000000000,14289.0,13736.72467
2020-01-03T19:00:00.000000000,14206.0,13220.0718
2020-01-03T20:00:00.000000000,13875.0,12368.4522
2020-01-03T21:00:00.000000000,14534.0,12218.44712
2020-01-03T22:00:00.000000000,15140.0,12197.55584
2020-01-03T23:00:00.000000000,15679.0,12324.175
2020-01-04T00:00:00.000000000,17813.0,16736.6901
2020-01-04T01:00:00.000000000,18177.0,16142.68254
2020-01-04T02:00:00.000000000,18154.0,15381.93346
2020-01-04T03:00:00.000000000,18295.0,14667.33207
2020-01-04T04:00:00.000000000,18270.0,13721.30398
2020-01-04T05:00:00.000000000,18100.0,13271.87653
2020-01-04T06:00:00.000000000,17013.0,13407.01235
2020-01-04T07:00:00.000000000,15903.0,14162.63662
2020-01-04T08:00:00.000000000,15466.0,14931.70598
2020-01-04T09:00:00.000000000,15476.0,15658.09621
2020-01-04T10:00:00.000000000,15380.0,16607.29993
2020-01-04T11:00:00.000000000,15916.0,17242.38393
2020-01-04T12:00:00.000000000,17251.0,17685.50373
2020-01-04T13:00:00.000000000,18567.0,17857.74494
2020-01-04T14:00:00.000000000,19831.0,18144.29217
2020-01-04T15:00:00.000000000,20094.0,18289.61147
2020-01-04T16:00:00.000000000,20287.0,18172.49676
2020-01-04T17:00:00.000000000,20111.0,18165.45388
2020-01-04T18:00:00.000000000,19391.0,18195.06414
2020-01-04T19:00:00.000000000,18492.0,18689.79032
2020-01-04T20:00:00.000000000,17266.0,19271.42192
2020-01-04T21:00:00.000000000,16616.0,19752.48285
2020-01-04T22:00:00.000000000,16168.0,19990.67273
2020-01-04T23:00:00.000000000,16311.0,19946.75455
2020-01-05T00:00:00.000000000,16994.0,17822.72756
2020-01-05T01:00:00.000000000,16976.0,17933.39312
2020-01-05T02:00:00.000000000,15617.0,18115.44226
2020-01-05T03:00:00.000000000,13934.0,18253.23735
2020-01-05T04:00:00.000000000,11668.0,17981.98981
2020-01-05T05:00:00.000000000,9101.0,17819.63059
2020-01-05T06:00:00.000000000,7687.0,17524.55944
2020-01-05T07:00:00.000000000,7106.0,17294.20188
2020-01-05T08:00:00.000000000,6735.0,16706.59189
2020-01-05T09:00:00.000000000,6870.0,16045.38602
2020-01-05T10:00:00.000000000,7586.0,15483.74452
2020-01-05T11:00:00.000000000,8194.0,15043.2205
2020-01-05T12:00:00.000000000,9334.0,14827.73419
2020-01-05T13:00:00.000000000,11127.0,14837.11104
2020-01-05T14:00:00.000000000,12185.0,15049.64981
2020-01-05T15:00:00.000000000,13058.0,15495.02556
2020-01-05T16:00:00.000000000,13567.0,16010.20334
2020-01-05T17:00:00.000000000,11804.0,16442.35418
2020-01-05T18:00:00.000000000,10264.0,16814.96185
2020-01-05T19:00:00.000000000,11339.0,17363.89019
2020-01-05T20:00:00.000000000,13396.0,17692.69208
2020-01-05T21:00:00.000000000,14290.0,17830.60352
2020-01-05T22:00:00.000000000,14968.0,17923.14881
2020-01-05T23:00:00.000000000,15740.0,18042.85931
2020-01-06T00:00:00.000000000,17027.0,17085.37233
2020-01-06T01:00:00.000000000,17417.0,17062.56693
2020-01-06T02:00:00.000000000,17337.0,16969.06822
2020-01-06T03:00:00.000000000,17057.0,16824.79887
2020-01-06T04:00:00.000000000,16188.0,16339.49318
2020-01-06T05:00:00.000000000,15426.0,16098.52898
2020-01-06T06:00:00.000000000,14481.0,16002.54953
2020-01-06T07:00:00.000000000,14099.0,16188.62526
2020-01-06T08:00:00.000000000,13868.0,16155.9458
2020-01-06T09:00:00.000000000,13987.0,16025.31262
2020-01-06T10:00:00.000000000,14660.0,16010.02747
2020-01-06T11:00:00.000000000,16022.0,15834.53458
2020-01-06T12:00:00.000000000,18593.0,15671.57633
2020-01-06T13:00:00.000000000,21020.0,15481.6023
2020-01-06T14:00:00.000000000,21729.0,15483.05953
2020-01-06T15:00:00.000000000,21191.0,15609.51671
2020-01-06T16:00:00.000000000,20677.0,15755.96399
2020-01-06T17:00:00.000000000,19930.0,15985.91558
2020-01-06T18:00:00.000000000,18682.0,16275.55448
2020-01-06T19:00:00.000000000,17012.0,16958.15744
2020-01-06T20:00:00.000000000,15263.0,17605.87525
2020-01-06T21:00:00.000000000,13490.0,18135.86081
2020-01-06T22:00:00.000000000,13393.0,18581.02498
2020-01-06T23:00:00.000000000,13573.0,18942.85806
2020-01-04T00:00:00.000000000,17813.0,18058.66547
2020-01-04T01:00:00.000000000,18177.0,18185.6582
2020-01-04T02:00:00.000000000,18154.0,17851.53514
2020-01-04T03:00:00.000000000,18295.0,17424.57192
2020-01-04T04:00:00.000000000,18270.0,16160.87027
2020-01-04T05:00:00.000000000,18100.0,14782.71515
2020-01-04T06:00:00.000000000,17013.0,13122.8209
2020-01-04T07:00:00.000000000,15903.0,12589.29076
2020-01-04T08:00:00.000000000,15466.0,12838.40598
2020-01-04T09:00:00.000000000,15476.0,12771.45825
2020-01-04T10:00:00.000000000,15380.0,14726.01372
2020-01-04T11:00:00.000000000,15916.0,16158.11315
2020-01-04T12:00:00.000000000,17251.0,17954.90393
2020-01-04T13:00:00.000000000,18567.0,19523.02978
2020-01-04T14:00:00.000000000,19831.0,20507.7005
2020-01-04T15:00:00.000000000,20094.0,21339.42057
2020-01-04T16:00:00.000000000,20287.0,20220.66135
2020-01-04T17:00:00.000000000,20111.0,19247.86674
2020-01-04T18:00:00.000000000,19391.0,19440.41938
2020-01-04T19:00:00.000000000,18492.0,18879.86089
2020-01-04T20:00:00.000000000,17266.0,17879.52287
2020-01-04T21:00:00.000000000,16616.0,18218.64973
2020-01-04T22:00:00.000000000,16168.0,18669.82534
2020-01-04T23:00:00.000000000,16311.0,19275.71959
2020-01-05T00:00:00.000000000,16994.0,17083.52632
2020-01-05T01:00:00.000000000,16976.0,17118.12187
2020-01-05T02:00:00.000000000,15617.0,17187.95828
2020-01-05T03:00:00.000000000,13934.0,17224.68151
2020-01-05T04:00:00.000000000,11668.0,16862.24543
2020-01-05T05:00:00.000000000,9101.0,16644.55872
2020-01-05T06:00:00.000000000,7687.0,16377.91828
2020-01-05T07:00:00.000000000,7106.0,16249.59922
2020-01-05T08:00:00.000000000,6735.0,15835.5528
2020-01-05T09:00:00.000000000,6870.0,15358.23084
2020-01-05T10:00:00.000000000,7586.0,14986.91975
2020-01-05T11:00:00.000000000,8194.0,14678.83659
2020-01-05T12:00:00.000000000,9334.0,14533.99069
2020-01-05T13:00:00.000000000,11127.0,14549.86825
2020-01-05T14:00:00.000000000,12185.0,14737.69346
2020-01-05T15:00:00.000000000,13058.0,15092.58151
2020-01-05T16:00:00.000000000,13567.0,15458.97145
2020-01-05T17:00:00.000000000,11804.0,15764.77751
2020-01-05T18:00:00.000000000,10264.0,16042.51783
2020-01-05T19:00:00.000000000,11339.0,16548.81465
2020-01-05T20:00:00.000000000,13396.0,16888.39375
2020-01-05T21:00:00.000000000,14290.0,17080.00223
2020-01-05T22:00:00.000000000,14968.0,17225.70766
2020-01-05T23:00:00.000000000,15740.0,17364.51038
2020-01-06T00:00:00.000000000,17027.0,16248.10628
2020-01-06T01:00:00.000000000,17417.0,16177.75018
2020-01-06T02:00:00.000000000,17337.0,16039.27276
2020-01-06T03:00:00.000000000,17057.0,15870.00025
2020-01-06T04:00:00.000000000,16188.0,15371.52518
2020-01-06T05:00:00.000000000,15426.0,15122.91907
2020-01-06T06:00:00.000000000,14481.0,15031.46936
2020-01-06T07:00:00.000000000,14099.0,15236.86938
2020-01-06T08:00:00.000000000,13868.0,15250.65034
2020-01-06T09:00:00.000000000,13987.0,15176.28418
2020-01-06T10:00:00.000000000,14660.0,15210.36534
2020-01-06T11:00:00.000000000,16022.0,15092.94516
2020-01-06T12:00:00.000000000,18593.0,14985.74417
2020-01-06T13:00:00.000000000,21020.0,14836.91665
2020-01-06T14:00:00.000000000,21729.0,14854.30567
2020-01-06T15:00:00.000000000,21191.0,14977.09727
2020-01-06T16:00:00.000000000,20677.0,15088.28914
2020-01-06T17:00:00.000000000,19930.0,15267.99969
2020-01-06T18:00:00.000000000,18682.0,15515.96643
2020-01-06T19:00:00.000000000,17012.0,16154.70675
2020-01-06T20:00:00.000000000,15263.0,16756.99625
2020-01-06T21:00:00.000000000,13490.0,17253.16248
2020-01-06T22:00:00.000000000,13393.0,17665.57711
2020-01-06T23:00:00.000000000,13573.0,17983.20241
2020-01-07T00:00:00.000000000,16126.0,18248.85637
2020-01-07T01:00:00.000000000,17846.0,18186.13557
2020-01-07T02:00:00.000000000,17986.0,18125.34805
2020-01-07T03:00:00.000000000,17885.0,18049.62582
2020-01-07T04:00:00.000000000,17926.0,17657.3679
2020-01-07T05:00:00.000000000,17892.0,17512.27869
2020-01-07T06:00:00.000000000,17823.0,17466.5502
2020-01-07T07:00:00.000000000,17795.0,17634.70003
2020-01-07T08:00:00.000000000,17614.0,17495.69367
2020-01-07T09:00:00.000000000,17616.0,17253.62133
2020-01-07T10:00:00.000000000,17731.0,17138.46239
2020-01-07T11:00:00.000000000,18271.0,16960.5324
2020-01-07T12:00:00.000000000,19632.0,16874.44022
2020-01-07T13:00:00.000000000,21729.0,16832.29004
2020-01-07T14:00:00.000000000,21706.0,17017.01299
2020-01-07T15:00:00.000000000,20614.0,17375.15801
2020-01-07T16:00:00.000000000,20036.0,17768.2715
2020-01-07T17:00:00.000000000,19386.0,18180.03553
2020-01-07T18:00:00.000000000,17758.0,18561.17902
2020-01-07T19:00:00.000000000,15860.0,19209.51437
2020-01-07T20:00:00.000000000,15395.0,19729.1723
2020-01-07T21:00:00.000000000,15241.0,20033.39815
2020-01-07T22:00:00.000000000,15431.0,20197.89959
2020-01-07T23:00:00.000000000,16151.0,20295.4619
