UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2019-01-01 00:00:00,1707.0,5573.0,6072.0,156.0,2645.0,31.0,3774.0,582.0,0.0,150.0
2019-01-01 01:00:00,1638.0,5549.0,6073.0,155.0,2031.0,23.0,3740.0,585.0,0.0,148.0
2019-01-01 02:00:00,1516.0,6036.0,6073.0,160.0,1727.0,15.0,3697.0,584.0,0.0,148.0
2019-01-01 03:00:00,1486.0,5999.0,6073.0,176.0,1854.0,15.0,3516.0,584.0,0.0,148.0
2019-01-01 04:00:00,1488.0,5913.0,6074.0,178.0,1810.0,15.0,3384.0,580.0,0.0,148.0
2019-01-01 05:00:00,1495.0,5925.0,6072.0,184.0,1654.0,15.0,3367.0,585.0,0.0,148.0
2019-01-01 06:00:00,1425.0,5974.0,6073.0,188.0,1579.0,15.0,3346.0,578.0,0.0,150.0
2019-01-01 07:00:00,1456.0,5560.0,6073.0,189.0,1609.0,39.0,3345.0,580.0,0.0,148.0
2019-01-01 08:00:00,1439.0,5735.0,6072.0,188.0,1639.0,777.0,3154.0,577.0,0.0,149.0
2019-01-01 09:00:00,1465.0,6192.0,6072.0,189.0,1913.0,2084.0,2547.0,579.0,0.0,151.0
2019-01-01 10:00:00,1573.0,6631.0,6070.0,187.0,1757.0,3142.0,1930.0,570.0,0.0,151.0
2019-01-01 11:00:00,1694.0,6853.0,6070.0,191.0,2008.0,3814.0,1745.0,576.0,0.0,149.0
2019-01-01 12:00:00,1740.0,6436.0,6072.0,195.0,2212.0,3873.0,1629.0,582.0,0.0,150.0
2019-01-01 13:00:00,1716.0,6645.0,6071.0,194.0,2158.0,3821.0,1589.0,583.0,0.0,148.0
2019-01-01 14:00:00,1622.0,6124.0,6071.0,194.0,2062.0,3603.0,1507.0,585.0,0.0,145.0
2019-01-01 15:00:00,1530.0,6355.0,6071.0,194.0,2257.0,2801.0,1551.0,590.0,0.0,145.0
2019-01-01 16:00:00,1653.0,7214.0,6071.0,192.0,2741.0,1138.0,2099.0,576.0,0.0,144.0
2019-01-01 17:00:00,1994.0,7506.0,6072.0,193.0,3335.0,206.0,3047.0,572.0,0.0,146.0
2019-01-01 18:00:00,2285.0,7236.0,6074.0,193.0,3598.0,65.0,3696.0,579.0,0.0,148.0
2019-01-01 19:00:00,2320.0,6944.0,6075.0,193.0,3814.0,35.0,4377.0,575.0,0.0,149.0
2019-01-01 20:00:00,2230.0,7209.0,6074.0,194.0,3787.0,32.0,5065.0,573.0,0.0,147.0
2019-01-01 21:00:00,2154.0,7074.0,6074.0,188.0,3222.0,32.0,5710.0,575.0,0.0,147.0
2019-01-01 22:00:00,1931.0,6831.0,6075.0,199.0,2507.0,31.0,6254.0,569.0,0.0,146.0
2019-01-01 23:00:00,1595.0,5512.0,6074.0,204.0,1735.0,31.0,6621.0,574.0,0.0,146.0
2019-01-02 00:00:00,1520.0,4998.0,6074.0,223.0,1499.0,23.0,6818.0,578.0,0.0,148.0
2019-01-02 01:00:00,1387.0,4706.0,6072.0,232.0,1546.0,15.0,7081.0,576.0,0.0,144.0
2019-01-02 02:00:00,1380.0,4683.0,6073.0,232.0,1430.0,15.0,7501.0,580.0,0.0,141.0
2019-01-02 03:00:00,1321.0,4493.0,6073.0,228.0,1369.0,15.0,7865.0,586.0,0.0,144.0
2019-01-02 04:00:00,1378.0,4620.0,6073.0,231.0,1410.0,15.0,8073.0,577.0,0.0,144.0
2019-01-02 05:00:00,1634.0,4923.0,6071.0,233.0,1764.0,15.0,9231.0,576.0,0.0,144.0
2019-01-02 06:00:00,1995.0,5811.0,6072.0,253.0,1893.0,15.0,9617.0,578.0,0.0,146.0
2019-01-02 07:00:00,2485.0,5745.0,6072.0,286.0,2156.0,38.0,10119.0,581.0,0.0,142.0
2019-01-02 08:00:00,2791.0,6173.0,6071.0,291.0,3005.0,766.0,10096.0,574.0,0.0,146.0
2019-01-02 09:00:00,3116.0,6480.0,6070.0,287.0,3141.0,2040.0,9841.0,582.0,0.0,155.0
2019-01-02 10:00:00,3237.0,6940.0,6070.0,285.0,3333.0,3019.0,9355.0,572.0,0.0,155.0
2019-01-02 11:00:00,3238.0,6972.0,6068.0,296.0,3304.0,3686.0,8961.0,585.0,0.0,159.0
2019-01-02 12:00:00,3283.0,6973.0,6071.0,296.0,2978.0,3821.0,8534.0,580.0,0.0,161.0
2019-01-02 13:00:00,3114.0,6891.0,6071.0,296.0,2715.0,3791.0,7788.0,571.0,0.0,160.0
2019-01-02 14:00:00,3045.0,7112.0,6071.0,300.0,2776.0,3651.0,7405.0,577.0,0.0,161.0
2019-01-02 15:00:00,3131.0,7504.0,6069.0,292.0,2829.0,2916.0,7139.0,591.0,0.0,162.0
2019-01-02 16:00:00,3163.0,8681.0,6068.0,288.0,3938.0,1337.0,7169.0,566.0,0.0,162.0
2019-01-02 17:00:00,3072.0,9229.0,6067.0,295.0,5452.0,247.0,7633.0,554.0,0.0,164.0
2019-01-02 18:00:00,2935.0,9427.0,6068.0,298.0,5520.0,46.0,7720.0,595.0,0.0,169.0
2019-01-02 19:00:00,2917.0,9046.0,6068.0,297.0,4585.0,45.0,7697.0,599.0,0.0,168.0
2019-01-02 20:00:00,2859.0,8995.0,6070.0,294.0,4359.0,41.0,7402.0,604.0,0.0,164.0
2019-01-02 21:00:00,2769.0,8265.0,6072.0,296.0,3555.0,35.0,7061.0,622.0,0.0,154.0
2019-01-02 22:00:00,2676.0,7414.0,6072.0,295.0,3003.0,31.0,6748.0,621.0,0.0,152.0
2019-01-02 23:00:00,2629.0,5323.0,6071.0,273.0,2406.0,31.0,6330.0,622.0,0.0,150.0
2019-01-03 00:00:00,2477.0,4760.0,6071.0,271.0,1684.0,31.0,5875.0,630.0,0.0,151.0
2019-01-03 01:00:00,2165.0,4632.0,6072.0,265.0,1429.0,31.0,5845.0,642.0,0.0,155.0
2019-01-03 02:00:00,1859.0,4478.0,6073.0,263.0,1432.0,23.0,5658.0,650.0,0.0,152.0
2019-01-03 03:00:00,1753.0,4538.0,6096.0,266.0,1457.0,15.0,5567.0,652.0,0.0,153.0
2019-01-03 04:00:00,2036.0,4483.0,6162.0,268.0,1431.0,15.0,5476.0,654.0,0.0,153.0
2019-01-03 05:00:00,2500.0,5736.0,6184.0,268.0,2183.0,15.0,5390.0,652.0,0.0,152.0
2019-01-03 06:00:00,2969.0,7445.0,6184.0,265.0,3117.0,14.0,5682.0,637.0,0.0,154.0
2019-01-03 07:00:00,3159.0,9396.0,6180.0,280.0,3983.0,33.0,5837.0,640.0,0.0,154.0
2019-01-03 08:00:00,3481.0,10336.0,6180.0,290.0,5801.0,656.0,5574.0,630.0,0.0,160.0
2019-01-03 09:00:00,3561.0,10531.0,6181.0,292.0,5976.0,1793.0,4806.0,626.0,0.0,161.0
2019-01-03 10:00:00,3693.0,10151.0,6183.0,298.0,5095.0,2684.0,4351.0,622.0,0.0,157.0
2019-01-03 11:00:00,3745.0,9940.0,6190.0,299.0,4447.0,3330.0,4219.0,631.0,0.0,155.0
2019-01-03 12:00:00,3560.0,10025.0,6242.0,300.0,3762.0,3411.0,3770.0,649.0,0.0,157.0
2019-01-03 13:00:00,3592.0,10112.0,6282.0,300.0,4147.0,3369.0,3350.0,655.0,0.0,159.0
2019-01-03 14:00:00,3616.0,10369.0,6276.0,301.0,4745.0,3125.0,3032.0,657.0,0.0,166.0
2019-01-03 15:00:00,3691.0,10715.0,6327.0,301.0,5258.0,2468.0,3061.0,653.0,0.0,166.0
2019-01-03 16:00:00,3802.0,11782.0,6369.0,302.0,5446.0,1149.0,3253.0,656.0,0.0,168.0
2019-01-03 17:00:00,3885.0,12153.0,6288.0,302.0,7046.0,216.0,3588.0,657.0,0.0,171.0
2019-01-03 18:00:00,3884.0,12126.0,6200.0,296.0,6437.0,37.0,3736.0,639.0,0.0,171.0
2019-01-03 19:00:00,3877.0,11234.0,6148.0,295.0,5447.0,34.0,3731.0,651.0,0.0,170.0
2019-01-03 20:00:00,3861.0,10521.0,6057.0,295.0,5007.0,34.0,3783.0,638.0,0.0,170.0
2019-01-03 21:00:00,3841.0,9664.0,5926.0,296.0,4124.0,34.0,3738.0,640.0,0.0,159.0
2019-01-03 22:00:00,3836.0,9154.0,5826.0,297.0,3352.0,34.0,3757.0,653.0,0.0,157.0
2019-01-03 23:00:00,3766.0,6858.0,5864.0,289.0,2853.0,32.0,3719.0,663.0,0.0,157.0
2019-01-04 00:00:00,3559.0,6008.0,5932.0,287.0,1921.0,25.0,3828.0,664.0,0.0,153.0
2019-01-04 01:00:00,3094.0,5938.0,5986.0,280.0,1375.0,16.0,3913.0,661.0,0.0,155.0
2019-01-04 02:00:00,2775.0,5803.0,6052.0,277.0,1242.0,16.0,4018.0,659.0,0.0,154.0
2019-01-04 03:00:00,2690.0,5673.0,6112.0,281.0,1246.0,16.0,4011.0,653.0,0.0,151.0
2019-01-04 04:00:00,2879.0,6033.0,6166.0,281.0,1355.0,17.0,3853.0,647.0,0.0,150.0
2019-01-04 05:00:00,3272.0,7874.0,6223.0,282.0,2027.0,16.0,3515.0,665.0,0.0,151.0
2019-01-04 06:00:00,3626.0,9760.0,6280.0,287.0,3746.0,17.0,3460.0,663.0,0.0,157.0
2019-01-04 07:00:00,3796.0,11651.0,6314.0,286.0,6255.0,31.0,3400.0,622.0,0.0,158.0
2019-01-04 08:00:00,3876.0,12923.0,6349.0,285.0,7133.0,608.0,3117.0,652.0,0.0,164.0
2019-01-04 09:00:00,3939.0,13194.0,6370.0,294.0,7142.0,1784.0,2841.0,664.0,0.0,163.0
2019-01-04 10:00:00,4002.0,12985.0,6393.0,297.0,6836.0,2679.0,2590.0,659.0,0.0,170.0
2019-01-04 11:00:00,3980.0,12268.0,6406.0,298.0,6737.0,3404.0,2431.0,656.0,0.0,170.0
2019-01-04 12:00:00,4016.0,11984.0,6411.0,298.0,5551.0,3697.0,2341.0,661.0,0.0,172.0
2019-01-04 13:00:00,3956.0,11812.0,6408.0,296.0,4711.0,3638.0,2545.0,669.0,0.0,171.0
2019-01-04 14:00:00,3887.0,11611.0,6410.0,286.0,3862.0,3504.0,2784.0,646.0,0.0,172.0
2019-01-04 15:00:00,3921.0,11825.0,6392.0,289.0,3769.0,2800.0,2929.0,658.0,0.0,172.0
2019-01-04 16:00:00,3932.0,12887.0,6407.0,298.0,5030.0,1251.0,3127.0,660.0,0.0,171.0
2019-01-04 17:00:00,4010.0,13849.0,6408.0,302.0,6542.0,217.0,3443.0,660.0,0.0,173.0
2019-01-04 18:00:00,4008.0,13904.0,6408.0,302.0,6993.0,40.0,3565.0,660.0,0.0,174.0
2019-01-04 19:00:00,3940.0,13706.0,6360.0,302.0,5996.0,29.0,3554.0,658.0,0.0,175.0
2019-01-04 20:00:00,4068.0,11451.0,6246.0,302.0,5295.0,30.0,3469.0,656.0,0.0,175.0
2019-01-04 21:00:00,3895.0,10485.0,6141.0,303.0,5507.0,30.0,3245.0,649.0,0.0,160.0
2019-01-04 22:00:00,3752.0,9207.0,6095.0,300.0,4621.0,30.0,3133.0,638.0,0.0,158.0
2019-01-04 23:00:00,3765.0,7266.0,6096.0,278.0,4216.0,28.0,2952.0,636.0,0.0,154.0
2019-01-05 00:00:00,3637.0,6444.0,6093.0,277.0,3587.0,15.0,2873.0,638.0,0.0,155.0
2019-01-05 01:00:00,3498.0,5810.0,6099.0,267.0,2533.0,14.0,2952.0,638.0,0.0,153.0
2019-01-05 02:00:00,3475.0,5401.0,6106.0,260.0,1932.0,14.0,3270.0,640.0,0.0,155.0
2019-01-05 03:00:00,3285.0,5469.0,6105.0,260.0,1816.0,14.0,3616.0,632.0,0.0,154.0
2019-01-05 04:00:00,3295.0,5726.0,6095.0,259.0,1693.0,14.0,3857.0,639.0,0.0,155.0
2019-01-05 05:00:00,3198.0,6488.0,6094.0,263.0,1399.0,14.0,4087.0,637.0,0.0,151.0
2019-01-05 06:00:00,3302.0,7095.0,6095.0,264.0,1342.0,14.0,4294.0,632.0,0.0,153.0
2019-01-05 07:00:00,3330.0,7342.0,6097.0,264.0,1309.0,34.0,4536.0,642.0,0.0,153.0
2019-01-05 08:00:00,3478.0,8475.0,6100.0,264.0,2571.0,733.0,4500.0,642.0,0.0,154.0
2019-01-05 09:00:00,3550.0,8989.0,6099.0,264.0,4615.0,2043.0,4022.0,647.0,0.0,149.0
2019-01-05 10:00:00,3535.0,9057.0,6102.0,266.0,4224.0,3010.0,3429.0,647.0,0.0,153.0
2019-01-05 11:00:00,3522.0,8574.0,6104.0,266.0,3592.0,3708.0,3179.0,643.0,0.0,156.0
2019-01-05 12:00:00,3439.0,8325.0,6132.0,262.0,2079.0,3934.0,3324.0,653.0,0.0,159.0
2019-01-05 13:00:00,3299.0,8319.0,6207.0,243.0,1759.0,3900.0,3710.0,649.0,0.0,160.0
2019-01-05 14:00:00,3058.0,8180.0,6260.0,243.0,1604.0,3725.0,3936.0,641.0,0.0,156.0
2019-01-05 15:00:00,3095.0,8263.0,6358.0,254.0,1660.0,3002.0,4491.0,648.0,0.0,155.0
2019-01-05 16:00:00,3437.0,8537.0,6446.0,255.0,2766.0,1413.0,5336.0,655.0,0.0,156.0
2019-01-05 17:00:00,3527.0,8442.0,6539.0,255.0,4394.0,287.0,6540.0,668.0,0.0,156.0
2019-01-05 18:00:00,3409.0,8090.0,6637.0,254.0,3556.0,68.0,7627.0,677.0,0.0,154.0
2019-01-05 19:00:00,3340.0,8219.0,6741.0,255.0,2996.0,33.0,8057.0,674.0,0.0,155.0
2019-01-05 20:00:00,3428.0,7925.0,6832.0,253.0,2243.0,31.0,8408.0,677.0,0.0,155.0
2019-01-05 21:00:00,3386.0,8138.0,6873.0,226.0,2016.0,31.0,8584.0,678.0,0.0,154.0
2019-01-05 22:00:00,3327.0,7172.0,6903.0,227.0,1538.0,31.0,8575.0,673.0,0.0,152.0
2019-01-05 23:00:00,2945.0,5985.0,6932.0,224.0,1300.0,30.0,8275.0,672.0,0.0,150.0
2019-01-06 00:00:00,2479.0,5320.0,6955.0,224.0,1320.0,22.0,8167.0,655.0,0.0,151.0
2019-01-06 01:00:00,2073.0,4787.0,6983.0,223.0,1138.0,14.0,7849.0,653.0,0.0,153.0
2019-01-06 02:00:00,2029.0,4736.0,7011.0,221.0,1234.0,14.0,7695.0,643.0,0.0,151.0
2019-01-06 03:00:00,2078.0,4870.0,7040.0,222.0,1187.0,14.0,7689.0,639.0,0.0,148.0
2019-01-06 04:00:00,2061.0,4601.0,7071.0,212.0,1287.0,14.0,7693.0,639.0,0.0,146.0
2019-01-06 05:00:00,2102.0,4687.0,7093.0,214.0,1268.0,14.0,7482.0,646.0,0.0,141.0
2019-01-06 06:00:00,2182.0,5003.0,7095.0,224.0,1337.0,14.0,7462.0,647.0,0.0,138.0
2019-01-06 07:00:00,2183.0,4948.0,7099.0,223.0,1457.0,40.0,7431.0,637.0,0.0,142.0
2019-01-06 08:00:00,2355.0,5156.0,7103.0,224.0,1988.0,809.0,7034.0,633.0,0.0,145.0
2019-01-06 09:00:00,2756.0,5012.0,7103.0,223.0,2150.0,2170.0,6182.0,649.0,0.0,145.0
2019-01-06 10:00:00,2993.0,5823.0,7103.0,222.0,2113.0,3098.0,5365.0,649.0,0.0,144.0
2019-01-06 11:00:00,3021.0,5779.0,7105.0,219.0,1561.0,3750.0,5028.0,650.0,0.0,144.0
2019-01-06 12:00:00,2956.0,5878.0,7104.0,218.0,1484.0,3956.0,4823.0,655.0,0.0,147.0
2019-01-06 13:00:00,2795.0,5747.0,7102.0,219.0,1454.0,3911.0,4863.0,658.0,0.0,148.0
2019-01-06 14:00:00,2496.0,5661.0,7101.0,219.0,1274.0,3745.0,4944.0,655.0,0.0,145.0
2019-01-06 15:00:00,2519.0,6078.0,7099.0,220.0,1317.0,3038.0,5121.0,662.0,0.0,143.0
2019-01-06 16:00:00,2780.0,6216.0,7098.0,215.0,1627.0,1445.0,5781.0,672.0,0.0,142.0
2019-01-06 17:00:00,2906.0,6569.0,7097.0,212.0,3120.0,320.0,6631.0,677.0,0.0,142.0
2019-01-06 18:00:00,3030.0,6496.0,7097.0,214.0,3676.0,74.0,7307.0,671.0,0.0,142.0
2019-01-06 19:00:00,3145.0,6617.0,7097.0,220.0,3545.0,48.0,7718.0,666.0,0.0,146.0
2019-01-06 20:00:00,3355.0,6619.0,7100.0,220.0,3876.0,46.0,7865.0,665.0,0.0,142.0
2019-01-06 21:00:00,3301.0,6654.0,7102.0,220.0,3320.0,47.0,7732.0,667.0,0.0,138.0
2019-01-06 22:00:00,3155.0,6286.0,7103.0,221.0,1915.0,47.0,7540.0,670.0,0.0,138.0
2019-01-06 23:00:00,2958.0,5031.0,7103.0,223.0,1588.0,46.0,7355.0,678.0,0.0,135.0
2019-01-07 00:00:00,2588.0,4800.0,7109.0,225.0,1086.0,46.0,7304.0,676.0,0.0,136.0
2019-01-07 01:00:00,2216.0,4659.0,7109.0,229.0,1163.0,44.0,7265.0,677.0,0.0,136.0
2019-01-07 02:00:00,2238.0,4920.0,7109.0,231.0,1333.0,41.0,7040.0,677.0,0.0,133.0
2019-01-07 03:00:00,2199.0,5027.0,7109.0,223.0,1204.0,30.0,7170.0,681.0,0.0,134.0
2019-01-07 04:00:00,2469.0,5194.0,7110.0,225.0,1353.0,29.0,7405.0,677.0,0.0,135.0
2019-01-07 05:00:00,2977.0,6202.0,7110.0,224.0,1696.0,29.0,7305.0,682.0,0.0,135.0
2019-01-07 06:00:00,3563.0,6989.0,7111.0,232.0,2970.0,30.0,7174.0,665.0,0.0,138.0
2019-01-07 07:00:00,3983.0,7475.0,7113.0,273.0,3444.0,48.0,7351.0,666.0,0.0,141.0
2019-01-07 08:00:00,4327.0,8284.0,7113.0,281.0,3834.0,802.0,7274.0,655.0,0.0,150.0
2019-01-07 09:00:00,4582.0,8813.0,7113.0,279.0,4062.0,2137.0,6799.0,659.0,0.0,151.0
2019-01-07 10:00:00,4694.0,9258.0,7113.0,279.0,4145.0,3100.0,6366.0,657.0,0.0,151.0
2019-01-07 11:00:00,4719.0,9211.0,7114.0,280.0,3953.0,3770.0,5780.0,662.0,0.0,157.0
2019-01-07 12:00:00,4748.0,9425.0,7114.0,281.0,3980.0,3936.0,5225.0,655.0,0.0,159.0
2019-01-07 13:00:00,4675.0,9162.0,7117.0,286.0,3085.0,3907.0,4999.0,645.0,0.0,161.0
2019-01-07 14:00:00,4649.0,8992.0,7117.0,287.0,2147.0,3740.0,5323.0,649.0,0.0,159.0
2019-01-07 15:00:00,4680.0,9003.0,7116.0,287.0,2047.0,3040.0,5665.0,655.0,0.0,163.0
2019-01-07 16:00:00,4798.0,9331.0,7114.0,287.0,2659.0,1462.0,5987.0,656.0,0.0,159.0
2019-01-07 17:00:00,4762.0,9442.0,7113.0,289.0,5523.0,305.0,6535.0,661.0,0.0,161.0
2019-01-07 18:00:00,4870.0,9385.0,7116.0,289.0,5881.0,41.0,7050.0,665.0,0.0,158.0
2019-01-07 19:00:00,4910.0,9604.0,7117.0,290.0,5682.0,38.0,7198.0,658.0,0.0,159.0
2019-01-07 20:00:00,4846.0,9065.0,7118.0,296.0,3840.0,38.0,7366.0,661.0,0.0,161.0
