datetime,wind_actual,avg_wind_production_forecast
2020-01-01T00:00:00.000000000,2209,3274.0059
2020-01-01T01:00:00.000000000,2310,3237.9382
2020-01-01T02:00:00.000000000,2320,3453.0708
2020-01-01T03:00:00.000000000,2330,3649.5564
2020-01-01T04:00:00.000000000,2144,3968.5054
2020-01-01T05:00:00.000000000,2397,4099.157
2020-01-01T06:00:00.000000000,4964,4258.417
2020-01-01T07:00:00.000000000,4762,4334.448
2020-01-01T08:00:00.000000000,4141,4403.1562
2020-01-01T09:00:00.000000000,4369,4458.5757
2020-01-01T10:00:00.000000000,4111,4355.282
2020-01-01T11:00:00.000000000,3861,4538.458
2020-01-01T12:00:00.000000000,3515,4525.6113
2020-01-01T13:00:00.000000000,3653,4497.3384
2020-01-01T14:00:00.000000000,4369,4614.1387
2020-01-01T15:00:00.000000000,4751,4492.157
2020-01-01T16:00:00.000000000,4444,4707.8354
2020-01-01T17:00:00.000000000,4878,4813.221
2020-01-01T18:00:00.000000000,5788,4749.203
2020-01-01T19:00:00.000000000,6132,5088.654
2020-01-01T20:00:00.000000000,6281,5029.657
2020-01-01T21:00:00.000000000,6229,5269.3022
2020-01-01T22:00:00.000000000,6357,5267.118
2020-01-01T23:00:00.000000000,6553,5410.836
2020-01-02T00:00:00.000000000,6945,7010.1416
2020-01-02T01:00:00.000000000,7138,6735.409
2020-01-02T02:00:00.000000000,7524,6641.3784
2020-01-02T03:00:00.000000000,7683,6682.2456
2020-01-02T04:00:00.000000000,7696,6726.148
2020-01-02T05:00:00.000000000,7672,6619.0835
2020-01-02T06:00:00.000000000,1792,6642.8506
2020-01-02T07:00:00.000000000,1810,6570.6094
2020-01-02T08:00:00.000000000,1606,6540.5063
2020-01-02T09:00:00.000000000,1695,6313.6914
2020-01-02T10:00:00.000000000,1653,6067.2344
2020-01-02T11:00:00.000000000,1592,6029.6616
2020-01-02T12:00:00.000000000,1857,5796.0454
2020-01-02T13:00:00.000000000,1788,5649.8545
2020-01-02T14:00:00.000000000,1535,5485.1704
2020-01-02T15:00:00.000000000,1436,5316.8374
2020-01-02T16:00:00.000000000,1416,5250.734
2020-01-02T17:00:00.000000000,1337,5131.051
2020-01-02T18:00:00.000000000,1343,4976.7886
2020-01-02T19:00:00.000000000,1217,5125.963
2020-01-02T20:00:00.000000000,916,4947.548
2020-01-02T21:00:00.000000000,797,4970.1724
2020-01-02T22:00:00.000000000,742,4881.1294
2020-01-02T23:00:00.000000000,656,4966.0576
2020-01-03T00:00:00.000000000,726,1947.5417
2020-01-03T01:00:00.000000000,882,1891.6748
2020-01-03T02:00:00.000000000,953,1850.2241
2020-01-03T03:00:00.000000000,871,1734.239
2020-01-03T04:00:00.000000000,774,1894.3741
2020-01-03T05:00:00.000000000,1758,1758.1288
2020-01-03T06:00:00.000000000,575,1649.1746
2020-01-03T07:00:00.000000000,367,1471.3365
2020-01-03T08:00:00.000000000,294,1406.0607
2020-01-03T09:00:00.000000000,266,1276.4452
2020-01-03T10:00:00.000000000,297,1041.8019
2020-01-03T11:00:00.000000000,336,1080.9143
2020-01-03T12:00:00.000000000,390,932.5035
2020-01-03T13:00:00.000000000,399,853.1454
2020-01-03T14:00:00.000000000,367,942.1248
2020-01-03T15:00:00.000000000,297,760.8231
2020-01-03T16:00:00.000000000,465,884.97095
2020-01-03T17:00:00.000000000,370,939.0557
2020-01-03T18:00:00.000000000,250,948.3007
2020-01-03T19:00:00.000000000,134,1179.4968
2020-01-03T20:00:00.000000000,129,1113.1104
2020-01-03T21:00:00.000000000,99,1257.334
2020-01-03T22:00:00.000000000,101,1351.8069
2020-01-03T23:00:00.000000000,207,1589.6968
2020-01-04T00:00:00.000000000,266,1367.5645
2020-01-04T01:00:00.000000000,202,1388.2346
2020-01-04T02:00:00.000000000,175,1382.7686
2020-01-04T03:00:00.000000000,214,1631.8771
2020-01-04T04:00:00.000000000,303,1771.5068
2020-01-04T05:00:00.000000000,603,1911.3973
2020-01-04T06:00:00.000000000,424,2164.031
2020-01-04T07:00:00.000000000,510,2402.3926
2020-01-04T08:00:00.000000000,467,2542.7107
2020-01-04T09:00:00.000000000,608,2642.4282
2020-01-04T10:00:00.000000000,606,2841.988
2020-01-04T11:00:00.000000000,598,3069.1594
2020-01-04T12:00:00.000000000,542,3220.9253
2020-01-04T13:00:00.000000000,547,3532.5308
2020-01-04T14:00:00.000000000,570,3591.9705
2020-01-04T15:00:00.000000000,547,3824.834
2020-01-04T16:00:00.000000000,824,4182.233
2020-01-04T17:00:00.000000000,833,4290.4385
2020-01-04T18:00:00.000000000,1014,4457.422
