datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,35193,36272.69
2020-01-01T01:00:00.000000000,33634,35350.79
2020-01-01T02:00:00.000000000,32597,33934.48
2020-01-01T03:00:00.000000000,31081,31977.016
2020-01-01T04:00:00.000000000,29768,29850.084
2020-01-01T05:00:00.000000000,27375,27221.727
2020-01-01T06:00:00.000000000,32353,26351.63
2020-01-01T07:00:00.000000000,30802,26291.252
2020-01-01T08:00:00.000000000,30171,26688.293
2020-01-01T09:00:00.000000000,29844,28018.57
2020-01-01T10:00:00.000000000,29946,30159.414
2020-01-01T11:00:00.000000000,31291,32075.082
2020-01-01T12:00:00.000000000,32508,33354.777
2020-01-01T13:00:00.000000000,33202,34173.29
2020-01-01T14:00:00.000000000,33347,34422.535
2020-01-01T15:00:00.000000000,32583,34107.26
2020-01-01T16:00:00.000000000,33401,32972.78
2020-01-01T17:00:00.000000000,33571,32432.086
2020-01-01T18:00:00.000000000,32173,32224.793
2020-01-01T19:00:00.000000000,31053,32996.96
2020-01-01T20:00:00.000000000,30889,33091.176
2020-01-01T21:00:00.000000000,31060,34304.434
2020-01-01T22:00:00.000000000,32377,35392.023
2020-01-01T23:00:00.000000000,36930,36215.062
2020-01-02T00:00:00.000000000,37956,35485.12
2020-01-02T01:00:00.000000000,38412,34569.016
2020-01-02T02:00:00.000000000,38237,33505.04
2020-01-02T03:00:00.000000000,37216,32183.008
2020-01-02T04:00:00.000000000,34738,30567.688
2020-01-02T05:00:00.000000000,32946,28677.219
2020-01-02T06:00:00.000000000,22691,28365.832
2020-01-02T07:00:00.000000000,23187,28529.414
2020-01-02T08:00:00.000000000,22908,28947.416
2020-01-02T09:00:00.000000000,23192,29977.457
2020-01-02T10:00:00.000000000,24853,31346.154
2020-01-02T11:00:00.000000000,26859,32960.117
2020-01-02T12:00:00.000000000,29373,33857.695
2020-01-02T13:00:00.000000000,29768,34347.86
2020-01-02T14:00:00.000000000,28926,34547.082
2020-01-02T15:00:00.000000000,28757,34088.24
2020-01-02T16:00:00.000000000,28084,33316.797
2020-01-02T17:00:00.000000000,27398,32728.63
2020-01-02T18:00:00.000000000,27679,32806.14
2020-01-02T19:00:00.000000000,28043,33241.777
2020-01-02T20:00:00.000000000,28475,33187.75
2020-01-02T21:00:00.000000000,28603,33881.074
2020-01-02T22:00:00.000000000,31539,34619.56
2020-01-02T23:00:00.000000000,31291,34809.195
2020-01-03T00:00:00.000000000,30707,32213.582
2020-01-03T01:00:00.000000000,29986,31727.691
2020-01-03T02:00:00.000000000,28441,30637.006
2020-01-03T03:00:00.000000000,26871,28709.021
2020-01-03T04:00:00.000000000,25174,26751.57
2020-01-03T05:00:00.000000000,23025,24517.283
2020-01-03T06:00:00.000000000,23594,23346.03
2020-01-03T07:00:00.000000000,23276,22773.21
2020-01-03T08:00:00.000000000,23180,22763.754
2020-01-03T09:00:00.000000000,22523,23991.096
2020-01-03T10:00:00.000000000,23976,25667.164
2020-01-03T11:00:00.000000000,25344,27371.752
2020-01-03T12:00:00.000000000,27066,28588.656
2020-01-03T13:00:00.000000000,27406,29951.629
2020-01-03T14:00:00.000000000,27892,30159.805
2020-01-03T15:00:00.000000000,28662,29979.252
2020-01-03T16:00:00.000000000,28934,29321.148
2020-01-03T17:00:00.000000000,30233,29085.992
2020-01-03T18:00:00.000000000,31018,28901.018
2020-01-03T19:00:00.000000000,31529,29549.268
2020-01-03T20:00:00.000000000,31033,29996.963
2020-01-03T21:00:00.000000000,31366,30874.182
2020-01-03T22:00:00.000000000,32102,31800.527
2020-01-03T23:00:00.000000000,31494,32970.957
2020-01-04T00:00:00.000000000,30499,32504.48
2020-01-04T01:00:00.000000000,29702,31438.836
2020-01-04T02:00:00.000000000,27946,30049.889
2020-01-04T03:00:00.000000000,26797,28389.049
2020-01-04T04:00:00.000000000,24968,26565.496
2020-01-04T05:00:00.000000000,23768,24651.893
2020-01-04T06:00:00.000000000,21717,24111.1
2020-01-04T07:00:00.000000000,21559,24216.555
2020-01-04T08:00:00.000000000,20928,24843.031
2020-01-04T09:00:00.000000000,21040,26242.96
2020-01-04T10:00:00.000000000,21698,28063.514
2020-01-04T11:00:00.000000000,22397,29715.188
2020-01-04T12:00:00.000000000,24200,30643.58
2020-01-04T13:00:00.000000000,25862,31114.867
2020-01-04T14:00:00.000000000,26843,31323.547
2020-01-04T15:00:00.000000000,27268,30947.785
2020-01-04T16:00:00.000000000,26821,29954.459
2020-01-04T17:00:00.000000000,26370,29641.688
2020-01-04T18:00:00.000000000,26280,29652.734
2020-01-04T19:00:00.000000000,26061,30369.25
2020-01-04T20:00:00.000000000,26119,30589.217
2020-01-04T21:00:00.000000000,26420,31676.555
2020-01-04T22:00:00.000000000,27106,32702.516
2020-01-04T23:00:00.000000000,27779,33155.83
2020-01-05T00:00:00.000000000,27223,29274.52
