UTC time,coal,nat_gas,oil,hydro,solar,wind
2019-01-01 00:00:00,1424.0,151.0,58.0,465.0,0.0,17.0
2019-01-01 01:00:00,1425.0,153.0,60.0,463.0,0.0,23.0
2019-01-01 02:00:00,1428.0,153.0,60.0,461.0,0.0,20.0
2019-01-01 03:00:00,1428.0,152.0,61.0,462.0,0.0,16.0
2019-01-01 04:00:00,1420.0,153.0,61.0,456.0,0.0,33.0
2019-01-01 05:00:00,1426.0,153.0,60.0,463.0,0.0,39.0
2019-01-01 06:00:00,1420.0,164.0,59.0,452.0,0.0,55.0
2019-01-01 07:00:00,1415.0,168.0,62.0,446.0,0.0,70.0
2019-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 08:00:00,1967.0,10.0,61.0,380.0,0.0,284.0
2019-01-03 09:00:00,1987.0,21.0,59.0,388.0,0.0,300.0
2019-01-03 10:00:00,1992.0,37.0,58.0,392.0,0.0,277.0
2019-01-03 11:00:00,2141.0,44.0,57.0,392.0,0.0,259.0
2019-01-03 12:00:00,2152.0,22.0,59.0,398.0,0.0,275.0
2019-01-03 13:00:00,2163.0,7.0,61.0,398.0,0.0,311.0
2019-01-03 14:00:00,2154.0,5.0,59.0,402.0,0.0,327.0
2019-01-03 15:00:00,2136.0,5.0,58.0,422.0,0.0,337.0
2019-01-03 16:00:00,2147.0,5.0,58.0,421.0,0.0,340.0
2019-01-03 17:00:00,2155.0,6.0,59.0,425.0,1.0,331.0
2019-01-03 18:00:00,2155.0,6.0,59.0,426.0,4.0,340.0
2019-01-03 19:00:00,2151.0,5.0,59.0,431.0,5.0,348.0
2019-01-03 20:00:00,2143.0,5.0,59.0,441.0,6.0,341.0
2019-01-03 21:00:00,2149.0,12.0,59.0,438.0,6.0,319.0
2019-01-03 22:00:00,2116.0,5.0,59.0,439.0,4.0,350.0
2019-01-03 23:00:00,2125.0,15.0,58.0,446.0,1.0,332.0
2019-01-04 00:00:00,2142.0,6.0,59.0,446.0,0.0,347.0
2019-01-04 01:00:00,2148.0,10.0,56.0,454.0,0.0,324.0
2019-01-04 02:00:00,2152.0,16.0,54.0,465.0,0.0,277.0
2019-01-04 03:00:00,2157.0,6.0,58.0,473.0,0.0,304.0
2019-01-04 04:00:00,2155.0,21.0,60.0,476.0,0.0,272.0
2019-01-04 05:00:00,2170.0,6.0,59.0,475.0,0.0,296.0
2019-01-04 06:00:00,2176.0,5.0,60.0,479.0,0.0,337.0
2019-01-04 07:00:00,2170.0,5.0,59.0,469.0,0.0,317.0
2019-01-04 08:00:00,2153.0,22.0,59.0,472.0,0.0,337.0
2019-01-04 09:00:00,2147.0,23.0,61.0,470.0,0.0,290.0
2019-01-04 10:00:00,2151.0,23.0,60.0,490.0,0.0,214.0
2019-01-04 11:00:00,2150.0,15.0,60.0,496.0,0.0,241.0
2019-01-04 12:00:00,2146.0,5.0,59.0,497.0,0.0,251.0
2019-01-04 13:00:00,2146.0,5.0,59.0,495.0,0.0,280.0
2019-01-04 14:00:00,2137.0,13.0,60.0,497.0,0.0,249.0
2019-01-04 15:00:00,2111.0,27.0,60.0,505.0,0.0,203.0
2019-01-04 16:00:00,2104.0,36.0,61.0,509.0,0.0,196.0
2019-01-04 17:00:00,2106.0,51.0,61.0,509.0,2.0,224.0
2019-01-04 18:00:00,2105.0,53.0,58.0,509.0,6.0,195.0
2019-01-04 19:00:00,2107.0,46.0,60.0,512.0,7.0,202.0
2019-01-04 20:00:00,2107.0,39.0,60.0,508.0,6.0,251.0
2019-01-04 21:00:00,2103.0,40.0,59.0,510.0,6.0,278.0
2019-01-04 22:00:00,2099.0,45.0,59.0,515.0,6.0,245.0
2019-01-04 23:00:00,2097.0,48.0,60.0,512.0,3.0,227.0
2019-01-05 00:00:00,2101.0,41.0,61.0,511.0,0.0,253.0
2019-01-05 01:00:00,2101.0,40.0,60.0,514.0,0.0,284.0
2019-01-05 02:00:00,2070.0,40.0,61.0,518.0,0.0,285.0
2019-01-05 03:00:00,2084.0,29.0,61.0,515.0,0.0,299.0
2019-01-05 04:00:00,2109.0,4.0,58.0,516.0,0.0,319.0
2019-01-05 05:00:00,2107.0,6.0,59.0,517.0,0.0,307.0
2019-01-05 06:00:00,2115.0,23.0,59.0,515.0,0.0,302.0
2019-01-05 07:00:00,2060.0,23.0,61.0,511.0,0.0,293.0
2019-01-05 08:00:00,2066.0,21.0,61.0,509.0,0.0,249.0
2019-01-05 09:00:00,2073.0,23.0,61.0,512.0,0.0,162.0
2019-01-05 10:00:00,2074.0,22.0,62.0,509.0,0.0,133.0
2019-01-05 11:00:00,2069.0,6.0,61.0,509.0,0.0,149.0
