,UTC time,actual_carbon_intensity_direct,forecasted_carbon_intensity_direct
0,2021-07-01 00:00:00,368.86,367.99
1,2021-07-01 01:00:00,360.62,370.0
2,2021-07-01 02:00:00,360.99,373.02
3,2021-07-01 03:00:00,370.01,377.46
4,2021-07-01 04:00:00,382.46,380.33
5,2021-07-01 05:00:00,405.72,385.54
6,2021-07-01 06:00:00,411.12,391.27
7,2021-07-01 07:00:00,410.16,395.08
8,2021-07-01 08:00:00,413.33,398.99
9,2021-07-01 09:00:00,418.71,400.45
10,2021-07-01 10:00:00,423.23,403.25
11,2021-07-01 11:00:00,429.63,406.91
12,2021-07-01 12:00:00,430.1,408.34
13,2021-07-01 13:00:00,427.32,407.06
14,2021-07-01 14:00:00,427.92,405.89
15,2021-07-01 15:00:00,427.18,401.91
16,2021-07-01 16:00:00,429.48,398.61
17,2021-07-01 17:00:00,432.16,394.12
18,2021-07-01 18:00:00,431.97,388.86
19,2021-07-01 19:00:00,429.6,383.9
20,2021-07-01 20:00:00,425.81,379.59
21,2021-07-01 21:00:00,424.24,374.92
22,2021-07-01 22:00:00,428.68,373.51
23,2021-07-01 23:00:00,433.79,374.89
24,2021-07-02 00:00:00,430.21,366.74
25,2021-07-02 01:00:00,429.09,372.51
26,2021-07-02 02:00:00,430.33,380.46
27,2021-07-02 03:00:00,430.53,389.41
28,2021-07-02 04:00:00,424.8,395.06
29,2021-07-02 05:00:00,428.91,403.96
30,2021-07-02 06:00:00,431.7,414.0
31,2021-07-02 07:00:00,434.1,419.01
32,2021-07-02 08:00:00,435.71,423.33
33,2021-07-02 09:00:00,436.51,426.82
34,2021-07-02 10:00:00,441.55,433.01
35,2021-07-02 11:00:00,445.06,435.69
36,2021-07-02 12:00:00,439.34,436.38
37,2021-07-02 13:00:00,438.04,434.58
38,2021-07-02 14:00:00,435.01,431.46
39,2021-07-02 15:00:00,432.77,424.48
40,2021-07-02 16:00:00,430.09,418.08
41,2021-07-02 17:00:00,425.96,410.55
42,2021-07-02 18:00:00,424.96,401.73
43,2021-07-02 19:00:00,421.18,391.89
44,2021-07-02 20:00:00,417.85,382.28
45,2021-07-02 21:00:00,414.83,374.05
46,2021-07-02 22:00:00,414.91,370.12
47,2021-07-02 23:00:00,410.11,369.32
48,2021-07-03 00:00:00,402.44,362.26
49,2021-07-03 01:00:00,394.25,367.43
50,2021-07-03 02:00:00,390.8,374.47
51,2021-07-03 03:00:00,398.55,382.84
52,2021-07-03 04:00:00,405.88,388.33
53,2021-07-03 05:00:00,419.4,396.88
54,2021-07-03 06:00:00,431.35,406.26
55,2021-07-03 07:00:00,436.87,411.26
56,2021-07-03 08:00:00,443.88,415.69
57,2021-07-03 09:00:00,451.28,418.6
58,2021-07-03 10:00:00,459.24,423.9
59,2021-07-03 11:00:00,453.85,429.3
60,2021-07-03 12:00:00,445.39,429.82
61,2021-07-03 13:00:00,440.11,427.62
62,2021-07-03 14:00:00,422.47,425.68
63,2021-07-03 15:00:00,416.32,419.95
64,2021-07-03 16:00:00,416.57,414.6
65,2021-07-03 17:00:00,417.29,407.89
66,2021-07-03 18:00:00,412.39,399.66
67,2021-07-03 19:00:00,405.8,390.74
68,2021-07-03 20:00:00,409.49,382.18
69,2021-07-03 21:00:00,406.11,374.36
70,2021-07-03 22:00:00,407.05,370.89
71,2021-07-03 23:00:00,409.46,370.86
72,2021-07-04 00:00:00,406.22,365.24
73,2021-07-04 01:00:00,409.75,370.57
74,2021-07-04 02:00:00,415.65,378.79
75,2021-07-04 03:00:00,413.52,388.33
76,2021-07-04 04:00:00,420.77,394.08
77,2021-07-04 05:00:00,439.48,404.03
78,2021-07-04 06:00:00,448.22,415.86
79,2021-07-04 07:00:00,460.32,421.97
80,2021-07-04 08:00:00,468.85,427.73
81,2021-07-04 09:00:00,462.87,433.26
82,2021-07-04 10:00:00,446.89,436.15
83,2021-07-04 11:00:00,434.07,439.49
84,2021-07-04 12:00:00,428.45,440.86
85,2021-07-04 13:00:00,428.42,439.59
86,2021-07-04 14:00:00,440.61,438.03
87,2021-07-04 15:00:00,441.9,433.02
88,2021-07-04 16:00:00,439.0,424.74
89,2021-07-04 17:00:00,433.42,415.99
90,2021-07-04 18:00:00,421.95,406.06
91,2021-07-04 19:00:00,416.47,395.23
92,2021-07-04 20:00:00,401.43,383.98
93,2021-07-04 21:00:00,390.58,374.42
94,2021-07-04 22:00:00,384.58,368.68
95,2021-07-04 23:00:00,365.02,365.46
96,2021-07-02 00:00:00,430.21,408.93
97,2021-07-02 01:00:00,429.09,412.41
98,2021-07-02 02:00:00,430.33,416.24
99,2021-07-02 03:00:00,430.53,419.64
100,2021-07-02 04:00:00,424.8,420.96
101,2021-07-02 05:00:00,428.91,424.11
102,2021-07-02 06:00:00,431.7,427.6
103,2021-07-02 07:00:00,434.1,428.08
104,2021-07-02 08:00:00,435.71,429.6
105,2021-07-02 09:00:00,436.51,429.61
106,2021-07-02 10:00:00,441.55,432.2
107,2021-07-02 11:00:00,445.06,434.93
108,2021-07-02 12:00:00,439.34,434.77
109,2021-07-02 13:00:00,438.04,433.6
110,2021-07-02 14:00:00,435.01,431.95
111,2021-07-02 15:00:00,432.77,428.13
112,2021-07-02 16:00:00,430.09,424.96
113,2021-07-02 17:00:00,425.96,420.75
114,2021-07-02 18:00:00,424.96,415.14
115,2021-07-02 19:00:00,421.18,409.53
116,2021-07-02 20:00:00,417.85,405.04
117,2021-07-02 21:00:00,414.83,401.23
118,2021-07-02 22:00:00,414.91,399.85
119,2021-07-02 23:00:00,410.11,400.86
120,2021-07-03 00:00:00,402.44,396.19
121,2021-07-03 01:00:00,394.25,400.27
122,2021-07-03 02:00:00,390.8,404.98
123,2021-07-03 03:00:00,398.55,409.07
124,2021-07-03 04:00:00,405.88,411.06
125,2021-07-03 05:00:00,419.4,415.29
126,2021-07-03 06:00:00,431.35,420.38
127,2021-07-03 07:00:00,436.87,422.25
128,2021-07-03 08:00:00,443.88,424.82
129,2021-07-03 09:00:00,451.28,426.1
130,2021-07-03 10:00:00,459.24,429.98
131,2021-07-03 11:00:00,453.85,432.96
132,2021-07-03 12:00:00,445.39,433.07
133,2021-07-03 13:00:00,440.11,431.73
134,2021-07-03 14:00:00,422.47,429.99
135,2021-07-03 15:00:00,416.32,425.67
136,2021-07-03 16:00:00,416.57,422.07
137,2021-07-03 17:00:00,417.29,416.69
138,2021-07-03 18:00:00,412.39,409.52
139,2021-07-03 19:00:00,405.8,402.35
140,2021-07-03 20:00:00,409.49,396.4
141,2021-07-03 21:00:00,406.11,391.36
142,2021-07-03 22:00:00,407.05,388.66
143,2021-07-03 23:00:00,409.46,388.49
144,2021-07-04 00:00:00,406.22,383.94
145,2021-07-04 01:00:00,409.75,386.0
146,2021-07-04 02:00:00,415.65,389.09
147,2021-07-04 03:00:00,413.52,392.49
148,2021-07-04 04:00:00,420.77,394.13
149,2021-07-04 05:00:00,439.48,399.29
150,2021-07-04 06:00:00,448.22,406.81
151,2021-07-04 07:00:00,460.32,411.3
152,2021-07-04 08:00:00,468.85,417.65
153,2021-07-04 09:00:00,462.87,423.37
154,2021-07-04 10:00:00,446.89,430.96
155,2021-07-04 11:00:00,434.07,435.11
156,2021-07-04 12:00:00,428.45,437.57
157,2021-07-04 13:00:00,428.42,437.81
158,2021-07-04 14:00:00,440.61,436.47
159,2021-07-04 15:00:00,441.9,430.94
160,2021-07-04 16:00:00,439.0,426.03
161,2021-07-04 17:00:00,433.42,420.23
162,2021-07-04 18:00:00,421.95,412.77
163,2021-07-04 19:00:00,416.47,405.02
164,2021-07-04 20:00:00,401.43,397.76
165,2021-07-04 21:00:00,390.58,391.25
166,2021-07-04 22:00:00,384.58,386.73
167,2021-07-04 23:00:00,365.02,383.22
168,2021-07-05 00:00:00,333.39,369.26
169,2021-07-05 01:00:00,311.13,369.18
170,2021-07-05 02:00:00,319.49,369.63
171,2021-07-05 03:00:00,364.72,371.22
172,2021-07-05 04:00:00,388.01,370.78
173,2021-07-05 05:00:00,393.14,373.33
174,2021-07-05 06:00:00,404.4,377.89
175,2021-07-05 07:00:00,401.74,382.01
176,2021-07-05 08:00:00,415.32,388.14
177,2021-07-05 09:00:00,421.19,393.04
178,2021-07-05 10:00:00,433.7,399.08
179,2021-07-05 11:00:00,434.48,405.0
180,2021-07-05 12:00:00,436.39,406.2
181,2021-07-05 13:00:00,435.6,404.0
182,2021-07-05 14:00:00,435.83,401.13
183,2021-07-05 15:00:00,431.1,395.26
184,2021-07-05 16:00:00,429.68,390.01
185,2021-07-05 17:00:00,431.43,384.37
186,2021-07-05 18:00:00,432.1,377.59
187,2021-07-05 19:00:00,428.45,371.2
188,2021-07-05 20:00:00,422.01,365.34
189,2021-07-05 21:00:00,421.7,359.5
190,2021-07-05 22:00:00,407.26,355.07
191,2021-07-05 23:00:00,388.33,351.14
192,2021-07-03 00:00:00,402.44,401.43
193,2021-07-03 01:00:00,394.25,404.44
194,2021-07-03 02:00:00,390.8,407.61
195,2021-07-03 03:00:00,398.55,410.29
196,2021-07-03 04:00:00,405.88,411.43
197,2021-07-03 05:00:00,419.4,414.8
198,2021-07-03 06:00:00,431.35,418.93
199,2021-07-03 07:00:00,436.87,420.57
200,2021-07-03 08:00:00,443.88,423.36
201,2021-07-03 09:00:00,451.28,424.38
202,2021-07-03 10:00:00,459.24,427.78
203,2021-07-03 11:00:00,453.85,431.06
204,2021-07-03 12:00:00,445.39,431.13
205,2021-07-03 13:00:00,440.11,430.12
206,2021-07-03 14:00:00,422.47,428.79
207,2021-07-03 15:00:00,416.32,425.18
208,2021-07-03 16:00:00,416.57,422.23
209,2021-07-03 17:00:00,417.29,417.74
210,2021-07-03 18:00:00,412.39,411.44
211,2021-07-03 19:00:00,405.8,405.31
212,2021-07-03 20:00:00,409.49,400.51
213,2021-07-03 21:00:00,406.11,396.0
214,2021-07-03 22:00:00,407.05,393.84
215,2021-07-03 23:00:00,409.46,394.39
216,2021-07-04 00:00:00,406.22,388.89
217,2021-07-04 01:00:00,409.75,390.63
218,2021-07-04 02:00:00,415.65,393.19
219,2021-07-04 03:00:00,413.52,395.99
220,2021-07-04 04:00:00,420.77,397.22
221,2021-07-04 05:00:00,439.48,401.97
222,2021-07-04 06:00:00,448.22,409.04
223,2021-07-04 07:00:00,460.32,413.23
224,2021-07-04 08:00:00,468.85,419.4
225,2021-07-04 09:00:00,462.87,424.81
226,2021-07-04 10:00:00,446.89,432.44
227,2021-07-04 11:00:00,434.07,436.69
228,2021-07-04 12:00:00,428.45,439.2
229,2021-07-04 13:00:00,428.42,439.43
230,2021-07-04 14:00:00,440.61,437.45
231,2021-07-04 15:00:00,441.9,432.21
232,2021-07-04 16:00:00,439.0,427.5
233,2021-07-04 17:00:00,433.42,421.73
234,2021-07-04 18:00:00,421.95,414.37
235,2021-07-04 19:00:00,416.47,406.9
236,2021-07-04 20:00:00,401.43,400.02
237,2021-07-04 21:00:00,390.58,393.68
238,2021-07-04 22:00:00,384.58,389.28
239,2021-07-04 23:00:00,365.02,386.01
240,2021-07-05 00:00:00,333.39,366.41
241,2021-07-05 01:00:00,311.13,364.61
242,2021-07-05 02:00:00,319.49,362.62
243,2021-07-05 03:00:00,364.72,362.06
244,2021-07-05 04:00:00,388.01,360.83
245,2021-07-05 05:00:00,393.14,362.23
246,2021-07-05 06:00:00,404.4,365.27
247,2021-07-05 07:00:00,401.74,369.54
248,2021-07-05 08:00:00,415.32,376.5
249,2021-07-05 09:00:00,421.19,380.99
250,2021-07-05 10:00:00,433.7,386.16
251,2021-07-05 11:00:00,434.48,392.2
252,2021-07-05 12:00:00,436.39,395.65
253,2021-07-05 13:00:00,435.6,395.45
254,2021-07-05 14:00:00,435.83,394.53
255,2021-07-05 15:00:00,431.1,391.13
256,2021-07-05 16:00:00,429.68,388.22
257,2021-07-05 17:00:00,431.43,384.49
258,2021-07-05 18:00:00,432.1,379.46
259,2021-07-05 19:00:00,428.45,375.34
260,2021-07-05 20:00:00,422.01,371.97
261,2021-07-05 21:00:00,421.7,367.61
262,2021-07-05 22:00:00,407.26,364.49
263,2021-07-05 23:00:00,388.33,362.11
264,2021-07-06 00:00:00,355.31,346.26
265,2021-07-06 01:00:00,339.74,347.94
266,2021-07-06 02:00:00,327.68,350.19
267,2021-07-06 03:00:00,317.08,353.71
268,2021-07-06 04:00:00,338.99,354.81
