,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2019-01-01 00:00:00,183.89,169.0,1902.0,4007.0,0.0,0.0,7.0,0.0,0.0
1,2019-01-01 01:00:00,197.54,169.0,2183.0,4008.0,0.0,0.0,0.0,0.0,0.0
2,2019-01-01 02:00:00,194.18,194.0,2058.0,4008.0,0.0,0.0,0.0,0.0,0.0
3,2019-01-01 03:00:00,184.01,196.0,1844.0,4005.0,0.0,0.0,0.0,0.0,0.0
4,2019-01-01 04:00:00,182.24,194.0,1814.0,4006.0,0.0,0.0,0.0,0.0,0.0
5,2019-01-01 05:00:00,178.29,173.0,1782.0,4008.0,0.0,0.0,0.0,0.0,0.0
6,2019-01-01 06:00:00,178.27,193.0,1740.0,4007.0,0.0,0.0,0.0,0.0,0.0
7,2019-01-01 07:00:00,171.8,195.0,1616.0,4009.0,0.0,0.0,0.0,0.0,0.0
8,2019-01-01 08:00:00,151.67,196.0,1269.0,4012.0,0.0,0.0,0.0,0.0,0.0
9,2019-01-01 09:00:00,154.77,173.0,1362.0,4004.0,0.0,0.0,0.0,0.0,0.0
10,2019-01-01 10:00:00,155.97,172.0,1386.0,4009.0,0.0,0.0,0.0,0.0,0.0
11,2019-01-01 11:00:00,155.71,171.0,1384.0,4010.0,0.0,0.0,0.0,0.0,0.0
12,2019-01-01 12:00:00,151.89,171.0,1322.0,4012.0,0.0,0.0,0.0,0.0,0.0
13,2019-01-01 13:00:00,153.74,171.0,1354.0,4016.0,0.0,0.0,0.0,0.0,0.0
14,2019-01-01 14:00:00,162.72,172.0,1505.0,4018.0,0.0,0.0,0.0,0.0,0.0
15,2019-01-01 15:00:00,162.64,195.0,1456.0,4012.0,0.0,0.0,4.0,0.0,0.0
16,2019-01-01 16:00:00,163.3,225.0,1464.0,4012.0,0.0,0.0,161.0,0.0,0.0
17,2019-01-01 17:00:00,263.78,226.0,4320.0,4014.0,0.0,0.0,422.0,0.0,0.0
18,2019-01-01 18:00:00,143.61,226.0,1225.0,4011.0,0.0,0.0,500.0,0.0,0.0
19,2019-01-01 19:00:00,259.79,227.0,4253.0,4011.0,0.0,0.0,523.0,0.0,0.0
20,2019-01-01 20:00:00,127.63,226.0,968.0,4010.0,0.0,0.0,527.0,0.0,0.0
21,2019-01-01 21:00:00,122.92,226.0,897.0,4008.0,0.0,0.0,542.0,0.0,0.0
22,2019-01-01 22:00:00,121.37,226.0,876.0,4010.0,0.0,0.0,553.0,0.0,0.0
23,2019-01-01 23:00:00,126.39,225.0,935.0,4011.0,0.0,0.0,457.0,0.0,0.0
24,2019-01-02 00:00:00,139.4,228.0,1073.0,4008.0,0.0,0.0,220.0,0.0,0.0
25,2019-01-02 01:00:00,159.04,225.0,1336.0,4010.0,0.0,0.0,11.0,0.0,0.0
26,2019-01-02 02:00:00,177.29,227.0,1651.0,4006.0,0.0,0.0,0.0,0.0,0.0
27,2019-01-02 03:00:00,175.04,225.0,1613.0,4006.0,0.0,0.0,0.0,0.0,0.0
28,2019-01-02 04:00:00,176.75,226.0,1646.0,4012.0,0.0,0.0,0.0,0.0,0.0
29,2019-01-02 05:00:00,166.92,226.0,1466.0,4010.0,0.0,0.0,0.0,0.0,0.0
30,2019-01-02 06:00:00,158.02,226.0,1314.0,4012.0,0.0,0.0,0.0,0.0,0.0
31,2019-01-02 07:00:00,151.06,226.0,1200.0,4012.0,0.0,0.0,0.0,0.0,0.0
32,2019-01-02 08:00:00,153.46,226.0,1238.0,4010.0,0.0,0.0,0.0,0.0,0.0
33,2019-01-02 09:00:00,159.2,227.0,1331.0,4010.0,0.0,0.0,0.0,0.0,0.0
34,2019-01-02 10:00:00,162.16,226.0,1386.0,4016.0,0.0,0.0,0.0,0.0,0.0
35,2019-01-02 11:00:00,150.73,226.0,1196.0,4015.0,0.0,0.0,0.0,0.0,0.0
36,2019-01-02 12:00:00,157.43,226.0,1305.0,4014.0,0.0,0.0,0.0,0.0,0.0
37,2019-01-02 13:00:00,173.66,262.0,1517.0,4016.0,0.0,0.0,0.0,0.0,0.0
38,2019-01-02 14:00:00,193.31,349.0,1714.0,4011.0,0.0,0.0,0.0,0.0,0.0
39,2019-01-02 15:00:00,215.99,352.0,2215.0,4015.0,0.0,0.0,3.0,0.0,0.0
40,2019-01-02 16:00:00,207.56,352.0,2122.0,4015.0,0.0,0.0,183.0,0.0,0.0
41,2019-01-02 17:00:00,184.02,351.0,1738.0,4015.0,0.0,0.0,463.0,0.0,0.0
42,2019-01-02 18:00:00,171.45,352.0,1499.0,4010.0,0.0,0.0,525.0,0.0,0.0
43,2019-01-02 19:00:00,173.95,352.0,1535.0,4012.0,0.0,0.0,487.0,0.0,0.0
44,2019-01-02 20:00:00,171.36,351.0,1490.0,4010.0,0.0,0.0,502.0,0.0,0.0
45,2019-01-02 21:00:00,161.12,352.0,1286.0,4010.0,0.0,0.0,490.0,0.0,0.0
46,2019-01-02 22:00:00,154.12,352.0,1179.0,4014.0,0.0,0.0,549.0,0.0,0.0
47,2019-01-02 23:00:00,157.33,351.0,1212.0,4013.0,0.0,0.0,468.0,0.0,0.0
48,2019-01-03 00:00:00,180.95,359.0,1551.0,4009.0,0.0,0.0,231.0,0.0,0.0
49,2019-01-03 01:00:00,201.76,362.0,1870.0,4010.0,0.0,0.0,12.0,0.0,0.0
50,2019-01-03 02:00:00,214.93,365.0,2154.0,4008.0,0.0,0.0,0.0,0.0,0.0
51,2019-01-03 03:00:00,221.98,362.0,2334.0,4010.0,0.0,0.0,0.0,0.0,0.0
52,2019-01-03 04:00:00,224.07,364.0,2383.0,4011.0,0.0,0.0,0.0,0.0,0.0
53,2019-01-03 05:00:00,218.87,370.0,2243.0,4015.0,0.0,0.0,0.0,0.0,0.0
54,2019-01-03 06:00:00,208.05,366.0,1996.0,4013.0,0.0,0.0,0.0,0.0,0.0
55,2019-01-03 07:00:00,193.0,304.0,1805.0,4015.0,0.0,0.0,0.0,0.0,0.0
56,2019-01-03 08:00:00,174.9,234.0,1596.0,4014.0,0.0,0.0,0.0,0.0,0.0
57,2019-01-03 09:00:00,191.09,315.0,1744.0,4017.0,0.0,0.0,0.0,0.0,0.0
58,2019-01-03 10:00:00,189.37,367.0,1599.0,4015.0,0.0,0.0,0.0,0.0,0.0
59,2019-01-03 11:00:00,198.19,370.0,1776.0,4019.0,0.0,0.0,0.0,0.0,0.0
60,2019-01-03 12:00:00,206.03,368.0,1949.0,4017.0,0.0,0.0,0.0,0.0,0.0
61,2019-01-03 13:00:00,216.98,375.0,2187.0,4016.0,0.0,0.0,0.0,0.0,0.0
62,2019-01-03 14:00:00,226.14,376.0,2420.0,4021.0,0.0,4.0,0.0,0.0,0.0
63,2019-01-03 15:00:00,232.74,375.0,2604.0,4016.0,0.0,12.0,6.0,0.0,0.0
64,2019-01-03 16:00:00,224.48,377.0,2520.0,4020.0,0.0,23.0,194.0,0.0,0.0
65,2019-01-03 17:00:00,195.05,376.0,1928.0,4014.0,0.0,0.0,459.0,0.0,0.0
66,2019-01-03 18:00:00,174.72,284.0,1718.0,4010.0,0.0,0.0,558.0,0.0,0.0
67,2019-01-03 19:00:00,159.83,225.0,1542.0,4012.0,0.0,6.0,555.0,0.0,0.0
68,2019-01-03 20:00:00,150.69,224.0,1366.0,4010.0,0.0,0.0,542.0,0.0,0.0
69,2019-01-03 21:00:00,145.41,225.0,1274.0,4008.0,0.0,7.0,550.0,0.0,0.0
70,2019-01-03 22:00:00,144.35,224.0,1261.0,4011.0,0.0,5.0,561.0,0.0,0.0
71,2019-01-03 23:00:00,149.88,224.0,1343.0,4009.0,0.0,35.0,474.0,0.0,0.0
72,2019-01-04 00:00:00,164.65,223.0,1521.0,4008.0,0.0,6.0,237.0,0.0,0.0
73,2019-01-04 01:00:00,191.2,225.0,1937.0,4007.0,0.0,0.0,15.0,0.0,0.0
74,2019-01-04 02:00:00,212.73,247.0,2362.0,4010.0,0.0,0.0,0.0,0.0,0.0
75,2019-01-04 03:00:00,227.34,320.0,2564.0,4008.0,0.0,0.0,0.0,0.0,0.0
76,2019-01-04 04:00:00,227.07,321.0,2557.0,4011.0,0.0,0.0,0.0,0.0,0.0
77,2019-01-04 05:00:00,221.92,314.0,2441.0,4012.0,0.0,0.0,0.0,0.0,0.0
78,2019-01-04 06:00:00,211.59,246.0,2340.0,4014.0,0.0,0.0,0.0,0.0,0.0
79,2019-01-04 07:00:00,203.02,355.0,1910.0,4016.0,0.0,0.0,0.0,0.0,0.0
80,2019-01-04 08:00:00,198.03,373.0,1761.0,4011.0,0.0,0.0,0.0,0.0,0.0
81,2019-01-04 09:00:00,183.51,374.0,1470.0,4015.0,0.0,0.0,0.0,0.0,0.0
82,2019-01-04 10:00:00,186.26,375.0,1521.0,4015.0,0.0,0.0,0.0,0.0,0.0
83,2019-01-04 11:00:00,184.81,376.0,1488.0,4010.0,0.0,0.0,0.0,0.0,0.0
84,2019-01-04 12:00:00,184.14,375.0,1479.0,4013.0,0.0,0.0,0.0,0.0,0.0
85,2019-01-04 13:00:00,188.49,376.0,1565.0,4019.0,0.0,0.0,0.0,0.0,0.0
86,2019-01-04 14:00:00,200.85,375.0,1820.0,4016.0,0.0,0.0,0.0,0.0,0.0
87,2019-01-04 15:00:00,218.03,373.0,2217.0,4013.0,0.0,0.0,4.0,0.0,0.0
88,2019-01-04 16:00:00,210.29,376.0,2144.0,4018.0,0.0,0.0,195.0,0.0,0.0
89,2019-01-04 17:00:00,174.71,315.0,1613.0,4012.0,0.0,0.0,455.0,0.0,0.0
90,2019-01-04 18:00:00,154.62,226.0,1439.0,4011.0,0.0,0.0,556.0,0.0,0.0
91,2019-01-04 19:00:00,149.74,225.0,1351.0,4011.0,0.0,0.0,554.0,0.0,0.0
92,2019-01-04 20:00:00,160.61,226.0,1545.0,4005.0,0.0,0.0,543.0,0.0,0.0
93,2019-01-04 21:00:00,155.43,226.0,1451.0,4006.0,0.0,0.0,553.0,0.0,0.0
94,2019-01-04 22:00:00,152.96,224.0,1409.0,4004.0,0.0,0.0,555.0,0.0,0.0
95,2019-01-04 23:00:00,157.18,225.0,1457.0,4004.0,0.0,0.0,470.0,0.0,0.0
96,2019-01-05 00:00:00,173.93,225.0,1688.0,4003.0,0.0,0.0,238.0,0.0,0.0
97,2019-01-05 01:00:00,193.41,226.0,1979.0,4004.0,0.0,0.0,15.0,0.0,0.0
98,2019-01-05 02:00:00,201.32,258.0,2073.0,4004.0,0.0,0.0,0.0,0.0,0.0
99,2019-01-05 03:00:00,196.69,225.0,2043.0,4004.0,0.0,0.0,0.0,0.0,0.0
100,2019-01-05 04:00:00,198.28,225.0,2083.0,4013.0,0.0,0.0,0.0,0.0,0.0
101,2019-01-05 05:00:00,199.14,225.0,2103.0,4015.0,0.0,0.0,0.0,0.0,0.0
102,2019-01-05 06:00:00,194.26,220.0,2009.0,4015.0,0.0,0.0,0.0,0.0,0.0
103,2019-01-05 07:00:00,172.27,226.0,1564.0,4014.0,0.0,0.0,0.0,0.0,0.0
104,2019-01-05 08:00:00,167.16,227.0,1472.0,4018.0,0.0,0.0,0.0,0.0,0.0
105,2019-01-05 09:00:00,152.11,227.0,1215.0,4012.0,0.0,0.0,0.0,0.0,0.0
106,2019-01-05 10:00:00,151.21,226.0,1204.0,4016.0,0.0,0.0,0.0,0.0,0.0
107,2019-01-05 11:00:00,149.63,227.0,1174.0,4009.0,0.0,0.0,0.0,0.0,0.0
108,2019-01-05 12:00:00,151.61,227.0,1206.0,4010.0,0.0,0.0,0.0,0.0,0.0
109,2019-01-05 13:00:00,163.6,226.0,1407.0,4008.0,0.0,0.0,0.0,0.0,0.0
110,2019-01-05 14:00:00,166.12,226.0,1451.0,4008.0,0.0,0.0,0.0,0.0,0.0
111,2019-01-05 15:00:00,171.43,227.0,1546.0,4011.0,0.0,0.0,2.0,0.0,0.0
112,2019-01-05 16:00:00,168.68,226.0,1528.0,4006.0,0.0,0.0,85.0,0.0,0.0
113,2019-01-05 17:00:00,185.12,227.0,1887.0,4001.0,0.0,0.0,191.0,0.0,0.0
114,2019-01-05 18:00:00,181.02,227.0,1835.0,4002.0,0.0,0.0,262.0,0.0,0.0
