UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2019-01-01 00:00:00,200.0,207.0,17.0,173.0,0.0,409.0,40.0,0.0,46.0
2019-01-01 01:00:00,200.0,205.0,17.0,150.0,0.0,405.0,40.0,0.0,46.0
2019-01-01 02:00:00,200.0,206.0,17.0,157.0,0.0,380.0,40.0,0.0,46.0
2019-01-01 03:00:00,200.0,205.0,17.0,123.0,0.0,424.0,40.0,0.0,46.0
2019-01-01 04:00:00,200.0,214.0,18.0,154.0,0.0,374.0,40.0,0.0,46.0
2019-01-01 05:00:00,200.0,213.0,19.0,234.0,0.0,345.0,40.0,0.0,46.0
2019-01-01 06:00:00,200.0,215.0,18.0,282.0,0.0,345.0,40.0,0.0,46.0
2019-01-01 07:00:00,200.0,215.0,18.0,383.0,3.0,326.0,40.0,0.0,46.0
2019-01-01 08:00:00,199.0,216.0,17.0,382.0,8.0,276.0,40.0,0.0,46.0
2019-01-01 09:00:00,200.0,216.0,18.0,448.0,11.0,213.0,40.0,0.0,46.0
2019-01-01 10:00:00,200.0,216.0,19.0,468.0,13.0,132.0,40.0,0.0,46.0
2019-01-01 11:00:00,200.0,215.0,18.0,478.0,13.0,97.0,40.0,0.0,46.0
2019-01-01 12:00:00,200.0,214.0,18.0,449.0,12.0,92.0,40.0,0.0,46.0
2019-01-01 13:00:00,200.0,214.0,18.0,419.0,9.0,74.0,40.0,0.0,46.0
2019-01-01 14:00:00,200.0,214.0,18.0,418.0,3.0,59.0,40.0,0.0,46.0
2019-01-01 15:00:00,200.0,213.0,17.0,494.0,0.0,56.0,40.0,0.0,46.0
2019-01-01 16:00:00,199.0,215.0,17.0,682.0,0.0,61.0,40.0,0.0,46.0
2019-01-01 17:00:00,200.0,215.0,17.0,744.0,0.0,61.0,40.0,0.0,46.0
2019-01-01 18:00:00,201.0,215.0,16.0,762.0,0.0,35.0,40.0,0.0,46.0
2019-01-01 19:00:00,200.0,215.0,16.0,743.0,0.0,23.0,40.0,0.0,46.0
2019-01-01 20:00:00,200.0,215.0,17.0,739.0,0.0,24.0,40.0,0.0,46.0
2019-01-01 21:00:00,199.0,215.0,21.0,622.0,0.0,31.0,40.0,0.0,46.0
2019-01-01 22:00:00,199.0,212.0,21.0,579.0,0.0,27.0,40.0,0.0,46.0
2019-01-01 23:00:00,200.0,212.0,22.0,317.0,0.0,21.0,40.0,0.0,46.0
2019-01-02 00:00:00,199.0,211.0,21.0,235.0,0.0,22.0,40.0,0.0,46.0
2019-01-02 01:00:00,200.0,210.0,21.0,238.0,0.0,23.0,40.0,0.0,46.0
2019-01-02 02:00:00,200.0,209.0,21.0,265.0,0.0,31.0,40.0,0.0,46.0
2019-01-02 03:00:00,200.0,213.0,21.0,256.0,0.0,64.0,40.0,0.0,46.0
2019-01-02 04:00:00,200.0,214.0,25.0,268.0,0.0,76.0,40.0,0.0,46.0
2019-01-02 05:00:00,200.0,214.0,23.0,518.0,0.0,79.0,40.0,0.0,46.0
2019-01-02 06:00:00,200.0,214.0,19.0,716.0,0.0,117.0,40.0,0.0,46.0
2019-01-02 07:00:00,200.0,214.0,17.0,816.0,4.0,210.0,40.0,0.0,46.0
2019-01-02 08:00:00,199.0,214.0,17.0,738.0,9.0,341.0,40.0,0.0,46.0
2019-01-02 09:00:00,200.0,215.0,18.0,744.0,12.0,410.0,40.0,0.0,46.0
2019-01-02 10:00:00,200.0,216.0,18.0,745.0,14.0,440.0,40.0,0.0,46.0
2019-01-02 11:00:00,200.0,216.0,18.0,720.0,14.0,460.0,40.0,0.0,46.0
2019-01-02 12:00:00,200.0,214.0,18.0,701.0,13.0,460.0,40.0,0.0,46.0
2019-01-02 13:00:00,200.0,214.0,18.0,719.0,10.0,435.0,40.0,0.0,46.0
2019-01-02 14:00:00,199.0,216.0,18.0,719.0,3.0,459.0,40.0,0.0,46.0
2019-01-02 15:00:00,200.0,215.0,17.0,753.0,0.0,432.0,40.0,0.0,46.0
2019-01-02 16:00:00,200.0,215.0,19.0,804.0,0.0,416.0,40.0,0.0,46.0
2019-01-02 17:00:00,199.0,216.0,20.0,839.0,0.0,400.0,40.0,0.0,46.0
2019-01-02 18:00:00,200.0,217.0,18.0,848.0,0.0,404.0,40.0,0.0,46.0
2019-01-02 19:00:00,200.0,216.0,16.0,837.0,0.0,401.0,40.0,0.0,46.0
2019-01-02 20:00:00,200.0,217.0,18.0,794.0,0.0,412.0,40.0,0.0,46.0
2019-01-02 21:00:00,200.0,214.0,21.0,714.0,0.0,431.0,40.0,0.0,46.0
2019-01-02 22:00:00,200.0,210.0,21.0,591.0,0.0,437.0,40.0,0.0,46.0
2019-01-02 23:00:00,199.0,207.0,21.0,334.0,0.0,403.0,40.0,0.0,46.0
2019-01-03 00:00:00,200.0,205.0,21.0,241.0,0.0,322.0,40.0,0.0,46.0
2019-01-03 01:00:00,200.0,205.0,20.0,216.0,0.0,304.0,40.0,0.0,46.0
2019-01-03 02:00:00,199.0,205.0,20.0,230.0,0.0,272.0,40.0,0.0,46.0
2019-01-03 03:00:00,199.0,206.0,22.0,264.0,0.0,264.0,40.0,0.0,46.0
2019-01-03 04:00:00,199.0,215.0,28.0,264.0,0.0,289.0,40.0,0.0,46.0
2019-01-03 05:00:00,199.0,215.0,27.0,552.0,0.0,326.0,40.0,0.0,46.0
2019-01-03 06:00:00,199.0,216.0,24.0,681.0,0.0,331.0,40.0,0.0,46.0
2019-01-03 07:00:00,199.0,241.0,22.0,770.0,6.0,339.0,40.0,0.0,46.0
2019-01-03 08:00:00,199.0,243.0,19.0,846.0,14.0,338.0,40.0,0.0,46.0
2019-01-03 09:00:00,199.0,239.0,17.0,868.0,19.0,319.0,40.0,0.0,46.0
2019-01-03 10:00:00,199.0,266.0,17.0,851.0,22.0,325.0,40.0,0.0,46.0
2019-01-03 11:00:00,199.0,286.0,17.0,776.0,21.0,340.0,40.0,0.0,46.0
2019-01-03 12:00:00,199.0,272.0,17.0,686.0,18.0,406.0,40.0,0.0,46.0
2019-01-03 13:00:00,199.0,256.0,17.0,739.0,12.0,430.0,40.0,0.0,46.0
2019-01-03 14:00:00,200.0,266.0,17.0,689.0,4.0,433.0,40.0,0.0,46.0
2019-01-03 15:00:00,199.0,279.0,18.0,759.0,0.0,428.0,40.0,0.0,46.0
2019-01-03 16:00:00,199.0,278.0,20.0,824.0,0.0,398.0,40.0,0.0,46.0
2019-01-03 17:00:00,199.0,302.0,20.0,843.0,0.0,345.0,40.0,0.0,46.0
2019-01-03 18:00:00,199.0,308.0,21.0,879.0,0.0,317.0,40.0,0.0,46.0
2019-01-03 19:00:00,199.0,300.0,21.0,891.0,0.0,290.0,40.0,0.0,46.0
2019-01-03 20:00:00,199.0,304.0,19.0,843.0,0.0,237.0,40.0,0.0,46.0
2019-01-03 21:00:00,199.0,304.0,18.0,790.0,0.0,255.0,40.0,0.0,46.0
2019-01-03 22:00:00,199.0,305.0,20.0,625.0,0.0,288.0,40.0,0.0,46.0
2019-01-03 23:00:00,200.0,306.0,20.0,217.0,0.0,333.0,40.0,0.0,44.0
2019-01-04 00:00:00,199.0,307.0,19.0,187.0,0.0,374.0,40.0,0.0,44.0
2019-01-04 01:00:00,199.0,307.0,20.0,181.0,0.0,386.0,40.0,0.0,44.0
2019-01-04 02:00:00,200.0,306.0,20.0,185.0,0.0,386.0,40.0,0.0,44.0
2019-01-04 03:00:00,199.0,305.0,21.0,193.0,0.0,405.0,40.0,0.0,44.0
2019-01-04 04:00:00,199.0,302.0,27.0,227.0,0.0,385.0,40.0,0.0,44.0
2019-01-04 05:00:00,199.0,301.0,27.0,386.0,0.0,396.0,40.0,0.0,44.0
2019-01-04 06:00:00,199.0,302.0,26.0,597.0,0.0,406.0,40.0,0.0,44.0
2019-01-04 07:00:00,199.0,303.0,23.0,682.0,6.0,430.0,40.0,0.0,44.0
2019-01-04 08:00:00,199.0,302.0,21.0,716.0,14.0,440.0,40.0,0.0,44.0
2019-01-04 09:00:00,199.0,307.0,18.0,697.0,18.0,446.0,40.0,0.0,44.0
2019-01-04 10:00:00,200.0,310.0,18.0,700.0,21.0,439.0,40.0,0.0,44.0
2019-01-04 11:00:00,199.0,309.0,18.0,710.0,19.0,435.0,40.0,0.0,44.0
2019-01-04 12:00:00,200.0,310.0,18.0,691.0,14.0,418.0,40.0,0.0,44.0
2019-01-04 13:00:00,199.0,302.0,18.0,685.0,9.0,434.0,40.0,0.0,44.0
2019-01-04 14:00:00,200.0,302.0,18.0,718.0,3.0,436.0,40.0,0.0,44.0
2019-01-04 15:00:00,199.0,301.0,18.0,779.0,0.0,423.0,40.0,0.0,44.0
2019-01-04 16:00:00,199.0,294.0,20.0,829.0,0.0,419.0,40.0,0.0,44.0
2019-01-04 17:00:00,199.0,272.0,20.0,790.0,0.0,426.0,40.0,0.0,44.0
2019-01-04 18:00:00,199.0,302.0,20.0,751.0,0.0,408.0,40.0,0.0,44.0
2019-01-04 19:00:00,199.0,302.0,20.0,704.0,0.0,402.0,40.0,0.0,44.0
2019-01-04 20:00:00,199.0,302.0,19.0,695.0,0.0,365.0,40.0,0.0,44.0
2019-01-04 21:00:00,199.0,301.0,21.0,645.0,0.0,356.0,40.0,0.0,44.0
2019-01-04 22:00:00,199.0,301.0,20.0,534.0,0.0,334.0,40.0,0.0,44.0
2019-01-04 23:00:00,199.0,303.0,20.0,317.0,0.0,333.0,40.0,0.0,46.0
2019-01-05 00:00:00,199.0,303.0,20.0,170.0,0.0,384.0,40.0,0.0,46.0
2019-01-05 01:00:00,199.0,302.0,17.0,159.0,0.0,375.0,40.0,0.0,46.0
2019-01-05 02:00:00,199.0,301.0,17.0,182.0,0.0,349.0,40.0,0.0,46.0
2019-01-05 03:00:00,200.0,300.0,23.0,186.0,0.0,326.0,40.0,0.0,46.0
2019-01-05 04:00:00,199.0,302.0,24.0,185.0,0.0,298.0,40.0,0.0,46.0
2019-01-05 05:00:00,200.0,303.0,24.0,403.0,0.0,262.0,40.0,0.0,46.0
2019-01-05 06:00:00,199.0,320.0,22.0,546.0,0.0,214.0,40.0,0.0,46.0
2019-01-05 07:00:00,200.0,319.0,21.0,691.0,1.0,157.0,40.0,0.0,46.0
