,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,avg_solar_production_forecast
1475,03/03/2019 11:00:00,2019-03-03 06:00:00,390.78,24223,27312,30778,227,1986,4,0
1476,03/03/2019 12:00:00,2019-03-03 07:00:00,390.61,24223,27706,30791,227,1947,38,0
1477,03/03/2019 13:00:00,2019-03-03 08:00:00,391.49,24270,29770,30813,227,2021,228,0
1478,03/03/2019 14:00:00,2019-03-03 09:00:00,392.4,24889,30806,30826,226,1985,333,0
1479,03/03/2019 15:00:00,2019-03-03 10:00:00,396.5,25281,31272,30794,223,1965,320,0
1480,03/03/2019 16:00:00,2019-03-03 11:00:00,400.27,25768,31340,30801,222,1819,309,0
1481,03/03/2019 17:00:00,2019-03-03 12:00:00,403.86,26590,31384,30801,219,1789,286,0
1482,03/03/2019 18:00:00,2019-03-03 13:00:00,405.68,27067,31556,30786,218,1770,204,0
1483,03/03/2019 19:00:00,2019-03-03 14:00:00,404.85,27044,31753,30795,217,1663,123,0
1484,03/03/2019 20:00:00,2019-03-03 15:00:00,404.07,27194,32628,30783,213,1763,63,0
1485,03/03/2019 21:00:00,2019-03-03 16:00:00,408.86,27980,33458,30794,211,1742,46,0
1486,03/03/2019 22:00:00,2019-03-03 17:00:00,413.74,29222,35478,30803,212,2646,9,0
1487,03/03/2019 23:00:00,2019-03-03 18:00:00,413.86,30110,35874,30784,210,3663,4,0
1488,03/04/2019 00:00:00,2019-03-03 19:00:00,415.13,30456,37208,30807,208,3407,4,0
1489,03/04/2019 01:00:00,2019-03-03 20:00:00,414.98,30060,36542,30797,208,2439,4,0
1490,03/04/2019 02:00:00,2019-03-03 21:00:00,412.69,29180,35343,30728,207,1851,4,0
1491,03/04/2019 03:00:00,2019-03-03 22:00:00,404.15,27447,32943,30722,209,1844,4,0
1492,03/04/2019 04:00:00,2019-03-03 23:00:00,397.21,26003,31553,30675,211,1509,4,0
1493,03/04/2019 05:00:00,2019-03-04 00:00:00,406.98,24587,30215,30561,210,1406,4,0
1494,03/04/2019 06:00:00,2019-03-04 01:00:00,400.47,26416,30526,30595,210,1367,4,0
1495,03/04/2019 07:00:00,2019-03-04 02:00:00,399.49,26088,30722,30571,212,1282,4,0
1496,03/04/2019 08:00:00,2019-03-04 03:00:00,400.73,26471,30640,30531,212,1267,4,0
1497,03/04/2019 09:00:00,2019-03-04 04:00:00,400.05,26434,31163,30501,216,1330,4,0
1498,03/04/2019 10:00:00,2019-03-04 05:00:00,411.56,28676,33822,30443,220,1900,4,0
1499,03/04/2019 11:00:00,2019-03-04 06:00:00,419.81,31495,37413,30434,218,3830,4,0
1500,03/04/2019 12:00:00,2019-03-04 07:00:00,430.72,33920,41116,30427,218,4331,23,0
1501,03/04/2019 13:00:00,2019-03-04 08:00:00,436.7,34769,42383,30419,278,3586,126,0
1502,03/04/2019 14:00:00,2019-03-04 09:00:00,438.87,35410,41312,30433,282,2785,268,0
1503,03/04/2019 15:00:00,2019-03-04 10:00:00,437.64,35394,38970,30416,215,2450,403,0
1504,03/04/2019 16:00:00,2019-03-04 11:00:00,439.78,35826,37913,30438,214,1939,495,0
1505,03/04/2019 17:00:00,2019-03-04 12:00:00,437.6,35187,36424,30437,214,1556,588,0
1506,03/04/2019 18:00:00,2019-03-04 13:00:00,435.29,34852,35435,30429,212,1468,604,0
1507,03/04/2019 19:00:00,2019-03-04 14:00:00,431.15,33892,35369,30429,214,1505,643,0
1508,03/04/2019 20:00:00,2019-03-04 15:00:00,426.13,32764,35088,30418,217,1638,549,0
1509,03/04/2019 21:00:00,2019-03-04 16:00:00,425.86,33056,34956,30404,217,1889,505,0
1510,03/04/2019 22:00:00,2019-03-04 17:00:00,427.41,33790,36966,30428,211,2627,60,0
1511,03/04/2019 23:00:00,2019-03-04 18:00:00,425.66,34993,39445,30415,210,4959,4,0
1512,03/05/2019 00:00:00,2019-03-04 19:00:00,432.13,36613,41691,30413,209,5218,4,0
1513,03/05/2019 01:00:00,2019-03-04 20:00:00,435.2,36691,41766,30420,207,4814,4,0
1514,03/05/2019 02:00:00,2019-03-04 21:00:00,440.73,37149,40546,30415,210,3504,4,0
1515,03/05/2019 03:00:00,2019-03-04 22:00:00,441.94,36846,36896,30379,212,1992,4,0
1516,03/05/2019 04:00:00,2019-03-04 23:00:00,438.2,35913,34256,30392,212,1856,4,0
1517,03/05/2019 05:00:00,2019-03-05 00:00:00,401.81,26728,31270,30642,210,1435,4,0
1518,03/05/2019 06:00:00,2019-03-05 01:00:00,441.38,35634,32766,30387,216,1201,4,0
1519,03/05/2019 07:00:00,2019-03-05 02:00:00,439.09,35056,32269,30401,216,1192,4,0
1520,03/05/2019 08:00:00,2019-03-05 03:00:00,440.02,35127,32633,30331,219,1197,4,0
1521,03/05/2019 09:00:00,2019-03-05 04:00:00,438.64,35072,33292,30393,225,1270,4,0
1522,03/05/2019 10:00:00,2019-03-05 05:00:00,434.97,34513,36428,30394,224,1927,4,0
1523,03/05/2019 11:00:00,2019-03-05 06:00:00,432.94,36448,41814,30406,279,5181,4,0
1524,03/05/2019 12:00:00,2019-03-05 07:00:00,437.85,37715,44714,30408,290,5079,70,0
1525,03/05/2019 13:00:00,2019-03-05 08:00:00,437.19,37737,42272,30403,279,4579,349,0
1526,03/05/2019 14:00:00,2019-03-05 09:00:00,439.72,37332,41014,30400,272,2853,507,0
1527,03/05/2019 15:00:00,2019-03-05 10:00:00,443.07,37292,38492,30405,385,1706,648,0
1528,03/05/2019 16:00:00,2019-03-05 11:00:00,440.7,37099,35968,30386,271,1640,691,0
1529,03/05/2019 17:00:00,2019-03-05 12:00:00,438.82,36560,35100,30388,270,1470,693,0
1530,03/05/2019 18:00:00,2019-03-05 13:00:00,436.78,36182,34391,30372,271,1549,731,0
1531,03/05/2019 19:00:00,2019-03-05 14:00:00,433.18,35467,33037,30368,265,1533,650,0
1532,03/05/2019 20:00:00,2019-03-05 15:00:00,430.75,35184,33041,30233,268,1577,716,0
1533,03/05/2019 21:00:00,2019-03-05 16:00:00,428.15,34866,33439,30283,262,1801,592,0
1534,03/05/2019 22:00:00,2019-03-05 17:00:00,426.43,34967,34833,30303,269,3124,126,0
1535,03/05/2019 23:00:00,2019-03-05 18:00:00,422.63,35561,38157,30323,271,5628,4,0
1536,03/06/2019 00:00:00,2019-03-05 19:00:00,427.48,36567,40695,30341,369,5726,4,0
1537,03/06/2019 01:00:00,2019-03-05 20:00:00,432.07,37210,40293,30331,436,4863,4,0
1538,03/06/2019 02:00:00,2019-03-05 21:00:00,438.15,37451,39288,30227,440,3299,4,0
1539,03/06/2019 03:00:00,2019-03-05 22:00:00,441.8,36849,37544,30133,380,1504,4,0
1540,03/06/2019 04:00:00,2019-03-05 23:00:00,439.16,36280,35405,30028,209,1389,4,0
1541,03/06/2019 05:00:00,2019-03-06 00:00:00,441.43,35766,33124,30394,214,1237,4,0
1542,03/06/2019 06:00:00,2019-03-06 01:00:00,435.73,34686,34026,29917,215,1279,4,0
1543,03/06/2019 07:00:00,2019-03-06 02:00:00,437.49,34495,34278,29922,214,1330,4,0
1544,03/06/2019 08:00:00,2019-03-06 03:00:00,442.4,35059,35319,29918,218,1339,4,0
1545,03/06/2019 09:00:00,2019-03-06 04:00:00,447.02,35686,36154,29925,219,1601,4,0
1546,03/06/2019 10:00:00,2019-03-06 05:00:00,447.01,35970,39738,29926,393,3160,4,0
1547,03/06/2019 11:00:00,2019-03-06 06:00:00,449.07,37377,46207,29931,1088,5122,4,0
1548,03/06/2019 12:00:00,2019-03-06 07:00:00,449.91,37928,48029,29946,1627,5462,223,0
1549,03/06/2019 13:00:00,2019-03-06 08:00:00,447.68,38113,46000,29928,1154,5568,784,0
1550,03/06/2019 14:00:00,2019-03-06 09:00:00,451.15,38027,43163,29941,519,3593,928,0
1551,03/06/2019 15:00:00,2019-03-06 10:00:00,451.58,37552,41750,29929,390,2535,992,0
1552,03/06/2019 16:00:00,2019-03-06 11:00:00,448.54,36771,40612,29937,255,2095,911,0
1553,03/06/2019 17:00:00,2019-03-06 12:00:00,444.37,35944,38964,29942,216,1710,936,0
1554,03/06/2019 18:00:00,2019-03-06 13:00:00,435.57,34963,36494,29930,220,1644,897,0
1555,03/06/2019 19:00:00,2019-03-06 14:00:00,432.09,34197,36603,29882,220,1614,911,0
1556,03/06/2019 20:00:00,2019-03-06 15:00:00,428.17,33329,35789,29916,217,1519,868,0
1557,03/06/2019 21:00:00,2019-03-06 16:00:00,426.95,33083,36461,29900,216,1726,706,0
1558,03/06/2019 22:00:00,2019-03-06 17:00:00,428.87,33315,38947,29910,213,2410,160,0
1559,03/06/2019 23:00:00,2019-03-06 18:00:00,429.25,34722,42752,29895,213,5083,4,0
1560,03/07/2019 00:00:00,2019-03-06 19:00:00,434.66,35827,44502,29888,243,5401,4,0
1561,03/07/2019 01:00:00,2019-03-06 20:00:00,440.13,36049,44735,29876,275,3968,4,0
1562,03/07/2019 02:00:00,2019-03-06 21:00:00,439.48,35926,42125,29897,230,3094,4,0
1563,03/07/2019 03:00:00,2019-03-06 22:00:00,441.16,36090,38990,29909,232,2221,4,0
1564,03/07/2019 04:00:00,2019-03-06 23:00:00,440.88,35294,35861,29917,232,1322,4,0
1565,03/07/2019 05:00:00,2019-03-07 00:00:00,433.87,35087,34499,29932,212,1306,4,0
1566,03/07/2019 06:00:00,2019-03-07 01:00:00,431.74,32906,33874,29928,218,1227,4,0
1567,03/07/2019 07:00:00,2019-03-07 02:00:00,437.77,33854,34387,29920,223,1263,4,0
1568,03/07/2019 08:00:00,2019-03-07 03:00:00,441.39,34123,33683,29924,226,1269,4,0
1569,03/07/2019 09:00:00,2019-03-07 04:00:00,445.54,34528,34689,29924,413,1461,4,0
1570,03/07/2019 10:00:00,2019-03-07 05:00:00,448.11,34626,37852,29906,954,2408,4,0
1571,03/07/2019 11:00:00,2019-03-07 06:00:00,447.55,35953,44244,29903,863,4597,4,0
1572,03/07/2019 12:00:00,2019-03-07 07:00:00,452.49,37487,46072,29922,860,4900,234,0
1573,03/07/2019 13:00:00,2019-03-07 08:00:00,452.6,37182,43720,29910,924,4254,768,0
1574,03/07/2019 14:00:00,2019-03-07 09:00:00,457.07,36975,41244,29924,818,2525,903,0
1575,03/07/2019 15:00:00,2019-03-07 10:00:00,456.82,36399,39339,29879,461,1823,912,0
1576,03/07/2019 16:00:00,2019-03-07 11:00:00,453.89,35393,37630,29912,482,1569,900,0
1577,03/07/2019 17:00:00,2019-03-07 12:00:00,452.05,34733,36893,29887,350,1411,860,0
1578,03/07/2019 18:00:00,2019-03-07 13:00:00,451.55,34559,36543,29868,218,1377,852,0
1579,03/07/2019 19:00:00,2019-03-07 14:00:00,449.59,33960,36037,29874,219,1402,780,0
1580,03/07/2019 20:00:00,2019-03-07 15:00:00,445.89,33000,35599,29873,217,1569,567,0
1581,03/07/2019 21:00:00,2019-03-07 16:00:00,445.58,32582,36663,29871,214,1495,414,0
1582,03/07/2019 22:00:00,2019-03-07 17:00:00,441.06,31660,38847,29875,212,2404,69,0
1583,03/07/2019 23:00:00,2019-03-07 18:00:00,443.54,33840,40588,29879,212,4034,4,0
1584,03/08/2019 00:00:00,2019-03-07 19:00:00,448.65,35128,41531,29869,226,3956,4,0
1585,03/08/2019 01:00:00,2019-03-07 20:00:00,454.9,35608,40805,29878,226,2506,4,0
1586,03/08/2019 02:00:00,2019-03-07 21:00:00,455.06,35242,38261,29882,209,1815,4,0
1587,03/08/2019 03:00:00,2019-03-07 22:00:00,447.79,33269,35482,29879,207,1504,4,0
1588,03/08/2019 04:00:00,2019-03-07 23:00:00,438.02,30832,34672,29893,208,1606,4,0
1589,03/08/2019 05:00:00,2019-03-08 00:00:00,434.52,33910,33846,29920,216,1308,4,0
1590,03/08/2019 06:00:00,2019-03-08 01:00:00,427.12,27698,33653,29905,207,1188,4,0
1591,03/08/2019 07:00:00,2019-03-08 02:00:00,426.23,27433,33205,29919,210,1166,4,0
1592,03/08/2019 08:00:00,2019-03-08 03:00:00,426.89,27556,33689,29910,212,1160,4,0
1593,03/08/2019 09:00:00,2019-03-08 04:00:00,430.8,28421,34645,29910,217,1150,4,0
1594,03/08/2019 10:00:00,2019-03-08 05:00:00,433.56,29417,36160,29907,216,1700,4,0
1595,03/08/2019 11:00:00,2019-03-08 06:00:00,437.66,31868,39741,29899,392,3436,4,0
1596,03/08/2019 12:00:00,2019-03-08 07:00:00,435.41,32704,41183,29906,393,4766,82,0
1597,03/08/2019 13:00:00,2019-03-08 08:00:00,440.19,33494,40300,29905,391,3997,231,0
1598,03/08/2019 14:00:00,2019-03-08 09:00:00,444.36,33919,39308,29894,387,3443,284,0
1599,03/08/2019 15:00:00,2019-03-08 10:00:00,447.96,33818,38861,29885,413,2592,326,0
1600,03/08/2019 16:00:00,2019-03-08 11:00:00,449.05,33390,37929,29889,398,1858,419,0
1601,03/08/2019 17:00:00,2019-03-08 12:00:00,449.08,32976,37581,29880,392,1513,485,0
1602,03/08/2019 18:00:00,2019-03-08 13:00:00,449.7,33036,36996,29872,387,1426,356,0
1603,03/08/2019 19:00:00,2019-03-08 14:00:00,447.72,32490,36104,29860,392,1366,256,0
1604,03/08/2019 20:00:00,2019-03-08 15:00:00,442.86,31119,36780,29849,388,1467,123,0
1605,03/08/2019 21:00:00,2019-03-08 16:00:00,443.39,31372,36846,29860,217,1535,47,0
1606,03/08/2019 22:00:00,2019-03-08 17:00:00,439.89,31017,38058,29866,213,2165,9,0
1607,03/08/2019 23:00:00,2019-03-08 18:00:00,440.69,31423,39775,29885,211,2544,4,0
1608,03/09/2019 00:00:00,2019-03-08 19:00:00,441.85,31762,39804,29866,190,2314,4,0
1609,03/09/2019 01:00:00,2019-03-08 20:00:00,440.88,31319,38986,29862,81,1733,4,0
1610,03/09/2019 02:00:00,2019-03-08 21:00:00,438.35,31107,36679,29839,74,1608,4,0
1611,03/09/2019 03:00:00,2019-03-08 22:00:00,425.45,28268,35168,29700,76,1515,4,0
1612,03/09/2019 04:00:00,2019-03-08 23:00:00,419.06,26839,34244,29450,77,1322,4,0
1613,03/09/2019 05:00:00,2019-03-09 00:00:00,427.77,28048,34272,29890,207,1343,4,0
1614,03/09/2019 06:00:00,2019-03-09 01:00:00,397.39,22409,32748,29495,81,1234,4,0
1615,03/09/2019 07:00:00,2019-03-09 02:00:00,387.14,20856,31881,29682,85,1233,4,0
1616,03/09/2019 08:00:00,2019-03-09 03:00:00,386.7,20859,32356,29688,88,1266,4,0
1617,03/09/2019 09:00:00,2019-03-09 04:00:00,381.43,20456,32030,29698,90,1436,4,0
1618,03/09/2019 10:00:00,2019-03-09 05:00:00,381.17,20658,32592,29698,90,1444,4,0
1619,03/09/2019 11:00:00,2019-03-09 06:00:00,386.84,22278,33137,29713,89,1800,4,0
1620,03/09/2019 12:00:00,2019-03-09 07:00:00,383.29,23138,32549,29727,90,2410,51,0
1621,03/09/2019 13:00:00,2019-03-09 08:00:00,384.84,24143,32947,29762,91,2840,203,0
1622,03/09/2019 14:00:00,2019-03-09 09:00:00,382.51,24110,32752,29772,90,3120,364,0
1623,03/09/2019 15:00:00,2019-03-09 10:00:00,384.21,24509,32199,29795,88,2420,489,0
1624,03/09/2019 16:00:00,2019-03-09 11:00:00,383.22,23968,31030,29570,84,1572,614,0
1625,03/09/2019 17:00:00,2019-03-09 12:00:00,383.27,23883,30506,29417,82,1252,654,0
1626,03/09/2019 18:00:00,2019-03-09 13:00:00,377.95,23175,29672,29378,80,1245,629,0
1627,03/09/2019 19:00:00,2019-03-09 14:00:00,376.73,23023,28811,29318,80,1234,514,0
1628,03/09/2019 20:00:00,2019-03-09 15:00:00,374.64,22628,29224,29444,80,1267,414,0
1629,03/09/2019 21:00:00,2019-03-09 16:00:00,378.98,23504,29765,29252,79,1519,241,0
1630,03/09/2019 22:00:00,2019-03-09 17:00:00,378.07,23479,30643,29221,77,2220,24,0
1631,03/09/2019 23:00:00,2019-03-09 18:00:00,378.6,23464,32823,29192,75,3173,8,0
1632,03/10/2019 00:00:00,2019-03-09 19:00:00,385.8,24251,32685,29191,74,2814,8,0
1633,03/10/2019 01:00:00,2019-03-09 20:00:00,383.77,23826,32104,29205,72,2287,8,0
1634,03/10/2019 02:00:00,2019-03-09 21:00:00,373.82,22069,31505,29191,75,1968,8,0
1635,03/10/2019 03:00:00,2019-03-09 22:00:00,366.52,20443,30330,29038,75,1804,8,0
1636,03/10/2019 04:00:00,2019-03-09 23:00:00,363.21,19803,28767,28788,75,1710,8,0
1637,03/10/2019 05:00:00,2019-03-10 00:00:00,406.83,24429,33301,29417,76,1288,4,0
1638,03/10/2019 06:00:00,2019-03-10 01:00:00,356.44,18537,26838,28475,81,1296,8,0
1639,03/10/2019 07:00:00,2019-03-10 03:00:00,350.26,17748,26494,28612,81,1255,8,0
1640,03/10/2019 08:00:00,2019-03-10 04:00:00,349.5,17711,26700,28802,86,1245,8,0
1641,03/10/2019 09:00:00,2019-03-10 05:00:00,349.05,17764,26637,28880,89,1252,8,0
1642,03/10/2019 10:00:00,2019-03-10 06:00:00,349.98,17992,26591,28870,90,1446,8,0
1643,03/10/2019 11:00:00,2019-03-10 07:00:00,353.95,18856,27125,28960,87,1670,8,0
1644,03/10/2019 12:00:00,2019-03-10 08:00:00,354.15,19447,26552,29187,131,1825,24,0
1645,03/10/2019 13:00:00,2019-03-10 09:00:00,357.96,20151,27427,29302,132,1856,93,0
1646,03/10/2019 14:00:00,2019-03-10 10:00:00,362.7,20890,27462,29538,745,1816,195,0
1647,03/10/2019 15:00:00,2019-03-10 11:00:00,361.88,20810,27459,29551,844,1617,374,0
1648,03/10/2019 16:00:00,2019-03-10 12:00:00,364.64,21361,27329,29555,870,1388,512,0
1649,03/10/2019 17:00:00,2019-03-10 13:00:00,361.89,20912,27127,29552,872,1287,482,0
1650,03/10/2019 18:00:00,2019-03-10 14:00:00,356.4,19983,26702,29551,870,1236,452,0
1651,03/10/2019 19:00:00,2019-03-10 15:00:00,354.36,19595,26820,29548,868,1211,430,0
1652,03/10/2019 20:00:00,2019-03-10 16:00:00,352.88,19374,26464,29539,869,1227,377,0
1653,03/10/2019 21:00:00,2019-03-10 17:00:00,349.21,18938,26406,29580,867,1853,201,0
1654,03/10/2019 22:00:00,2019-03-10 18:00:00,351.35,18995,27475,29674,865,2120,55,0
1655,03/10/2019 23:00:00,2019-03-10 19:00:00,364.49,21207,29035,29659,867,2827,8,0
1656,03/11/2019 00:00:00,2019-03-10 20:00:00,368.94,22346,30630,29666,193,3428,8,0
1657,03/11/2019 01:00:00,2019-03-10 21:00:00,376.72,23157,29154,29717,109,1974,8,0
1658,03/11/2019 02:00:00,2019-03-10 22:00:00,372.66,22250,26893,29524,111,1591,8,0
1659,03/11/2019 03:00:00,2019-03-10 23:00:00,359.72,19917,25433,29523,112,1400,8,0
1660,03/11/2019 04:00:00,2019-03-11 00:00:00,359.72,19917,25433,29523,112,1400,8,0
1661,03/11/2019 05:00:00,2019-03-11 01:00:00,329.41,14501,19792,28711,117,701,7,0
1662,03/11/2019 06:00:00,2019-03-11 02:00:00,332.79,14865,19530,28744,120,786,7,0
1663,03/11/2019 07:00:00,2019-03-11 03:00:00,338.05,15307,19544,28759,121,739,7,0
1664,03/11/2019 08:00:00,2019-03-11 04:00:00,340.51,15419,20134,28803,128,768,7,0
1665,03/11/2019 09:00:00,2019-03-11 05:00:00,348.19,16115,21723,28790,124,1037,3,0
1666,03/11/2019 10:00:00,2019-03-11 06:00:00,368.17,19154,24998,28810,125,2335,3,0
1667,03/11/2019 11:00:00,2019-03-11 07:00:00,383.22,21296,27339,28831,485,3049,3,0
1668,03/11/2019 12:00:00,2019-03-11 08:00:00,386.19,22136,27320,28832,562,3440,77,0
1669,03/11/2019 13:00:00,2019-03-11 09:00:00,388.32,22556,26128,28860,582,2968,263,0
1670,03/11/2019 14:00:00,2019-03-11 10:00:00,392.9,22497,25750,28860,581,1417,594,0
1671,03/11/2019 15:00:00,2019-03-11 11:00:00,390.36,22178,24981,28867,560,1216,896,0
1672,03/11/2019 16:00:00,2019-03-11 12:00:00,386.95,21685,24234,28866,560,1060,1032,0
1673,03/11/2019 17:00:00,2019-03-11 13:00:00,385.61,21462,23832,28870,562,1044,1017,0
1674,03/11/2019 18:00:00,2019-03-11 14:00:00,382.93,21234,22934,28870,569,1039,939,0
1675,03/11/2019 19:00:00,2019-03-11 15:00:00,378.02,20254,23235,28876,566,1022,754,0
1676,03/11/2019 20:00:00,2019-03-11 16:00:00,376.83,20007,22824,28860,745,1142,437,0
1677,03/11/2019 21:00:00,2019-03-11 17:00:00,373.08,19714,22711,28950,742,1586,231,0
1678,03/11/2019 22:00:00,2019-03-11 18:00:00,373.89,20020,23309,28983,740,2275,51,0
1679,03/11/2019 23:00:00,2019-03-11 19:00:00,372.89,20299,24620,28983,761,3744,3,0
1680,03/12/2019 00:00:00,2019-03-11 20:00:00,386.64,22344,26380,28981,121,3172,3,0
1681,03/12/2019 01:00:00,2019-03-11 21:00:00,391.19,22458,25100,28980,142,1636,3,0
1682,03/12/2019 02:00:00,2019-03-11 22:00:00,384.94,21301,23871,28982,159,1185,3,0
1683,03/12/2019 03:00:00,2019-03-11 23:00:00,331.33,14786,19772,28706,114,586,7,0
1684,03/12/2019 04:00:00,2019-03-12 00:00:00,374.94,19680,23006,28981,169,1192,3,0
1685,03/12/2019 05:00:00,2019-03-12 01:00:00,382.79,20920,28332,29811,196,1381,4,0
1686,03/12/2019 06:00:00,2019-03-12 02:00:00,380.28,20507,28306,29831,208,1382,4,0
1687,03/12/2019 07:00:00,2019-03-12 03:00:00,385.42,21136,28620,29826,222,1351,4,0
1688,03/12/2019 08:00:00,2019-03-12 04:00:00,392.6,22380,28582,29823,223,1341,4,0
1689,03/12/2019 09:00:00,2019-03-12 05:00:00,401.56,23937,30083,29837,225,1508,4,0
1690,03/12/2019 10:00:00,2019-03-12 06:00:00,400.25,25979,34011,29856,232,5044,4,0
1691,03/12/2019 11:00:00,2019-03-12 07:00:00,410.05,28320,37540,29861,249,5625,4,0
1692,03/12/2019 12:00:00,2019-03-12 08:00:00,412.02,28383,38831,29841,288,5043,328,0
1693,03/12/2019 13:00:00,2019-03-12 09:00:00,408.03,27242,35331,29844,295,3691,829,0
1694,03/12/2019 14:00:00,2019-03-12 10:00:00,405.37,26738,33166,29848,900,3319,1037,0
1695,03/12/2019 15:00:00,2019-03-12 11:00:00,405.73,26236,31855,29840,899,2441,1123,0
1696,03/12/2019 16:00:00,2019-03-12 12:00:00,405.23,25672,31204,29835,919,1872,1130,0
1697,03/12/2019 17:00:00,2019-03-12 13:00:00,398.85,24770,30208,29822,978,1834,1124,0
1698,03/12/2019 18:00:00,2019-03-12 14:00:00,393.41,24018,28786,29824,1041,1863,1121,0
1699,03/12/2019 19:00:00,2019-03-12 15:00:00,387.59,22930,28492,29830,1078,1930,1111,0
1700,03/12/2019 20:00:00,2019-03-12 16:00:00,384.36,22239,28198,29801,1078,1931,1009,0
1701,03/12/2019 21:00:00,2019-03-12 17:00:00,384,21870,28836,29818,1075,1971,746,0
1702,03/12/2019 22:00:00,2019-03-12 18:00:00,383.93,21859,31244,29801,890,2836,177,0
1703,03/12/2019 23:00:00,2019-03-12 19:00:00,376.93,22120,32815,29782,887,4877,4,0
1704,03/13/2019 00:00:00,2019-03-12 20:00:00,389.94,24803,34827,29788,209,4089,4,0
1705,03/13/2019 01:00:00,2019-03-12 21:00:00,394.4,25318,33670,29811,212,2746,4,0
1706,03/13/2019 02:00:00,2019-03-12 22:00:00,388.19,23872,31484,29805,210,1977,4,0
1707,03/13/2019 03:00:00,2019-03-12 23:00:00,376.52,21803,30642,29817,213,1837,4,0
1708,03/13/2019 04:00:00,2019-03-13 00:00:00,382.5,21189,27834,29860,182,1585,4,0
1709,03/13/2019 05:00:00,2019-03-13 01:00:00,364.37,19495,28099,29838,219,1395,4,0
1710,03/13/2019 06:00:00,2019-03-13 02:00:00,368.05,19788,28695,29835,223,1390,4,0
1711,03/13/2019 07:00:00,2019-03-13 03:00:00,368.71,19888,28978,29848,226,1379,4,0
1712,03/13/2019 08:00:00,2019-03-13 04:00:00,374.77,20643,30058,29821,229,1390,4,0
1713,03/13/2019 09:00:00,2019-03-13 05:00:00,380.51,21819,31594,29826,229,1517,4,0
1714,03/13/2019 10:00:00,2019-03-13 06:00:00,384.2,24584,34409,29807,231,5428,4,0
1715,03/13/2019 11:00:00,2019-03-13 07:00:00,396.18,27198,36333,29812,230,5413,4,0
1716,03/13/2019 12:00:00,2019-03-13 08:00:00,400.15,27440,36474,29830,279,4376,368,0
1717,03/13/2019 13:00:00,2019-03-13 09:00:00,398.59,26237,34468,29813,340,2950,876,0
1718,03/13/2019 14:00:00,2019-03-13 10:00:00,399.6,25970,32290,29793,900,2292,1022,0
1719,03/13/2019 15:00:00,2019-03-13 11:00:00,394.81,24508,31371,29786,915,2011,1112,0
1720,03/13/2019 16:00:00,2019-03-13 12:00:00,390.22,23746,29736,29776,919,1967,1099,0
1721,03/13/2019 17:00:00,2019-03-13 13:00:00,385.11,22646,30055,29768,914,1983,1043,0
1722,03/13/2019 18:00:00,2019-03-13 14:00:00,379.33,22064,29228,29763,983,1923,1062,0
1723,03/13/2019 19:00:00,2019-03-13 15:00:00,371.85,21514,27299,29747,1012,1986,938,0
1724,03/13/2019 20:00:00,2019-03-13 16:00:00,369.79,20933,28208,29749,1015,1997,772,0
1725,03/13/2019 21:00:00,2019-03-13 17:00:00,368.25,20466,28858,29733,1001,1935,487,0
1726,03/13/2019 22:00:00,2019-03-13 18:00:00,370.97,20850,30168,29725,997,2261,82,0
1727,03/13/2019 23:00:00,2019-03-13 19:00:00,372.22,21329,31223,29720,913,2834,4,0
1728,03/14/2019 00:00:00,2019-03-13 20:00:00,376,22874,31416,29718,208,2672,4,0
1729,03/14/2019 01:00:00,2019-03-13 21:00:00,366.9,21332,30500,29718,204,2784,4,0
1730,03/14/2019 02:00:00,2019-03-13 22:00:00,355.45,19674,27622,29726,208,1948,4,0
1731,03/14/2019 03:00:00,2019-03-13 23:00:00,343.26,18000,25846,29737,200,1912,4,0
1732,03/14/2019 04:00:00,2019-03-14 00:00:00,367.76,20172,29011,29820,214,1395,4,0
1733,03/14/2019 05:00:00,2019-03-14 01:00:00,332.57,16675,24142,29721,132,1640,4,0
1734,03/14/2019 06:00:00,2019-03-14 02:00:00,333.78,16715,23899,29764,70,1430,4,0
1735,03/14/2019 07:00:00,2019-03-14 03:00:00,332.49,16372,24223,29734,74,1471,4,0
1736,03/14/2019 08:00:00,2019-03-14 04:00:00,335.35,16733,24335,29748,76,1450,4,0
1737,03/14/2019 09:00:00,2019-03-14 05:00:00,334.28,16770,24951,29748,80,1728,4,0
1738,03/14/2019 10:00:00,2019-03-14 06:00:00,348.23,18857,28874,29740,84,3142,4,0
1739,03/14/2019 11:00:00,2019-03-14 07:00:00,356.84,20890,31405,29753,125,4775,4,0
1740,03/14/2019 12:00:00,2019-03-14 08:00:00,367.62,22008,31779,29167,658,4297,193,0
1741,03/14/2019 13:00:00,2019-03-14 09:00:00,368.53,21032,31087,29027,755,2557,695,0
1742,03/14/2019 14:00:00,2019-03-14 10:00:00,369.63,20971,29954,28734,773,2244,916,0
1743,03/14/2019 15:00:00,2019-03-14 11:00:00,365.36,20354,28932,28522,785,2104,1049,0
1744,03/14/2019 16:00:00,2019-03-14 12:00:00,361.72,19590,28477,28491,903,2012,1049,0
1745,03/14/2019 17:00:00,2019-03-14 13:00:00,356.72,18821,27929,28556,792,1967,1073,0
1746,03/14/2019 18:00:00,2019-03-14 14:00:00,349.06,18163,26716,28874,915,1962,1075,0
1747,03/14/2019 19:00:00,2019-03-14 15:00:00,349.69,18228,27334,29093,827,2028,1016,0
