datetime,coal_actual,avg_coal_production_forecast
2020-01-01T00:00:00.000000000,13695.0,13812.32507
2020-01-01T01:00:00.000000000,12995.0,14473.56593
2020-01-01T02:00:00.000000000,12459.0,13706.32694
2020-01-01T03:00:00.000000000,11961.0,14056.77196
2020-01-01T04:00:00.000000000,10988.0,12496.62788
2020-01-01T05:00:00.000000000,11757.0,11714.25594
2020-01-01T06:00:00.000000000,12177.0,10579.93898
2020-01-01T07:00:00.000000000,13080.0,10782.48901
2020-01-01T08:00:00.000000000,12638.0,10980.17204
2020-01-01T09:00:00.000000000,12382.0,11380.01397
2020-01-01T10:00:00.000000000,13113.0,12251.13998
2020-01-01T11:00:00.000000000,12283.0,12336.14988
2020-01-01T12:00:00.000000000,12272.0,13068.11913
2020-01-01T13:00:00.000000000,12094.0,13222.34188
2020-01-01T14:00:00.000000000,11992.0,13951.16189
2020-01-01T15:00:00.000000000,11843.0,13987.53212
2020-01-01T16:00:00.000000000,11851.0,13674.61599
2020-01-01T17:00:00.000000000,11567.0,12965.60589
2020-01-01T18:00:00.000000000,11488.0,12479.74502
2020-01-01T19:00:00.000000000,11224.0,13296.59499
2020-01-01T20:00:00.000000000,11216.0,13840.59803
2020-01-01T21:00:00.000000000,11213.0,13132.68712
2020-01-01T22:00:00.000000000,11165.0,13951.26513
2020-01-01T23:00:00.000000000,12344.0,14440.21315
2020-01-02T00:00:00.000000000,12940.0,13132.38841
2020-01-02T01:00:00.000000000,13023.0,13220.99902
2020-01-02T02:00:00.000000000,14049.0,12618.20269
2020-01-02T03:00:00.000000000,13676.0,12390.48276
2020-01-02T04:00:00.000000000,13047.0,12410.74047
2020-01-02T05:00:00.000000000,12539.0,11302.02024
2020-01-02T06:00:00.000000000,10078.0,10430.47291
2020-01-02T07:00:00.000000000,10100.0,10639.61626
2020-01-02T08:00:00.000000000,10144.0,10626.24082
2020-01-02T09:00:00.000000000,10252.0,11020.01432
2020-01-02T10:00:00.000000000,10810.0,11358.12544
2020-01-02T11:00:00.000000000,11720.0,11969.62378
2020-01-02T12:00:00.000000000,12969.0,12422.7285
2020-01-02T13:00:00.000000000,13743.0,13007.56034
2020-01-02T14:00:00.000000000,13279.0,13225.78537
2020-01-02T15:00:00.000000000,12617.0,13678.85131
2020-01-02T16:00:00.000000000,11974.0,13710.96473
2020-01-02T17:00:00.000000000,11483.0,13844.44294
2020-01-02T18:00:00.000000000,11349.0,14004.66705
2020-01-02T19:00:00.000000000,11403.0,13898.94378
2020-01-02T20:00:00.000000000,11920.0,13754.85316
2020-01-02T21:00:00.000000000,12117.0,13807.8969
2020-01-02T22:00:00.000000000,13241.0,14109.98837
2020-01-02T23:00:00.000000000,13654.0,14369.9509
2020-01-03T00:00:00.000000000,13799.0,13889.6344
2020-01-03T01:00:00.000000000,13273.0,13999.99572
2020-01-03T02:00:00.000000000,12308.0,13334.45455
2020-01-03T03:00:00.000000000,12012.0,12955.30633
2020-01-03T04:00:00.000000000,10756.0,12778.62253
2020-01-03T05:00:00.000000000,10118.0,11338.10172
2020-01-03T06:00:00.000000000,9576.0,10217.75033
2020-01-03T07:00:00.000000000,9551.0,10102.46064
2020-01-03T08:00:00.000000000,9463.0,9989.94053
2020-01-03T09:00:00.000000000,9234.0,10420.9788
2020-01-03T10:00:00.000000000,9300.0,10884.57462
2020-01-03T11:00:00.000000000,10173.0,11784.07525
2020-01-03T12:00:00.000000000,10718.0,12551.3973
2020-01-03T13:00:00.000000000,11354.0,13470.76993
2020-01-03T14:00:00.000000000,11916.0,14056.74785
2020-01-03T15:00:00.000000000,12454.0,14676.99773
2020-01-03T16:00:00.000000000,12403.0,14791.62188
2020-01-03T17:00:00.000000000,12397.0,14873.67041
2020-01-03T18:00:00.000000000,12202.0,14933.53772
2020-01-03T19:00:00.000000000,12046.0,14642.5303
2020-01-03T20:00:00.000000000,11790.0,14382.48917
2020-01-03T21:00:00.000000000,12030.0,14346.31494
2020-01-03T22:00:00.000000000,12266.0,14652.94778
2020-01-03T23:00:00.000000000,12492.0,14951.11102
2020-01-04T00:00:00.000000000,12370.0,13411.70703
2020-01-04T01:00:00.000000000,12716.0,13576.95017
2020-01-04T02:00:00.000000000,12372.0,12929.63866
2020-01-04T03:00:00.000000000,11656.0,12552.50355
2020-01-04T04:00:00.000000000,11255.0,12325.22854
2020-01-04T05:00:00.000000000,10269.0,10787.13911
2020-01-04T06:00:00.000000000,9588.0,9557.18024
2020-01-04T07:00:00.000000000,9086.0,9486.98717
2020-01-04T08:00:00.000000000,8805.0,9413.28876
2020-01-04T09:00:00.000000000,8585.0,9890.85847
2020-01-04T10:00:00.000000000,8439.0,10415.73653
2020-01-04T11:00:00.000000000,8365.0,11415.19174
2020-01-04T12:00:00.000000000,8761.0,12251.34042
2020-01-04T13:00:00.000000000,9884.0,13240.52149
2020-01-04T14:00:00.000000000,9996.0,13789.07507
2020-01-04T15:00:00.000000000,10913.0,14349.15054
2020-01-04T16:00:00.000000000,11008.0,14372.05074
2020-01-04T17:00:00.000000000,10792.0,14371.00527
2020-01-04T18:00:00.000000000,10048.0,14366.31822
2020-01-04T19:00:00.000000000,9551.0,14032.67877
2020-01-04T20:00:00.000000000,9598.0,13774.71443
2020-01-04T21:00:00.000000000,9858.0,13754.12631
2020-01-04T22:00:00.000000000,10738.0,14175.78891
2020-01-04T23:00:00.000000000,11369.0,14549.11946
2020-01-02T00:00:00.000000000,12940.0,11825.64596
2020-01-02T01:00:00.000000000,13023.0,11790.29106
2020-01-02T02:00:00.000000000,14049.0,11818.43747
2020-01-02T03:00:00.000000000,13676.0,11345.07504
2020-01-02T04:00:00.000000000,13047.0,10283.92
2020-01-02T05:00:00.000000000,12539.0,9796.852
2020-01-02T06:00:00.000000000,10078.0,9494.497
2020-01-02T07:00:00.000000000,10100.0,9734.394
2020-01-02T08:00:00.000000000,10144.0,9286.615
2020-01-02T09:00:00.000000000,10252.0,10353.04101
2020-01-02T10:00:00.000000000,10810.0,10394.82199
2020-01-02T11:00:00.000000000,11720.0,11424.237
2020-01-02T12:00:00.000000000,12969.0,11907.08502
2020-01-02T13:00:00.000000000,13743.0,11698.40702
2020-01-02T14:00:00.000000000,13279.0,12075.91196
2020-01-02T15:00:00.000000000,12617.0,11712.83094
2020-01-02T16:00:00.000000000,11974.0,11313.343
2020-01-02T17:00:00.000000000,11483.0,12082.25892
2020-01-02T18:00:00.000000000,11349.0,11948.49406
2020-01-02T19:00:00.000000000,11403.0,11736.84303
2020-01-02T20:00:00.000000000,11920.0,12338.83193
2020-01-02T21:00:00.000000000,12117.0,12580.46995
2020-01-02T22:00:00.000000000,13241.0,12818.97104
2020-01-02T23:00:00.000000000,13654.0,12721.27613
2020-01-03T00:00:00.000000000,13799.0,13220.79831
2020-01-03T01:00:00.000000000,13273.0,13370.16841
2020-01-03T02:00:00.000000000,12308.0,12737.91348
2020-01-03T03:00:00.000000000,12012.0,12403.64753
2020-01-03T04:00:00.000000000,10756.0,12233.83185
2020-01-03T05:00:00.000000000,10118.0,10820.28123
2020-01-03T06:00:00.000000000,9576.0,9684.10895
2020-01-03T07:00:00.000000000,9551.0,9745.79942
2020-01-03T08:00:00.000000000,9463.0,9718.51873
2020-01-03T09:00:00.000000000,9234.0,10201.00293
