datetime,nat_gas_actual,avg_nat_gas_production_forecast
2022-01-01T00:00:00.000000000,1076.0,921.62439
2022-01-01T01:00:00.000000000,1036.0,925.94959
2022-01-01T02:00:00.000000000,1002.0,1025.14768
2022-01-01T03:00:00.000000000,1080.0,1114.14785
2022-01-01T04:00:00.000000000,1078.0,1230.82274
2022-01-01T05:00:00.000000000,1070.0,1347.56196
2022-01-01T06:00:00.000000000,1114.0,1440.80713
2022-01-01T07:00:00.000000000,1167.0,1505.42997
2022-01-01T08:00:00.000000000,1136.0,1525.56734
2022-01-01T09:00:00.000000000,1084.0,1593.04712
2022-01-01T10:00:00.000000000,1019.0,1635.23333
2022-01-01T11:00:00.000000000,1013.0,1665.55206
2022-01-01T12:00:00.000000000,1052.0,1770.35695
2022-01-01T13:00:00.000000000,1022.0,1898.28955
2022-01-01T14:00:00.000000000,1019.0,2000.7628
2022-01-01T15:00:00.000000000,1026.0,2072.4544
2022-01-01T16:00:00.000000000,1097.0,2101.66376
2022-01-01T17:00:00.000000000,1124.0,2184.59013
2022-01-01T18:00:00.000000000,1112.0,2181.39089
2022-01-01T19:00:00.000000000,1087.0,2086.75182
2022-01-01T20:00:00.000000000,1054.0,2004.86568
2022-01-01T21:00:00.000000000,1052.0,1825.48375
2022-01-01T22:00:00.000000000,1013.0,1683.23603
2022-01-01T23:00:00.000000000,946.0,1584.84293
2022-01-02T00:00:00.000000000,986.0,1432.00203
2022-01-02T01:00:00.000000000,1057.0,1483.87324
2022-01-02T02:00:00.000000000,1004.0,1606.84393
2022-01-02T03:00:00.000000000,1050.0,1688.11138
2022-01-02T04:00:00.000000000,1075.0,1777.77349
2022-01-02T05:00:00.000000000,1070.0,1860.51046
2022-01-02T06:00:00.000000000,1082.0,1912.5923
2022-01-02T07:00:00.000000000,1070.0,1940.04618
2022-01-02T08:00:00.000000000,1076.0,1929.83121
2022-01-02T09:00:00.000000000,1064.0,1992.17867
2022-01-02T10:00:00.000000000,1078.0,2029.79816
2022-01-02T11:00:00.000000000,1114.0,2065.9169
2022-01-02T12:00:00.000000000,1081.0,2180.13854
2022-01-02T13:00:00.000000000,1067.0,2300.60927
2022-01-02T14:00:00.000000000,1064.0,2373.00851
2022-01-02T15:00:00.000000000,1060.0,2409.84251
2022-01-02T16:00:00.000000000,1074.0,2389.00874
2022-01-02T17:00:00.000000000,1199.0,2414.83781
2022-01-02T18:00:00.000000000,1081.0,2356.95964
2022-01-02T19:00:00.000000000,1065.0,2233.82158
2022-01-02T20:00:00.000000000,1152.0,2127.63474
2022-01-02T21:00:00.000000000,1120.0,1953.38599
2022-01-02T22:00:00.000000000,1085.0,1848.90987
2022-01-02T23:00:00.000000000,1087.0,1799.61683
2022-01-03T00:00:00.000000000,1058.0,1607.77815
2022-01-03T01:00:00.000000000,1068.0,1653.33861
2022-01-03T02:00:00.000000000,1072.0,1765.42418
2022-01-03T03:00:00.000000000,1067.0,1834.54107
2022-01-03T04:00:00.000000000,1081.0,1917.41778
2022-01-03T05:00:00.000000000,1063.0,2002.16338
2022-01-03T06:00:00.000000000,1130.0,2061.48805
2022-01-03T07:00:00.000000000,1335.0,2094.11396
2022-01-03T08:00:00.000000000,1467.0,2095.01775
2022-01-03T09:00:00.000000000,1560.0,2170.57133
2022-01-03T10:00:00.000000000,1538.0,2212.82576
2022-01-03T11:00:00.000000000,1454.0,2246.2127
2022-01-03T12:00:00.000000000,1365.0,2351.72313
2022-01-03T13:00:00.000000000,1277.0,2458.88111
2022-01-03T14:00:00.000000000,1306.0,2505.46782
2022-01-03T15:00:00.000000000,1355.0,2524.5097
2022-01-03T16:00:00.000000000,1439.0,2491.54012
2022-01-03T17:00:00.000000000,1677.0,2506.73745
2022-01-03T18:00:00.000000000,1298.0,2447.87129
2022-01-03T19:00:00.000000000,1380.0,2327.68839
2022-01-03T20:00:00.000000000,1307.0,2219.29763
2022-01-03T21:00:00.000000000,1295.0,2050.16536
2022-01-03T22:00:00.000000000,1290.0,1949.73931
2022-01-03T23:00:00.000000000,1281.0,1898.73281
2022-01-04T00:00:00.000000000,1236.0,1542.71831
2022-01-04T01:00:00.000000000,1248.0,1546.66706
2022-01-04T02:00:00.000000000,1264.0,1649.2186
2022-01-04T03:00:00.000000000,1276.0,1728.45677
2022-01-04T04:00:00.000000000,1165.0,1854.92784
2022-01-04T05:00:00.000000000,1262.0,2001.31601
2022-01-04T06:00:00.000000000,1347.0,2126.90566
2022-01-04T07:00:00.000000000,1584.0,2207.77764
2022-01-04T08:00:00.000000000,1636.0,2240.84465
2022-01-04T09:00:00.000000000,1753.0,2352.93072
2022-01-04T10:00:00.000000000,1795.0,2409.84049
2022-01-04T11:00:00.000000000,1803.0,2442.71221
2022-01-04T12:00:00.000000000,1759.0,2559.60751
2022-01-04T13:00:00.000000000,1756.0,2687.83355
2022-01-04T14:00:00.000000000,1777.0,2745.94602
2022-01-04T15:00:00.000000000,1754.0,2791.3758
2022-01-04T16:00:00.000000000,1827.0,2778.23215
2022-01-04T17:00:00.000000000,2253.0,2825.59917
2022-01-04T18:00:00.000000000,2193.0,2790.40653
2022-01-04T19:00:00.000000000,1893.0,2658.32111
2022-01-04T20:00:00.000000000,1792.0,2522.89943
2022-01-04T21:00:00.000000000,1503.0,2291.86382
2022-01-04T22:00:00.000000000,1432.0,2118.97679
2022-01-04T23:00:00.000000000,1511.0,1992.88041
2022-01-05T00:00:00.000000000,1545.0,1702.22797
2022-01-05T01:00:00.000000000,1261.0,1702.54314
2022-01-05T02:00:00.000000000,1199.0,1801.15183
2022-01-05T03:00:00.000000000,1227.0,1874.52494
2022-01-05T04:00:00.000000000,1285.0,2001.07049
2022-01-05T05:00:00.000000000,1319.0,2154.40876
2022-01-05T06:00:00.000000000,1352.0,2289.49612
2022-01-05T07:00:00.000000000,1375.0,2376.14227
2022-01-05T08:00:00.000000000,1448.0,2416.32474
2022-01-05T09:00:00.000000000,1419.0,2541.22951
2022-01-05T10:00:00.000000000,1508.0,2602.54827
2022-01-05T11:00:00.000000000,1494.0,2634.74042
2022-01-05T12:00:00.000000000,1423.0,2750.42553
2022-01-05T13:00:00.000000000,1512.0,2874.15954
2022-01-05T14:00:00.000000000,1952.0,2915.97187
2022-01-05T15:00:00.000000000,1748.0,2951.32728
2022-01-05T16:00:00.000000000,1837.0,2927.67449
2022-01-05T17:00:00.000000000,2090.0,2966.47697
2022-01-05T18:00:00.000000000,2148.0,2926.73113
2022-01-05T19:00:00.000000000,2029.0,2789.80223
2022-01-05T20:00:00.000000000,1704.0,2644.70728
2022-01-05T21:00:00.000000000,1545.0,2406.13323
2022-01-05T22:00:00.000000000,1584.0,2228.17678
2022-01-05T23:00:00.000000000,1512.0,2095.16555
2022-01-06T00:00:00.000000000,1479.0,1802.54882
2022-01-06T01:00:00.000000000,1605.0,1800.33755
2022-01-06T02:00:00.000000000,1864.0,1895.85422
2022-01-06T03:00:00.000000000,1813.0,1965.01752
2022-01-06T04:00:00.000000000,2074.0,2091.0028
2022-01-06T05:00:00.000000000,2209.0,2248.23125
2022-01-06T06:00:00.000000000,2744.0,2389.03896
2022-01-06T07:00:00.000000000,3071.0,2479.23924
2022-01-06T08:00:00.000000000,3114.0,2524.22259
2022-01-06T09:00:00.000000000,2857.0,2657.13121
2022-01-06T10:00:00.000000000,2384.0,2721.21301
2022-01-06T11:00:00.000000000,2109.0,2752.7938
2022-01-06T12:00:00.000000000,2123.0,2867.04235
2022-01-06T13:00:00.000000000,2203.0,2987.18999
2022-01-06T14:00:00.000000000,2227.0,3018.02761
2022-01-06T15:00:00.000000000,2248.0,3046.44227
2022-01-06T16:00:00.000000000,2350.0,3016.13858
2022-01-06T17:00:00.000000000,2111.0,3049.46277
2022-01-06T18:00:00.000000000,1894.0,3007.24029
2022-01-06T19:00:00.000000000,1515.0,2868.02313
2022-01-06T20:00:00.000000000,1359.0,2717.60677
2022-01-06T21:00:00.000000000,1262.0,2475.49125
2022-01-06T22:00:00.000000000,1156.0,2295.1897
2022-01-06T23:00:00.000000000,1245.0,2158.32557
2022-01-07T00:00:00.000000000,1225.0,1862.98437
2022-01-07T01:00:00.000000000,1162.0,1859.18414
2022-01-07T02:00:00.000000000,1313.0,1952.66022
2022-01-07T03:00:00.000000000,1273.0,2019.13461
2022-01-07T04:00:00.000000000,1289.0,2144.60208
2022-01-07T05:00:00.000000000,1337.0,2304.02899
2022-01-07T06:00:00.000000000,1385.0,2448.20374
2022-01-07T07:00:00.000000000,1444.0,2540.51871
2022-01-07T08:00:00.000000000,1370.0,2588.48673
2022-01-07T09:00:00.000000000,1439.0,2726.19708
2022-01-07T10:00:00.000000000,1481.0,2791.93908
2022-01-07T11:00:00.000000000,1369.0,2823.09807
2022-01-07T12:00:00.000000000,1552.0,2936.28337
2022-01-07T13:00:00.000000000,1555.0,3054.04734
2022-01-07T14:00:00.000000000,1630.0,3078.06164
2022-01-07T15:00:00.000000000,1731.0,3102.11739
2022-01-07T16:00:00.000000000,1793.0,3067.79385
2022-01-07T17:00:00.000000000,1741.0,3097.7887
2022-01-07T18:00:00.000000000,1818.0,3054.18492
2022-01-07T19:00:00.000000000,1827.0,2913.81213
2022-01-07T20:00:00.000000000,1836.0,2760.41441
2022-01-07T21:00:00.000000000,1872.0,2516.52038
2022-01-07T22:00:00.000000000,1791.0,2335.05773
2022-01-07T23:00:00.000000000,1505.0,2196.0232
2022-01-02T00:00:00.000000000,986.0,1061.73026
2022-01-02T01:00:00.000000000,1057.0,1112.32171
2022-01-02T02:00:00.000000000,1004.0,1339.68928
2022-01-02T03:00:00.000000000,1050.0,1430.47041
2022-01-02T04:00:00.000000000,1075.0,1590.23458
2022-01-02T05:00:00.000000000,1070.0,1485.85805
2022-01-02T06:00:00.000000000,1082.0,1545.50221
2022-01-02T07:00:00.000000000,1070.0,1672.87412
2022-01-02T08:00:00.000000000,1076.0,1530.73138
2022-01-02T09:00:00.000000000,1064.0,1750.58225
2022-01-02T10:00:00.000000000,1078.0,1562.07271
2022-01-02T11:00:00.000000000,1114.0,1606.75751
2022-01-02T12:00:00.000000000,1081.0,1809.21195
2022-01-02T13:00:00.000000000,1067.0,1856.77902
2022-01-02T14:00:00.000000000,1064.0,2048.56099
2022-01-02T15:00:00.000000000,1060.0,2104.38823
2022-01-02T16:00:00.000000000,1074.0,2067.92164
2022-01-02T17:00:00.000000000,1199.0,2165.48334
