datetime,wind_actual,avg_wind_production_forecast
2022-01-01T00:00:00.000000000,1862.0,2291.99989
2022-01-01T01:00:00.000000000,1763.0,2032.99996
2022-01-01T02:00:00.000000000,1874.0,1774.00003
2022-01-01T03:00:00.000000000,1809.0,1718.99999
2022-01-01T04:00:00.000000000,1840.0,1860.99998
2022-01-01T05:00:00.000000000,2178.0,2142.00007
2022-01-01T06:00:00.000000000,2098.0,2402.99993
2022-01-01T07:00:00.000000000,2042.0,2614.99989
2022-01-01T08:00:00.000000000,2399.0,2756.00004
2022-01-01T09:00:00.000000000,2574.0,2785.99991
2022-01-01T10:00:00.000000000,2810.0,2750.99998
2022-01-01T11:00:00.000000000,2747.0,2710.00004
2022-01-01T12:00:00.000000000,2817.0,2679.99993
2022-01-01T13:00:00.000000000,2711.0,2882.00002
2022-01-01T14:00:00.000000000,2727.0,2942.99995
2022-01-01T15:00:00.000000000,2770.0,2902.00001
2022-01-01T16:00:00.000000000,2923.0,2875.00003
2022-01-01T17:00:00.000000000,2910.0,2875.00003
2022-01-01T18:00:00.000000000,3144.0,2909.99995
2022-01-01T19:00:00.000000000,3114.0,2900.00008
2022-01-01T20:00:00.000000000,3089.0,2901.00004
2022-01-01T21:00:00.000000000,3048.0,2899.00012
2022-01-01T22:00:00.000000000,3114.0,2941.00003
2022-01-01T23:00:00.000000000,3038.0,2878.99988
2022-01-02T00:00:00.000000000,2933.0,3032.77578
2022-01-02T01:00:00.000000000,2864.0,3013.81775
2022-01-02T02:00:00.000000000,2925.0,2997.69308
2022-01-02T03:00:00.000000000,2835.0,2891.2205
2022-01-02T04:00:00.000000000,2899.0,2798.30846
2022-01-02T05:00:00.000000000,3209.0,2777.6718
2022-01-02T06:00:00.000000000,3574.0,2713.2006
2022-01-02T07:00:00.000000000,3769.0,2632.80394
2022-01-02T08:00:00.000000000,3842.0,2562.72181
2022-01-02T09:00:00.000000000,3679.0,2496.89326
2022-01-02T10:00:00.000000000,3544.0,2465.99144
2022-01-02T11:00:00.000000000,3544.0,2431.22929
2022-01-02T12:00:00.000000000,3448.0,2428.39643
2022-01-02T13:00:00.000000000,3442.0,2391.58547
2022-01-02T14:00:00.000000000,3418.0,2350.49144
2022-01-02T15:00:00.000000000,3412.0,2392.18972
2022-01-02T16:00:00.000000000,3414.0,2382.41656
2022-01-02T17:00:00.000000000,3811.0,2306.09246
2022-01-02T18:00:00.000000000,4061.0,2226.45062
2022-01-02T19:00:00.000000000,4133.0,2196.90419
2022-01-02T20:00:00.000000000,4147.0,2132.70835
2022-01-02T21:00:00.000000000,4064.0,2084.14421
2022-01-02T22:00:00.000000000,3955.0,2077.59004
2022-01-02T23:00:00.000000000,3876.0,2085.14589
2022-01-03T00:00:00.000000000,3848.0,2309.26871
2022-01-03T01:00:00.000000000,3736.0,2303.12106
2022-01-03T02:00:00.000000000,3726.0,2296.41559
2022-01-03T03:00:00.000000000,3595.0,2226.9608
2022-01-03T04:00:00.000000000,3526.0,2173.89719
2022-01-03T05:00:00.000000000,3634.0,2171.24389
2022-01-03T06:00:00.000000000,3609.0,2141.09836
2022-01-03T07:00:00.000000000,3540.0,2096.7431
2022-01-03T08:00:00.000000000,3474.0,2044.96635
2022-01-03T09:00:00.000000000,3484.0,2001.32084
2022-01-03T10:00:00.000000000,3488.0,1982.02961
2022-01-03T11:00:00.000000000,3551.0,1961.67198
2022-01-03T12:00:00.000000000,3585.0,1967.45867
2022-01-03T13:00:00.000000000,3663.0,1947.77616
2022-01-03T14:00:00.000000000,3504.0,1920.78404
2022-01-03T15:00:00.000000000,3197.0,1954.10275
2022-01-03T16:00:00.000000000,3094.0,1950.67559
2022-01-03T17:00:00.000000000,2725.0,1891.14943
2022-01-03T18:00:00.000000000,2407.0,1834.2923
2022-01-03T19:00:00.000000000,2022.0,1814.86438
2022-01-03T20:00:00.000000000,1650.0,1771.37104
2022-01-03T21:00:00.000000000,1431.0,1735.91203
2022-01-03T22:00:00.000000000,1529.0,1734.51022
2022-01-03T23:00:00.000000000,1555.0,1746.92182
2022-01-04T00:00:00.000000000,1417.0,1930.98079
2022-01-04T01:00:00.000000000,1484.0,1931.53125
2022-01-04T02:00:00.000000000,1346.0,1929.75043
2022-01-04T03:00:00.000000000,1056.0,1879.65072
2022-01-04T04:00:00.000000000,980.0,1847.42163
2022-01-04T05:00:00.000000000,967.0,1854.17095
2022-01-04T06:00:00.000000000,879.0,1841.97317
2022-01-04T07:00:00.000000000,859.0,1816.46221
2022-01-04T08:00:00.000000000,949.0,1774.25646
2022-01-04T09:00:00.000000000,633.0,1742.20927
2022-01-04T10:00:00.000000000,700.0,1728.98868
2022-01-04T11:00:00.000000000,744.0,1716.16258
2022-01-04T12:00:00.000000000,995.0,1726.45598
2022-01-04T13:00:00.000000000,1308.0,1715.72904
2022-01-04T14:00:00.000000000,1074.0,1696.11003
2022-01-04T15:00:00.000000000,1418.0,1725.04778
2022-01-04T16:00:00.000000000,1384.0,1724.93848
2022-01-04T17:00:00.000000000,1257.0,1674.19522
2022-01-04T18:00:00.000000000,1753.0,1629.25106
2022-01-04T19:00:00.000000000,1702.0,1615.11378
2022-01-04T20:00:00.000000000,2215.0,1582.44489
2022-01-04T21:00:00.000000000,2356.0,1553.83775
2022-01-04T22:00:00.000000000,2344.0,1555.12977
2022-01-04T23:00:00.000000000,2386.0,1570.08045
2022-01-05T00:00:00.000000000,2623.0,1737.53565
2022-01-05T01:00:00.000000000,2768.0,1741.51118
2022-01-05T02:00:00.000000000,2903.0,1742.24881
2022-01-05T03:00:00.000000000,2952.0,1702.04668
2022-01-05T04:00:00.000000000,3004.0,1680.47182
2022-01-05T05:00:00.000000000,3097.0,1692.02936
2022-01-05T06:00:00.000000000,3239.0,1689.00933
2022-01-05T07:00:00.000000000,3318.0,1673.13471
2022-01-05T08:00:00.000000000,3245.0,1635.8234
2022-01-05T09:00:00.000000000,3137.0,1609.70745
2022-01-05T10:00:00.000000000,3076.0,1599.5909
2022-01-05T11:00:00.000000000,2930.0,1590.61641
2022-01-05T12:00:00.000000000,2767.0,1603.21432
2022-01-05T13:00:00.000000000,2534.0,1597.06717
2022-01-05T14:00:00.000000000,2517.0,1581.21858
2022-01-05T15:00:00.000000000,2670.0,1607.91582
2022-01-05T16:00:00.000000000,2534.0,1609.50321
2022-01-05T17:00:00.000000000,2409.0,1563.25131
2022-01-05T18:00:00.000000000,2413.0,1524.39915
2022-01-05T19:00:00.000000000,2255.0,1512.96725
2022-01-05T20:00:00.000000000,2063.0,1485.83365
2022-01-05T21:00:00.000000000,1830.0,1460.73044
2022-01-05T22:00:00.000000000,1493.0,1463.39995
2022-01-05T23:00:00.000000000,1430.0,1479.64892
2022-01-06T00:00:00.000000000,1082.0,1639.19014
2022-01-06T01:00:00.000000000,943.0,1644.90695
