,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2019-01-01 00:00:00,290.06,1595.0,1300.0,4005.0,0.0,0.0,19.0,0.0,32.0
1,2019-01-01 01:00:00,302.21,1600.0,1716.0,4005.0,0.0,0.0,3.0,0.0,31.0
2,2019-01-01 02:00:00,306.39,1591.0,1918.0,4006.0,0.0,0.0,10.0,0.0,32.0
3,2019-01-01 03:00:00,298.87,1590.0,1629.0,4003.0,0.0,0.0,19.0,0.0,33.0
4,2019-01-01 04:00:00,294.45,1594.0,1503.0,4002.0,0.0,0.0,23.0,0.0,11.0
5,2019-01-01 05:00:00,293.86,1593.0,1484.0,4007.0,0.0,0.0,9.0,0.0,6.0
6,2019-01-01 06:00:00,290.79,1592.0,1367.0,4004.0,0.0,0.0,4.0,0.0,6.0
7,2019-01-01 07:00:00,287.99,1593.0,1268.0,4006.0,0.0,0.0,7.0,0.0,9.0
8,2019-01-01 08:00:00,282.61,1595.0,1075.0,4009.0,0.0,0.0,8.0,0.0,16.0
9,2019-01-01 09:00:00,283.73,1592.0,1098.0,4000.0,0.0,0.0,12.0,0.0,23.0
10,2019-01-01 10:00:00,284.53,1592.0,1122.0,4007.0,0.0,0.0,11.0,0.0,28.0
11,2019-01-01 11:00:00,282.13,1594.0,1024.0,4006.0,0.0,0.0,6.0,0.0,32.0
12,2019-01-01 12:00:00,279.38,1591.0,945.0,4009.0,0.0,0.0,3.0,0.0,32.0
13,2019-01-01 13:00:00,277.75,1592.0,898.0,4012.0,0.0,0.0,5.0,0.0,32.0
14,2019-01-01 14:00:00,279.1,1593.0,944.0,4014.0,0.0,0.0,7.0,0.0,31.0
15,2019-01-01 15:00:00,281.68,1590.0,1026.0,4008.0,0.0,0.0,4.0,0.0,29.0
16,2019-01-01 16:00:00,279.47,1592.0,1004.0,4008.0,0.0,0.0,57.0,0.0,32.0
17,2019-01-01 17:00:00,269.32,1591.0,816.0,4010.0,0.0,0.0,168.0,0.0,31.0
18,2019-01-01 18:00:00,265.45,1578.0,766.0,4008.0,0.0,0.0,201.0,0.0,30.0
19,2019-01-01 19:00:00,249.72,1423.0,732.0,4009.0,0.0,0.0,236.0,0.0,31.0
20,2019-01-01 20:00:00,238.9,1405.0,580.0,4007.0,0.0,0.0,349.0,0.0,32.0
21,2019-01-01 21:00:00,232.73,1342.0,581.0,4006.0,0.0,0.0,359.0,0.0,30.0
