datetime,wind_actual,avg_wind_production_forecast
2020-01-01T00:00:00.000000000,4209.0,6894.46859
2020-01-01T01:00:00.000000000,5125.0,6345.16937
2020-01-01T02:00:00.000000000,7386.0,6798.82422
2020-01-01T03:00:00.000000000,9383.0,7370.06272
2020-01-01T04:00:00.000000000,10450.0,7370.89541
2020-01-01T05:00:00.000000000,11448.0,7938.94433
2020-01-01T06:00:00.000000000,11934.0,8558.91579
2020-01-01T07:00:00.000000000,12842.0,8503.19801
2020-01-01T08:00:00.000000000,13340.0,8635.71423
2020-01-01T09:00:00.000000000,13926.0,8951.50576
2020-01-01T10:00:00.000000000,14458.0,9186.52612
2020-01-01T11:00:00.000000000,14735.0,9653.02114
2020-01-01T12:00:00.000000000,14366.0,9278.10385
2020-01-01T13:00:00.000000000,14151.0,9615.11203
2020-01-01T14:00:00.000000000,14287.0,10194.12886
2020-01-01T15:00:00.000000000,14347.0,10307.61359
2020-01-01T16:00:00.000000000,14041.0,10596.22996
2020-01-01T17:00:00.000000000,14287.0,11156.82729
2020-01-01T18:00:00.000000000,14472.0,11462.77633
2020-01-01T19:00:00.000000000,14143.0,11354.6093
2020-01-01T20:00:00.000000000,13921.0,11662.1615
2020-01-01T21:00:00.000000000,14049.0,12108.34055
2020-01-01T22:00:00.000000000,14212.0,12333.34383
2020-01-01T23:00:00.000000000,14000.0,12109.1185
2020-01-02T00:00:00.000000000,14580.0,15195.0419
2020-01-02T01:00:00.000000000,15841.0,14920.36867
2020-01-02T02:00:00.000000000,16783.0,14565.53914
2020-01-02T03:00:00.000000000,16539.0,14562.94137
2020-01-02T04:00:00.000000000,16164.0,14275.2862
2020-01-02T05:00:00.000000000,15636.0,14039.01593
2020-01-02T06:00:00.000000000,15005.0,13793.56818
2020-01-02T07:00:00.000000000,14670.0,13426.36063
2020-01-02T08:00:00.000000000,14998.0,13023.46314
2020-01-02T09:00:00.000000000,14949.0,12456.68257
2020-01-02T10:00:00.000000000,15331.0,12103.46426
2020-01-02T11:00:00.000000000,14952.0,12014.81623
2020-01-02T12:00:00.000000000,14265.0,11772.94704
2020-01-02T13:00:00.000000000,14137.0,11758.02312
2020-01-02T14:00:00.000000000,13935.0,11778.19444
2020-01-02T15:00:00.000000000,13316.0,12058.82042
2020-01-02T16:00:00.000000000,11931.0,12483.16853
2020-01-02T17:00:00.000000000,11677.0,12833.96771
2020-01-02T18:00:00.000000000,11176.0,13210.09342
2020-01-02T19:00:00.000000000,9767.0,13667.0289
2020-01-02T20:00:00.000000000,9228.0,13808.38031
2020-01-02T21:00:00.000000000,10296.0,13577.59832
2020-01-02T22:00:00.000000000,10824.0,13438.72943
2020-01-02T23:00:00.000000000,8521.0,13353.1736
2020-01-03T00:00:00.000000000,6802.0,14096.64055
2020-01-03T01:00:00.000000000,6841.0,13867.63573
2020-01-03T02:00:00.000000000,7878.0,13602.39353
2020-01-03T03:00:00.000000000,8138.0,13696.25785
2020-01-03T04:00:00.000000000,9030.0,13542.80388
2020-01-03T05:00:00.000000000,9570.0,13454.05327
2020-01-03T06:00:00.000000000,9939.0,13368.75791
2020-01-03T07:00:00.000000000,9791.0,13176.83067
2020-01-03T08:00:00.000000000,9849.0,12962.79243
2020-01-03T09:00:00.000000000,11130.0,12586.03283
2020-01-03T10:00:00.000000000,12360.0,12375.46481
2020-01-03T11:00:00.000000000,12912.0,12362.60735
2020-01-03T12:00:00.000000000,12335.0,12188.2675
2020-01-03T13:00:00.000000000,12661.0,12193.02277
2020-01-03T14:00:00.000000000,13752.0,12212.03467
2020-01-03T15:00:00.000000000,14029.0,12443.64878
2020-01-03T16:00:00.000000000,13594.0,12792.71458
2020-01-03T17:00:00.000000000,13809.0,13037.23686
2020-01-03T18:00:00.000000000,13779.0,13284.8594
2020-01-03T19:00:00.000000000,13120.0,13603.48842
2020-01-03T20:00:00.000000000,12887.0,13614.14458
2020-01-03T21:00:00.000000000,11580.0,13279.26855
2020-01-03T22:00:00.000000000,10576.0,13059.99097
2020-01-03T23:00:00.000000000,9817.0,12911.75789
2020-01-04T00:00:00.000000000,8245.0,11838.85248
2020-01-04T01:00:00.000000000,7703.0,11722.67317
2020-01-04T02:00:00.000000000,7661.0,11560.50042
2020-01-04T03:00:00.000000000,7770.0,11650.37011
2020-01-04T04:00:00.000000000,7992.0,11438.83743
2020-01-04T05:00:00.000000000,8531.0,11299.72421
2020-01-04T06:00:00.000000000,8400.0,11007.41519
2020-01-04T07:00:00.000000000,8389.0,10620.646
2020-01-04T08:00:00.000000000,8980.0,10025.40521
2020-01-04T09:00:00.000000000,9521.0,9244.71317
2020-01-04T10:00:00.000000000,10076.0,8580.62572
2020-01-04T11:00:00.000000000,10221.0,8300.09886
2020-01-04T12:00:00.000000000,9471.0,7795.85032
2020-01-04T13:00:00.000000000,8568.0,7361.73349
2020-01-04T14:00:00.000000000,7221.0,6810.23758
