datetime,nuclear_actual,avg_nuclear_production_forecast
2020-01-01T00:00:00.000000000,5117.0,5116.84127
2020-01-01T01:00:00.000000000,5116.0,5104.82102
2020-01-01T02:00:00.000000000,5116.0,5111.71199
2020-01-01T03:00:00.000000000,5116.0,5118.13802
2020-01-01T04:00:00.000000000,5117.0,5120.85996
2020-01-01T05:00:00.000000000,5117.0,5128.36471
2020-01-01T06:00:00.000000000,5117.0,5118.48697
2020-01-01T07:00:00.000000000,5117.0,5146.49064
2020-01-01T08:00:00.000000000,5117.0,5120.606
2020-01-01T09:00:00.000000000,5117.0,5136.75926
2020-01-01T10:00:00.000000000,5117.0,5111.69804
2020-01-01T11:00:00.000000000,5117.0,5116.44342
2020-01-01T12:00:00.000000000,5117.0,5114.02046
2020-01-01T13:00:00.000000000,5117.0,5122.36204
2020-01-01T14:00:00.000000000,5117.0,5137.86604
2020-01-01T15:00:00.000000000,5117.0,5117.353
2020-01-01T16:00:00.000000000,5117.0,5120.01068
2020-01-01T17:00:00.000000000,5117.0,5130.39361
2020-01-01T18:00:00.000000000,5117.0,5137.72163
2020-01-01T19:00:00.000000000,4983.0,5130.8853
2020-01-01T20:00:00.000000000,3905.0,5135.57903
2020-01-01T21:00:00.000000000,3905.0,5138.37168
2020-01-01T22:00:00.000000000,3905.0,5126.62058
2020-01-01T23:00:00.000000000,3905.0,5123.63099
2020-01-02T00:00:00.000000000,3905.0,5131.75657
2020-01-02T01:00:00.000000000,3905.0,5132.45314
2020-01-02T02:00:00.000000000,3905.0,5131.17166
2020-01-02T03:00:00.000000000,3905.0,5131.26497
2020-01-02T04:00:00.000000000,3905.0,5130.45381
2020-01-02T05:00:00.000000000,3904.0,5128.59581
2020-01-02T06:00:00.000000000,3904.0,5123.93333
2020-01-02T07:00:00.000000000,3904.0,5122.17702
2020-01-02T08:00:00.000000000,3905.0,5114.93631
2020-01-02T09:00:00.000000000,3905.0,5109.29274
2020-01-02T10:00:00.000000000,3905.0,5105.95305
2020-01-02T11:00:00.000000000,3905.0,5103.26174
2020-01-02T12:00:00.000000000,3905.0,5100.91099
2020-01-02T13:00:00.000000000,3905.0,5100.51888
2020-01-02T14:00:00.000000000,3905.0,5100.00565
2020-01-02T15:00:00.000000000,3905.0,5099.51131
2020-01-02T16:00:00.000000000,3903.0,5099.64717
2020-01-02T17:00:00.000000000,3905.0,5100.41568
2020-01-02T18:00:00.000000000,3905.0,5102.04638
2020-01-02T19:00:00.000000000,3905.0,5102.58256
2020-01-02T20:00:00.000000000,3905.0,5101.75507
2020-01-02T21:00:00.000000000,3905.0,5101.57314
2020-01-02T22:00:00.000000000,3905.0,5101.64976
2020-01-02T23:00:00.000000000,3905.0,5102.77764
2020-01-03T00:00:00.000000000,3905.0,5135.77005
2020-01-03T01:00:00.000000000,3904.0,5136.42682
2020-01-03T02:00:00.000000000,3905.0,5135.08769
2020-01-03T03:00:00.000000000,3904.0,5135.13289
2020-01-03T04:00:00.000000000,3904.0,5134.27592
2020-01-03T05:00:00.000000000,3905.0,5132.36301
2020-01-03T06:00:00.000000000,3905.0,5127.63221
2020-01-03T07:00:00.000000000,3905.0,5125.81516
2020-01-03T08:00:00.000000000,3905.0,5118.49756
2020-01-03T09:00:00.000000000,3905.0,5112.79071
2020-01-03T10:00:00.000000000,3905.0,5109.38622
2020-01-03T11:00:00.000000000,3905.0,5106.63647
2020-01-03T12:00:00.000000000,3905.0,5104.22764
2020-01-03T13:00:00.000000000,3905.0,5103.79845
2020-01-03T14:00:00.000000000,3905.0,5103.25697
2020-01-03T15:00:00.000000000,3905.0,5102.73139
2020-01-03T16:00:00.000000000,3905.0,5102.83776
2020-01-03T17:00:00.000000000,3905.0,5103.576
2020-01-03T18:00:00.000000000,3905.0,5105.17465
2020-01-03T19:00:00.000000000,3913.0,5105.67596
2020-01-03T20:00:00.000000000,3931.0,5104.80866
2020-01-03T21:00:00.000000000,3981.0,5104.59433
2020-01-03T22:00:00.000000000,4008.0,5104.63653
2020-01-03T23:00:00.000000000,4008.0,5105.73731
2020-01-04T00:00:00.000000000,4074.0,5092.86839
2020-01-04T01:00:00.000000000,4208.0,5093.95196
2020-01-04T02:00:00.000000000,4241.0,5093.22846
2020-01-04T03:00:00.000000000,4327.0,5093.78759
2020-01-04T04:00:00.000000000,4334.0,5093.4202
2020-01-04T05:00:00.000000000,4334.0,5092.09467
2020-01-04T06:00:00.000000000,4334.0,5088.0953
2020-01-04T07:00:00.000000000,4333.0,5086.92672
2020-01-04T08:00:00.000000000,4388.0,5080.43069
2020-01-04T09:00:00.000000000,4488.0,5075.39993
2020-01-04T10:00:00.000000000,4501.0,5072.68805
2020-01-04T11:00:00.000000000,4524.0,5070.5624
2020-01-04T12:00:00.000000000,4595.0,5068.77679
2020-01-04T13:00:00.000000000,4708.0,5068.74289
2020-01-04T14:00:00.000000000,4751.0,5068.5019
2020-01-04T15:00:00.000000000,4752.0,5068.31202
2020-01-04T16:00:00.000000000,4797.0,5068.73274
2020-01-04T17:00:00.000000000,4922.0,5069.79512
2020-01-04T18:00:00.000000000,4947.0,5071.73557
2020-01-04T19:00:00.000000000,5060.0,5072.60966
2020-01-04T20:00:00.000000000,5072.0,5072.16767
2020-01-04T21:00:00.000000000,5075.0,5072.29964
2020-01-04T22:00:00.000000000,5075.0,5072.70994
2020-01-04T23:00:00.000000000,5081.0,5074.10062
2020-01-02T00:00:00.000000000,3905.0,3933.0425
2020-01-02T01:00:00.000000000,3905.0,3883.1448
2020-01-02T02:00:00.000000000,3905.0,3904.6006
2020-01-02T03:00:00.000000000,3905.0,3873.2534
2020-01-02T04:00:00.000000000,3905.0,3864.90721
2020-01-02T05:00:00.000000000,3904.0,3900.56149
2020-01-02T06:00:00.000000000,3904.0,3847.86081
2020-01-02T07:00:00.000000000,3904.0,3829.9734
2020-01-02T08:00:00.000000000,3905.0,3815.3875
2020-01-02T09:00:00.000000000,3905.0,3849.57201
2020-01-02T10:00:00.000000000,3905.0,3857.3826
2020-01-02T11:00:00.000000000,3905.0,3809.675
2020-01-02T12:00:00.000000000,3905.0,3867.76441
2020-01-02T13:00:00.000000000,3905.0,3820.3962
2020-01-02T14:00:00.000000000,3905.0,3864.0688
2020-01-02T15:00:00.000000000,3905.0,3826.535
2020-01-02T16:00:00.000000000,3903.0,3849.1245
2020-01-02T17:00:00.000000000,3905.0,3921.13719
2020-01-02T18:00:00.000000000,3905.0,3878.30101
2020-01-02T19:00:00.000000000,3905.0,3830.7405
2020-01-02T20:00:00.000000000,3905.0,3848.75399
2020-01-02T21:00:00.000000000,3905.0,3890.13131
2020-01-02T22:00:00.000000000,3905.0,3868.89161
2020-01-02T23:00:00.000000000,3905.0,3981.2744
2020-01-03T00:00:00.000000000,3905.0,3930.59428
2020-01-03T01:00:00.000000000,3904.0,3933.77302
2020-01-03T02:00:00.000000000,3905.0,3937.763
2020-01-03T03:00:00.000000000,3904.0,3942.34785
2020-01-03T04:00:00.000000000,3904.0,3945.26825
2020-01-03T05:00:00.000000000,3905.0,3947.95473
2020-01-03T06:00:00.000000000,3905.0,3949.7443
2020-01-03T07:00:00.000000000,3905.0,3955.73873
2020-01-03T08:00:00.000000000,3905.0,3960.04889
