datetime,hydro_actual,avg_hydro_production_forecast
2020-01-01T00:00:00.000000000,1227.0,1356.33147
2020-01-01T01:00:00.000000000,869.0,1169.09097
2020-01-01T02:00:00.000000000,821.0,986.06623
2020-01-01T03:00:00.000000000,796.0,829.74138
2020-01-01T04:00:00.000000000,767.0,783.0738
2020-01-01T05:00:00.000000000,733.0,780.55151
2020-01-01T06:00:00.000000000,674.0,755.994
2020-01-01T07:00:00.000000000,655.0,721.42304
2020-01-01T08:00:00.000000000,678.0,696.87084
2020-01-01T09:00:00.000000000,682.0,689.86228
2020-01-01T10:00:00.000000000,688.0,749.041
2020-01-01T11:00:00.000000000,672.0,843.3746
2020-01-01T12:00:00.000000000,688.0,905.07298
2020-01-01T13:00:00.000000000,799.0,973.85292
2020-01-01T14:00:00.000000000,762.0,946.72707
2020-01-01T15:00:00.000000000,768.0,913.53643
2020-01-01T16:00:00.000000000,755.0,875.71565
2020-01-01T17:00:00.000000000,736.0,894.20053
2020-01-01T18:00:00.000000000,739.0,899.4332
2020-01-01T19:00:00.000000000,755.0,874.87284
2020-01-01T20:00:00.000000000,752.0,901.18363
2020-01-01T21:00:00.000000000,1016.0,1062.41481
2020-01-01T22:00:00.000000000,1536.0,1361.40703
2020-01-01T23:00:00.000000000,1851.0,1522.17299
2020-01-02T00:00:00.000000000,1800.0,1464.67365
2020-01-02T01:00:00.000000000,1348.0,1285.19404
2020-01-02T02:00:00.000000000,1007.0,1095.13721
2020-01-02T03:00:00.000000000,890.0,906.67412
2020-01-02T04:00:00.000000000,723.0,780.23805
2020-01-02T05:00:00.000000000,683.0,752.11478
2020-01-02T06:00:00.000000000,644.0,731.20651
2020-01-02T07:00:00.000000000,641.0,718.48475
2020-01-02T08:00:00.000000000,677.0,681.17229
2020-01-02T09:00:00.000000000,684.0,694.19065
2020-01-02T10:00:00.000000000,651.0,770.08802
2020-01-02T11:00:00.000000000,670.0,891.53836
2020-01-02T12:00:00.000000000,941.0,997.23926
2020-01-02T13:00:00.000000000,1366.0,1072.76086
2020-01-02T14:00:00.000000000,1265.0,1082.78283
2020-01-02T15:00:00.000000000,1127.0,992.06196
2020-01-02T16:00:00.000000000,938.0,902.01239
2020-01-02T17:00:00.000000000,829.0,821.33891
2020-01-02T18:00:00.000000000,775.0,808.2521
2020-01-02T19:00:00.000000000,785.0,867.04241
2020-01-02T20:00:00.000000000,771.0,1005.07004
2020-01-02T21:00:00.000000000,794.0,1125.5168
2020-01-02T22:00:00.000000000,1233.0,1292.60729
2020-01-02T23:00:00.000000000,2016.0,1487.89644
2020-01-03T00:00:00.000000000,1871.0,1467.74246
2020-01-03T01:00:00.000000000,1551.0,1331.21175
2020-01-03T02:00:00.000000000,1231.0,1170.93273
2020-01-03T03:00:00.000000000,803.0,986.20237
2020-01-03T04:00:00.000000000,748.0,842.58667
2020-01-03T05:00:00.000000000,733.0,791.63455
2020-01-03T06:00:00.000000000,669.0,757.49336
2020-01-03T07:00:00.000000000,622.0,742.58256
2020-01-03T08:00:00.000000000,618.0,701.31267
2020-01-03T09:00:00.000000000,611.0,709.42899
2020-01-03T10:00:00.000000000,626.0,782.31486
2020-01-03T11:00:00.000000000,692.0,899.50788
2020-01-03T12:00:00.000000000,894.0,1005.28628
2020-01-03T13:00:00.000000000,802.0,1085.60499
2020-01-03T14:00:00.000000000,805.0,1104.56159
2020-01-03T15:00:00.000000000,768.0,1010.85138
2020-01-03T16:00:00.000000000,732.0,918.87112
2020-01-03T17:00:00.000000000,755.0,839.58151
2020-01-03T18:00:00.000000000,715.0,829.55502
2020-01-03T19:00:00.000000000,692.0,884.06256
2020-01-03T20:00:00.000000000,666.0,1015.07961
2020-01-03T21:00:00.000000000,707.0,1116.36614
2020-01-03T22:00:00.000000000,938.0,1269.60751
2020-01-03T23:00:00.000000000,1297.0,1468.40692
2020-01-04T00:00:00.000000000,1222.0,1476.86873
2020-01-04T01:00:00.000000000,832.0,1318.13789
2020-01-04T02:00:00.000000000,744.0,1146.10935
2020-01-04T03:00:00.000000000,714.0,970.86736
2020-01-04T04:00:00.000000000,655.0,844.94745
2020-01-04T05:00:00.000000000,632.0,807.09131
2020-01-04T06:00:00.000000000,610.0,781.8236
2020-01-04T07:00:00.000000000,578.0,772.53598
2020-01-04T08:00:00.000000000,576.0,737.44975
2020-01-04T09:00:00.000000000,592.0,750.08665
2020-01-04T10:00:00.000000000,623.0,822.15589
2020-01-04T11:00:00.000000000,670.0,932.48406
2020-01-04T12:00:00.000000000,729.0,1023.884
2020-01-04T13:00:00.000000000,740.0,1089.83904
2020-01-04T14:00:00.000000000,819.0,1102.84357
2020-01-04T15:00:00.000000000,1065.0,1018.91326
2020-01-04T16:00:00.000000000,1155.0,934.89992
2020-01-04T17:00:00.000000000,1053.0,859.75598
2020-01-04T18:00:00.000000000,1101.0,852.23866
2020-01-04T19:00:00.000000000,1112.0,908.89725
2020-01-04T20:00:00.000000000,1065.0,1042.9381
2020-01-04T21:00:00.000000000,1095.0,1154.50004
2020-01-04T22:00:00.000000000,1193.0,1312.53976
2020-01-04T23:00:00.000000000,1355.0,1501.56612
2020-01-02T00:00:00.000000000,1800.0,1740.98394
2020-01-02T01:00:00.000000000,1348.0,1410.19681
2020-01-02T02:00:00.000000000,1007.0,1093.91359
2020-01-02T03:00:00.000000000,890.0,879.9545
2020-01-02T04:00:00.000000000,723.0,823.68694
2020-01-02T05:00:00.000000000,683.0,789.62636
2020-01-02T06:00:00.000000000,644.0,732.26179
2020-01-02T07:00:00.000000000,641.0,660.86144
2020-01-02T08:00:00.000000000,677.0,607.91499
2020-01-02T09:00:00.000000000,684.0,588.03021
2020-01-02T10:00:00.000000000,651.0,678.98174
2020-01-02T11:00:00.000000000,670.0,828.23041
2020-01-02T12:00:00.000000000,941.0,932.86508
2020-01-02T13:00:00.000000000,1366.0,993.06358
2020-01-02T14:00:00.000000000,1265.0,933.24061
2020-01-02T15:00:00.000000000,1127.0,911.13442
2020-01-02T16:00:00.000000000,938.0,865.58679
2020-01-02T17:00:00.000000000,829.0,865.56007
2020-01-02T18:00:00.000000000,775.0,874.52848
2020-01-02T19:00:00.000000000,785.0,846.88787
2020-01-02T20:00:00.000000000,771.0,842.19716
2020-01-02T21:00:00.000000000,794.0,945.05989
2020-01-02T22:00:00.000000000,1233.0,1262.82338
2020-01-02T23:00:00.000000000,2016.0,1512.64316
2020-01-03T00:00:00.000000000,1871.0,1483.31659
2020-01-03T01:00:00.000000000,1551.0,1331.18297
2020-01-03T02:00:00.000000000,1231.0,1152.04875
2020-01-03T03:00:00.000000000,803.0,948.2301
2020-01-03T04:00:00.000000000,748.0,794.98091
2020-01-03T05:00:00.000000000,733.0,746.60134
2020-01-03T06:00:00.000000000,669.0,712.86394
2020-01-03T07:00:00.000000000,622.0,694.34916
2020-01-03T08:00:00.000000000,618.0,650.53546
2020-01-03T09:00:00.000000000,611.0,659.31179
2020-01-03T10:00:00.000000000,626.0,736.84784
2020-01-03T11:00:00.000000000,692.0,863.89069
2020-01-03T12:00:00.000000000,894.0,982.58269
2020-01-03T13:00:00.000000000,802.0,1071.81898
2020-01-03T14:00:00.000000000,805.0,1089.94538
2020-01-03T15:00:00.000000000,768.0,989.30976
2020-01-03T16:00:00.000000000,732.0,891.79433
2020-01-03T17:00:00.000000000,755.0,808.05772
2020-01-03T18:00:00.000000000,715.0,794.74638
2020-01-03T19:00:00.000000000,692.0,851.52281
2020-01-03T20:00:00.000000000,666.0,988.25537
2020-01-03T21:00:00.000000000,707.0,1098.17266
2020-01-03T22:00:00.000000000,938.0,1262.61694
2020-01-03T23:00:00.000000000,1297.0,1473.80622
2020-01-04T00:00:00.000000000,1222.0,1482.25528
2020-01-04T01:00:00.000000000,832.0,1320.69105
2020-01-04T02:00:00.000000000,744.0,1141.2505
2020-01-04T03:00:00.000000000,714.0,949.77451
2020-01-04T04:00:00.000000000,655.0,811.69213
2020-01-04T05:00:00.000000000,632.0,772.13427
2020-01-04T06:00:00.000000000,610.0,745.156
2020-01-04T07:00:00.000000000,578.0,731.52751
2020-01-04T08:00:00.000000000,576.0,691.96664
2020-01-04T09:00:00.000000000,592.0,702.70819
2020-01-04T10:00:00.000000000,623.0,778.42831
2020-01-04T11:00:00.000000000,670.0,899.63792
2020-01-04T12:00:00.000000000,729.0,1007.31996
2020-01-04T13:00:00.000000000,740.0,1086.23328
2020-01-04T14:00:00.000000000,819.0,1100.66957
2020-01-04T15:00:00.000000000,1065.0,1006.65618
2020-01-04T16:00:00.000000000,1155.0,914.13177
2020-01-04T17:00:00.000000000,1053.0,832.87001
2020-01-04T18:00:00.000000000,1101.0,821.39311
2020-01-04T19:00:00.000000000,1112.0,878.92649
2020-01-04T20:00:00.000000000,1065.0,1015.01048
2020-01-04T21:00:00.000000000,1095.0,1127.46045
2020-01-04T22:00:00.000000000,1193.0,1290.25234
2020-01-04T23:00:00.000000000,1355.0,1490.9706
2020-01-05T00:00:00.000000000,1330.0,1593.07835
2020-01-05T01:00:00.000000000,882.0,1358.16467
2020-01-05T02:00:00.000000000,765.0,1099.26843
2020-01-05T03:00:00.000000000,739.0,856.7918
2020-01-05T04:00:00.000000000,730.0,702.15517
2020-01-05T05:00:00.000000000,720.0,676.4814
2020-01-05T06:00:00.000000000,721.0,655.41603
2020-01-05T07:00:00.000000000,688.0,639.59716
2020-01-05T08:00:00.000000000,642.0,603.44994
2020-01-05T09:00:00.000000000,616.0,625.89388
2020-01-05T10:00:00.000000000,630.0,714.845
2020-01-05T11:00:00.000000000,687.0,847.33672
2020-01-05T12:00:00.000000000,712.0,961.31849
2020-01-05T13:00:00.000000000,739.0,1037.56073
2020-01-05T14:00:00.000000000,847.0,1043.74487
