datetime,nuclear_actual,avg_nuclear_production_forecast
2020-01-01T00:00:00.000000000,3309.0,3355.86775
2020-01-01T01:00:00.000000000,3305.0,3356.16166
2020-01-01T02:00:00.000000000,3317.0,3327.34768
2020-01-01T03:00:00.000000000,3324.0,3349.65974
2020-01-01T04:00:00.000000000,3308.0,3341.86721
2020-01-01T05:00:00.000000000,3325.0,3351.63223
2020-01-01T06:00:00.000000000,3341.0,3364.93294
2020-01-01T07:00:00.000000000,3316.0,3340.90303
2020-01-01T08:00:00.000000000,3311.0,3362.70676
2020-01-01T09:00:00.000000000,3342.0,3366.79248
2020-01-01T10:00:00.000000000,3342.0,3365.84814
2020-01-01T11:00:00.000000000,3345.0,3385.60988
2020-01-01T12:00:00.000000000,3332.0,3366.87102
2020-01-01T13:00:00.000000000,3328.0,3374.40365
2020-01-01T14:00:00.000000000,3334.0,3369.71404
2020-01-01T15:00:00.000000000,3336.0,3366.91852
2020-01-01T16:00:00.000000000,3353.0,3365.00419
2020-01-01T17:00:00.000000000,3340.0,3357.89057
2020-01-01T18:00:00.000000000,3330.0,3357.27954
2020-01-01T19:00:00.000000000,3355.0,3387.87425
2020-01-01T20:00:00.000000000,3344.0,3363.90493
2020-01-01T21:00:00.000000000,3358.0,3356.35544
2020-01-01T22:00:00.000000000,3346.0,3344.70524
2020-01-01T23:00:00.000000000,3344.0,3341.60029
2020-01-02T00:00:00.000000000,3321.0,3245.70034
2020-01-02T01:00:00.000000000,3312.0,3248.19588
2020-01-02T02:00:00.000000000,3313.0,3251.80106
2020-01-02T03:00:00.000000000,3308.0,3263.25789
2020-01-02T04:00:00.000000000,3306.0,3278.54917
2020-01-02T05:00:00.000000000,3297.0,3275.73476
2020-01-02T06:00:00.000000000,3340.0,3276.89434
2020-01-02T07:00:00.000000000,3323.0,3271.5902
2020-01-02T08:00:00.000000000,3329.0,3282.78199
2020-01-02T09:00:00.000000000,3353.0,3283.86978
2020-01-02T10:00:00.000000000,3354.0,3281.77327
2020-01-02T11:00:00.000000000,3345.0,3275.25719
2020-01-02T12:00:00.000000000,3376.0,3291.78241
2020-01-02T13:00:00.000000000,3330.0,3294.06662
2020-01-02T14:00:00.000000000,3333.0,3301.74175
2020-01-02T15:00:00.000000000,3315.0,3310.87185
2020-01-02T16:00:00.000000000,3334.0,3315.67184
2020-01-02T17:00:00.000000000,3317.0,3309.52267
2020-01-02T18:00:00.000000000,3314.0,3305.45678
2020-01-02T19:00:00.000000000,3341.0,3300.52347
2020-01-02T20:00:00.000000000,3367.0,3299.31571
2020-01-02T21:00:00.000000000,3387.0,3289.84123
2020-01-02T22:00:00.000000000,3388.0,3279.8553
2020-01-02T23:00:00.000000000,3364.0,3285.97101
2020-01-03T00:00:00.000000000,3313.0,3188.57168
2020-01-03T01:00:00.000000000,3315.0,3191.07288
2020-01-03T02:00:00.000000000,3304.0,3194.655
2020-01-03T03:00:00.000000000,3307.0,3205.74976
2020-01-03T04:00:00.000000000,3304.0,3220.69586
2020-01-03T05:00:00.000000000,3296.0,3217.87713
2020-01-03T06:00:00.000000000,3335.0,3218.87221
2020-01-03T07:00:00.000000000,3300.0,3213.83242
2020-01-03T08:00:00.000000000,3321.0,3225.07833
2020-01-03T09:00:00.000000000,3346.0,3226.22563
2020-01-03T10:00:00.000000000,3331.0,3224.40036
2020-01-03T11:00:00.000000000,3369.0,3218.19452
2020-01-03T12:00:00.000000000,3370.0,3234.32259
2020-01-03T13:00:00.000000000,3342.0,3236.64284
2020-01-03T14:00:00.000000000,3346.0,3244.30204
2020-01-03T15:00:00.000000000,3339.0,3253.56952
2020-01-03T16:00:00.000000000,3340.0,3258.39083
2020-01-03T17:00:00.000000000,3340.0,3252.6106
2020-01-03T18:00:00.000000000,3331.0,3248.78639
2020-01-03T19:00:00.000000000,3335.0,3243.97561
2020-01-03T20:00:00.000000000,3329.0,3242.92385
2020-01-03T21:00:00.000000000,3339.0,3233.68943
2020-01-03T22:00:00.000000000,3369.0,3224.21616
2020-01-03T23:00:00.000000000,3341.0,3230.08195
2020-01-04T00:00:00.000000000,3336.0,3154.7673
2020-01-04T01:00:00.000000000,3321.0,3157.27202
2020-01-04T02:00:00.000000000,3324.0,3160.84036
2020-01-04T03:00:00.000000000,3330.0,3171.72097
2020-01-04T04:00:00.000000000,3328.0,3186.46276
2020-01-04T05:00:00.000000000,3327.0,3183.64133
2020-01-04T06:00:00.000000000,3332.0,3184.53912
2020-01-04T07:00:00.000000000,3331.0,3179.65573
2020-01-04T08:00:00.000000000,3333.0,3190.93375
2020-01-04T09:00:00.000000000,3326.0,3192.11641
2020-01-04T10:00:00.000000000,3335.0,3190.4516
2020-01-04T11:00:00.000000000,3325.0,3184.42927
2020-01-04T12:00:00.000000000,3353.0,3200.32241
2020-01-04T13:00:00.000000000,3362.0,3202.66398
2020-01-04T14:00:00.000000000,3378.0,3210.31387
2020-01-04T15:00:00.000000000,3356.0,3219.66245
2020-01-04T16:00:00.000000000,3343.0,3224.49631
2020-01-04T17:00:00.000000000,3336.0,3218.93442
2020-01-04T18:00:00.000000000,3332.0,3215.25326
2020-01-04T19:00:00.000000000,3338.0,3210.51467
2020-01-04T20:00:00.000000000,3329.0,3209.55561
2020-01-04T21:00:00.000000000,3348.0,3200.46316
2020-01-04T22:00:00.000000000,3365.0,3191.29338
2020-01-04T23:00:00.000000000,3347.0,3197.01113
2020-01-02T00:00:00.000000000,3321.0,3366.32004
2020-01-02T01:00:00.000000000,3312.0,3365.15115
2020-01-02T02:00:00.000000000,3313.0,3335.09379
2020-01-02T03:00:00.000000000,3308.0,3359.61773
2020-01-02T04:00:00.000000000,3306.0,3351.41848
2020-01-02T05:00:00.000000000,3297.0,3359.04611
2020-01-02T06:00:00.000000000,3340.0,3375.4685
2020-01-02T07:00:00.000000000,3323.0,3348.81715
2020-01-02T08:00:00.000000000,3329.0,3370.56878
2020-01-02T09:00:00.000000000,3353.0,3374.94505
2020-01-02T10:00:00.000000000,3354.0,3373.97344
2020-01-02T11:00:00.000000000,3345.0,3393.33858
2020-01-02T12:00:00.000000000,3376.0,3376.4285
2020-01-02T13:00:00.000000000,3330.0,3384.96565
2020-01-02T14:00:00.000000000,3333.0,3377.67674
2020-01-02T15:00:00.000000000,3315.0,3377.23749
2020-01-02T16:00:00.000000000,3334.0,3373.30304
2020-01-02T17:00:00.000000000,3317.0,3364.54147
2020-01-02T18:00:00.000000000,3314.0,3366.98465
2020-01-02T19:00:00.000000000,3341.0,3397.10826
2020-01-02T20:00:00.000000000,3367.0,3373.90476
2020-01-02T21:00:00.000000000,3387.0,3364.49896
2020-01-02T22:00:00.000000000,3388.0,3352.93648
2020-01-02T23:00:00.000000000,3364.0,3349.72276
2020-01-03T00:00:00.000000000,3313.0,3251.60175
2020-01-03T01:00:00.000000000,3315.0,3254.09661
2020-01-03T02:00:00.000000000,3304.0,3257.70436
2020-01-03T03:00:00.000000000,3307.0,3269.19843
2020-01-03T04:00:00.000000000,3304.0,3284.52534
2020-01-03T05:00:00.000000000,3296.0,3281.71147
2020-01-03T06:00:00.000000000,3335.0,3282.88805
2020-01-03T07:00:00.000000000,3300.0,3277.55665
2020-01-03T08:00:00.000000000,3321.0,3288.74291
2020-01-03T09:00:00.000000000,3346.0,3289.82436
