,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_coal_production_forecast
8491,12/20/2019 19:00:00,2019-12-20 14:00:00,379.84,409,7368,2108,199,786,82,580,784,0
8492,12/20/2019 20:00:00,2019-12-20 15:00:00,382.21,411,7576,2116,201,798,50,593,805,0
8493,12/20/2019 21:00:00,2019-12-20 16:00:00,386.08,409,8134,2114,152,807,19,606,809,0
8494,12/20/2019 22:00:00,2019-12-20 17:00:00,378.63,413,8707,2121,16,1116,1,673,824,0
8495,12/20/2019 23:00:00,2019-12-20 18:00:00,379.94,406,8786,2102,386,1366,0,678,812,0
8496,12/21/2019 00:00:00,2019-12-20 19:00:00,377.57,407,8526,2095,425,1385,0,699,798,0
8497,12/21/2019 01:00:00,2019-12-20 20:00:00,375.4,408,8469,2097,230,1328,0,678,803,0
8498,12/21/2019 02:00:00,2019-12-20 21:00:00,382.64,409,8379,2096,186,1059,0,609,803,0
8499,12/21/2019 03:00:00,2019-12-20 22:00:00,386.45,407,7883,2088,164,844,0,542,814,0
8500,12/21/2019 04:00:00,2019-12-20 23:00:00,382.42,404,7220,2086,8,738,0,479,817,0
8501,12/21/2019 05:00:00,2019-12-21 00:00:00,378,400,6445,2070,13,704,0,423,807,0
8502,12/21/2019 06:00:00,2019-12-21 01:00:00,372.7,406,5789,2097,61,694,0,399,810,0
8503,12/21/2019 07:00:00,2019-12-21 02:00:00,372.76,405,5626,2096,74,691,0,347,799,0
8504,12/21/2019 08:00:00,2019-12-21 03:00:00,372.85,405,5392,2094,107,673,0,318,804,0
8505,12/21/2019 09:00:00,2019-12-21 04:00:00,371.89,403,5350,2110,111,657,0,323,796,0
8506,12/21/2019 10:00:00,2019-12-21 05:00:00,372.11,397,5534,2117,112,714,0,315,803,0
8507,12/21/2019 11:00:00,2019-12-21 06:00:00,372.92,411,5843,2124,111,837,0,289,809,0
8508,12/21/2019 12:00:00,2019-12-21 07:00:00,375.05,414,6195,2128,111,964,0,227,821,0
8509,12/21/2019 13:00:00,2019-12-21 08:00:00,381.46,420,6967,2113,110,1037,2,211,817,0
8510,12/21/2019 14:00:00,2019-12-21 09:00:00,390.37,422,7724,2110,54,911,17,195,798,0
8511,12/21/2019 15:00:00,2019-12-21 10:00:00,390.95,413,7799,2105,35,910,40,152,791,0
8512,12/21/2019 16:00:00,2019-12-21 11:00:00,397.15,412,8111,2106,0,794,61,114,811,0
8513,12/21/2019 17:00:00,2019-12-21 12:00:00,399.04,412,8140,2101,0,732,69,118,811,0
8514,12/21/2019 18:00:00,2019-12-21 13:00:00,397.91,397,7832,2098,0,727,52,87,810,0
8515,12/21/2019 19:00:00,2019-12-21 14:00:00,398.61,377,7864,2104,0,730,35,60,813,0
8516,12/21/2019 20:00:00,2019-12-21 15:00:00,399.74,377,8103,2110,0,733,20,88,816,0
8517,12/21/2019 21:00:00,2019-12-21 16:00:00,400.18,381,8269,2108,0,743,8,124,821,0
8518,12/21/2019 22:00:00,2019-12-21 17:00:00,392.52,387,8677,2125,0,1069,0,170,833,0
8519,12/21/2019 23:00:00,2019-12-21 18:00:00,392.69,380,9142,2106,0,1163,0,194,822,0
8520,12/22/2019 00:00:00,2019-12-21 19:00:00,389.68,377,8926,2094,0,1180,0,234,816,0
8521,12/22/2019 01:00:00,2019-12-21 20:00:00,391.02,367,8619,2087,0,1007,0,266,813,0
8522,12/22/2019 02:00:00,2019-12-21 21:00:00,393.52,335,8572,2102,0,814,0,304,813,0
8523,12/22/2019 03:00:00,2019-12-21 22:00:00,391.2,325,8079,2074,0,748,0,319,793,0
8524,12/22/2019 04:00:00,2019-12-21 23:00:00,380.71,326,6954,2088,0,758,0,334,816,0
8525,12/22/2019 05:00:00,2019-12-22 00:00:00,368.73,324,5851,2074,16,734,0,382,813,0
8526,12/22/2019 06:00:00,2019-12-22 01:00:00,359.32,325,4998,2090,30,700,0,374,820,0
8527,12/22/2019 07:00:00,2019-12-22 02:00:00,355.08,326,4540,2086,0,641,0,341,815,0
8528,12/22/2019 08:00:00,2019-12-22 03:00:00,354.15,329,4388,2099,0,624,0,319,822,0
8529,12/22/2019 09:00:00,2019-12-22 04:00:00,351.98,332,4303,2107,0,661,0,308,830,0
8530,12/22/2019 10:00:00,2019-12-22 05:00:00,356.41,333,4490,2106,0,633,0,286,816,0
8531,12/22/2019 11:00:00,2019-12-22 06:00:00,359.97,325,4761,2114,0,662,0,265,829,0
8532,12/22/2019 12:00:00,2019-12-22 07:00:00,359.17,256,5356,2132,0,836,0,244,841,0
8533,12/22/2019 13:00:00,2019-12-22 08:00:00,362.24,258,5948,2119,0,977,2,249,837,0
8534,12/22/2019 14:00:00,2019-12-22 09:00:00,354.56,262,6110,2111,0,1277,23,247,833,0
8535,12/22/2019 15:00:00,2019-12-22 10:00:00,358.29,256,6280,2099,0,1219,47,236,836,0
8536,12/22/2019 16:00:00,2019-12-22 11:00:00,371.84,254,6454,2102,0,770,75,270,822,0
8537,12/22/2019 17:00:00,2019-12-22 12:00:00,367.39,254,6145,2096,0,691,93,359,817,0
8538,12/22/2019 18:00:00,2019-12-22 13:00:00,363.75,269,5943,2106,0,639,80,463,814,0
8539,12/22/2019 19:00:00,2019-12-22 14:00:00,364.47,334,5756,2099,0,670,74,442,814,0
8540,12/22/2019 20:00:00,2019-12-22 15:00:00,362.77,341,5807,2114,0,715,42,500,825,0
8541,12/22/2019 21:00:00,2019-12-22 16:00:00,365.18,335,6249,2112,0,778,21,538,825,0
8542,12/22/2019 22:00:00,2019-12-22 17:00:00,354.01,341,6832,2120,0,1337,2,610,833,0
8543,12/22/2019 23:00:00,2019-12-22 18:00:00,346.99,279,7459,2104,0,1793,0,612,824,0
8544,12/23/2019 00:00:00,2019-12-22 19:00:00,354.01,332,7328,2095,0,1494,0,651,814,0
8545,12/23/2019 01:00:00,2019-12-22 20:00:00,357.44,331,7033,2100,0,1205,0,692,822,0
8546,12/23/2019 02:00:00,2019-12-22 21:00:00,360.24,332,6663,2099,0,928,0,728,824,0
8547,12/23/2019 03:00:00,2019-12-22 22:00:00,363.04,304,6419,2101,0,737,0,682,812,0
8548,12/23/2019 04:00:00,2019-12-22 23:00:00,354.37,308,5464,2091,0,702,0,624,803,0
8549,12/23/2019 05:00:00,2019-12-23 00:00:00,343.63,330,4492,2088,0,652,0,612,813,0
8550,12/23/2019 06:00:00,2019-12-23 01:00:00,331.99,328,3794,2097,0,615,0,619,814,0
8551,12/23/2019 07:00:00,2019-12-23 02:00:00,336.35,330,3941,2101,0,645,0,549,815,0
8552,12/23/2019 08:00:00,2019-12-23 03:00:00,333.03,287,3867,2117,0,645,0,532,827,0
8553,12/23/2019 09:00:00,2019-12-23 04:00:00,338.01,265,4075,2116,0,644,0,471,826,0
8554,12/23/2019 10:00:00,2019-12-23 05:00:00,347.58,310,4281,2113,0,639,0,384,820,0
8555,12/23/2019 11:00:00,2019-12-23 06:00:00,355.87,332,4701,2124,0,648,0,349,817,0
8556,12/23/2019 12:00:00,2019-12-23 07:00:00,365.89,331,5815,2120,0,904,0,247,823,0
8557,12/23/2019 13:00:00,2019-12-23 08:00:00,365.66,331,6558,2119,0,1210,2,227,832,0
8558,12/23/2019 14:00:00,2019-12-23 09:00:00,361.36,240,6722,2101,1,1264,26,245,825,0
8559,12/23/2019 15:00:00,2019-12-23 10:00:00,361.44,161,6554,2101,11,1006,71,298,830,0
8560,12/23/2019 16:00:00,2019-12-23 11:00:00,363.4,213,6175,2108,2,705,113,399,823,0
8561,12/23/2019 17:00:00,2019-12-23 12:00:00,349.67,200,5488,2174,0,688,133,447,816,0
8562,12/23/2019 18:00:00,2019-12-23 13:00:00,338.13,123,5297,2253,13,724,132,498,818,0
8563,12/23/2019 19:00:00,2019-12-23 14:00:00,338.9,123,5394,2264,82,730,111,575,807,0
8564,12/23/2019 20:00:00,2019-12-23 15:00:00,338.99,121,5578,2288,85,741,65,669,812,0
8565,12/23/2019 21:00:00,2019-12-23 16:00:00,339.98,122,6011,2371,89,774,21,771,817,0
8566,12/23/2019 22:00:00,2019-12-23 17:00:00,337.67,132,6586,2474,107,963,1,889,823,0
8567,12/23/2019 23:00:00,2019-12-23 18:00:00,339.12,214,6966,2521,139,1142,0,936,816,0
8568,12/24/2019 00:00:00,2019-12-23 19:00:00,344.16,154,7032,2528,182,969,0,882,813,0
8569,12/24/2019 01:00:00,2019-12-23 20:00:00,342.83,125,6673,2518,247,866,0,907,819,0
8570,12/24/2019 02:00:00,2019-12-23 21:00:00,338.51,122,6253,2510,292,826,0,948,810,0
8571,12/24/2019 03:00:00,2019-12-23 22:00:00,331.02,120,5395,2490,324,712,0,939,796,0
8572,12/24/2019 04:00:00,2019-12-23 23:00:00,314.13,123,4359,2551,343,684,0,947,809,0
8573,12/24/2019 05:00:00,2019-12-24 00:00:00,290.15,121,3449,2719,350,683,0,989,817,0
8574,12/24/2019 06:00:00,2019-12-24 01:00:00,278.51,70,3232,2829,348,681,0,1001,817,0
8575,12/24/2019 07:00:00,2019-12-24 02:00:00,268.88,3,3010,2861,347,665,0,921,779,0
8576,12/24/2019 08:00:00,2019-12-24 03:00:00,260.87,2,2849,2871,254,625,0,905,765,0
8577,12/24/2019 09:00:00,2019-12-24 04:00:00,245.68,3,2912,2913,0,631,0,1027,767,0
8578,12/24/2019 10:00:00,2019-12-24 05:00:00,252.06,3,3204,2928,0,678,0,1021,758,0
8579,12/24/2019 11:00:00,2019-12-24 06:00:00,263.55,3,3702,3027,0,692,0,1020,790,0
8580,12/24/2019 12:00:00,2019-12-24 07:00:00,277.77,0,4372,3075,0,721,0,1003,805,0
8581,12/24/2019 13:00:00,2019-12-24 08:00:00,285.19,0,4841,3131,0,739,4,1013,809,0
8582,12/24/2019 14:00:00,2019-12-24 09:00:00,284.26,0,4856,3186,0,711,35,1014,815,0
8583,12/24/2019 15:00:00,2019-12-24 10:00:00,280.06,0,4657,3223,0,702,72,959,812,0
8584,12/24/2019 16:00:00,2019-12-24 11:00:00,270.7,0,4172,3214,0,706,124,862,798,0
8585,12/24/2019 17:00:00,2019-12-24 12:00:00,266.48,0,3989,3241,0,699,148,807,788,0
8586,12/24/2019 18:00:00,2019-12-24 13:00:00,267.73,0,3992,3265,13,700,149,741,779,0
8587,12/24/2019 19:00:00,2019-12-24 14:00:00,274.19,0,4165,3309,43,703,126,677,788,0
8588,12/24/2019 20:00:00,2019-12-24 15:00:00,286.91,0,4482,3313,150,722,74,630,793,0
8589,12/24/2019 21:00:00,2019-12-24 16:00:00,301.12,0,5217,3343,173,786,23,610,806,0
8590,12/24/2019 22:00:00,2019-12-24 17:00:00,312.29,0,5762,3356,245,885,1,541,824,0
8591,12/24/2019 23:00:00,2019-12-24 18:00:00,317.55,2,6269,3316,301,1043,0,593,834,0
8592,12/25/2019 00:00:00,2019-12-24 19:00:00,311.49,3,5687,3305,354,1053,0,545,823,0
8593,12/25/2019 01:00:00,2019-12-24 20:00:00,312.22,1,5296,3289,312,811,0,462,807,0
8594,12/25/2019 02:00:00,2019-12-24 21:00:00,305.12,2,5335,3315,10,758,0,416,801,0
8595,12/25/2019 03:00:00,2019-12-24 22:00:00,298.39,2,4910,3309,0,675,0,452,799,0
8596,12/25/2019 04:00:00,2019-12-24 23:00:00,293.59,0,4411,3308,93,663,0,399,796,0
8597,12/25/2019 05:00:00,2019-12-25 00:00:00,288.54,0,3615,3281,359,630,0,374,777,0
8598,12/25/2019 06:00:00,2019-12-25 01:00:00,272.29,0,2974,3302,360,631,0,396,786,0
8599,12/25/2019 07:00:00,2019-12-25 02:00:00,267.58,2,2806,3318,358,616,0,378,770,0
8600,12/25/2019 08:00:00,2019-12-25 03:00:00,269.13,0,2720,3335,356,561,0,283,770,0
8601,12/25/2019 09:00:00,2019-12-25 04:00:00,270.49,2,3102,3295,87,537,0,256,781,0
8602,12/25/2019 10:00:00,2019-12-25 05:00:00,264.84,5,2873,3320,121,573,0,245,789,0
8603,12/25/2019 11:00:00,2019-12-25 06:00:00,274.47,4,2776,3329,362,585,0,171,773,0
8604,12/25/2019 12:00:00,2019-12-25 07:00:00,274.35,3,3242,3355,183,713,0,179,790,0
8605,12/25/2019 13:00:00,2019-12-25 08:00:00,293.13,2,4217,3358,141,793,3,182,806,0
8606,12/25/2019 14:00:00,2019-12-25 09:00:00,298.4,1,4684,3330,0,785,32,142,797,0
8607,12/25/2019 15:00:00,2019-12-25 10:00:00,294.36,1,4305,3305,15,707,75,90,790,0
8608,12/25/2019 16:00:00,2019-12-25 11:00:00,287.68,0,3900,3327,97,713,122,62,795,0
8609,12/25/2019 17:00:00,2019-12-25 12:00:00,283.5,0,3788,3328,93,761,133,43,788,0
8610,12/25/2019 18:00:00,2019-12-25 13:00:00,289.29,0,3730,3329,244,736,118,34,779,0
8611,12/25/2019 19:00:00,2019-12-25 14:00:00,292.38,2,3705,3323,302,750,78,23,779,0
8612,12/25/2019 20:00:00,2019-12-25 15:00:00,299.59,1,4052,3333,282,760,44,14,780,0
8613,12/25/2019 21:00:00,2019-12-25 16:00:00,301.69,0,4378,3346,173,791,16,12,783,0
8614,12/25/2019 22:00:00,2019-12-25 17:00:00,308.46,2,5113,3343,72,915,1,35,787,0
8615,12/25/2019 23:00:00,2019-12-25 18:00:00,305.05,1,5327,3327,0,1055,0,76,780,0
8616,12/26/2019 00:00:00,2019-12-25 19:00:00,304.55,1,5281,3325,0,996,0,126,782,0
8617,12/26/2019 01:00:00,2019-12-25 20:00:00,307.6,2,5277,3331,0,832,0,168,782,0
8618,12/26/2019 02:00:00,2019-12-25 21:00:00,304.33,1,5131,3320,0,792,0,228,774,0
8619,12/26/2019 03:00:00,2019-12-25 22:00:00,295.99,1,4602,3306,0,704,0,270,777,0
8620,12/26/2019 04:00:00,2019-12-25 23:00:00,279.17,0,3836,3307,0,669,0,299,774,0
8621,12/26/2019 05:00:00,2019-12-26 00:00:00,261.58,1,3175,3317,0,633,0,345,773,0
8622,12/26/2019 06:00:00,2019-12-26 01:00:00,255.07,0,3026,3343,0,602,0,386,753,0
8623,12/26/2019 07:00:00,2019-12-26 02:00:00,256.44,0,2982,3336,0,531,0,355,743,0
8624,12/26/2019 08:00:00,2019-12-26 03:00:00,258.67,0,3103,3360,0,486,0,403,736,0
8625,12/26/2019 09:00:00,2019-12-26 04:00:00,263.43,0,3260,3339,0,513,0,428,760,0
8626,12/26/2019 10:00:00,2019-12-26 05:00:00,265.05,0,3275,3335,0,547,0,379,771,0
8627,12/26/2019 11:00:00,2019-12-26 06:00:00,270.09,0,3613,3363,0,638,0,400,777,0
8628,12/26/2019 12:00:00,2019-12-26 07:00:00,284.01,3,4308,3360,0,700,0,432,781,0
8629,12/26/2019 13:00:00,2019-12-26 08:00:00,300.77,9,5254,3383,0,744,1,454,791,0
8630,12/26/2019 14:00:00,2019-12-26 09:00:00,310.41,8,5686,3336,20,759,14,396,778,0
8631,12/26/2019 15:00:00,2019-12-26 10:00:00,321.06,11,5369,3316,329,682,42,231,765,0
8632,12/26/2019 16:00:00,2019-12-26 11:00:00,324.92,11,5417,3342,355,687,63,122,782,0
8633,12/26/2019 17:00:00,2019-12-26 12:00:00,324.73,8,5532,3340,354,744,52,96,745,0
8634,12/26/2019 18:00:00,2019-12-26 13:00:00,327.96,11,5679,3333,354,740,48,109,770,0
8635,12/26/2019 19:00:00,2019-12-26 14:00:00,329.78,6,5780,3336,355,735,34,111,776,0
8636,12/26/2019 20:00:00,2019-12-26 15:00:00,328.28,7,5990,3334,241,746,24,135,757,0
8637,12/26/2019 21:00:00,2019-12-26 16:00:00,328.74,7,6181,3350,171,749,13,138,759,0
8638,12/26/2019 22:00:00,2019-12-26 17:00:00,313.24,10,6583,3382,132,1520,0,179,774,0
8639,12/26/2019 23:00:00,2019-12-26 18:00:00,305.41,7,6714,3341,180,2028,0,203,775,0
8640,12/27/2019 00:00:00,2019-12-26 19:00:00,305.5,10,6498,3315,268,1955,0,234,750,0
8641,12/27/2019 01:00:00,2019-12-26 20:00:00,315.81,12,6559,3317,246,1484,0,230,729,0
8642,12/27/2019 02:00:00,2019-12-26 21:00:00,319.6,15,6741,3317,0,1185,0,210,734,0
8643,12/27/2019 03:00:00,2019-12-26 22:00:00,321.66,12,6240,3290,0,839,0,194,720,0
8644,12/27/2019 04:00:00,2019-12-26 23:00:00,309.31,15,5215,3279,0,641,0,236,712,0
8645,12/27/2019 05:00:00,2019-12-27 00:00:00,289.02,18,4237,3298,0,637,0,249,707,0
8646,12/27/2019 06:00:00,2019-12-27 01:00:00,275.34,18,3751,3339,0,616,0,310,709,0
8647,12/27/2019 07:00:00,2019-12-27 02:00:00,272.07,18,3578,3324,0,602,0,305,710,0
8648,12/27/2019 08:00:00,2019-12-27 03:00:00,267.36,21,3382,3322,0,605,0,287,704,0
8649,12/27/2019 09:00:00,2019-12-27 04:00:00,262.94,19,3301,3338,0,607,0,331,700,0
8650,12/27/2019 10:00:00,2019-12-27 05:00:00,258.93,18,3266,3344,0,627,0,407,701,0
8651,12/27/2019 11:00:00,2019-12-27 06:00:00,263.58,19,3605,3374,0,684,0,484,706,0
8652,12/27/2019 12:00:00,2019-12-27 07:00:00,279.04,17,4330,3378,0,747,0,478,708,0
8653,12/27/2019 13:00:00,2019-12-27 08:00:00,298.72,17,5194,2711,0,1331,0,492,703,0
8654,12/27/2019 14:00:00,2019-12-27 09:00:00,309.86,18,5855,2486,0,1579,3,509,720,0
8655,12/27/2019 15:00:00,2019-12-27 10:00:00,313.02,16,6168,2483,0,1647,12,519,733,0
8656,12/27/2019 16:00:00,2019-12-27 11:00:00,320.24,12,6428,2472,0,1533,18,490,725,0
8657,12/27/2019 17:00:00,2019-12-27 12:00:00,327.93,15,6619,2471,0,1397,27,431,724,0
8658,12/27/2019 18:00:00,2019-12-27 13:00:00,330.28,14,6587,2464,0,1285,28,418,704,0
8659,12/27/2019 19:00:00,2019-12-27 14:00:00,340.22,18,6762,2473,0,968,26,462,712,0
8660,12/27/2019 20:00:00,2019-12-27 15:00:00,340.12,17,6687,2470,47,912,17,537,710,0
8661,12/27/2019 21:00:00,2019-12-27 16:00:00,348.89,14,6638,2482,296,767,5,589,722,0
8662,12/27/2019 22:00:00,2019-12-27 17:00:00,341.91,13,7028,2494,154,1078,0,586,740,0
8663,12/27/2019 23:00:00,2019-12-27 18:00:00,329.19,7,7131,2475,0,1384,0,680,738,0
8664,12/28/2019 00:00:00,2019-12-27 19:00:00,328.25,5,6858,2460,0,1225,0,736,733,0
8665,12/28/2019 01:00:00,2019-12-27 20:00:00,328.37,5,6469,2462,0,967,0,787,740,0
8666,12/28/2019 02:00:00,2019-12-27 21:00:00,327.5,3,6100,2464,0,766,0,811,735,0
8667,12/28/2019 03:00:00,2019-12-27 22:00:00,316.43,2,5474,2465,0,721,0,881,728,0
8668,12/28/2019 04:00:00,2019-12-27 23:00:00,306.89,4,4854,2460,0,685,0,866,724,0
8669,12/28/2019 05:00:00,2019-12-28 00:00:00,298.5,4,4413,2466,0,666,0,852,715,0
8670,12/28/2019 06:00:00,2019-12-28 01:00:00,288.97,4,3933,2460,0,616,0,862,709,0
8671,12/28/2019 07:00:00,2019-12-28 02:00:00,269.44,4,3176,2467,0,599,0,869,706,0
8672,12/28/2019 08:00:00,2019-12-28 03:00:00,268.54,3,3103,2477,0,590,0,840,712,0
8673,12/28/2019 09:00:00,2019-12-28 04:00:00,273.61,4,3232,2482,0,589,0,792,710,0
8674,12/28/2019 10:00:00,2019-12-28 05:00:00,279.16,7,3460,2487,0,598,0,791,703,0
8675,12/28/2019 11:00:00,2019-12-28 06:00:00,283.73,5,3674,2472,0,613,0,804,696,0
8676,12/28/2019 12:00:00,2019-12-28 07:00:00,289.55,5,4011,2484,0,666,0,816,699,0
8677,12/28/2019 13:00:00,2019-12-28 08:00:00,295.69,3,4516,2486,0,730,3,887,687,0
8678,12/28/2019 14:00:00,2019-12-28 09:00:00,292.79,10,4481,2482,0,855,30,867,711,0
8679,12/28/2019 15:00:00,2019-12-28 10:00:00,294.89,11,4490,2481,0,787,79,855,730,0
8680,12/28/2019 16:00:00,2019-12-28 11:00:00,286.23,9,4061,2466,4,709,124,881,727,0
8681,12/28/2019 17:00:00,2019-12-28 12:00:00,283.5,15,3946,2469,0,718,139,858,722,0
8682,12/28/2019 18:00:00,2019-12-28 13:00:00,285.86,19,4029,2478,0,740,136,830,726,0
8683,12/28/2019 19:00:00,2019-12-28 14:00:00,286.12,9,3937,2471,0,732,102,786,731,0
8684,12/28/2019 20:00:00,2019-12-28 15:00:00,298.12,10,4311,2485,0,734,65,706,744,0
8685,12/28/2019 21:00:00,2019-12-28 16:00:00,320.59,12,5335,2479,0,704,24,685,745,0
8686,12/28/2019 22:00:00,2019-12-28 17:00:00,313.01,13,5496,2478,0,1009,1,765,748,0
8687,12/28/2019 23:00:00,2019-12-28 18:00:00,312.65,14,5934,2473,0,1255,0,806,747,0
8688,12/29/2019 00:00:00,2019-12-28 19:00:00,312.99,12,5902,2475,0,1178,0,848,751,0
8689,12/29/2019 01:00:00,2019-12-28 20:00:00,319.85,12,5934,2465,0,919,0,856,735,0
8690,12/29/2019 02:00:00,2019-12-28 21:00:00,321.93,12,5790,2467,0,798,0,825,740,0
8691,12/29/2019 03:00:00,2019-12-28 22:00:00,314.04,12,5273,2467,0,715,0,862,725,0
8692,12/29/2019 04:00:00,2019-12-28 23:00:00,300.4,13,4595,2462,0,669,0,908,700,0
8693,12/29/2019 05:00:00,2019-12-29 00:00:00,283.97,12,3902,2468,0,661,0,938,694,0
8694,12/29/2019 06:00:00,2019-12-29 01:00:00,273.09,12,3408,2465,0,618,0,915,683,0
8695,12/29/2019 07:00:00,2019-12-29 02:00:00,262.37,14,3023,2463,0,618,0,915,681,0
8696,12/29/2019 08:00:00,2019-12-29 03:00:00,256.1,12,2828,2496,0,607,0,910,687,0
8697,12/29/2019 09:00:00,2019-12-29 04:00:00,253.19,12,2706,2565,0,591,0,802,673,0
8698,12/29/2019 10:00:00,2019-12-29 05:00:00,244.65,9,2490,2628,0,601,0,766,674,0
8699,12/29/2019 11:00:00,2019-12-29 06:00:00,250.87,11,2732,2728,0,613,0,721,677,0
8700,12/29/2019 12:00:00,2019-12-29 07:00:00,266.7,14,3252,2782,0,661,0,636,687,0
8701,12/29/2019 13:00:00,2019-12-29 08:00:00,276.47,10,3603,2786,0,691,3,565,678,0
8702,12/29/2019 14:00:00,2019-12-29 09:00:00,285.57,3,3959,2762,0,807,31,423,674,0
8703,12/29/2019 15:00:00,2019-12-29 10:00:00,300.39,1,4286,2761,0,708,73,279,696,0
8704,12/29/2019 16:00:00,2019-12-29 11:00:00,298.94,3,4137,2751,0,654,118,243,691,0
8705,12/29/2019 17:00:00,2019-12-29 12:00:00,296,0,4150,2802,0,689,132,261,707,0
8706,12/29/2019 18:00:00,2019-12-29 13:00:00,305.25,1,4624,2795,0,743,112,252,702,0
8707,12/29/2019 19:00:00,2019-12-29 14:00:00,304.18,0,4592,2843,0,743,80,236,696,0
8708,12/29/2019 20:00:00,2019-12-29 15:00:00,311.77,1,4954,2934,0,732,41,198,714,0
8709,12/29/2019 21:00:00,2019-12-29 16:00:00,319.62,3,5459,2960,0,752,11,217,713,0
8710,12/29/2019 22:00:00,2019-12-29 17:00:00,315.24,1,6140,3021,0,1207,0,274,721,0
8711,12/29/2019 23:00:00,2019-12-29 18:00:00,307.95,0,6372,3013,0,1675,0,254,721,0
8712,12/30/2019 00:00:00,2019-12-29 19:00:00,311.7,1,6412,2996,0,1560,0,256,721,0
8713,12/30/2019 01:00:00,2019-12-29 20:00:00,319.47,0,6245,2992,0,1206,0,218,732,0
8714,12/30/2019 02:00:00,2019-12-29 21:00:00,319.92,0,5764,2987,0,998,0,147,737,0
8715,12/30/2019 03:00:00,2019-12-29 22:00:00,318.51,0,5221,2989,0,724,0,136,723,0
8716,12/30/2019 04:00:00,2019-12-29 23:00:00,302.05,0,4333,2988,0,674,0,135,701,0
8717,12/30/2019 05:00:00,2019-12-30 00:00:00,284.66,1,3710,3045,0,666,0,189,706,0
8718,12/30/2019 06:00:00,2019-12-30 01:00:00,269.13,2,3215,3175,0,602,0,211,713,0
8719,12/30/2019 07:00:00,2019-12-30 02:00:00,265.7,1,3126,3234,0,573,0,199,709,0
8720,12/30/2019 08:00:00,2019-12-30 03:00:00,259.4,3,2929,3229,0,568,0,224,706,0
8721,12/30/2019 09:00:00,2019-12-30 04:00:00,257.91,4,2948,3251,0,566,0,288,716,0
8722,12/30/2019 10:00:00,2019-12-30 05:00:00,259.49,0,3136,3315,0,596,0,312,716,0
8723,12/30/2019 11:00:00,2019-12-30 06:00:00,271.88,1,3683,3335,0,654,0,344,735,0
8724,12/30/2019 12:00:00,2019-12-30 07:00:00,278.56,1,4374,3359,0,870,0,453,742,0
8725,12/30/2019 13:00:00,2019-12-30 08:00:00,293.49,1,5250,3345,0,893,0,521,731,0
8726,12/30/2019 14:00:00,2019-12-30 09:00:00,303.89,0,5772,3337,0,816,3,543,727,0
8727,12/30/2019 15:00:00,2019-12-30 10:00:00,309.84,0,6234,3344,0,878,6,532,729,0
8728,12/30/2019 16:00:00,2019-12-30 11:00:00,317.03,0,6679,3334,0,949,5,470,744,0
8729,12/30/2019 17:00:00,2019-12-30 12:00:00,313.8,1,6810,3334,0,1233,6,415,752,0
8730,12/30/2019 18:00:00,2019-12-30 13:00:00,314.69,0,6948,3339,0,1319,7,377,759,0
8731,12/30/2019 19:00:00,2019-12-30 14:00:00,315.75,1,7039,3326,0,1342,6,373,755,0
8732,12/30/2019 20:00:00,2019-12-30 15:00:00,316.47,1,7041,3327,0,1265,4,415,752,0
8733,12/30/2019 21:00:00,2019-12-30 16:00:00,314.09,1,6926,3329,0,1178,2,519,742,0
8734,12/30/2019 22:00:00,2019-12-30 17:00:00,310.87,1,7300,3351,0,1492,0,571,752,0
8735,12/30/2019 23:00:00,2019-12-30 18:00:00,309,0,7565,3337,0,1728,0,598,748,0
8736,12/31/2019 00:00:00,2019-12-30 19:00:00,311.53,1,7430,3311,0,1502,0,635,741,0
8737,12/31/2019 01:00:00,2019-12-30 20:00:00,318.97,0,7155,3319,0,1007,0,594,722,0
8738,12/31/2019 02:00:00,2019-12-30 21:00:00,315.08,1,6564,3296,0,875,0,575,727,0
8739,12/31/2019 03:00:00,2019-12-30 22:00:00,305.52,2,5677,3282,0,792,0,492,717,0
8740,12/31/2019 04:00:00,2019-12-30 23:00:00,286.91,2,4703,3299,0,773,0,520,720,0
8741,12/31/2019 05:00:00,2019-12-31 00:00:00,270.53,0,4013,3307,0,770,0,541,709,0
8742,12/31/2019 06:00:00,2019-12-31 01:00:00,257.25,0,3507,3315,3,755,0,574,707,0
8743,12/31/2019 07:00:00,2019-12-31 02:00:00,241.67,3,2871,3316,68,748,0,626,712,0
8744,12/31/2019 08:00:00,2019-12-31 03:00:00,228.58,3,2414,3325,109,741,0,658,713,0
8745,12/31/2019 09:00:00,2019-12-31 04:00:00,233.7,5,2465,3347,211,738,0,679,698,0
8746,12/31/2019 10:00:00,2019-12-31 05:00:00,245.77,6,2713,3320,287,724,0,663,683,0
8747,12/31/2019 11:00:00,2019-12-31 06:00:00,255.28,2,3036,3361,292,739,0,610,694,0
8748,12/31/2019 12:00:00,2019-12-31 07:00:00,268.16,4,3603,3340,290,840,0,583,691,0
8749,12/31/2019 13:00:00,2019-12-31 08:00:00,285.32,4,4448,3341,290,848,1,589,671,0
8750,12/31/2019 14:00:00,2019-12-31 09:00:00,289.63,3,4970,3349,178,930,6,587,683,0
8751,12/31/2019 15:00:00,2019-12-31 10:00:00,292.2,3,5480,3331,23,1036,15,577,695,0
