datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,6616,7236.168
2020-01-01T01:00:00.000000000,6162,6982.463
2020-01-01T02:00:00.000000000,5505,6546.0767
2020-01-01T03:00:00.000000000,4960,5584.1157
2020-01-01T04:00:00.000000000,4343,4852.1274
2020-01-01T05:00:00.000000000,3903,4273.941
2020-01-01T06:00:00.000000000,3887,3658.9028
2020-01-01T07:00:00.000000000,3562,3276.127
2020-01-01T08:00:00.000000000,3175,3155.7664
2020-01-01T09:00:00.000000000,3107,3268.0354
2020-01-01T10:00:00.000000000,3131,3759.6326
2020-01-01T11:00:00.000000000,3147,4564.9126
2020-01-01T12:00:00.000000000,3373,5428.948
2020-01-01T13:00:00.000000000,3198,5757.025
2020-01-01T14:00:00.000000000,3384,6197.351
2020-01-01T15:00:00.000000000,3546,6168.494
2020-01-01T16:00:00.000000000,3807,5929.669
2020-01-01T17:00:00.000000000,3996,5818.654
2020-01-01T18:00:00.000000000,4124,5691.8643
2020-01-01T19:00:00.000000000,4497,5741.451
2020-01-01T20:00:00.000000000,4874,5762.465
2020-01-01T21:00:00.000000000,5187,5989.8486
2020-01-01T22:00:00.000000000,5658,6426.6826
2020-01-01T23:00:00.000000000,6216,6733.508
2020-01-02T00:00:00.000000000,5993,6347.4424
2020-01-02T01:00:00.000000000,5892,6153.276
2020-01-02T02:00:00.000000000,5606,5735.9517
2020-01-02T03:00:00.000000000,5047,4925.5156
2020-01-02T04:00:00.000000000,4444,4281.994
2020-01-02T05:00:00.000000000,4023,3721.0562
2020-01-02T06:00:00.000000000,3526,3166.2407
2020-01-02T07:00:00.000000000,3348,2912.7627
2020-01-02T08:00:00.000000000,3192,2712.9905
2020-01-02T09:00:00.000000000,3310,2995.2527
2020-01-02T10:00:00.000000000,3723,3437.6038
2020-01-02T11:00:00.000000000,4380,4113.5273
2020-01-02T12:00:00.000000000,5272,4823.4355
2020-01-02T13:00:00.000000000,5612,5247.77
2020-01-02T14:00:00.000000000,5766,5557.8135
2020-01-02T15:00:00.000000000,5605,5515.153
2020-01-02T16:00:00.000000000,5543,5230.529
2020-01-02T17:00:00.000000000,5260,5003.999
2020-01-02T18:00:00.000000000,4876,4775.894
2020-01-02T19:00:00.000000000,4853,4831.94
2020-01-02T20:00:00.000000000,5285,4961.4644
2020-01-02T21:00:00.000000000,5905,5176.22
2020-01-02T22:00:00.000000000,6291,5579.882
2020-01-02T23:00:00.000000000,6795,6035.2783
2020-01-03T00:00:00.000000000,6565,6965.844
2020-01-03T01:00:00.000000000,6361,6677.882
2020-01-03T02:00:00.000000000,5887,6210.791
2020-01-03T03:00:00.000000000,5560,5429.335
2020-01-03T04:00:00.000000000,4825,4790.6685
2020-01-03T05:00:00.000000000,4267,4163.7495
2020-01-03T06:00:00.000000000,3886,3656.992
2020-01-03T07:00:00.000000000,3679,3373.6824
2020-01-03T08:00:00.000000000,3473,3274.8489
2020-01-03T09:00:00.000000000,3512,3504.5295
2020-01-03T10:00:00.000000000,3599,3968.9312
2020-01-03T11:00:00.000000000,4368,4658.077
2020-01-03T12:00:00.000000000,5246,5380.246
2020-01-03T13:00:00.000000000,5763,5717.587
2020-01-03T14:00:00.000000000,6311,6069.433
2020-01-03T15:00:00.000000000,6574,5991.4805
2020-01-03T16:00:00.000000000,6598,5705.7334
2020-01-03T17:00:00.000000000,6429,5549.233
2020-01-03T18:00:00.000000000,6415,5329.13
2020-01-03T19:00:00.000000000,6475,5426.208
2020-01-03T20:00:00.000000000,6424,5574.6284
2020-01-03T21:00:00.000000000,6158,5712.4507
2020-01-03T22:00:00.000000000,6293,6178.7603
2020-01-03T23:00:00.000000000,6650,6522.5415
2020-01-04T00:00:00.000000000,6460,7048.4155
2020-01-04T01:00:00.000000000,6253,6777.26
2020-01-04T02:00:00.000000000,5785,6337.0317
2020-01-04T03:00:00.000000000,5243,5515.5923
2020-01-04T04:00:00.000000000,4782,4880.3604
2020-01-04T05:00:00.000000000,4194,4297.1
2020-01-04T06:00:00.000000000,3593,3822.4114
2020-01-04T07:00:00.000000000,3327,3485.7004
2020-01-04T08:00:00.000000000,3173,3473.8618
2020-01-04T09:00:00.000000000,3037,3567.576
2020-01-04T10:00:00.000000000,3123,4031.3003
2020-01-04T11:00:00.000000000,3160,4749.559
2020-01-04T12:00:00.000000000,3432,5537.672
2020-01-04T13:00:00.000000000,3979,5801.5034
2020-01-04T14:00:00.000000000,4786,6218.584
2020-01-04T15:00:00.000000000,5128,6154.8477
2020-01-04T16:00:00.000000000,5298,5867.5845
2020-01-04T17:00:00.000000000,5599,5809.883
2020-01-04T18:00:00.000000000,5605,5709.3574
2020-01-04T19:00:00.000000000,5564,5767.491
2020-01-04T20:00:00.000000000,5517,5827.7856
2020-01-04T21:00:00.000000000,5721,5944.597
2020-01-04T22:00:00.000000000,6244,6393.8857
2020-01-04T23:00:00.000000000,6545,6592.35
2020-01-05T00:00:00.000000000,6393,6385.6016
2020-01-05T01:00:00.000000000,6333,6329.038
2020-01-05T02:00:00.000000000,6193,6302.708
2020-01-05T03:00:00.000000000,5486,5689.263
2020-01-05T04:00:00.000000000,4895,5103.428
2020-01-05T05:00:00.000000000,4138,4379.2104
2020-01-05T06:00:00.000000000,3714,3818.411
2020-01-05T07:00:00.000000000,3490,3369.7214
2020-01-05T08:00:00.000000000,3522,3376.896
2020-01-05T09:00:00.000000000,3217,3256.7507
2020-01-05T10:00:00.000000000,3258,3337.9
2020-01-05T11:00:00.000000000,3318,3742.5715
2020-01-05T12:00:00.000000000,3523,4631.505
2020-01-05T13:00:00.000000000,3777,4994.825
2020-01-05T14:00:00.000000000,4245,5705.0347
2020-01-05T15:00:00.000000000,4129,5874.9683
2020-01-05T16:00:00.000000000,4309,5868.5054
2020-01-05T17:00:00.000000000,4428,5749.039
2020-01-05T18:00:00.000000000,4597,5521.075
2020-01-05T19:00:00.000000000,4403,5873.491
2020-01-05T20:00:00.000000000,4406,5751.966
2020-01-05T21:00:00.000000000,5130,5916.8076
2020-01-05T22:00:00.000000000,5746,6202.017
2020-01-05T23:00:00.000000000,6176,6382.9365
2020-01-06T00:00:00.000000000,6101,5961.595
2020-01-06T01:00:00.000000000,6108,5930.5396
2020-01-06T02:00:00.000000000,6015,5922.4424
2020-01-06T03:00:00.000000000,5209,5407.6294
2020-01-06T04:00:00.000000000,4726,4790.409
2020-01-06T05:00:00.000000000,4054,4133.024
2020-01-06T06:00:00.000000000,4072,3592.7747
2020-01-06T07:00:00.000000000,3888,3229.749
2020-01-06T08:00:00.000000000,3685,3103.9763
2020-01-06T09:00:00.000000000,3801,3121.7297
2020-01-06T10:00:00.000000000,4241,3185.909
2020-01-06T11:00:00.000000000,4944,3534.19
2020-01-06T12:00:00.000000000,6142,4336.7095
2020-01-06T13:00:00.000000000,6714,4737.786
2020-01-06T14:00:00.000000000,7231,5304.931
2020-01-06T15:00:00.000000000,7378,5560.0347
2020-01-06T16:00:00.000000000,7482,5623.6553
2020-01-06T17:00:00.000000000,7489,5424.9365
2020-01-06T18:00:00.000000000,7402,5192.9756
2020-01-06T19:00:00.000000000,7100,5433.399
2020-01-06T20:00:00.000000000,7003,5426.7944
2020-01-06T21:00:00.000000000,7377,5667.688
2020-01-06T22:00:00.000000000,7701,5906.9966
2020-01-06T23:00:00.000000000,8200,6123.671
2020-01-07T00:00:00.000000000,8107,8234.909
2020-01-07T01:00:00.000000000,7745,7894.297
2020-01-07T02:00:00.000000000,7543,7361.246
2020-01-07T03:00:00.000000000,6721,6520.8804
2020-01-07T04:00:00.000000000,5547,5771.2207
2020-01-07T05:00:00.000000000,4546,5031.236
2020-01-07T06:00:00.000000000,4564,4506.593
2020-01-07T07:00:00.000000000,4321,4076.1958
2020-01-07T08:00:00.000000000,4155,4093.1675
2020-01-07T09:00:00.000000000,4159,4103.5254
2020-01-07T10:00:00.000000000,4469,4638.7046
2020-01-07T11:00:00.000000000,4823,5439.395
2020-01-07T12:00:00.000000000,5828,6270.6426
2020-01-07T13:00:00.000000000,6658,6495.4854
2020-01-07T14:00:00.000000000,6814,6968.003
2020-01-07T15:00:00.000000000,6479,6880.16
2020-01-07T16:00:00.000000000,5888,6604.6646
2020-01-07T17:00:00.000000000,5360,6613.3647
2020-01-07T18:00:00.000000000,5159,6479.276
2020-01-07T19:00:00.000000000,6140,6579.212
2020-01-07T20:00:00.000000000,6143,6635.938
2020-01-07T21:00:00.000000000,6490,6687.88
2020-01-07T22:00:00.000000000,6784,7256.0376
2020-01-07T23:00:00.000000000,7518,7462.8037
2020-01-08T00:00:00.000000000,7563,7625.7866
2020-01-08T01:00:00.000000000,7121,7306.1816
2020-01-08T02:00:00.000000000,6596,6791.9043
2020-01-08T03:00:00.000000000,6572,6031.6484
