,UTC time,actual_carbon_intensity_direct,forecasted_carbon_intensity_direct
0,2021-07-01 00:00:00,306.62,311.31
1,2021-07-01 01:00:00,308.58,308.31
2,2021-07-01 02:00:00,305.81,303.02
3,2021-07-01 03:00:00,299.88,296.47
4,2021-07-01 04:00:00,290.9,289.39
5,2021-07-01 05:00:00,281.7,282.87
6,2021-07-01 06:00:00,275.57,277.19
7,2021-07-01 07:00:00,270.34,274.72
8,2021-07-01 08:00:00,265.41,274.96
9,2021-07-01 09:00:00,264.24,275.29
10,2021-07-01 10:00:00,271.83,278.4
11,2021-07-01 11:00:00,278.96,280.47
12,2021-07-01 12:00:00,284.82,281.94
13,2021-07-01 13:00:00,285.44,283.36
14,2021-07-01 14:00:00,281.73,284.38
15,2021-07-01 15:00:00,280.13,286.69
16,2021-07-01 16:00:00,280.08,288.37
17,2021-07-01 17:00:00,280.61,290.99
18,2021-07-01 18:00:00,287.19,294.42
19,2021-07-01 19:00:00,290.45,296.94
20,2021-07-01 20:00:00,297.35,301.57
21,2021-07-01 21:00:00,305.17,304.26
22,2021-07-01 22:00:00,308.41,307.01
23,2021-07-01 23:00:00,311.08,308.5
24,2021-07-02 00:00:00,311.94,313.95
25,2021-07-02 01:00:00,312.47,311.05
26,2021-07-02 02:00:00,310.6,305.95
27,2021-07-02 03:00:00,303.65,299.63
28,2021-07-02 04:00:00,294.54,292.64
29,2021-07-02 05:00:00,285.94,285.89
30,2021-07-02 06:00:00,277.88,279.6
31,2021-07-02 07:00:00,272.49,276.28
32,2021-07-02 08:00:00,268.7,275.88
33,2021-07-02 09:00:00,267.91,275.68
34,2021-07-02 10:00:00,272.3,278.57
35,2021-07-02 11:00:00,279.72,280.84
36,2021-07-02 12:00:00,284.01,282.81
37,2021-07-02 13:00:00,281.7,284.81
38,2021-07-02 14:00:00,276.98,286.35
39,2021-07-02 15:00:00,275.55,289.16
40,2021-07-02 16:00:00,280.81,291.34
41,2021-07-02 17:00:00,281.43,294.22
42,2021-07-02 18:00:00,284.58,297.69
43,2021-07-02 19:00:00,289.37,300.2
44,2021-07-02 20:00:00,296.03,304.63
45,2021-07-02 21:00:00,297.97,307.13
46,2021-07-02 22:00:00,299.28,309.62
47,2021-07-02 23:00:00,307.04,310.91
48,2021-07-03 00:00:00,315.09,315.82
49,2021-07-03 01:00:00,315.48,312.78
50,2021-07-03 02:00:00,313.37,307.81
51,2021-07-03 03:00:00,308.17,301.64
52,2021-07-03 04:00:00,299.56,294.89
53,2021-07-03 05:00:00,295.01,288.13
54,2021-07-03 06:00:00,287.39,281.55
55,2021-07-03 07:00:00,281.94,277.8
56,2021-07-03 08:00:00,278.73,277.17
57,2021-07-03 09:00:00,276.41,276.85
58,2021-07-03 10:00:00,276.82,279.95
59,2021-07-03 11:00:00,279.34,282.79
60,2021-07-03 12:00:00,283.3,285.49
61,2021-07-03 13:00:00,283.7,288.34
62,2021-07-03 14:00:00,280.89,290.49
63,2021-07-03 15:00:00,280.62,293.75
64,2021-07-03 16:00:00,282.53,296.28
65,2021-07-03 17:00:00,291.82,299.15
66,2021-07-03 18:00:00,301.27,302.26
67,2021-07-03 19:00:00,303.04,304.34
68,2021-07-03 20:00:00,305.76,308.12
69,2021-07-03 21:00:00,305.56,310.12
70,2021-07-03 22:00:00,309.2,312.03
71,2021-07-03 23:00:00,313.68,312.77
72,2021-07-04 00:00:00,315.56,317.01
73,2021-07-04 01:00:00,315.8,313.88
74,2021-07-04 02:00:00,313.32,309.2
75,2021-07-04 03:00:00,308.46,303.42
76,2021-07-04 04:00:00,302.81,297.05
77,2021-07-04 05:00:00,295.12,290.32
78,2021-07-04 06:00:00,288.74,283.58
79,2021-07-04 07:00:00,282.64,279.45
80,2021-07-04 08:00:00,278.21,278.34
81,2021-07-04 09:00:00,276.44,277.58
82,2021-07-04 10:00:00,275.63,280.43
83,2021-07-04 11:00:00,277.74,283.42
84,2021-07-04 12:00:00,283.31,286.5
85,2021-07-04 13:00:00,285.59,289.98
86,2021-07-04 14:00:00,282.58,292.72
87,2021-07-04 15:00:00,282.15,296.45
88,2021-07-04 16:00:00,283.47,299.42
89,2021-07-04 17:00:00,282.83,302.49
90,2021-07-04 18:00:00,285.59,305.54
91,2021-07-04 19:00:00,290.84,307.39
92,2021-07-04 20:00:00,300.14,310.69
93,2021-07-04 21:00:00,306.16,312.37
94,2021-07-04 22:00:00,307.87,313.73
95,2021-07-04 23:00:00,310.45,314.0
96,2021-07-02 00:00:00,311.94,314.12
97,2021-07-02 01:00:00,312.47,312.06
98,2021-07-02 02:00:00,310.6,307.07
99,2021-07-02 03:00:00,303.65,300.65
100,2021-07-02 04:00:00,294.54,293.02
101,2021-07-02 05:00:00,285.94,285.92
102,2021-07-02 06:00:00,277.88,279.19
103,2021-07-02 07:00:00,272.49,275.76
104,2021-07-02 08:00:00,268.7,275.25
105,2021-07-02 09:00:00,267.91,275.29
106,2021-07-02 10:00:00,272.3,278.63
107,2021-07-02 11:00:00,279.72,280.69
108,2021-07-02 12:00:00,284.01,282.1
109,2021-07-02 13:00:00,281.7,282.95
110,2021-07-02 14:00:00,276.98,283.35
111,2021-07-02 15:00:00,275.55,285.35
112,2021-07-02 16:00:00,280.81,286.65
113,2021-07-02 17:00:00,281.43,289.21
114,2021-07-02 18:00:00,284.58,292.8
115,2021-07-02 19:00:00,289.37,295.59
116,2021-07-02 20:00:00,296.03,300.93
117,2021-07-02 21:00:00,297.97,304.24
118,2021-07-02 22:00:00,299.28,307.81
119,2021-07-02 23:00:00,307.04,310.46
120,2021-07-03 00:00:00,315.09,316.5
121,2021-07-03 01:00:00,315.48,314.05
122,2021-07-03 02:00:00,313.37,309.17
123,2021-07-03 03:00:00,308.17,302.94
124,2021-07-03 04:00:00,299.56,295.8
125,2021-07-03 05:00:00,295.01,288.98
126,2021-07-03 06:00:00,287.39,282.41
127,2021-07-03 07:00:00,281.94,278.77
128,2021-07-03 08:00:00,278.73,278.07
129,2021-07-03 09:00:00,276.41,277.74
130,2021-07-03 10:00:00,276.82,280.48
131,2021-07-03 11:00:00,279.34,282.51
132,2021-07-03 12:00:00,283.3,284.3
133,2021-07-03 13:00:00,283.7,285.95
134,2021-07-03 14:00:00,280.89,287.15
135,2021-07-03 15:00:00,280.62,289.81
136,2021-07-03 16:00:00,282.53,291.86
137,2021-07-03 17:00:00,291.82,294.74
138,2021-07-03 18:00:00,301.27,298.25
139,2021-07-03 19:00:00,303.04,300.86
140,2021-07-03 20:00:00,305.76,305.58
141,2021-07-03 21:00:00,305.56,308.36
142,2021-07-03 22:00:00,309.2,311.18
143,2021-07-03 23:00:00,313.68,313.02
144,2021-07-04 00:00:00,315.56,317.55
145,2021-07-04 01:00:00,315.8,314.99
146,2021-07-04 02:00:00,313.32,310.48
147,2021-07-04 03:00:00,308.46,304.77
148,2021-07-04 04:00:00,302.81,298.22
149,2021-07-04 05:00:00,295.12,291.56
150,2021-07-04 06:00:00,288.74,284.95
151,2021-07-04 07:00:00,282.64,280.95
152,2021-07-04 08:00:00,278.21,279.79
153,2021-07-04 09:00:00,276.44,278.96
154,2021-07-04 10:00:00,275.63,281.68
155,2021-07-04 11:00:00,277.74,284.08
156,2021-07-04 12:00:00,283.31,286.38
157,2021-07-04 13:00:00,285.59,288.76
158,2021-07-04 14:00:00,282.58,290.54
159,2021-07-04 15:00:00,282.15,293.61
160,2021-07-04 16:00:00,283.47,296.01
161,2021-07-04 17:00:00,282.83,298.96
162,2021-07-04 18:00:00,285.59,302.21
163,2021-07-04 19:00:00,290.84,304.39
164,2021-07-04 20:00:00,300.14,308.42
165,2021-07-04 21:00:00,306.16,310.72
166,2021-07-04 22:00:00,307.87,312.87
167,2021-07-04 23:00:00,310.45,314.08
168,2021-07-05 00:00:00,314.44,319.28
169,2021-07-05 01:00:00,316.52,316.13
170,2021-07-05 02:00:00,314.71,311.67
171,2021-07-05 03:00:00,311.04,306.11
172,2021-07-05 04:00:00,305.15,299.95
173,2021-07-05 05:00:00,298.5,293.46
174,2021-07-05 06:00:00,292.2,286.92
175,2021-07-05 07:00:00,286.98,282.73
176,2021-07-05 08:00:00,282.99,281.32
177,2021-07-05 09:00:00,281.24,279.98
178,2021-07-05 10:00:00,282.28,281.81
179,2021-07-05 11:00:00,284.24,283.86
180,2021-07-05 12:00:00,287.75,286.31
181,2021-07-05 13:00:00,284.01,289.42
182,2021-07-05 14:00:00,283.19,292.12
183,2021-07-05 15:00:00,282.46,295.99
184,2021-07-05 16:00:00,285.59,299.34
185,2021-07-05 17:00:00,289.56,302.89
186,2021-07-05 18:00:00,293.67,306.54
187,2021-07-05 19:00:00,296.58,308.89
