datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2022-06-28T00:00:00.000000000,456.33,449.79321
2022-06-28T01:00:00.000000000,459.34,435.81308
2022-06-28T02:00:00.000000000,461.86,421.05744
2022-06-28T03:00:00.000000000,454.1,406.47596
2022-06-28T04:00:00.000000000,450.52,394.71434
2022-06-28T05:00:00.000000000,455.77,383.31106
2022-06-28T06:00:00.000000000,453.78,376.16891
2022-06-28T07:00:00.000000000,445.31,373.99504
2022-06-28T08:00:00.000000000,439.89,373.16788
2022-06-28T09:00:00.000000000,443.84,376.51168
2022-06-28T10:00:00.000000000,450.73,381.04393
2022-06-28T11:00:00.000000000,452.62,388.79906
2022-06-28T12:00:00.000000000,448.16,396.6837
2022-06-28T13:00:00.000000000,461.41,404.48444
2022-06-28T14:00:00.000000000,497.0,413.0505
2022-06-28T15:00:00.000000000,498.83,421.25414
2022-06-28T16:00:00.000000000,486.21,425.42025
2022-06-28T17:00:00.000000000,481.44,427.63408
2022-06-28T18:00:00.000000000,480.01,427.53388
2022-06-28T19:00:00.000000000,481.63,423.58563
2022-06-28T20:00:00.000000000,481.52,421.53055
2022-06-28T21:00:00.000000000,474.6,416.53172
2022-06-28T22:00:00.000000000,466.94,410.87654
2022-06-28T23:00:00.000000000,463.19,404.44689
2022-06-29T00:00:00.000000000,460.8,414.15586
2022-06-29T01:00:00.000000000,455.83,400.31662
2022-06-29T02:00:00.000000000,440.2,386.05428
2022-06-29T03:00:00.000000000,406.68,371.38102
2022-06-29T04:00:00.000000000,374.47,360.20642
2022-06-29T05:00:00.000000000,330.1,349.61894
2022-06-29T06:00:00.000000000,302.32,345.64992
2022-06-29T07:00:00.000000000,275.19,346.30157
2022-06-29T08:00:00.000000000,262.53,350.87379
2022-06-29T09:00:00.000000000,275.19,359.63449
2022-06-29T10:00:00.000000000,295.24,370.0533
2022-06-29T11:00:00.000000000,314.43,384.45415
2022-06-29T12:00:00.000000000,332.91,396.35328
2022-06-29T13:00:00.000000000,371.53,407.47957
2022-06-29T14:00:00.000000000,415.93,420.30952
2022-06-29T15:00:00.000000000,421.61,428.99841
2022-06-29T16:00:00.000000000,420.49,435.28491
2022-06-29T17:00:00.000000000,411.22,438.75339
2022-06-29T18:00:00.000000000,402.86,438.16324
2022-06-29T19:00:00.000000000,395.9,433.98879
2022-06-29T20:00:00.000000000,388.69,428.8786
2022-06-29T21:00:00.000000000,380.77,422.44811
2022-06-29T22:00:00.000000000,374.04,413.25808
2022-06-29T23:00:00.000000000,367.79,406.55561
2022-06-30T00:00:00.000000000,363.21,409.94791
2022-06-30T01:00:00.000000000,365.49,397.93868
2022-06-30T02:00:00.000000000,360.82,385.94436
2022-06-30T03:00:00.000000000,329.67,374.2214
2022-06-30T04:00:00.000000000,288.74,366.51687
2022-06-30T05:00:00.000000000,263.08,359.71071
2022-06-30T06:00:00.000000000,251.08,359.90121
2022-06-30T07:00:00.000000000,241.6,364.12157
2022-06-30T08:00:00.000000000,226.9,371.82239
2022-06-30T09:00:00.000000000,222.94,383.02714
2022-06-30T10:00:00.000000000,218.98,395.25052
2022-06-30T11:00:00.000000000,215.5,410.49455
2022-06-30T12:00:00.000000000,214.67,422.4989
2022-06-30T13:00:00.000000000,234.79,432.77483
2022-06-30T14:00:00.000000000,272.27,444.28499
2022-06-30T15:00:00.000000000,285.72,451.12007
2022-06-30T16:00:00.000000000,297.75,455.50005
2022-06-30T17:00:00.000000000,325.99,457.37762
2022-06-30T18:00:00.000000000,356.0,455.85617
2022-06-30T19:00:00.000000000,377.57,450.8122
2022-06-30T20:00:00.000000000,384.7,443.92231
2022-06-30T21:00:00.000000000,390.32,437.19275
2022-06-30T22:00:00.000000000,390.47,428.08061
2022-06-30T23:00:00.000000000,385.33,421.42364
2022-07-01T00:00:00.000000000,378.59,432.88007
2022-07-01T01:00:00.000000000,373.34,423.41602
2022-07-01T02:00:00.000000000,355.65,413.74258
2022-07-01T03:00:00.000000000,334.78,405.35907
2022-07-01T04:00:00.000000000,319.78,400.14316
2022-07-01T05:00:00.000000000,304.15,395.52936
2022-07-01T06:00:00.000000000,291.63,396.52392
2022-07-01T07:00:00.000000000,285.25,400.24464
2022-07-01T08:00:00.000000000,291.17,405.6408
2022-07-01T09:00:00.000000000,291.12,413.57346
2022-07-01T10:00:00.000000000,309.13,422.09811
2022-07-01T11:00:00.000000000,347.98,433.10065
2022-07-01T12:00:00.000000000,367.73,441.3321
2022-07-01T13:00:00.000000000,390.63,448.37798
