datetime,wind_actual,avg_wind_production_forecast
2020-01-01T00:00:00.000000000,4918.0,4891.00014
2020-01-01T01:00:00.000000000,5146.0,5049.00006
2020-01-01T02:00:00.000000000,5287.0,5259.99985
2020-01-01T03:00:00.000000000,5553.0,5510.99985
2020-01-01T04:00:00.000000000,5837.0,5820.99989
2020-01-01T05:00:00.000000000,6010.0,6088.99991
2020-01-01T06:00:00.000000000,6226.0,6246.0001
2020-01-01T07:00:00.000000000,6467.0,6359.00011
2020-01-01T08:00:00.000000000,6558.0,6467.99976
2020-01-01T09:00:00.000000000,6645.0,6554.99969
2020-01-01T10:00:00.000000000,6656.0,6590.00019
2020-01-01T11:00:00.000000000,6578.0,6593.00008
2020-01-01T12:00:00.000000000,6566.0,6559.00004
2020-01-01T13:00:00.000000000,6501.0,6530.00006
2020-01-01T14:00:00.000000000,6518.0,6506.00016
2020-01-01T15:00:00.000000000,6472.0,6503.99998
2020-01-01T16:00:00.000000000,6465.0,6567.99973
2020-01-01T17:00:00.000000000,6532.0,6624.00023
2020-01-01T18:00:00.000000000,6691.0,6695.99994
2020-01-01T19:00:00.000000000,6749.0,6755.00035
2020-01-01T20:00:00.000000000,6828.0,6780.9997
2020-01-01T21:00:00.000000000,6810.0,6774.00018
2020-01-01T22:00:00.000000000,6767.0,6756.00007
2020-01-01T23:00:00.000000000,6733.0,6685.00008
2020-01-02T00:00:00.000000000,6625.0,6449.14337
2020-01-02T01:00:00.000000000,6485.0,6280.61688
2020-01-02T02:00:00.000000000,6431.0,6149.87525
2020-01-02T03:00:00.000000000,6325.0,5990.79624
2020-01-02T04:00:00.000000000,6239.0,5881.72232
2020-01-02T05:00:00.000000000,6235.0,5886.06525
2020-01-02T06:00:00.000000000,6246.0,5845.28413
2020-01-02T07:00:00.000000000,6234.0,5944.03863
2020-01-02T08:00:00.000000000,6429.0,6018.94358
2020-01-02T09:00:00.000000000,6579.0,6136.33421
2020-01-02T10:00:00.000000000,6539.0,6189.10764
2020-01-02T11:00:00.000000000,6639.0,6306.13639
2020-01-02T12:00:00.000000000,6529.0,6507.31152
2020-01-02T13:00:00.000000000,6467.0,6596.31672
2020-01-02T14:00:00.000000000,6525.0,6682.68899
2020-01-02T15:00:00.000000000,6520.0,6794.58515
2020-01-02T16:00:00.000000000,6554.0,6825.21614
2020-01-02T17:00:00.000000000,6636.0,6914.68661
2020-01-02T18:00:00.000000000,6690.0,6859.65015
2020-01-02T19:00:00.000000000,6734.0,6769.08821
2020-01-02T20:00:00.000000000,6781.0,6606.13337
2020-01-02T21:00:00.000000000,6866.0,6558.39569
2020-01-02T22:00:00.000000000,6955.0,6521.31856
2020-01-02T23:00:00.000000000,7043.0,6453.06799
2020-01-03T00:00:00.000000000,7157.0,6718.19991
2020-01-03T01:00:00.000000000,7265.0,6607.86122
2020-01-03T02:00:00.000000000,7202.0,6495.12189
2020-01-03T03:00:00.000000000,7261.0,6376.00486
2020-01-03T04:00:00.000000000,7249.0,6279.21595
2020-01-03T05:00:00.000000000,7082.0,6252.5875
2020-01-03T06:00:00.000000000,7081.0,6164.33264
2020-01-03T07:00:00.000000000,6946.0,6173.86132
2020-01-03T08:00:00.000000000,6840.0,6111.90034
2020-01-03T09:00:00.000000000,6838.0,6089.75607
2020-01-03T10:00:00.000000000,6843.0,6004.75559
2020-01-03T11:00:00.000000000,6782.0,5940.29931
