datetime,nuclear_actual,avg_nuclear_production_forecast
2020-01-01T00:00:00.000000000,7759.0,7763.48889
2020-01-01T01:00:00.000000000,7764.0,7811.57457
2020-01-01T02:00:00.000000000,7767.0,7784.2669
2020-01-01T03:00:00.000000000,7762.0,7741.49358
2020-01-01T04:00:00.000000000,7760.0,7800.75501
2020-01-01T05:00:00.000000000,7761.0,7778.57715
2020-01-01T06:00:00.000000000,7759.0,7785.81088
2020-01-01T07:00:00.000000000,7752.0,7774.85487
2020-01-01T08:00:00.000000000,7751.0,7734.14368
2020-01-01T09:00:00.000000000,7756.0,7764.82113
2020-01-01T10:00:00.000000000,7754.0,7732.27455
2020-01-01T11:00:00.000000000,7750.0,7774.32997
2020-01-01T12:00:00.000000000,7753.0,7774.08626
2020-01-01T13:00:00.000000000,7757.0,7685.41447
2020-01-01T14:00:00.000000000,7758.0,7795.01793
2020-01-01T15:00:00.000000000,7751.0,7798.40093
2020-01-01T16:00:00.000000000,7761.0,7792.65033
2020-01-01T17:00:00.000000000,7750.0,7825.81309
2020-01-01T18:00:00.000000000,7759.0,7813.88778
2020-01-01T19:00:00.000000000,7752.0,7832.59414
2020-01-01T20:00:00.000000000,7753.0,7886.25893
2020-01-01T21:00:00.000000000,7747.0,7830.52248
2020-01-01T22:00:00.000000000,7744.0,7826.80481
2020-01-01T23:00:00.000000000,7754.0,7799.62591
2020-01-02T00:00:00.000000000,7755.0,7846.19557
2020-01-02T01:00:00.000000000,7744.0,7855.7293
2020-01-02T02:00:00.000000000,7747.0,7851.16711
2020-01-02T03:00:00.000000000,7747.0,7833.06649
2020-01-02T04:00:00.000000000,7748.0,7820.39316
2020-01-02T05:00:00.000000000,7743.0,7819.70446
2020-01-02T06:00:00.000000000,7746.0,7823.42458
2020-01-02T07:00:00.000000000,7747.0,7805.3467
2020-01-02T08:00:00.000000000,7749.0,7795.33355
2020-01-02T09:00:00.000000000,7748.0,7798.4965
2020-01-02T10:00:00.000000000,7750.0,7875.35516
2020-01-02T11:00:00.000000000,7743.0,7810.97898
2020-01-02T12:00:00.000000000,7749.0,7800.40743
2020-01-02T13:00:00.000000000,7745.0,7811.10037
2020-01-02T14:00:00.000000000,7749.0,7814.71663
2020-01-02T15:00:00.000000000,7754.0,7801.1241
2020-01-02T16:00:00.000000000,7747.0,7798.52939
2020-01-02T17:00:00.000000000,7751.0,7793.0059
2020-01-02T18:00:00.000000000,7754.0,7779.27815
2020-01-02T19:00:00.000000000,7747.0,7782.30619
2020-01-02T20:00:00.000000000,7751.0,7770.09538
2020-01-02T21:00:00.000000000,7748.0,7775.48427
2020-01-02T22:00:00.000000000,7753.0,7792.18135
2020-01-02T23:00:00.000000000,7756.0,7771.45313
2020-01-03T00:00:00.000000000,7760.0,7863.76576
2020-01-03T01:00:00.000000000,7757.0,7873.3379
2020-01-03T02:00:00.000000000,7753.0,7868.75881
2020-01-03T03:00:00.000000000,7750.0,7850.45474
2020-01-03T04:00:00.000000000,7755.0,7837.67385
2020-01-03T05:00:00.000000000,7750.0,7836.9538
2020-01-03T06:00:00.000000000,7760.0,7840.69882
2020-01-03T07:00:00.000000000,7757.0,7822.6108
2020-01-03T08:00:00.000000000,7757.0,7812.47287
2020-01-03T09:00:00.000000000,7755.0,7815.63521
2020-01-03T10:00:00.000000000,7759.0,7893.03168
2020-01-03T11:00:00.000000000,7756.0,7828.10355
2020-01-03T12:00:00.000000000,7753.0,7817.46654
2020-01-03T13:00:00.000000000,7754.0,7828.21911
2020-01-03T14:00:00.000000000,7752.0,7831.81354
2020-01-03T15:00:00.000000000,7756.0,7818.02709
2020-01-03T16:00:00.000000000,7756.0,7815.39427
2020-01-03T17:00:00.000000000,7758.0,7809.74509
2020-01-03T18:00:00.000000000,7748.0,7795.85815
2020-01-03T19:00:00.000000000,7758.0,7798.85146
2020-01-03T20:00:00.000000000,7765.0,7786.52541
2020-01-03T21:00:00.000000000,7754.0,7791.84791
2020-01-03T22:00:00.000000000,7757.0,7808.58556
2020-01-03T23:00:00.000000000,7754.0,7787.77467
2020-01-04T00:00:00.000000000,7764.0,7825.37054
2020-01-04T01:00:00.000000000,7765.0,7834.85848
2020-01-04T02:00:00.000000000,7760.0,7830.31688
2020-01-04T03:00:00.000000000,7781.0,7812.4572
2020-01-04T04:00:00.000000000,7778.0,7799.91141
2020-01-04T05:00:00.000000000,7785.0,7799.25989
2020-01-04T06:00:00.000000000,7772.0,7802.9499
2020-01-04T07:00:00.000000000,7778.0,7784.88492
2020-01-04T08:00:00.000000000,7784.0,7775.02021
2020-01-04T09:00:00.000000000,7782.0,7778.18286
2020-01-04T10:00:00.000000000,7779.0,7854.40413
2020-01-04T11:00:00.000000000,7782.0,7790.68193
2020-01-04T12:00:00.000000000,7781.0,7780.18813
2020-01-04T13:00:00.000000000,7781.0,7790.81039
2020-01-04T14:00:00.000000000,7782.0,7794.45277
2020-01-04T15:00:00.000000000,7785.0,7781.09043
2020-01-04T16:00:00.000000000,7762.0,7778.54027
2020-01-04T17:00:00.000000000,7732.0,7773.16583
2020-01-04T18:00:00.000000000,7761.0,7759.62709
2020-01-04T19:00:00.000000000,7765.0,7762.69569
2020-01-04T20:00:00.000000000,7780.0,7750.62195
2020-01-04T21:00:00.000000000,7771.0,7756.0892
2020-01-04T22:00:00.000000000,7775.0,7772.73804
2020-01-04T23:00:00.000000000,7761.0,7752.10816
2020-01-02T00:00:00.000000000,7755.0,7762.82016
2020-01-02T01:00:00.000000000,7744.0,7811.05212
2020-01-02T02:00:00.000000000,7747.0,7783.76289
