datetime,nuclear_actual,avg_nuclear_production_forecast
2020-01-01T00:00:00.000000000,7759,7763.489
2020-01-01T01:00:00.000000000,7764,7811.5747
2020-01-01T02:00:00.000000000,7767,7784.267
2020-01-01T03:00:00.000000000,7762,7741.4937
2020-01-01T04:00:00.000000000,7760,7800.755
2020-01-01T05:00:00.000000000,7761,7778.577
2020-01-01T06:00:00.000000000,7759,7785.811
2020-01-01T07:00:00.000000000,7752,7774.855
2020-01-01T08:00:00.000000000,7751,7734.1436
2020-01-01T09:00:00.000000000,7756,7764.821
2020-01-01T10:00:00.000000000,7754,7732.2744
2020-01-01T11:00:00.000000000,7750,7774.33
2020-01-01T12:00:00.000000000,7753,7774.0864
2020-01-01T13:00:00.000000000,7757,7685.4146
2020-01-01T14:00:00.000000000,7758,7795.018
2020-01-01T15:00:00.000000000,7751,7798.401
2020-01-01T16:00:00.000000000,7761,7792.6504
2020-01-01T17:00:00.000000000,7750,7825.813
2020-01-01T18:00:00.000000000,7759,7813.8877
2020-01-01T19:00:00.000000000,7752,7832.594
2020-01-01T20:00:00.000000000,7753,7886.259
2020-01-01T21:00:00.000000000,7747,7830.5225
2020-01-01T22:00:00.000000000,7744,7826.8047
2020-01-01T23:00:00.000000000,7754,7799.626
2020-01-02T00:00:00.000000000,7755,7762.8203
2020-01-02T01:00:00.000000000,7744,7811.0522
2020-01-02T02:00:00.000000000,7747,7783.763
2020-01-02T03:00:00.000000000,7747,7741.1333
2020-01-02T04:00:00.000000000,7748,7800.255
2020-01-02T05:00:00.000000000,7743,7778.3047
2020-01-02T06:00:00.000000000,7746,7785.5386
2020-01-02T07:00:00.000000000,7747,7774.5034
2020-01-02T08:00:00.000000000,7749,7733.791
2020-01-02T09:00:00.000000000,7748,7764.6387
2020-01-02T10:00:00.000000000,7750,7732.2104
2020-01-02T11:00:00.000000000,7743,7774.24
2020-01-02T12:00:00.000000000,7749,7773.8477
2020-01-02T13:00:00.000000000,7745,7685.285
2020-01-02T14:00:00.000000000,7749,7795.21
2020-01-02T15:00:00.000000000,7754,7798.4736
2020-01-02T16:00:00.000000000,7747,7792.849
2020-01-02T17:00:00.000000000,7751,7825.959
2020-01-02T18:00:00.000000000,7754,7814.103
2020-01-02T19:00:00.000000000,7747,7832.8384
2020-01-02T20:00:00.000000000,7751,7886.8237
2020-01-02T21:00:00.000000000,7748,7830.9688
2020-01-02T22:00:00.000000000,7753,7827.292
2020-01-02T23:00:00.000000000,7756,7800.181
2020-01-03T00:00:00.000000000,7760,7764.3726
2020-01-03T01:00:00.000000000,7757,7813.061
2020-01-03T02:00:00.000000000,7753,7785.7534
2020-01-03T03:00:00.000000000,7750,7743.366
2020-01-03T04:00:00.000000000,7755,7802.236
2020-01-03T05:00:00.000000000,7750,7780.79
2020-01-03T06:00:00.000000000,7760,7788.0425
2020-01-03T07:00:00.000000000,7757,7776.7827
2020-01-03T08:00:00.000000000,7757,7736
2020-01-03T09:00:00.000000000,7755,7767.3096
2020-01-03T10:00:00.000000000,7759,7735.1323
2020-01-03T11:00:00.000000000,7756,7777.155
2020-01-03T12:00:00.000000000,7753,7776.406
2020-01-03T13:00:00.000000000,7754,7688.0034
2020-01-03T14:00:00.000000000,7752,7798.872
2020-01-03T15:00:00.000000000,7756,7801.8022
2020-01-03T16:00:00.000000000,7756,7796.5137
2020-01-03T17:00:00.000000000,7758,7829.581
2020-01-03T18:00:00.000000000,7748,7817.7734
2020-01-03T19:00:00.000000000,7758,7836.6035
2020-01-03T20:00:00.000000000,7765,7891.4688
2020-01-03T21:00:00.000000000,7754,7835.211
2020-01-03T22:00:00.000000000,7757,7831.649
2020-01-03T23:00:00.000000000,7754,7804.6963
2020-01-04T00:00:00.000000000,7764,7769.7803
2020-01-04T01:00:00.000000000,7765,7818.726
2020-01-04T02:00:00.000000000,7760,7791.3105
