UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2019-01-01 00:00:00,1225.0,571.0,2798.0,1.0,566.0,0.0,1427.0,893.0,121.0
2019-01-01 01:00:00,1220.0,549.0,2799.0,1.0,520.0,0.0,1352.0,887.0,118.0
2019-01-01 02:00:00,1210.0,531.0,2799.0,1.0,539.0,0.0,1177.0,888.0,118.0
2019-01-01 03:00:00,1206.0,536.0,2799.0,1.0,568.0,0.0,1001.0,894.0,116.0
2019-01-01 04:00:00,1227.0,546.0,2799.0,1.0,595.0,0.0,826.0,886.0,115.0
2019-01-01 05:00:00,1267.0,608.0,2799.0,1.0,606.0,0.0,642.0,891.0,116.0
2019-01-01 06:00:00,1309.0,651.0,2799.0,1.0,734.0,0.0,423.0,883.0,117.0
2019-01-01 07:00:00,1320.0,641.0,2799.0,1.0,931.0,0.0,284.0,871.0,117.0
2019-01-01 08:00:00,1319.0,600.0,2799.0,1.0,899.0,0.0,247.0,877.0,117.0
2019-01-01 09:00:00,1316.0,604.0,2800.0,1.0,969.0,0.0,259.0,886.0,117.0
2019-01-01 10:00:00,1320.0,600.0,2798.0,1.0,1068.0,0.0,346.0,888.0,117.0
2019-01-01 11:00:00,1322.0,597.0,2800.0,1.0,1029.0,0.0,596.0,884.0,117.0
2019-01-01 12:00:00,1324.0,592.0,2798.0,1.0,1014.0,0.0,720.0,888.0,117.0
2019-01-01 13:00:00,1327.0,643.0,2799.0,1.0,911.0,0.0,856.0,898.0,117.0
2019-01-01 14:00:00,1319.0,669.0,2799.0,1.0,1076.0,0.0,941.0,904.0,117.0
2019-01-01 15:00:00,1318.0,666.0,2799.0,1.0,1305.0,0.0,1018.0,905.0,117.0
2019-01-01 16:00:00,1330.0,670.0,2799.0,1.0,1317.0,0.0,1113.0,899.0,117.0
2019-01-01 17:00:00,1330.0,670.0,2799.0,1.0,1227.0,0.0,1181.0,892.0,117.0
2019-01-01 18:00:00,1338.0,663.0,2798.0,1.0,1026.0,0.0,1262.0,899.0,120.0
2019-01-01 19:00:00,1340.0,671.0,2799.0,1.0,824.0,0.0,1280.0,896.0,122.0
2019-01-01 20:00:00,1331.0,675.0,2799.0,1.0,795.0,0.0,1294.0,885.0,125.0
2019-01-01 21:00:00,1296.0,669.0,2798.0,1.0,762.0,0.0,1297.0,886.0,128.0
2019-01-01 22:00:00,1238.0,602.0,2798.0,1.0,545.0,0.0,1278.0,876.0,132.0
