UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2019-01-01 00:00:00,172.0,176.0,1928.0,44.0,267.0,0.0,0.0,94.0,292.0
2019-01-01 01:00:00,170.0,180.0,1927.0,45.0,296.0,0.0,0.0,88.0,295.0
2019-01-01 02:00:00,164.0,172.0,1929.0,46.0,286.0,0.0,0.0,89.0,288.0
2019-01-01 03:00:00,166.0,173.0,1929.0,47.0,266.0,0.0,0.0,89.0,293.0
2019-01-01 04:00:00,163.0,170.0,1930.0,47.0,263.0,0.0,0.0,89.0,290.0
2019-01-01 05:00:00,162.0,167.0,1931.0,48.0,263.0,0.0,0.0,86.0,289.0
2019-01-01 06:00:00,156.0,159.0,1931.0,47.0,384.0,0.0,0.0,85.0,275.0
2019-01-01 07:00:00,152.0,151.0,1933.0,47.0,374.0,1.0,0.0,88.0,263.0
2019-01-01 08:00:00,153.0,153.0,1931.0,49.0,415.0,15.0,0.0,85.0,262.0
2019-01-01 09:00:00,146.0,151.0,1934.0,48.0,465.0,32.0,0.0,86.0,261.0
2019-01-01 10:00:00,151.0,157.0,1931.0,48.0,481.0,37.0,0.0,89.0,267.0
2019-01-01 11:00:00,154.0,159.0,1928.0,46.0,479.0,32.0,0.0,89.0,267.0
2019-01-01 12:00:00,165.0,172.0,1913.0,45.0,436.0,27.0,0.0,89.0,281.0
2019-01-01 13:00:00,175.0,190.0,1916.0,71.0,458.0,16.0,0.0,91.0,293.0
2019-01-01 14:00:00,171.0,183.0,1913.0,145.0,404.0,5.0,0.0,92.0,288.0
2019-01-01 15:00:00,173.0,187.0,1911.0,144.0,468.0,1.0,0.0,93.0,292.0
2019-01-01 16:00:00,166.0,176.0,1905.0,144.0,420.0,0.0,0.0,93.0,285.0
2019-01-01 17:00:00,170.0,181.0,1905.0,145.0,464.0,0.0,0.0,92.0,290.0
2019-01-01 18:00:00,170.0,181.0,1905.0,147.0,501.0,0.0,0.0,91.0,291.0
2019-01-01 19:00:00,170.0,182.0,1904.0,148.0,499.0,0.0,0.0,90.0,290.0
2019-01-01 20:00:00,171.0,181.0,1905.0,147.0,366.0,0.0,0.0,87.0,290.0
2019-01-01 21:00:00,170.0,181.0,1907.0,133.0,312.0,0.0,0.0,89.0,288.0
2019-01-01 22:00:00,168.0,183.0,1905.0,45.0,350.0,0.0,0.0,89.0,292.0
2019-01-01 23:00:00,167.0,180.0,1905.0,46.0,305.0,0.0,0.0,89.0,290.0
2019-01-02 00:00:00,164.0,172.0,1906.0,46.0,314.0,0.0,0.0,89.0,286.0
2019-01-02 01:00:00,163.0,171.0,1909.0,46.0,281.0,0.0,0.0,89.0,288.0
2019-01-02 02:00:00,160.0,167.0,1907.0,46.0,277.0,0.0,0.0,89.0,285.0
2019-01-02 03:00:00,160.0,167.0,1908.0,48.0,275.0,0.0,0.0,89.0,286.0
2019-01-02 04:00:00,163.0,169.0,1908.0,49.0,280.0,0.0,0.0,88.0,289.0
2019-01-02 05:00:00,170.0,178.0,1909.0,52.0,300.0,0.0,0.0,86.0,296.0
2019-01-02 06:00:00,163.0,168.0,1906.0,150.0,389.0,0.0,0.0,86.0,286.0
2019-01-02 07:00:00,158.0,160.0,1900.0,152.0,442.0,0.0,0.0,87.0,278.0
2019-01-02 08:00:00,165.0,172.0,1906.0,268.0,582.0,12.0,0.0,86.0,287.0
2019-01-02 09:00:00,168.0,173.0,1920.0,279.0,607.0,44.0,0.0,87.0,288.0
2019-01-02 10:00:00,173.0,183.0,1922.0,270.0,594.0,53.0,0.0,88.0,292.0
2019-01-02 11:00:00,173.0,187.0,1924.0,271.0,600.0,63.0,0.0,87.0,291.0
2019-01-02 12:00:00,178.0,196.0,1924.0,271.0,619.0,70.0,0.0,85.0,293.0
