,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2020-01-01 00:00:00,282.8,13695,35193,28879,206,3697,0,2209,710
1,2020-01-01 01:00:00,280.17,12995,33634,28882,208,2691,0,2310,713
2,2020-01-01 02:00:00,279.3,12459,32597,28801,212,1753,0,2320,709
3,2020-01-01 03:00:00,277.34,11961,31081,28780,211,964,0,2330,722
4,2020-01-01 04:00:00,269.21,10988,29768,29015,214,933,0,2144,709
5,2020-01-01 05:00:00,271.08,11757,27375,28811,212,696,0,2397,538
6,2020-01-01 06:00:00,256.1,12177,32353,33093,214,489,0,4964,57
7,2020-01-01 07:00:00,260.11,13080,30802,33083,213,503,0,4762,64
8,2020-01-01 08:00:00,258.6,12638,30171,33070,219,492,0,4141,62
9,2020-01-01 09:00:00,255.91,12382,29844,32942,221,581,0,4369,53
10,2020-01-01 10:00:00,260,13113,29946,32945,221,1020,0,4111,54
11,2020-01-01 11:00:00,257.06,12283,31291,32956,218,1136,0,3861,39
12,2020-01-01 12:00:00,258.58,12272,32508,32961,217,1502,0,3515,40
13,2020-01-01 13:00:00,257.22,12094,33202,32960,215,1782,0,3653,60
14,2020-01-01 14:00:00,253.39,11992,33347,32968,214,1810,368,4369,50
15,2020-01-01 15:00:00,248.67,11843,32583,33026,213,1847,835,4751,57
16,2020-01-01 16:00:00,252.33,11851,33401,33039,211,1236,911,4444,64
17,2020-01-01 17:00:00,249.86,11567,33571,33018,212,1108,974,4878,67
18,2020-01-01 18:00:00,244.62,11488,32173,33079,211,1089,984,5788,78
19,2020-01-01 19:00:00,240.34,11224,31053,33087,213,1138,924,6132,82
20,2020-01-01 20:00:00,239.88,11216,30889,33062,210,1125,866,6281,81
21,2020-01-01 21:00:00,240.96,11213,31060,33060,209,1179,573,6229,79
22,2020-01-01 22:00:00,241.54,11165,32377,33076,207,1882,128,6357,85
23,2020-01-01 23:00:00,250.45,12344,36930,33074,208,3361,0,6553,89
24,2020-01-02 00:00:00,252.6,12940,37956,33067,210,3863,0,6945,89
25,2020-01-02 01:00:00,255.03,13023,38412,33061,206,3136,0,7138,88
26,2020-01-02 02:00:00,261.6,14049,38237,33071,209,2238,0,7524,90
27,2020-01-02 03:00:00,259.59,13676,37216,33068,207,1662,0,7683,87
28,2020-01-02 04:00:00,254.53,13047,34738,33062,209,1146,0,7696,88
29,2020-01-02 05:00:00,250.27,12539,32946,32956,210,920,0,7672,90
30,2020-01-02 06:00:00,253.42,10078,22691,28859,181,757,0,1792,564
31,2020-01-02 07:00:00,254.54,10100,23187,28862,184,711,0,1810,556
32,2020-01-02 08:00:00,254.88,10144,22908,28909,187,729,0,1606,544
33,2020-01-02 09:00:00,255.44,10252,23192,28990,188,766,0,1695,551
34,2020-01-02 10:00:00,261.83,10810,24853,29003,188,954,0,1653,561
35,2020-01-02 11:00:00,260,11720,26859,28983,186,4108,0,1592,559
36,2020-01-02 12:00:00,267.24,12969,29373,28999,184,5089,0,1857,558
37,2020-01-02 13:00:00,280.21,13743,29768,29002,183,2910,20,1788,540
38,2020-01-02 14:00:00,280.39,13279,28926,28977,181,2052,57,1535,554
39,2020-01-02 15:00:00,279.35,12617,28757,28998,181,1186,93,1436,559
40,2020-01-02 16:00:00,274.62,11974,28084,28975,181,1143,85,1416,562
41,2020-01-02 17:00:00,270.74,11483,27398,28986,178,1133,70,1337,571
42,2020-01-02 18:00:00,270.25,11349,27679,28972,177,1156,50,1343,576
