datetime,coal_actual,avg_coal_production_forecast
2020-01-01T00:00:00.000000000,12.0,11.54793
2020-01-01T01:00:00.000000000,15.0,11.7605
2020-01-01T02:00:00.000000000,14.0,11.75925
2020-01-01T03:00:00.000000000,12.0,11.87103
2020-01-01T04:00:00.000000000,15.0,11.89819
2020-01-01T05:00:00.000000000,12.0,11.81482
2020-01-01T06:00:00.000000000,12.0,12.01593
2020-01-01T07:00:00.000000000,10.0,11.81066
2020-01-01T08:00:00.000000000,11.0,11.95955
2020-01-01T09:00:00.000000000,9.0,11.88295
2020-01-01T10:00:00.000000000,8.0,12.27454
2020-01-01T11:00:00.000000000,9.0,12.48793
2020-01-01T12:00:00.000000000,9.0,12.33575
2020-01-01T13:00:00.000000000,9.0,12.60818
2020-01-01T14:00:00.000000000,9.0,12.49092
2020-01-01T15:00:00.000000000,9.0,12.23546
2020-01-01T16:00:00.000000000,10.0,12.37574
2020-01-01T17:00:00.000000000,10.0,11.75127
2020-01-01T18:00:00.000000000,10.0,12.23622
2020-01-01T19:00:00.000000000,9.0,12.58225
2020-01-01T20:00:00.000000000,9.0,12.50539
2020-01-01T21:00:00.000000000,9.0,12.65374
2020-01-01T22:00:00.000000000,9.0,12.3404
2020-01-01T23:00:00.000000000,10.0,12.24406
2020-01-02T00:00:00.000000000,10.0,11.67818
2020-01-02T01:00:00.000000000,9.0,12.17127
2020-01-02T02:00:00.000000000,9.0,12.42794
2020-01-02T03:00:00.000000000,7.0,12.32791
2020-01-02T04:00:00.000000000,8.0,12.13853
2020-01-02T05:00:00.000000000,9.0,12.47015
2020-01-02T06:00:00.000000000,8.0,11.68193
2020-01-02T07:00:00.000000000,7.0,12.17158
2020-01-02T08:00:00.000000000,7.0,13.00937
2020-01-02T09:00:00.000000000,7.0,12.89405
2020-01-02T10:00:00.000000000,7.0,12.88011
2020-01-02T11:00:00.000000000,7.0,13.62535
2020-01-02T12:00:00.000000000,8.0,13.11123
2020-01-02T13:00:00.000000000,7.0,12.90129
2020-01-02T14:00:00.000000000,7.0,12.9796
2020-01-02T15:00:00.000000000,5.0,12.94396
2020-01-02T16:00:00.000000000,8.0,13.33856
2020-01-02T17:00:00.000000000,7.0,13.21932
2020-01-02T18:00:00.000000000,6.0,13.26723
2020-01-02T19:00:00.000000000,6.0,13.18588
2020-01-02T20:00:00.000000000,7.0,13.20404
2020-01-02T21:00:00.000000000,5.0,13.01382
2020-01-02T22:00:00.000000000,7.0,13.006
2020-01-02T23:00:00.000000000,5.0,12.98542
2020-01-03T00:00:00.000000000,6.0,12.48306
2020-01-03T01:00:00.000000000,5.0,12.99935
2020-01-03T02:00:00.000000000,6.0,13.19779
2020-01-03T03:00:00.000000000,5.0,13.07584
2020-01-03T04:00:00.000000000,5.0,12.92552
2020-01-03T05:00:00.000000000,5.0,13.16541
2020-01-03T06:00:00.000000000,6.0,12.34509
2020-01-03T07:00:00.000000000,5.0,12.83344
2020-01-03T08:00:00.000000000,6.0,13.70209
2020-01-03T09:00:00.000000000,6.0,13.51652
2020-01-03T10:00:00.000000000,6.0,13.48625
2020-01-03T11:00:00.000000000,6.0,14.25694
2020-01-03T12:00:00.000000000,7.0,13.69723
2020-01-03T13:00:00.000000000,7.0,13.45478
2020-01-03T14:00:00.000000000,6.0,13.55867
2020-01-03T15:00:00.000000000,6.0,13.48101
2020-01-03T16:00:00.000000000,4.0,13.86927
2020-01-03T17:00:00.000000000,7.0,13.73365
2020-01-03T18:00:00.000000000,7.0,13.80481
2020-01-03T19:00:00.000000000,8.0,13.71682
2020-01-03T20:00:00.000000000,7.0,13.70911
2020-01-03T21:00:00.000000000,7.0,13.48167
2020-01-03T22:00:00.000000000,5.0,13.48001
2020-01-03T23:00:00.000000000,5.0,13.42212
2020-01-04T00:00:00.000000000,6.0,12.70328
2020-01-04T01:00:00.000000000,7.0,13.22592
2020-01-04T02:00:00.000000000,6.0,13.40843
2020-01-04T03:00:00.000000000,5.0,13.28048
2020-01-04T04:00:00.000000000,5.0,13.14085
2020-01-04T05:00:00.000000000,7.0,13.35565
2020-01-04T06:00:00.000000000,7.0,12.52654
2020-01-04T07:00:00.000000000,7.0,13.01453
2020-01-04T08:00:00.000000000,6.0,13.89162
2020-01-04T09:00:00.000000000,6.0,13.68683
2020-01-04T10:00:00.000000000,7.0,13.65209
2020-01-04T11:00:00.000000000,8.0,14.42975
2020-01-04T12:00:00.000000000,5.0,13.85756
2020-01-04T13:00:00.000000000,7.0,13.60622
2020-01-04T14:00:00.000000000,11.0,13.71711
2020-01-04T15:00:00.000000000,12.0,13.62795
2020-01-04T16:00:00.000000000,10.0,14.01448
2020-01-04T17:00:00.000000000,11.0,13.87437
2020-01-04T18:00:00.000000000,16.0,13.9519
2020-01-04T19:00:00.000000000,16.0,13.86209
