datetime,wind_actual,avg_wind_production_forecast
2020-01-01T00:00:00.000000000,225.0,130.46
2020-01-01T01:00:00.000000000,222.0,141.75
2020-01-01T02:00:00.000000000,263.0,155.78
2020-01-01T03:00:00.000000000,379.0,151.16
2020-01-01T04:00:00.000000000,345.0,124.54
2020-01-01T05:00:00.000000000,277.0,118.22
2020-01-01T06:00:00.000000000,248.0,121.21
2020-01-01T07:00:00.000000000,334.0,120.04
2020-01-01T08:00:00.000000000,286.0,139.18
2020-01-01T09:00:00.000000000,308.0,155.88
2020-01-01T10:00:00.000000000,609.0,187.77
2020-01-01T11:00:00.000000000,445.0,243.80999
2020-01-01T12:00:00.000000000,671.0,436.01001
2020-01-01T13:00:00.000000000,558.0,569.58001
2020-01-01T14:00:00.000000000,775.0,613.75002
2020-01-01T15:00:00.000000000,406.0,713.04999
2020-01-01T16:00:00.000000000,761.0,816.08002
2020-01-01T17:00:00.000000000,951.0,1008.52004
2020-01-01T18:00:00.000000000,924.0,1090.30001
2020-01-01T19:00:00.000000000,1532.0,1273.10003
2020-01-01T20:00:00.000000000,1745.0,1750.29007
2020-01-01T21:00:00.000000000,2521.0,2175.86993
2020-01-01T22:00:00.000000000,2299.0,2408.70007
2020-01-01T23:00:00.000000000,2711.0,2520.20005
2020-01-02T00:00:00.000000000,2617.0,2204.76161
2020-01-02T01:00:00.000000000,2402.0,2236.50322
2020-01-02T02:00:00.000000000,2338.0,2294.56835
2020-01-02T03:00:00.000000000,2775.0,2279.16201
2020-01-02T04:00:00.000000000,2416.0,2326.35218
2020-01-02T05:00:00.000000000,2501.0,2309.9662
2020-01-02T06:00:00.000000000,2920.0,2188.31771
2020-01-02T07:00:00.000000000,2906.0,2086.70943
2020-01-02T08:00:00.000000000,3121.0,1985.37585
2020-01-02T09:00:00.000000000,2967.0,1929.5717
2020-01-02T10:00:00.000000000,1981.0,1899.82171
2020-01-02T11:00:00.000000000,2151.0,1808.5547
2020-01-02T12:00:00.000000000,2185.0,1688.57777
2020-01-02T13:00:00.000000000,2279.0,1541.82949
2020-01-02T14:00:00.000000000,2674.0,1497.84463
2020-01-02T15:00:00.000000000,2480.0,1524.52148
2020-01-02T16:00:00.000000000,1154.0,1511.88832
2020-01-02T17:00:00.000000000,679.0,1484.86613
2020-01-02T18:00:00.000000000,383.0,1538.85132
2020-01-02T19:00:00.000000000,538.0,1608.97008
2020-01-02T20:00:00.000000000,565.0,1615.71472
2020-01-02T21:00:00.000000000,414.0,1627.35679
2020-01-02T22:00:00.000000000,305.0,1710.48842
2020-01-02T23:00:00.000000000,196.0,1819.2763
2020-01-03T00:00:00.000000000,149.0,1056.00546
2020-01-03T01:00:00.000000000,167.0,1084.47419
2020-01-03T02:00:00.000000000,209.0,1113.32538
2020-01-03T03:00:00.000000000,150.0,1055.06577
2020-01-03T04:00:00.000000000,60.0,1030.42865
2020-01-03T05:00:00.000000000,136.0,1001.43643
2020-01-03T06:00:00.000000000,118.0,889.08496
2020-01-03T07:00:00.000000000,164.0,823.55785
2020-01-03T08:00:00.000000000,164.0,777.5364
2020-01-03T09:00:00.000000000,200.0,736.90133
2020-01-03T10:00:00.000000000,169.0,676.6125
