datetime,nat_gas_actual,avg_nat_gas_production_forecast
2020-01-01T00:00:00.000000000,7290,8326.642
2020-01-01T01:00:00.000000000,9098,9450.03
2020-01-01T02:00:00.000000000,8827,9646.6045
2020-01-01T03:00:00.000000000,8040,9735.891
2020-01-01T04:00:00.000000000,7826,9641.223
2020-01-01T05:00:00.000000000,7710,9574.127
2020-01-01T06:00:00.000000000,7717,9283.045
2020-01-01T07:00:00.000000000,8221,9123.672
2020-01-01T08:00:00.000000000,8326,8738.819
2020-01-01T09:00:00.000000000,8372,8115.1577
2020-01-01T10:00:00.000000000,7428,7430.6875
2020-01-01T11:00:00.000000000,7118,7651.2104
2020-01-01T12:00:00.000000000,6710,8345.918
2020-01-01T13:00:00.000000000,6629,9107.283
2020-01-01T14:00:00.000000000,6312,8842.874
2020-01-01T15:00:00.000000000,6399,8556.886
2020-01-01T16:00:00.000000000,4732,7605.176
2020-01-01T17:00:00.000000000,4655,7103.449
2020-01-01T18:00:00.000000000,4111,6819.1636
2020-01-01T19:00:00.000000000,3964,6521.159
2020-01-01T20:00:00.000000000,3918,5887.9863
2020-01-01T21:00:00.000000000,4079,5880.231
2020-01-01T22:00:00.000000000,4165,5947
2020-01-01T23:00:00.000000000,4844,6664.5156
2020-01-02T00:00:00.000000000,5233,6769.658
2020-01-02T01:00:00.000000000,5968,7870.978
2020-01-02T02:00:00.000000000,6092,7948.4004
2020-01-02T03:00:00.000000000,6090,7943.7827
2020-01-02T04:00:00.000000000,6895,8047.516
2020-01-02T05:00:00.000000000,7091,8720.876
2020-01-02T06:00:00.000000000,6113,8626.321
2020-01-02T07:00:00.000000000,5535,8412.772
2020-01-02T08:00:00.000000000,5356,8230.122
2020-01-02T09:00:00.000000000,5121,7338.8384
2020-01-02T10:00:00.000000000,5087,6886.973
2020-01-02T11:00:00.000000000,5369,7133.4443
2020-01-02T12:00:00.000000000,5664,7709.5566
2020-01-02T13:00:00.000000000,5482,8173.033
2020-01-02T14:00:00.000000000,5897,8298.224
2020-01-02T15:00:00.000000000,6619,7866.9727
2020-01-02T16:00:00.000000000,6624,6676.4717
2020-01-02T17:00:00.000000000,6131,6636.994
2020-01-02T18:00:00.000000000,5619,6303.5776
2020-01-02T19:00:00.000000000,5879,6338.631
2020-01-02T20:00:00.000000000,6104,5414.9146
2020-01-02T21:00:00.000000000,6290,4886.995
2020-01-02T22:00:00.000000000,6508,4945.4897
2020-01-02T23:00:00.000000000,7088,5055.353
2020-01-03T00:00:00.000000000,8344,7761.596
2020-01-03T01:00:00.000000000,10040,8610.089
2020-01-03T02:00:00.000000000,10218,8542.045
2020-01-03T03:00:00.000000000,10328,8460.42
2020-01-03T04:00:00.000000000,10367,8558.1875
2020-01-03T05:00:00.000000000,10198,8909.559
2020-01-03T06:00:00.000000000,9773,8729.759
2020-01-03T07:00:00.000000000,9266,8605.467
2020-01-03T08:00:00.000000000,8651,8427.99
2020-01-03T09:00:00.000000000,8428,7790.5576
2020-01-03T10:00:00.000000000,8355,7489.5737
2020-01-03T11:00:00.000000000,8188,7684.7812
2020-01-03T12:00:00.000000000,8352,8364.084
2020-01-03T13:00:00.000000000,8465,8756.636
2020-01-03T14:00:00.000000000,8767,8713.43
2020-01-03T15:00:00.000000000,9349,8482.105
2020-01-03T16:00:00.000000000,8799,7443.144
2020-01-03T17:00:00.000000000,7714,7616.1406
2020-01-03T18:00:00.000000000,6698,7500.8
