,Solar,Wind Onshore
2019-01-03 13:00:00+01:00,3520.0,2871.0
2019-01-03 14:00:00+01:00,3460.0,2660.0
2019-01-03 15:00:00+01:00,3193.0,2497.0
2019-01-03 16:00:00+01:00,2420.0,2477.0
2019-01-03 17:00:00+01:00,1114.0,2639.0
2019-01-03 18:00:00+01:00,254.0,2770.0
2019-01-03 19:00:00+01:00,49.0,2851.0
2019-01-03 20:00:00+01:00,30.0,2890.0
2019-01-03 21:00:00+01:00,25.0,2922.0
2019-01-03 22:00:00+01:00,23.0,2900.0
2019-01-03 23:00:00+01:00,23.0,2876.0
2019-01-04 00:00:00+01:00,17.0,4039.0
2019-01-04 01:00:00+01:00,23.0,3962.0
2019-01-04 02:00:00+01:00,13.0,3919.0
2019-01-04 03:00:00+01:00,10.0,3830.0
2019-01-04 04:00:00+01:00,9.0,3696.0
2019-01-04 05:00:00+01:00,9.0,3569.0
2019-01-04 06:00:00+01:00,10.0,3487.0
2019-01-04 07:00:00+01:00,12.0,3391.0
2019-01-04 08:00:00+01:00,52.0,3249.0
2019-01-04 09:00:00+01:00,652.0,3002.0
2019-01-04 10:00:00+01:00,1717.0,2608.0
2019-01-04 11:00:00+01:00,2707.0,2253.0
2019-01-04 12:00:00+01:00,3468.0,1973.0
2019-01-04 13:00:00+01:00,3730.0,1836.0
2019-01-04 14:00:00+01:00,3730.0,1748.0
2019-01-04 15:00:00+01:00,3585.0,1733.0
2019-01-04 16:00:00+01:00,2760.0,1790.0
2019-01-04 17:00:00+01:00,1269.0,1966.0
2019-01-04 18:00:00+01:00,301.0,2196.0
2019-01-04 19:00:00+01:00,55.0,2284.0
2019-01-04 20:00:00+01:00,33.0,2311.0
2019-01-04 21:00:00+01:00,30.0,2357.0
2019-01-04 22:00:00+01:00,23.0,2499.0
2019-01-04 23:00:00+01:00,21.0,2695.0
2019-01-05 00:00:00+01:00,19.0,2858.0
2019-01-05 01:00:00+01:00,19.0,2888.0
2019-01-05 02:00:00+01:00,16.0,2987.0
2019-01-05 03:00:00+01:00,13.0,3194.0
2019-01-05 04:00:00+01:00,10.0,3487.0
2019-01-05 05:00:00+01:00,7.0,3891.0
2019-01-05 06:00:00+01:00,9.0,4325.0
2019-01-05 07:00:00+01:00,13.0,4662.0
2019-01-05 08:00:00+01:00,82.0,4928.0
2019-01-05 09:00:00+01:00,736.0,5028.0
2019-01-05 10:00:00+01:00,1970.0,4738.0
2019-01-05 11:00:00+01:00,3135.0,4366.0
2019-01-05 12:00:00+01:00,3815.0,4028.0
2019-01-05 13:00:00+01:00,4096.0,4079.0
2019-01-05 14:00:00+01:00,4131.0,4263.0
2019-01-05 15:00:00+01:00,3885.0,4647.0
2019-01-05 16:00:00+01:00,2975.0,5389.0
2019-01-05 17:00:00+01:00,1417.0,6336.0
2019-01-05 18:00:00+01:00,358.0,7321.0
2019-01-05 19:00:00+01:00,75.0,7782.0
2019-01-05 20:00:00+01:00,44.0,8062.0
2019-01-05 21:00:00+01:00,33.0,8225.0
2019-01-05 22:00:00+01:00,26.0,8234.0
2019-01-05 23:00:00+01:00,21.0,8233.0
2019-01-06 00:00:00+01:00,28.0,8033.0
2019-01-06 01:00:00+01:00,22.0,7934.0
2019-01-06 02:00:00+01:00,15.0,7840.0
2019-01-06 03:00:00+01:00,15.0,7708.0
2019-01-06 04:00:00+01:00,14.0,7606.0
2019-01-06 05:00:00+01:00,14.0,7512.0
2019-01-06 06:00:00+01:00,14.0,7426.0
2019-01-06 07:00:00+01:00,15.0,7175.0
2019-01-06 08:00:00+01:00,94.0,6925.0
2019-01-06 09:00:00+01:00,781.0,6642.0
2019-01-06 10:00:00+01:00,2041.0,6016.0
2019-01-06 11:00:00+01:00,3237.0,5387.0
2019-01-06 12:00:00+01:00,3932.0,4837.0
2019-01-06 13:00:00+01:00,4159.0,4795.0
2019-01-06 14:00:00+01:00,4145.0,4820.0
2019-01-06 15:00:00+01:00,3884.0,4877.0
2019-01-06 16:00:00+01:00,3004.0,5459.0
2019-01-06 17:00:00+01:00,1450.0,6253.0
2019-01-06 18:00:00+01:00,369.0,7057.0
2019-01-06 19:00:00+01:00,92.0,7298.0
2019-01-06 20:00:00+01:00,46.0,7421.0
2019-01-06 21:00:00+01:00,34.0,7467.0
2019-01-06 22:00:00+01:00,41.0,7401.0
2019-01-06 23:00:00+01:00,34.0,7351.0
2019-01-07 00:00:00+01:00,26.0,7163.0
2019-01-07 01:00:00+01:00,24.0,7004.0
2019-01-07 02:00:00+01:00,21.0,6876.0
2019-01-07 03:00:00+01:00,15.0,6765.0
2019-01-07 04:00:00+01:00,14.0,6788.0
2019-01-07 05:00:00+01:00,15.0,6868.0
2019-01-07 06:00:00+01:00,18.0,6923.0
2019-01-07 07:00:00+01:00,24.0,6856.0
2019-01-07 08:00:00+01:00,109.0,6768.0
2019-01-07 09:00:00+01:00,784.0,6620.0
2019-01-07 10:00:00+01:00,2008.0,6243.0
2019-01-07 11:00:00+01:00,3178.0,5827.0
2019-01-07 12:00:00+01:00,3879.0,5490.0
2019-01-07 13:00:00+01:00,4106.0,5427.0
2019-01-07 14:00:00+01:00,4112.0,5444.0
2019-01-07 15:00:00+01:00,3877.0,5518.0
2019-01-07 16:00:00+01:00,3005.0,5774.0
2019-01-07 17:00:00+01:00,1484.0,6180.0
2019-01-07 18:00:00+01:00,394.0,6666.0
2019-01-07 19:00:00+01:00,79.0,6831.0
2019-01-07 20:00:00+01:00,41.0,6794.0
2019-01-07 21:00:00+01:00,31.0,6673.0
2019-01-07 22:00:00+01:00,27.0,6519.0
2019-01-07 23:00:00+01:00,22.0,6360.0
2019-01-08 00:00:00+01:00,32.0,6599.0
2019-01-08 01:00:00+01:00,38.0,6515.0
2019-01-08 02:00:00+01:00,23.0,6554.0
2019-01-08 03:00:00+01:00,22.0,6626.0
2019-01-08 04:00:00+01:00,17.0,6675.0
2019-01-08 05:00:00+01:00,17.0,6715.0
2019-01-08 06:00:00+01:00,9.0,6742.0
2019-01-08 07:00:00+01:00,21.0,6697.0
2019-01-08 08:00:00+01:00,88.0,6655.0
2019-01-08 09:00:00+01:00,714.0,6621.0
2019-01-08 10:00:00+01:00,1869.0,6497.0
2019-01-08 11:00:00+01:00,2958.0,6301.0
2019-01-08 12:00:00+01:00,3682.0,6136.0
2019-01-08 13:00:00+01:00,3941.0,6087.0
2019-01-08 14:00:00+01:00,3929.0,6143.0
2019-01-08 15:00:00+01:00,3689.0,6310.0
2019-01-08 16:00:00+01:00,2905.0,6738.0
2019-01-08 17:00:00+01:00,1438.0,7489.0
2019-01-08 18:00:00+01:00,396.0,8463.0
2019-01-08 19:00:00+01:00,103.0,9051.0
2019-01-08 20:00:00+01:00,56.0,9220.0
2019-01-08 21:00:00+01:00,33.0,9168.0
2019-01-08 22:00:00+01:00,36.0,9202.0
2019-01-08 23:00:00+01:00,39.0,9253.0
2019-01-09 00:00:00+01:00,36.0,9288.0
