datetime,coal_actual,avg_coal_production_forecast
2020-01-01T00:00:00.000000000,45194.0,36414.85419
2020-01-01T01:00:00.000000000,44882.0,37264.65045
2020-01-01T02:00:00.000000000,45031.0,36280.20929
2020-01-01T03:00:00.000000000,45652.0,41463.83179
2020-01-01T04:00:00.000000000,45883.0,45658.79982
2020-01-01T05:00:00.000000000,45795.0,48355.68478
2020-01-01T06:00:00.000000000,45161.0,53213.69627
2020-01-01T07:00:00.000000000,45918.0,53884.22038
2020-01-01T08:00:00.000000000,47562.0,56601.84484
2020-01-01T09:00:00.000000000,48274.0,58842.58657
2020-01-01T10:00:00.000000000,49080.0,59280.12045
2020-01-01T11:00:00.000000000,48902.0,55923.02158
2020-01-01T12:00:00.000000000,49144.0,57768.6846
2020-01-01T13:00:00.000000000,48700.0,58029.07479
2020-01-01T14:00:00.000000000,51742.0,61611.52558
2020-01-01T15:00:00.000000000,53156.0,65963.24163
2020-01-01T16:00:00.000000000,53458.0,65309.83243
2020-01-01T17:00:00.000000000,53446.0,66798.94375
2020-01-01T18:00:00.000000000,52056.0,64393.87607
2020-01-01T19:00:00.000000000,50593.0,65484.27236
2020-01-01T20:00:00.000000000,51934.0,64052.55402
2020-01-01T21:00:00.000000000,52332.0,56334.52751
2020-01-01T22:00:00.000000000,52071.0,55470.31843
2020-01-01T23:00:00.000000000,51771.0,53080.34958
2020-01-02T00:00:00.000000000,50453.0,45506.49489
2020-01-02T01:00:00.000000000,50301.0,54898.1061
2020-01-02T02:00:00.000000000,49305.0,58414.06636
2020-01-02T03:00:00.000000000,46267.0,58254.6045
2020-01-02T04:00:00.000000000,42247.0,60344.82424
2020-01-02T05:00:00.000000000,46020.0,61844.7372
2020-01-02T06:00:00.000000000,50483.0,68606.97879
2020-01-02T07:00:00.000000000,52180.0,68659.70895
2020-01-02T08:00:00.000000000,54375.0,60301.80214
2020-01-02T09:00:00.000000000,55424.0,64646.74536
2020-01-02T10:00:00.000000000,56047.0,59993.4117
2020-01-02T11:00:00.000000000,56138.0,67013.9536
2020-01-02T12:00:00.000000000,56325.0,65766.4537
2020-01-02T13:00:00.000000000,56620.0,68460.76069
2020-01-02T14:00:00.000000000,53845.0,70457.74073
2020-01-02T15:00:00.000000000,53688.0,73081.13255
2020-01-02T16:00:00.000000000,53258.0,67976.11217
2020-01-02T17:00:00.000000000,53457.0,73949.16917
2020-01-02T18:00:00.000000000,55405.0,66904.04179
2020-01-02T19:00:00.000000000,56575.0,64217.31943
2020-01-02T20:00:00.000000000,54849.0,62343.80358
2020-01-02T21:00:00.000000000,52898.0,61217.9799
2020-01-02T22:00:00.000000000,50049.0,58843.55268
2020-01-02T23:00:00.000000000,41542.0,60230.85342
2020-01-03T00:00:00.000000000,40326.0,49055.97045
2020-01-03T01:00:00.000000000,37417.0,54288.33288
2020-01-03T02:00:00.000000000,35174.0,56391.78296
2020-01-03T03:00:00.000000000,34520.0,56215.68253
