datetime,oil_actual,avg_oil_production_forecast
2020-01-01T00:00:00.000000000,1816.0,1779.24677
2020-01-01T01:00:00.000000000,1817.0,1783.39888
2020-01-01T02:00:00.000000000,1816.0,1797.13107
2020-01-01T03:00:00.000000000,1816.0,1820.56495
2020-01-01T04:00:00.000000000,1816.0,1828.35291
2020-01-01T05:00:00.000000000,1816.0,1805.44924
2020-01-01T06:00:00.000000000,1816.0,1808.1058
2020-01-01T07:00:00.000000000,1816.0,1816.03926
2020-01-01T08:00:00.000000000,1817.0,1871.73677
2020-01-01T09:00:00.000000000,1816.0,1858.203
2020-01-01T10:00:00.000000000,1816.0,1876.73815
2020-01-01T11:00:00.000000000,1816.0,1867.43163
2020-01-01T12:00:00.000000000,1816.0,1846.81585
2020-01-01T13:00:00.000000000,1816.0,1853.42076
2020-01-01T14:00:00.000000000,1816.0,1854.77102
2020-01-01T15:00:00.000000000,1816.0,1854.83308
2020-01-01T16:00:00.000000000,1816.0,1860.40362
2020-01-01T17:00:00.000000000,1816.0,1829.88587
2020-01-01T18:00:00.000000000,1816.0,1844.33141
2020-01-01T19:00:00.000000000,1818.0,1840.60601
2020-01-01T20:00:00.000000000,1818.0,1833.07374
2020-01-01T21:00:00.000000000,1816.0,1779.86317
2020-01-01T22:00:00.000000000,1816.0,1818.50995
2020-01-01T23:00:00.000000000,1816.0,1814.49299
2020-01-02T00:00:00.000000000,1816.0,1822.47368
2020-01-02T01:00:00.000000000,1816.0,1836.67501
2020-01-02T02:00:00.000000000,1816.0,1848.40029
2020-01-02T03:00:00.000000000,1816.0,1839.78129
2020-01-02T04:00:00.000000000,1818.0,1807.12946
2020-01-02T05:00:00.000000000,1818.0,1803.08599
2020-01-02T06:00:00.000000000,1816.0,1816.47066
2020-01-02T07:00:00.000000000,1819.0,1811.66398
2020-01-02T08:00:00.000000000,1808.0,1835.83621
2020-01-02T09:00:00.000000000,1796.0,1860.14838
2020-01-02T10:00:00.000000000,1796.0,1850.18271
2020-01-02T11:00:00.000000000,1796.0,1844.69737
2020-01-02T12:00:00.000000000,1796.0,1844.01062
2020-01-02T13:00:00.000000000,1796.0,1847.31062
2020-01-02T14:00:00.000000000,1796.0,1870.6255
2020-01-02T15:00:00.000000000,1796.0,1864.19359
2020-01-02T16:00:00.000000000,1796.0,1857.09325
2020-01-02T17:00:00.000000000,1796.0,1858.76671
2020-01-02T18:00:00.000000000,1796.0,1866.0059
2020-01-02T19:00:00.000000000,1796.0,1913.54034
2020-01-02T20:00:00.000000000,1796.0,1859.20465
2020-01-02T21:00:00.000000000,1796.0,1845.07586
2020-01-02T22:00:00.000000000,1796.0,1826.92837
2020-01-02T23:00:00.000000000,1796.0,1820.14359
2020-01-03T00:00:00.000000000,1796.0,1788.66651
2020-01-03T01:00:00.000000000,1796.0,1802.65612
2020-01-03T02:00:00.000000000,1796.0,1813.63489
2020-01-03T03:00:00.000000000,1796.0,1805.50269
2020-01-03T04:00:00.000000000,1796.0,1774.50238
2020-01-03T05:00:00.000000000,1794.0,1770.88137
2020-01-03T06:00:00.000000000,1784.0,1783.3739
2020-01-03T07:00:00.000000000,1784.0,1778.90787
2020-01-03T08:00:00.000000000,1784.0,1802.6126
2020-01-03T09:00:00.000000000,1784.0,1826.71741
2020-01-03T10:00:00.000000000,1784.0,1817.37403
2020-01-03T11:00:00.000000000,1787.0,1811.97965
2020-01-03T12:00:00.000000000,1799.0,1811.24622
2020-01-03T13:00:00.000000000,1804.0,1814.75128
2020-01-03T14:00:00.000000000,1804.0,1837.93331
2020-01-03T15:00:00.000000000,1804.0,1831.90935
2020-01-03T16:00:00.000000000,1804.0,1824.58409
2020-01-03T17:00:00.000000000,1806.0,1826.23006
2020-01-03T18:00:00.000000000,1804.0,1833.99631
2020-01-03T19:00:00.000000000,1804.0,1879.86167
2020-01-03T20:00:00.000000000,1804.0,1826.42531
2020-01-03T21:00:00.000000000,1804.0,1811.44179
2020-01-03T22:00:00.000000000,1804.0,1793.21249
2020-01-03T23:00:00.000000000,1804.0,1787.2159
2020-01-04T00:00:00.000000000,1804.0,1790.19576
2020-01-04T01:00:00.000000000,1807.0,1804.19486
2020-01-04T02:00:00.000000000,1804.0,1815.20744
2020-01-04T03:00:00.000000000,1804.0,1807.0531
2020-01-04T04:00:00.000000000,1804.0,1775.97819
2020-01-04T05:00:00.000000000,1804.0,1772.33798
2020-01-04T06:00:00.000000000,1804.0,1784.87087
2020-01-04T07:00:00.000000000,1804.0,1780.38935
2020-01-04T08:00:00.000000000,1804.0,1804.11545
2020-01-04T09:00:00.000000000,1804.0,1828.22954
2020-01-04T10:00:00.000000000,1804.0,1818.85801
2020-01-04T11:00:00.000000000,1793.0,1813.4596
2020-01-04T12:00:00.000000000,1784.0,1812.72824
2020-01-04T13:00:00.000000000,1793.0,1816.22404
2020-01-04T14:00:00.000000000,1804.0,1839.41195
2020-01-04T15:00:00.000000000,1806.0,1833.36955
2020-01-04T16:00:00.000000000,1804.0,1826.05466
2020-01-04T17:00:00.000000000,1806.0,1827.70172
2020-01-04T18:00:00.000000000,1804.0,1835.44419
2020-01-04T19:00:00.000000000,1815.0,1881.38492
2020-01-04T20:00:00.000000000,1804.0,1827.90809
2020-01-04T21:00:00.000000000,1804.0,1812.96308
2020-01-04T22:00:00.000000000,1804.0,1794.73749
2020-01-04T23:00:00.000000000,1804.0,1788.70534
2020-01-02T00:00:00.000000000,1816.0,1782.36385
2020-01-02T01:00:00.000000000,1816.0,1786.87788
2020-01-02T02:00:00.000000000,1816.0,1800.75295
2020-01-02T03:00:00.000000000,1816.0,1824.35449
2020-01-02T04:00:00.000000000,1818.0,1832.42102
2020-01-02T05:00:00.000000000,1818.0,1809.34229
2020-01-02T06:00:00.000000000,1816.0,1812.07978
2020-01-02T07:00:00.000000000,1819.0,1819.92315
2020-01-02T08:00:00.000000000,1808.0,1875.88386
2020-01-02T09:00:00.000000000,1796.0,1861.7434
2020-01-02T10:00:00.000000000,1796.0,1880.30866
2020-01-02T11:00:00.000000000,1796.0,1870.81966
2020-01-02T12:00:00.000000000,1796.0,1849.92878
2020-01-02T13:00:00.000000000,1796.0,1856.38229
2020-01-02T14:00:00.000000000,1796.0,1857.8413
2020-01-02T15:00:00.000000000,1796.0,1857.93358
2020-01-02T16:00:00.000000000,1796.0,1863.30538
2020-01-02T17:00:00.000000000,1796.0,1832.94895
2020-01-02T18:00:00.000000000,1796.0,1847.38501
2020-01-02T19:00:00.000000000,1796.0,1843.48672
2020-01-02T20:00:00.000000000,1796.0,1836.1161
2020-01-02T21:00:00.000000000,1796.0,1782.83801
2020-01-02T22:00:00.000000000,1796.0,1821.86285
2020-01-02T23:00:00.000000000,1796.0,1817.86335
2020-01-03T00:00:00.000000000,1796.0,1792.42202
2020-01-03T01:00:00.000000000,1796.0,1806.43507
2020-01-03T02:00:00.000000000,1796.0,1817.49674
2020-01-03T03:00:00.000000000,1796.0,1809.31044
2020-01-03T04:00:00.000000000,1796.0,1778.12667
2020-01-03T05:00:00.000000000,1794.0,1774.45875
2020-01-03T06:00:00.000000000,1784.0,1787.05043
2020-01-03T07:00:00.000000000,1784.0,1782.54645
2020-01-03T08:00:00.000000000,1784.0,1806.30331
2020-01-03T09:00:00.000000000,1784.0,1830.43103
2020-01-03T10:00:00.000000000,1784.0,1821.0186
2020-01-03T11:00:00.000000000,1787.0,1815.61408
2020-01-03T12:00:00.000000000,1799.0,1814.88589
2020-01-03T13:00:00.000000000,1804.0,1818.36804
2020-01-03T14:00:00.000000000,1804.0,1841.56491
2020-01-03T15:00:00.000000000,1804.0,1835.49567
2020-01-03T16:00:00.000000000,1804.0,1828.1954
2020-01-03T17:00:00.000000000,1806.0,1829.84431
2020-01-03T18:00:00.000000000,1804.0,1837.55198
2020-01-03T19:00:00.000000000,1804.0,1883.60277
2020-01-03T20:00:00.000000000,1804.0,1830.06661
2020-01-03T21:00:00.000000000,1804.0,1815.17799
2020-01-03T22:00:00.000000000,1804.0,1796.95774
2020-01-03T23:00:00.000000000,1804.0,1790.87357
2020-01-04T00:00:00.000000000,1804.0,1797.91118
2020-01-04T01:00:00.000000000,1807.0,1811.9586
2020-01-04T02:00:00.000000000,1804.0,1823.14156
2020-01-04T03:00:00.000000000,1804.0,1814.87629
2020-01-04T04:00:00.000000000,1804.0,1783.4243
2020-01-04T05:00:00.000000000,1804.0,1779.68777
2020-01-04T06:00:00.000000000,1804.0,1792.4242
2020-01-04T07:00:00.000000000,1804.0,1787.86502
2020-01-04T08:00:00.000000000,1804.0,1811.69769
2020-01-04T09:00:00.000000000,1804.0,1835.85911
2020-01-04T10:00:00.000000000,1804.0,1826.34568
2020-01-04T11:00:00.000000000,1793.0,1820.92643
2020-01-04T12:00:00.000000000,1784.0,1820.20576
2020-01-04T13:00:00.000000000,1793.0,1823.65465
2020-01-04T14:00:00.000000000,1804.0,1846.873
2020-01-04T15:00:00.000000000,1806.0,1840.73745
2020-01-04T16:00:00.000000000,1804.0,1833.47383
2020-01-04T17:00:00.000000000,1806.0,1835.12721
2020-01-04T18:00:00.000000000,1804.0,1842.74937
2020-01-04T19:00:00.000000000,1815.0,1889.0711
