,UTC time,actual_carbon_intensity_lifecycle,forecasted_carbon_intensity_lifecycle
0,2021-07-01 00:00:00,407.5,355.03
1,2021-07-01 01:00:00,350.32,345.46
2,2021-07-01 02:00:00,349.95,340.83
3,2021-07-01 03:00:00,345.77,339.93
4,2021-07-01 04:00:00,346.25,342.92
5,2021-07-01 05:00:00,355.38,344.35
6,2021-07-01 06:00:00,354.73,338.68
7,2021-07-01 07:00:00,351.02,330.26
8,2021-07-01 08:00:00,345.19,318.49
9,2021-07-01 09:00:00,334.43,303.03
10,2021-07-01 10:00:00,328.86,287.89
11,2021-07-01 11:00:00,320.63,274.92
12,2021-07-01 12:00:00,320.7,267.71
13,2021-07-01 13:00:00,322.15,269.0
14,2021-07-01 14:00:00,330.44,277.5
15,2021-07-01 15:00:00,344.61,294.97
16,2021-07-01 16:00:00,368.14,319.43
17,2021-07-01 17:00:00,393.07,348.1
18,2021-07-01 18:00:00,416.16,374.67
19,2021-07-01 19:00:00,433.91,394.47
20,2021-07-01 20:00:00,440.53,397.38
21,2021-07-01 21:00:00,437.71,390.85
22,2021-07-01 22:00:00,431.94,383.67
23,2021-07-01 23:00:00,426.7,385.82
24,2021-07-02 00:00:00,436.4,382.58
25,2021-07-02 01:00:00,425.75,382.68
26,2021-07-02 02:00:00,424.85,387.38
27,2021-07-02 03:00:00,425.0,387.53
28,2021-07-02 04:00:00,430.24,391.05
29,2021-07-02 05:00:00,431.57,382.16
30,2021-07-02 06:00:00,416.16,361.3
31,2021-07-02 07:00:00,391.5,336.37
32,2021-07-02 08:00:00,364.44,316.71
33,2021-07-02 09:00:00,342.51,302.04
34,2021-07-02 10:00:00,325.3,292.54
35,2021-07-02 11:00:00,311.58,286.34
36,2021-07-02 12:00:00,301.71,286.15
37,2021-07-02 13:00:00,299.0,291.61
38,2021-07-02 14:00:00,302.88,302.32
39,2021-07-02 15:00:00,315.5,317.99
40,2021-07-02 16:00:00,340.29,337.48
41,2021-07-02 17:00:00,374.22,361.3
42,2021-07-02 18:00:00,416.88,384.77
43,2021-07-02 19:00:00,449.57,407.95
44,2021-07-02 20:00:00,454.61,426.79
45,2021-07-02 21:00:00,454.2,433.6
46,2021-07-02 22:00:00,450.82,431.38
47,2021-07-02 23:00:00,442.16,426.86
