datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2021-07-01T00:00:00.000000000,233.04,272.83304
2021-07-01T01:00:00.000000000,258.3,309.55894
2021-07-01T02:00:00.000000000,308.19,338.38147
2021-07-01T03:00:00.000000000,336.9,349.19946
2021-07-01T04:00:00.000000000,337.42,344.63921
2021-07-01T05:00:00.000000000,340.98,337.97363
2021-07-01T06:00:00.000000000,327.3,328.55524
2021-07-01T07:00:00.000000000,330.91,314.2158
2021-07-01T08:00:00.000000000,327.41,297.02668
2021-07-01T09:00:00.000000000,322.25,284.87778
2021-07-01T10:00:00.000000000,319.48,280.24814
2021-07-01T11:00:00.000000000,317.46,281.20091
2021-07-01T12:00:00.000000000,314.97,281.23178
2021-07-01T13:00:00.000000000,308.99,270.63884
2021-07-01T14:00:00.000000000,240.04,248.01403
2021-07-01T15:00:00.000000000,213.01,218.62012
2021-07-01T16:00:00.000000000,200.55,196.03421
2021-07-01T17:00:00.000000000,199.62,181.38205
2021-07-01T18:00:00.000000000,195.26,178.93626
2021-07-01T19:00:00.000000000,204.33,187.0481
2021-07-01T20:00:00.000000000,205.5,196.47454
2021-07-01T21:00:00.000000000,209.1,203.41405
2021-07-01T22:00:00.000000000,217.36,212.44445
2021-07-01T23:00:00.000000000,226.76,231.33271
2021-07-02T00:00:00.000000000,235.84,265.49005
2021-07-02T01:00:00.000000000,258.35,297.84777
2021-07-02T02:00:00.000000000,310.69,322.02285
2021-07-02T03:00:00.000000000,335.89,330.0425
2021-07-02T04:00:00.000000000,333.0,324.87179
2021-07-02T05:00:00.000000000,325.43,318.1841
2021-07-02T06:00:00.000000000,319.94,308.00694
2021-07-02T07:00:00.000000000,317.22,292.12654
2021-07-02T08:00:00.000000000,319.06,274.59535
2021-07-02T09:00:00.000000000,309.48,265.62553
2021-07-02T10:00:00.000000000,308.68,267.15257
2021-07-02T11:00:00.000000000,306.05,271.65036
2021-07-02T12:00:00.000000000,318.67,268.87237
2021-07-02T13:00:00.000000000,320.92,249.84671
2021-07-02T14:00:00.000000000,264.82,220.12808
2021-07-02T15:00:00.000000000,231.07,192.37979
2021-07-02T16:00:00.000000000,216.94,180.33397
2021-07-02T17:00:00.000000000,207.91,177.51934
2021-07-02T18:00:00.000000000,214.73,181.26754
2021-07-02T19:00:00.000000000,222.2,189.74026
2021-07-02T20:00:00.000000000,229.29,197.59443
2021-07-02T21:00:00.000000000,232.62,202.58075
2021-07-02T22:00:00.000000000,243.03,209.70924
2021-07-02T23:00:00.000000000,242.35,227.14551
2021-07-03T00:00:00.000000000,260.27,270.76824
2021-07-03T01:00:00.000000000,272.3,301.86625
2021-07-03T02:00:00.000000000,312.54,322.60044
2021-07-03T03:00:00.000000000,340.21,327.55992
2021-07-03T04:00:00.000000000,331.23,321.39739
2021-07-03T05:00:00.000000000,335.17,315.41478
2021-07-03T06:00:00.000000000,324.83,306.36736
2021-07-03T07:00:00.000000000,315.05,291.76704
2021-07-03T08:00:00.000000000,312.63,275.55579
2021-07-03T09:00:00.000000000,324.56,267.80531
2021-07-03T10:00:00.000000000,320.87,270.35762
2021-07-03T11:00:00.000000000,312.66,275.16474
2021-07-03T12:00:00.000000000,304.63,271.70327
2021-07-03T13:00:00.000000000,303.86,251.92154
2021-07-03T14:00:00.000000000,265.61,222.56531
2021-07-03T15:00:00.000000000,215.83,195.9923
2021-07-03T16:00:00.000000000,212.32,184.91889
2021-07-03T17:00:00.000000000,198.45,182.72618
2021-07-03T18:00:00.000000000,193.66,186.72634
2021-07-03T19:00:00.000000000,198.2,195.14226
2021-07-03T20:00:00.000000000,207.94,202.53306
2021-07-03T21:00:00.000000000,217.53,206.69808
2021-07-03T22:00:00.000000000,215.41,213.40944
2021-07-03T23:00:00.000000000,229.13,231.20935
2021-07-04T00:00:00.000000000,227.69,259.63253
2021-07-04T01:00:00.000000000,253.25,291.72788
2021-07-04T02:00:00.000000000,310.13,323.07825
2021-07-04T03:00:00.000000000,336.2,339.97797
2021-07-04T04:00:00.000000000,321.3,337.79855
2021-07-04T05:00:00.000000000,322.31,327.9602
2021-07-04T06:00:00.000000000,321.33,314.27818
2021-07-04T07:00:00.000000000,323.03,297.45453
2021-07-04T08:00:00.000000000,312.35,280.63331
2021-07-04T09:00:00.000000000,290.06,271.62182
2021-07-04T10:00:00.000000000,299.75,271.4704
2021-07-04T11:00:00.000000000,295.48,274.51668
2021-07-04T12:00:00.000000000,302.28,272.00533
2021-07-04T13:00:00.000000000,293.59,253.65891
2021-07-04T14:00:00.000000000,199.88,222.41702
2021-07-04T15:00:00.000000000,176.33,192.23933
2021-07-04T16:00:00.000000000,160.97,180.13723
2021-07-04T17:00:00.000000000,153.4,179.11534
2021-07-04T18:00:00.000000000,157.93,184.1949
2021-07-04T19:00:00.000000000,168.86,193.28068
2021-07-04T20:00:00.000000000,165.46,202.69667
2021-07-04T21:00:00.000000000,165.2,210.60568
2021-07-04T22:00:00.000000000,173.59,219.11228
2021-07-04T23:00:00.000000000,170.8,233.87597
2021-07-02T00:00:00.000000000,235.84,268.9976
2021-07-02T01:00:00.000000000,258.35,306.39308
2021-07-02T02:00:00.000000000,310.69,340.14669
2021-07-02T03:00:00.000000000,335.89,355.33908
2021-07-02T04:00:00.000000000,333.0,350.04896
2021-07-02T05:00:00.000000000,325.43,340.25705
2021-07-02T06:00:00.000000000,319.94,330.22956
2021-07-02T07:00:00.000000000,317.22,317.57513
2021-07-02T08:00:00.000000000,319.06,301.34808
2021-07-02T09:00:00.000000000,309.48,288.51903
2021-07-02T10:00:00.000000000,308.68,283.56731
2021-07-02T11:00:00.000000000,306.05,286.63344
2021-07-02T12:00:00.000000000,318.67,289.33594
2021-07-02T13:00:00.000000000,320.92,276.92957
2021-07-02T14:00:00.000000000,264.82,246.04251
2021-07-02T15:00:00.000000000,231.07,208.24674
2021-07-02T16:00:00.000000000,216.94,185.05885
2021-07-02T17:00:00.000000000,207.91,175.3035
